arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.053202152252197266,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,6.175255298614502,6.228457450866699
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,1.0739214420318604,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.0165958404541016,3.090517282485962
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-0.08798027038574219,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.9079811573028564,2.8200008869171143
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,9.013121038675308,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.2235160768032074,9.236637115478516
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,5.314876079559326,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.823173999786377,10.138050079345703
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,11.95326678082347,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.06045754626393318,12.013724327087402
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,4.571572780609131,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.033552646636963,10.605125427246094
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.930692195892334,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.070115089416504,4.13942289352417
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-3.426115036010742,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,10.087300300598145,6.661185264587402
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,0.1792149543762207,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.747414588928223,4.926629543304443
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,4.684337536804378,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.012087901122868061,4.696425437927246
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-2.184845447540283,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,8.30744457244873,6.122599124908447
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-2.838648546487093,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,2.846357583999634,0.007709037512540817
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,9.72764758206904,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.005880555137991905,9.733528137207031
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,3.843473196029663,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,1.1318590641021729,4.975332260131836
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,8.879703670740128,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.1565435826778412,9.036247253417969
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.237752676010132,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,1.3382694721221924,5.576022148132324
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,1.7430906295776367,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,5.185824871063232,6.928915500640869
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,1.4155187606811523,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,10.609843254089355,12.025362014770508
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.738997584208846,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.013191098347306252,6.752188682556152
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-0.9089560508728027,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,7.41463565826416,6.505679607391357
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,5.211103439331055,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.9642806053161621,6.175384044647217
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,-0.6593167781829834,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,4.035786151885986,3.376469373703003
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,0.8660027980804443,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,1.0857622623443604,1.9517650604248047
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,8.925079982727766,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.04316170886158943,8.968241691589355
D,D_HM_43022,chck_80M,43022,H,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,4.185386419296265,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.52683424949646,4.712220668792725
