arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,2.3611679496243596,11,0.012078243307769299,gutenberg,34715,18,2.373246192932129
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,-0.0028385333716869354,8,0.05984555929899216,open_subtitles,46093,11,0.05700702592730522
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,1.9125967398285866,8,0.06755229085683823,childes,9638,11,1.9801490306854248
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,1.6771060300525278,8,0.003587953979149461,open_subtitles,38847,12,1.6806939840316772
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,5.218260451452807,28,0.0029834068845957518,gutenberg,25389,52,5.221243858337402
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,2.7291745208203793,8,0.015654180198907852,gutenberg,23610,11,2.744828701019287
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.0001936849112098571,19,5.900685573578812e-05,childes,9850,31,0.0002526917669456452
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,0.00024733785539865494,28,0.004769971128553152,gutenberg,33545,48,0.005017308983951807
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,4.427837461233139,8,0.1134127676486969,gutenberg,27677,11,4.541250228881836
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,-0.39948612451553345,11,0.9571439623832703,gutenberg,31140,18,0.5576578378677368
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.5948365703225136,8,0.009085975587368011,open_subtitles,39267,11,0.6039225459098816
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,4.946445062756538,8,0.023490354418754578,bnc_spoken,4664,10,4.969935417175293
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,8.400446999818087,8,0.05957401916384697,open_subtitles,42641,11,8.460021018981934
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.8379369527101517,9,0.06406639516353607,childes,16252,14,0.9020033478736877
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,6.740361139178276,9,0.06323964893817902,childes,21179,14,6.803600788116455
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,4.047351121902466,13,1.8578298091888428,gutenberg,36547,21,5.905180931091309
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,5.967094099149108,28,0.017393434420228004,gutenberg,31372,53,5.984487533569336
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,5.108151264488697,8,0.05119626969099045,open_subtitles,48479,12,5.1593475341796875
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,2.099636159837246,8,0.05050412565469742,childes,8771,10,2.1501402854919434
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,2.670415386557579,8,0.22231771051883698,gutenberg,35397,12,2.892733097076416
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,1.6502224449068308,8,0.013138508424162865,childes,21260,10,1.6633609533309937
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,11.670622274279594,8,0.07462461292743683,childes,13377,13,11.745246887207031
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,-0.09537935256958008,11,0.6132150888442993,childes,10575,17,0.5178357362747192
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,2.446195900440216,8,0.2747599482536316,childes,16330,10,2.7209558486938477
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,12.124422073364258,19,4.933168411254883,open_subtitles,47969,30,17.05759048461914
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,12.426855170167983,8,0.01166240032762289,gutenberg,37483,10,12.438517570495605
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.04731568694114685,13,0.08891764283180237,childes,14826,21,0.13623332977294922
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,6.633973567280918,8,0.004302056040614843,open_subtitles,40156,10,6.638275623321533
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:125:19420,1,4.257189601659775,9,0.13873401284217834,childes,19420,14,4.395923614501953
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:126:27140,1,2.724508081097156,11,0.007055487018078566,gutenberg,27140,17,2.7315635681152344
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:127:7181,1,6.069363394752145,8,0.008699139580130577,childes,7181,12,6.078062534332275
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:128:27695,1,2.5326095893979073,8,0.07444535940885544,gutenberg,27695,12,2.6070549488067627
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:129:1384,1,0.027096420526504517,12,0.13119147717952728,bnc_spoken,1384,19,0.1582878977060318
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:12:16004,1,0.5362309962511063,15,0.09728257358074188,childes,16004,24,0.6335135698318481
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:130:20591,1,2.532616235781461,8,0.004440210293978453,childes,20591,13,2.5370564460754395
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:131:21970,1,1.019376553595066,9,0.039730511605739594,childes,21970,14,1.0591070652008057
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:132:8436,1,0.6678046621382236,8,0.026015575975179672,childes,8436,11,0.6938202381134033
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:133:59742,1,0.013128757011145353,16,0.0028993734158575535,simple_wiki,59742,25,0.016028130427002907
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:134:55526,1,0.1699466579593718,9,0.0051143295131623745,simple_wiki,55526,14,0.17506098747253418
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:135:29340,1,19.41651719994843,8,0.026245174929499626,gutenberg,29340,10,19.44276237487793
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:136:33364,1,5.781531213782728,27,0.004197240807116032,gutenberg,33364,44,5.785728454589844
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:137:55845,1,6.591667648404837,18,0.03139973059296608,simple_wiki,55845,29,6.623067378997803
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:138:49750,1,1.8760613575577736,8,0.05119796842336655,open_subtitles,49750,12,1.9272593259811401
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:139:46059,1,6.0156454388052225,8,0.01632172428071499,open_subtitles,46059,10,6.0319671630859375
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:13:41264,1,17.959110014140606,8,0.02152276784181595,open_subtitles,41264,10,17.980632781982422
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:140:10122,1,-0.017780423164367676,19,0.6087284088134766,childes,10122,30,0.5909479856491089
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:141:2911,1,1.0453345123678446,17,0.013662045821547508,bnc_spoken,2911,27,1.058996558189392
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:142:29628,1,0.0008207112550735474,15,0.017208080738782883,gutenberg,29628,24,0.01802879199385643
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:143:3336,1,1.7793383402749896,28,0.00745739508420229,bnc_spoken,3336,47,1.786795735359192
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:144:39750,1,1.3815044430084527,8,0.0064010354690253735,open_subtitles,39750,10,1.387905478477478
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:145:11887,1,0.009159088396700099,8,0.00025996167096309364,childes,11887,11,0.009419050067663193
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:146:37409,1,4.867347423918545,14,0.001148994080722332,gutenberg,37409,23,4.868496417999268
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:147:16087,1,0.04714871756732464,8,0.010797882452607155,childes,16087,13,0.05794660001993179
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:148:55281,1,6.828873619437218,8,0.03105737268924713,simple_wiki,55281,11,6.859930992126465
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:149:19070,1,0.2810649685561657,12,0.022211123257875443,childes,19070,19,0.30327609181404114
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:14:16052,1,0.1909900913015008,8,0.006512134335935116,childes,16052,11,0.1975022256374359
D,D_HM_43022,chck_100M,43022,H,heldout_natural_source_repeat,heldoutcopy:1:150:50032,1,1.5576302856206894,8,0.24900557100772858,open_subtitles,50032,12,1.806635856628418
