family,arch,arm,checkpoint,seed,role,group,n,mean_margin_full,mean_effect_no_initial_qbox,mean_effect_no_last_relevant_update,mean_effect_no_all_relevant_updates,mean_margin_no_all_relevant_updates,mean_margin_no_initial_qbox,mean_margin_no_last_relevant_update,mean_relevant_updates,mean_total_ops
entity_ablation,D,D_HM_43022,chck_100M,43022,H,ALL,1221,0.22465421470533523,0.10244611013043034,-0.45412511363271607,-1.7446737744640268,-1.5200195597586916,0.32710032483576557,-0.22947089892738087,2.994266994266994,9.25962325962326
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_ge2,1205,0.22873908773497428,0.09565312399903768,-0.4569771871774523,-1.7646617638372286,-1.5359226761022544,0.32439221173401195,-0.22823809944247803,3.020746887966805,9.269709543568466
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_ge3,716,0.43325397276512073,0.01379452433499544,-0.4027051348343242,-2.0263198547939347,-1.5930658820288142,0.4470484971001161,0.030548837930796532,3.717877094972067,9.886871508379889
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_updates_1,16,-0.08298778533935547,0.6140428781509399,-0.2393283247947693,-0.2393283247947693,-0.32231611013412476,0.5310550928115845,-0.32231611013412476,1.0,8.5
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_updates_2,489,-0.0707141999574283,0.21551152350712408,-0.5364430143301716,-1.381538669512072,-1.4522528694695003,0.1447973235496958,-0.6071572142876,2.0,8.366053169734151
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_updates_3,296,0.2855199095163796,0.03862717757756646,-0.3385451804544475,-1.8055729347507696,-1.52005302523439,0.3241470870939461,-0.053025270938067824,3.0,9.54054054054054
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_updates_4,326,0.40086510155829913,-0.02072403493103074,-0.5562856942415237,-2.020453383768994,-1.6195882822106953,0.38014106662726843,-0.15542059268322458,4.0,10.13803680981595
entity_ablation,D,D_HM_43022,chck_100M,43022,H,rel_updates_5,94,1.0107864699465163,0.055311385621415805,-0.07211028515024388,-2.7417832365695465,-1.7309967666230304,1.0660978555679321,0.9386761847962725,5.0,10.106382978723405
entity_ablation,D,D_HM_43022,chck_100M,43022,H,type_ambiref,399,-0.10911785809318524,0.0891263120455252,-0.20736279284446163,-0.6568064547720409,-0.7659243128652262,-0.019991546047660045,-0.3164806509376469,3.0526315789473686,9.230576441102757
entity_ablation,D,D_HM_43022,chck_100M,43022,H,type_move_contents,381,0.3728635835209544,0.12165962789315252,-0.5237037553561954,-2.042782744554084,-1.6699191610331297,0.4945232114141069,-0.15084017183524104,2.900262467191601,9.401574803149606
entity_ablation,D,D_HM_43022,chck_100M,43022,H,type_regular,441,0.3985936422061488,0.09789792230340089,-0.617274101156226,-2.4713847562163864,-2.0727911140102377,0.4964915645095497,-0.21868045895007732,3.0226757369614514,9.16326530612245
entity_ablation,D,D_HM_43022,chck_80M,43022,H,ALL,1221,0.17540450500328944,0.10966863710796315,-0.3508863299963027,-1.5772954210407122,-1.4018909160374229,0.2850731421112526,-0.17548182499301326,2.994266994266994,9.25962325962326
entity_ablation,D,D_HM_43022,chck_80M,43022,H,rel_ge2,1205,0.17971486580322393,0.10462113883485438,-0.3556460217568884,-1.5983393828898544,-1.4186245170866305,0.2843360046380783,-0.17593115595366451,3.020746887966805,9.269709543568466
entity_ablation,D,D_HM_43022,chck_80M,43022,H,rel_ge3,716,0.38151817273494254,0.031110658783819422,-0.28525172336307986,-1.8178322820939832,-1.4363141093590406,0.41262883151876195,0.09626644937186268,3.717877094972067,9.886871508379889
