subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,-0.02111201684269788,-0.16160955280065536,-0.01964590512216091,0.10438718907535056,105,-0.02111201684269788,-0.5332372836611319,-0.0652131685115498,0.37441234515426336
EWoK_plus_Entity_item_pool,14398,0.12501736352271148,-0.24100570380687714,0.06945408880710602,0.4243645049631593,29,0.12501736352271148,-0.19636061926002774,0.10200504644105368,0.6303407535901753
BLiMP,59875,-0.22379958246346557,-0.3546555422246456,-0.2405010461807251,-0.02350730830803566,67,-0.22379958246346554,-0.6514036107308051,-0.21047271414778035,0.16759397724725153
Supplement,5218,1.1498658489842852,0.6851284228265285,1.121119201183319,1.4378113836050033,5,1.1498658489842852,-0.17474157233402554,1.1199156234540804,1.5300084530853761
EWoK,7618,-0.17064846416382254,-0.8411000579595567,-0.24284590035676956,0.25105015300214234,11,-0.17064846416382254,-1.458810731047928,-0.12614390445183024,0.40590384653937067
Entity,6780,0.45722713864306785,-0.10471976734697817,0.44247788190841675,0.9885693356394767,18,0.45722713864306785,-0.09675449042578352,0.45701901874761325,0.9869541898631518
COMPS,91028,0.021971261589840488,-0.22932503372430801,-0.008788504404947162,0.16022541895508735,4,0.021971261589840488,-0.8044131404720783,0.021971261589840488,0.7684315630397224
GlobalPIQA_item_pool,203,0.49261083743842365,-1.9704433679580688,0.7389162629842758,2.955665111541748,2,0.49261083743842365,0.0,0.49261083743842365,0.970873786407767
