arm,checkpoint,pair_key,state,family,template_id,actor_entity,affected_id,unaffected_id,affected_correct,unaffected_correct,affected_margin,unaffected_margin
breadth,chck_100M,Q_box_door_clean_dirty_clean_held1_door,unaffected_only,clean_dirty,held1,door,S199_eval_000079,S199_eval_000078,False,True,-0.42292356491088867,0.3987041711807251
breadth,chck_100M,Q_box_door_clean_dirty_dirty_held1_box,affected_only,clean_dirty,held1,box,S199_eval_000068,S199_eval_000069,True,False,0.19392478466033936,-0.26167821884155273
breadth,chck_100M,Q_box_door_clean_dirty_dirty_held1_door,affected_only,clean_dirty,held1,door,S199_eval_000071,S199_eval_000070,True,False,0.22716915607452393,-0.13807976245880127
breadth,chck_100M,Q_box_door_flat_inflated_flat_held1_box,unaffected_only,flat_inflated,held1,box,S199_eval_000084,S199_eval_000085,False,True,-4.99079155921936,4.438175320625305
breadth,chck_100M,Q_box_door_flat_inflated_flat_held1_door,unaffected_only,flat_inflated,held1,door,S199_eval_000087,S199_eval_000086,False,True,-3.846122980117798,4.853018522262573
breadth,chck_100M,Q_box_door_flat_inflated_inflated_held1_box,affected_only,flat_inflated,held1,box,S199_eval_000092,S199_eval_000093,True,False,3.7138853073120117,-3.2603230476379395
breadth,chck_100M,Q_box_door_flat_inflated_inflated_held1_door,affected_only,flat_inflated,held1,door,S199_eval_000095,S199_eval_000094,True,False,3.0098989009857178,-3.7452274560928345
breadth,chck_100M,Q_box_jar_clean_dirty_clean_held0_box,unaffected_only,clean_dirty,held0,box,S199_eval_000072,S199_eval_000073,False,True,-1.4206327050924301,1.256758213043213
breadth,chck_100M,Q_box_jar_clean_dirty_clean_held0_jar,unaffected_only,clean_dirty,held0,jar,S199_eval_000075,S199_eval_000074,False,True,-1.1208933591842651,0.6270123720169067
breadth,chck_100M,Q_box_jar_clean_dirty_dirty_held0_box,unaffected_only,clean_dirty,held0,box,S199_eval_000064,S199_eval_000065,False,True,-0.9016547799110413,1.2764561772346497
breadth,chck_100M,Q_box_jar_clean_dirty_dirty_held0_jar,unaffected_only,clean_dirty,held0,jar,S199_eval_000067,S199_eval_000066,False,True,-0.9630346894264221,1.0433696806430817
breadth,chck_100M,Q_box_jar_flat_inflated_flat_held0_box,unaffected_only,flat_inflated,held0,box,S199_eval_000080,S199_eval_000081,False,True,-3.9818187952041626,3.259250223636627
breadth,chck_100M,Q_box_jar_flat_inflated_flat_held0_jar,unaffected_only,flat_inflated,held0,jar,S199_eval_000083,S199_eval_000082,False,True,-2.6754757165908813,3.151018500328064
breadth,chck_100M,Q_box_jar_flat_inflated_inflated_held0_box,affected_only,flat_inflated,held0,box,S199_eval_000088,S199_eval_000089,True,False,0.4975291043519974,-0.026801109313964844
breadth,chck_100M,Q_box_jar_flat_inflated_inflated_held0_jar,neither,flat_inflated,held0,jar,S199_eval_000091,S199_eval_000090,False,False,-0.06743329018354416,-0.7949969470500946
breadth,chck_100M,Q_cloth_lamp_clean_dirty_clean_held1_cloth,unaffected_only,clean_dirty,held1,cloth,S199_eval_000204,S199_eval_000205,False,True,-0.6401220560073853,0.8371577262878418
breadth,chck_100M,Q_cloth_lamp_clean_dirty_clean_held1_lamp,unaffected_only,clean_dirty,held1,lamp,S199_eval_000207,S199_eval_000206,False,True,-0.5229947566986084,0.541742205619812
breadth,chck_100M,Q_cloth_lamp_clean_dirty_dirty_held1_cloth,affected_only,clean_dirty,held1,cloth,S199_eval_000196,S199_eval_000197,True,False,0.46596384048461914,-0.6336019039154053
breadth,chck_100M,Q_cloth_lamp_clean_dirty_dirty_held1_lamp,affected_only,clean_dirty,held1,lamp,S199_eval_000199,S199_eval_000198,True,False,0.5147107839584351,-0.4397796392440796
breadth,chck_100M,Q_cloth_lamp_flat_inflated_flat_held1_cloth,unaffected_only,flat_inflated,held1,cloth,S199_eval_000212,S199_eval_000213,False,True,-4.511201500892639,4.597580194473267
breadth,chck_100M,Q_cloth_lamp_flat_inflated_flat_held1_lamp,unaffected_only,flat_inflated,held1,lamp,S199_eval_000215,S199_eval_000214,False,True,-3.2688251733779907,4.579003930091858
breadth,chck_100M,Q_cloth_lamp_flat_inflated_inflated_held1_cloth,affected_only,flat_inflated,held1,cloth,S199_eval_000220,S199_eval_000221,True,False,3.5094714164733887,-3.795074939727783
breadth,chck_100M,Q_cloth_lamp_flat_inflated_inflated_held1_lamp,affected_only,flat_inflated,held1,lamp,S199_eval_000223,S199_eval_000222,True,False,3.074835777282715,-3.8977296352386475
breadth,chck_100M,Q_cloth_rope_clean_dirty_clean_held0_cloth,unaffected_only,clean_dirty,held0,cloth,S199_eval_000200,S199_eval_000201,False,True,-1.0856786966323853,0.5115475654602051
breadth,chck_100M,Q_cloth_rope_clean_dirty_clean_held0_rope,unaffected_only,clean_dirty,held0,rope,S199_eval_000203,S199_eval_000202,False,True,-0.5438559055328369,0.692119836807251
breadth,chck_100M,Q_cloth_rope_clean_dirty_dirty_held0_cloth,unaffected_only,clean_dirty,held0,cloth,S199_eval_000192,S199_eval_000193,False,True,-0.3640763759613037,0.21659791469573975
breadth,chck_100M,Q_cloth_rope_clean_dirty_dirty_held0_rope,unaffected_only,clean_dirty,held0,rope,S199_eval_000195,S199_eval_000194,False,True,-0.17573702335357666,0.30113744735717773
breadth,chck_100M,Q_cloth_rope_flat_inflated_flat_held0_cloth,unaffected_only,flat_inflated,held0,cloth,S199_eval_000208,S199_eval_000209,False,True,-1.947891354560852,1.8185056447982788
breadth,chck_100M,Q_cloth_rope_flat_inflated_flat_held0_rope,unaffected_only,flat_inflated,held0,rope,S199_eval_000211,S199_eval_000210,False,True,-1.696237564086914,1.5420219898223877
breadth,chck_100M,Q_cloth_rope_flat_inflated_inflated_held0_cloth,affected_only,flat_inflated,held0,cloth,S199_eval_000216,S199_eval_000217,True,False,0.16023585200309753,-0.5106708407402039
breadth,chck_100M,Q_cloth_rope_flat_inflated_inflated_held0_rope,affected_only,flat_inflated,held0,rope,S199_eval_000219,S199_eval_000218,True,False,0.5758459866046906,-0.3138760030269623
breadth,chck_100M,Q_cup_bowl_cold_hot_cold_held0_bowl,both_correct,cold_hot,held0,bowl,S199_eval_000019,S199_eval_000018,True,True,0.06802177429199219,0.025947093963623047
breadth,chck_100M,Q_cup_bowl_cold_hot_cold_held0_cup,unaffected_only,cold_hot,held0,cup,S199_eval_000016,S199_eval_000017,False,True,-0.010483860969543457,0.022334575653076172
breadth,chck_100M,Q_cup_bowl_cold_hot_hot_held0_bowl,unaffected_only,cold_hot,held0,bowl,S199_eval_000027,S199_eval_000026,False,True,-2.125718593597412,1.4578763246536255
breadth,chck_100M,Q_cup_bowl_cold_hot_hot_held0_cup,unaffected_only,cold_hot,held0,cup,S199_eval_000024,S199_eval_000025,False,True,-1.4604904651641846,2.1108174324035645
breadth,chck_100M,Q_cup_bowl_empty_full_empty_held0_bowl,affected_only,empty_full,held0,bowl,S199_eval_000003,S199_eval_000002,True,False,2.805388927459717,-3.2976220548152924
breadth,chck_100M,Q_cup_bowl_empty_full_empty_held0_cup,affected_only,empty_full,held0,cup,S199_eval_000000,S199_eval_000001,True,False,3.2408326268196106,-2.5648807883262634
breadth,chck_100M,Q_cup_bowl_empty_full_full_held0_bowl,unaffected_only,empty_full,held0,bowl,S199_eval_000011,S199_eval_000010,False,True,-6.220586895942688,5.786762356758118
breadth,chck_100M,Q_cup_bowl_empty_full_full_held0_cup,unaffected_only,empty_full,held0,cup,S199_eval_000008,S199_eval_000009,False,True,-5.559262275695801,6.20080041885376
breadth,chck_100M,Q_cup_box_cold_hot_cold_held1_box,affected_only,cold_hot,held1,box,S199_eval_000023,S199_eval_000022,True,False,0.5208579897880554,-0.3979041576385498
breadth,chck_100M,Q_cup_box_cold_hot_cold_held1_cup,affected_only,cold_hot,held1,cup,S199_eval_000020,S199_eval_000021,True,False,0.4627722501754761,-0.537248969078064
breadth,chck_100M,Q_cup_box_cold_hot_hot_held1_box,unaffected_only,cold_hot,held1,box,S199_eval_000031,S199_eval_000030,False,True,-1.3073541522026062,1.129704236984253
breadth,chck_100M,Q_cup_box_cold_hot_hot_held1_cup,unaffected_only,cold_hot,held1,cup,S199_eval_000028,S199_eval_000029,False,True,-1.0255216360092163,1.256021797657013
breadth,chck_100M,Q_cup_box_empty_full_empty_held1_box,affected_only,empty_full,held1,box,S199_eval_000007,S199_eval_000006,True,False,2.7373127937316895,-2.3699164390563965
breadth,chck_100M,Q_cup_box_empty_full_empty_held1_cup,affected_only,empty_full,held1,cup,S199_eval_000004,S199_eval_000005,True,False,2.5112675428390503,-2.561091899871826
breadth,chck_100M,Q_cup_box_empty_full_full_held1_box,unaffected_only,empty_full,held1,box,S199_eval_000015,S199_eval_000014,False,True,-3.4310155510902405,2.8300238847732544
breadth,chck_100M,Q_cup_box_empty_full_full_held1_cup,unaffected_only,empty_full,held1,cup,S199_eval_000012,S199_eval_000013,False,True,-2.9248026609420776,3.348369836807251
breadth,chck_100M,Q_door_cloth_cold_hot_cold_held1_cloth,affected_only,cold_hot,held1,cloth,S199_eval_000151,S199_eval_000150,True,False,0.2735673189163208,-0.09780174493789673
breadth,chck_100M,Q_door_cloth_cold_hot_cold_held1_door,affected_only,cold_hot,held1,door,S199_eval_000148,S199_eval_000149,True,False,0.19308127462863922,-0.22422030568122864
breadth,chck_100M,Q_door_cloth_cold_hot_hot_held1_cloth,unaffected_only,cold_hot,held1,cloth,S199_eval_000159,S199_eval_000158,False,True,-0.7258541584014893,0.6070347428321838
breadth,chck_100M,Q_door_cloth_cold_hot_hot_held1_door,unaffected_only,cold_hot,held1,door,S199_eval_000156,S199_eval_000157,False,True,-0.6213554739952087,0.730308473110199
breadth,chck_100M,Q_door_cloth_empty_full_empty_held1_cloth,affected_only,empty_full,held1,cloth,S199_eval_000135,S199_eval_000134,True,False,1.9252254962921143,-3.000926196575165
breadth,chck_100M,Q_door_cloth_empty_full_empty_held1_door,affected_only,empty_full,held1,door,S199_eval_000132,S199_eval_000133,True,False,3.305982008576393,-1.7235029935836792
breadth,chck_100M,Q_door_cloth_empty_full_full_held1_cloth,unaffected_only,empty_full,held1,cloth,S199_eval_000143,S199_eval_000142,False,True,-2.4452284574508667,3.511855661869049
breadth,chck_100M,Q_door_cloth_empty_full_full_held1_door,unaffected_only,empty_full,held1,door,S199_eval_000140,S199_eval_000141,False,True,-3.653918743133545,2.231904625892639
breadth,chck_100M,Q_door_window_cold_hot_cold_held0_door,unaffected_only,cold_hot,held0,door,S199_eval_000144,S199_eval_000145,False,True,-0.05425739288330078,0.04796820878982544
breadth,chck_100M,Q_door_window_cold_hot_cold_held0_window,unaffected_only,cold_hot,held0,window,S199_eval_000147,S199_eval_000146,False,True,-0.19254720211029053,0.1085519790649414
breadth,chck_100M,Q_door_window_cold_hot_hot_held0_door,unaffected_only,cold_hot,held0,door,S199_eval_000152,S199_eval_000153,False,True,-1.8253880143165588,1.427291214466095
breadth,chck_100M,Q_door_window_cold_hot_hot_held0_window,unaffected_only,cold_hot,held0,window,S199_eval_000155,S199_eval_000154,False,True,-1.2988554239273071,1.4240444898605347
breadth,chck_100M,Q_door_window_empty_full_empty_held0_door,affected_only,empty_full,held0,door,S199_eval_000128,S199_eval_000129,True,False,2.500079095363617,-2.8491336703300476
breadth,chck_100M,Q_door_window_empty_full_empty_held0_window,affected_only,empty_full,held0,window,S199_eval_000131,S199_eval_000130,True,False,2.9247235655784607,-2.9144952595233917
breadth,chck_100M,Q_door_window_empty_full_full_held0_door,unaffected_only,empty_full,held0,door,S199_eval_000136,S199_eval_000137,False,True,-5.706733614206314,5.403448641300201
breadth,chck_100M,Q_door_window_empty_full_full_held0_window,unaffected_only,empty_full,held0,window,S199_eval_000139,S199_eval_000138,False,True,-5.362381219863892,5.417207658290863
breadth,chck_100M,Q_drawer_cup_clean_dirty_clean_held1_cup,unaffected_only,clean_dirty,held1,cup,S199_eval_000335,S199_eval_000334,False,True,-0.19806325435638428,0.617817223072052
breadth,chck_100M,Q_drawer_cup_clean_dirty_clean_held1_drawer,unaffected_only,clean_dirty,held1,drawer,S199_eval_000332,S199_eval_000333,False,True,-0.5756115317344666,0.22137141227722168
breadth,chck_100M,Q_drawer_cup_clean_dirty_dirty_held1_cup,affected_only,clean_dirty,held1,cup,S199_eval_000327,S199_eval_000326,True,False,0.16818022727966309,-0.3923313021659851
breadth,chck_100M,Q_drawer_cup_clean_dirty_dirty_held1_drawer,affected_only,clean_dirty,held1,drawer,S199_eval_000324,S199_eval_000325,True,False,0.32969629764556885,-0.048197269439697266
breadth,chck_100M,Q_drawer_cup_flat_inflated_flat_held1_cup,unaffected_only,flat_inflated,held1,cup,S199_eval_000343,S199_eval_000342,False,True,-3.375216007232666,5.4894492626190186
breadth,chck_100M,Q_drawer_cup_flat_inflated_flat_held1_drawer,unaffected_only,flat_inflated,held1,drawer,S199_eval_000340,S199_eval_000341,False,True,-5.299886703491211,4.539849758148193
breadth,chck_100M,Q_drawer_cup_flat_inflated_inflated_held1_cup,affected_only,flat_inflated,held1,cup,S199_eval_000351,S199_eval_000350,True,False,2.715616822242737,-4.343262672424316
breadth,chck_100M,Q_drawer_cup_flat_inflated_inflated_held1_drawer,affected_only,flat_inflated,held1,drawer,S199_eval_000348,S199_eval_000349,True,False,4.23965859413147,-3.5649683475494385
breadth,chck_100M,Q_drawer_gate_clean_dirty_clean_held0_drawer,unaffected_only,clean_dirty,held0,drawer,S199_eval_000328,S199_eval_000329,False,True,-2.2604769468307495,0.8782497644424438
breadth,chck_100M,Q_drawer_gate_clean_dirty_clean_held0_gate,unaffected_only,clean_dirty,held0,gate,S199_eval_000331,S199_eval_000330,False,True,-1.0879757404327393,0.9593361616134644
breadth,chck_100M,Q_drawer_gate_clean_dirty_dirty_held0_drawer,unaffected_only,clean_dirty,held0,drawer,S199_eval_000320,S199_eval_000321,False,True,-1.2316107749938965,0.8521361351013184
breadth,chck_100M,Q_drawer_gate_clean_dirty_dirty_held0_gate,unaffected_only,clean_dirty,held0,gate,S199_eval_000323,S199_eval_000322,False,True,-0.345339834690094,0.8935723155736923
breadth,chck_100M,Q_drawer_gate_flat_inflated_flat_held0_drawer,unaffected_only,flat_inflated,held0,drawer,S199_eval_000336,S199_eval_000337,False,True,-4.224819660186768,1.984291911125183
breadth,chck_100M,Q_drawer_gate_flat_inflated_flat_held0_gate,unaffected_only,flat_inflated,held0,gate,S199_eval_000339,S199_eval_000338,False,True,-1.414927363395691,2.3000489473342896
breadth,chck_100M,Q_drawer_gate_flat_inflated_inflated_held0_drawer,affected_only,flat_inflated,held0,drawer,S199_eval_000344,S199_eval_000345,True,False,0.31728804111480713,-0.21337047219276428
breadth,chck_100M,Q_drawer_gate_flat_inflated_inflated_held0_gate,neither,flat_inflated,held0,gate,S199_eval_000347,S199_eval_000346,False,False,-0.09182575345039368,-0.24175074696540833
breadth,chck_100M,Q_gate_bowl_dry_wet_dry_held1_bowl,affected_only,dry_wet,held1,bowl,S199_eval_000359,S199_eval_000358,True,False,1.0720207691192627,-1.4847639799118042
breadth,chck_100M,Q_gate_bowl_dry_wet_dry_held1_gate,affected_only,dry_wet,held1,gate,S199_eval_000356,S199_eval_000357,True,False,1.4364622831344604,-1.202855408191681
breadth,chck_100M,Q_gate_bowl_dry_wet_wet_held1_bowl,unaffected_only,dry_wet,held1,bowl,S199_eval_000367,S199_eval_000366,False,True,-0.8935589790344238,1.2501723766326904
breadth,chck_100M,Q_gate_bowl_dry_wet_wet_held1_gate,unaffected_only,dry_wet,held1,gate,S199_eval_000364,S199_eval_000365,False,True,-1.1658403277397156,1.1023345589637756
breadth,chck_100M,Q_gate_bowl_unlocked_locked_locked_held1_bowl,affected_only,unlocked_locked,held1,bowl,S199_eval_000383,S199_eval_000382,True,False,1.9566312581300735,-2.0018986463546753
breadth,chck_100M,Q_gate_bowl_unlocked_locked_locked_held1_gate,affected_only,unlocked_locked,held1,gate,S199_eval_000380,S199_eval_000381,True,False,2.0553598925471306,-1.7643578946590424
breadth,chck_100M,Q_gate_bowl_unlocked_locked_unlocked_held1_bowl,unaffected_only,unlocked_locked,held1,bowl,S199_eval_000375,S199_eval_000374,False,True,-1.632702112197876,1.7184423804283142
breadth,chck_100M,Q_gate_bowl_unlocked_locked_unlocked_held1_gate,unaffected_only,unlocked_locked,held1,gate,S199_eval_000372,S199_eval_000373,False,True,-1.68790665268898,1.468389481306076
breadth,chck_100M,Q_gate_cup_dry_wet_dry_held0_cup,affected_only,dry_wet,held0,cup,S199_eval_000355,S199_eval_000354,True,False,0.18280088901519775,-0.7196184992790222
breadth,chck_100M,Q_gate_cup_dry_wet_dry_held0_gate,affected_only,dry_wet,held0,gate,S199_eval_000352,S199_eval_000353,True,False,0.4571448564529419,-0.41228634119033813
breadth,chck_100M,Q_gate_cup_dry_wet_wet_held0_cup,unaffected_only,dry_wet,held0,cup,S199_eval_000363,S199_eval_000362,False,True,-0.5883263349533081,0.9324397444725037
breadth,chck_100M,Q_gate_cup_dry_wet_wet_held0_gate,unaffected_only,dry_wet,held0,gate,S199_eval_000360,S199_eval_000361,False,True,-1.0842392444610596,0.689853698015213
breadth,chck_100M,Q_gate_cup_unlocked_locked_locked_held0_cup,affected_only,unlocked_locked,held0,cup,S199_eval_000379,S199_eval_000378,True,False,1.3293439149856567,-0.7612432837486267
breadth,chck_100M,Q_gate_cup_unlocked_locked_locked_held0_gate,affected_only,unlocked_locked,held0,gate,S199_eval_000376,S199_eval_000377,True,False,0.3371347188949585,-0.9705133438110352
breadth,chck_100M,Q_gate_cup_unlocked_locked_unlocked_held0_cup,neither,unlocked_locked,held0,cup,S199_eval_000371,S199_eval_000370,False,False,-0.9289495944976807,-0.04576319456100464
breadth,chck_100M,Q_gate_cup_unlocked_locked_unlocked_held0_gate,unaffected_only,unlocked_locked,held0,gate,S199_eval_000368,S199_eval_000369,False,True,-0.3816613554954529,0.6450033187866211
breadth,chck_100M,Q_jar_door_dry_wet_dry_held0_door,both_correct,dry_wet,held0,door,S199_eval_000099,S199_eval_000098,True,True,0.2140485644340515,0.16790306568145752
breadth,chck_100M,Q_jar_door_dry_wet_dry_held0_jar,neither,dry_wet,held0,jar,S199_eval_000096,S199_eval_000097,False,False,-0.528058648109436,-0.18952977657318115
breadth,chck_100M,Q_jar_door_dry_wet_wet_held0_door,unaffected_only,dry_wet,held0,door,S199_eval_000107,S199_eval_000106,False,True,-0.40590983629226685,0.25258147716522217
breadth,chck_100M,Q_jar_door_dry_wet_wet_held0_jar,unaffected_only,dry_wet,held0,jar,S199_eval_000104,S199_eval_000105,False,True,-0.40860414505004883,0.4095420837402344
breadth,chck_100M,Q_jar_door_unlocked_locked_locked_held0_door,affected_only,unlocked_locked,held0,door,S199_eval_000123,S199_eval_000122,True,False,1.2702858448028564,-0.5109462738037109
breadth,chck_100M,Q_jar_door_unlocked_locked_locked_held0_jar,affected_only,unlocked_locked,held0,jar,S199_eval_000120,S199_eval_000121,True,False,0.08593469858169556,-0.9467196464538574
breadth,chck_100M,Q_jar_door_unlocked_locked_unlocked_held0_door,unaffected_only,unlocked_locked,held0,door,S199_eval_000115,S199_eval_000114,False,True,-0.869428277015686,0.0010135173797607422
breadth,chck_100M,Q_jar_door_unlocked_locked_unlocked_held0_jar,unaffected_only,unlocked_locked,held0,jar,S199_eval_000112,S199_eval_000113,False,True,-0.5507425963878632,0.43877434730529785
breadth,chck_100M,Q_jar_window_dry_wet_dry_held1_jar,affected_only,dry_wet,held1,jar,S199_eval_000100,S199_eval_000101,True,False,0.57734215259552,-1.014926016330719
breadth,chck_100M,Q_jar_window_dry_wet_dry_held1_window,affected_only,dry_wet,held1,window,S199_eval_000103,S199_eval_000102,True,False,1.041668713092804,-0.6384963989257812
breadth,chck_100M,Q_jar_window_dry_wet_wet_held1_jar,unaffected_only,dry_wet,held1,jar,S199_eval_000108,S199_eval_000109,False,True,-0.4522641897201538,0.8426167964935303
breadth,chck_100M,Q_jar_window_dry_wet_wet_held1_window,unaffected_only,dry_wet,held1,window,S199_eval_000111,S199_eval_000110,False,True,-0.802052915096283,0.5392478108406067
breadth,chck_100M,Q_jar_window_unlocked_locked_locked_held1_jar,affected_only,unlocked_locked,held1,jar,S199_eval_000124,S199_eval_000125,True,False,2.2196916937828064,-2.0736060738563538
breadth,chck_100M,Q_jar_window_unlocked_locked_locked_held1_window,affected_only,unlocked_locked,held1,window,S199_eval_000127,S199_eval_000126,True,False,2.1684205532073975,-2.0497026443481445
breadth,chck_100M,Q_jar_window_unlocked_locked_unlocked_held1_jar,unaffected_only,unlocked_locked,held1,jar,S199_eval_000116,S199_eval_000117,False,True,-1.956289529800415,1.8594604134559631
breadth,chck_100M,Q_jar_window_unlocked_locked_unlocked_held1_window,unaffected_only,unlocked_locked,held1,window,S199_eval_000119,S199_eval_000118,False,True,-1.7311075329780579,1.6713913679122925
breadth,chck_100M,Q_lamp_balloon_cold_hot_cold_held0_balloon,unaffected_only,cold_hot,held0,balloon,S199_eval_000275,S199_eval_000274,False,True,-0.4895448684692383,0.8135261237621307
breadth,chck_100M,Q_lamp_balloon_cold_hot_cold_held0_lamp,unaffected_only,cold_hot,held0,lamp,S199_eval_000272,S199_eval_000273,False,True,-0.5450611710548401,0.7602857649326324
breadth,chck_100M,Q_lamp_balloon_cold_hot_hot_held0_balloon,unaffected_only,cold_hot,held0,balloon,S199_eval_000283,S199_eval_000282,False,True,-1.1436611413955688,0.16981971263885498
