arch,arm,checkpoint,companion_words,gain,probe_family,probe_id,repeated_nll,role,seed,source_domain,source_example_id,source_words,span_len,unrepeated_nll
C,C,chck_80M,11,7.644941076636314,heldout_natural_source_repeat,heldoutcopy:1:0:34715,0.18617941439151764,C,43022,gutenberg,34715,18,1,7.831120491027832
C,C,chck_80M,8,0.44405078887939453,heldout_natural_source_repeat,heldoutcopy:1:100:46093,13.93584156036377,C,43022,open_subtitles,46093,11,1,14.379892349243164
C,C,chck_80M,8,0.954938156530261,heldout_natural_source_repeat,heldoutcopy:1:101:9638,0.010000364854931831,C,43022,childes,9638,13,1,0.9649385213851929
C,C,chck_80M,8,11.775816839188337,heldout_natural_source_repeat,heldoutcopy:1:102:38847,0.032786447554826736,C,43022,open_subtitles,38847,12,1,11.808603286743164
C,C,chck_80M,19,2.019357442855835,heldout_natural_source_repeat,heldoutcopy:1:103:25389,3.815533399581909,C,43022,gutenberg,25389,31,1,5.834890842437744
C,C,chck_80M,12,0.20112991333007812,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1.719679355621338,C,43022,gutenberg,23610,20,1,1.920809268951416
C,C,chck_80M,11,2.9672177135944366,heldout_natural_source_repeat,heldoutcopy:1:105:9850,0.4132482707500458,C,43022,childes,9850,18,1,3.3804659843444824
C,C,chck_80M,9,0.010366439819335938,heldout_natural_source_repeat,heldoutcopy:1:106:33545,13.188748359680176,C,43022,gutenberg,33545,14,1,13.199114799499512
C,C,chck_80M,8,14.461075419560075,heldout_natural_source_repeat,heldoutcopy:1:107:27677,0.019388562068343163,C,43022,gutenberg,27677,10,1,14.480463981628418
C,C,chck_80M,11,2.7589293867349625,heldout_natural_source_repeat,heldoutcopy:1:108:31140,0.19455109536647797,C,43022,gutenberg,31140,17,1,2.9534804821014404
C,C,chck_80M,11,6.649540424346924,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1.2281427383422852,C,43022,open_subtitles,39267,18,1,7.877683162689209
