token_class,contrast,role_a,role_b,n,delta_T,T_a,T_b,delta_U,U_a,U_b,delta_N,N_a,N_b,delta_A_T,A_T_a,A_T_b,delta_A_U,A_U_a,A_U_b,delta_G,G_a,G_b
nonoverlap,RminusC,R,C,2732,0.7627556834607061,8.11801577418319,7.355260090722484,-0.47102187440648535,8.381931467731338,8.852953342137823,-0.39043089261782704,8.983558395883843,9.37398928850167,-1.1531865760785318,0.8655426217006551,2.018729197779187,0.08059098178865898,0.6016269281525061,0.5210359463638471,-1.2337775578671906,0.26391569354814914,1.4976932514153398
nonoverlap,RSminusC,RS,C,2732,-0.44193237606100677,6.913327714661477,7.355260090722484,-0.5135767118349222,8.339376630302901,8.852953342137823,-0.3351801305065525,9.038809157995118,9.37398928850167,0.10675224555445428,2.125481443333641,2.018729197779187,0.17839658132836878,0.6994325276922159,0.5210359463638471,-0.07164433577391494,1.4260489156414249,1.4976932514153398
nonoverlap,RminusRS,R,RS,2732,1.2046880595217129,8.11801577418319,6.913327714661477,0.0425548374284368,8.381931467731338,8.339376630302901,-0.055250762111274554,8.983558395883843,9.038809157995118,-1.259938821632986,0.8655426217006551,2.125481443333641,-0.0978055995397098,0.6016269281525061,0.6994325276922159,-1.1621332220932756,0.26391569354814914,1.4260489156414249
overlap,RminusC,R,C,3160,0.08548022186213178,3.614902711240141,3.529422489378009,-0.674319045933168,7.747394494469121,8.421713540402289,-0.5615775651654538,8.263455151567364,8.825032716732817,-0.6470577870275829,4.648552440327225,5.295610227354808,0.11274148076771456,0.5160606570982438,0.4033191763305292,-0.759799267795298,4.132491783228981,4.892291051024279
overlap,RSminusC,RS,C,3160,0.5309697983299757,4.060392287707985,3.529422489378009,-0.7901402918097116,7.631573248592577,8.421713540402289,-0.5562527900237715,8.268779926709046,8.825032716732817,-1.0872225883537467,4.208387639001061,5.295610227354808,0.2338875017859396,0.6372066781164688,0.4033191763305292,-1.3211100901396864,3.571180960884593,4.892291051024279
overlap,RminusRS,R,RS,3160,-0.44548957646784393,3.614902711240141,4.060392287707985,0.11582124587654352,7.747394494469121,7.631573248592577,-0.005324775141682281,8.263455151567364,8.268779926709046,0.44016480132616387,4.648552440327225,4.208387639001061,-0.12114602101822503,0.5160606570982438,0.6372066781164688,0.5613108223443883,4.132491783228981,3.571180960884593
