target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
legal40k_8x480_100M_seed43022,original,A_0001,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.11856209486722946,-0.11856209486722946,1,ok,-3.969179391860962,-3.969179391860962,1,ok,-3.1116745471954346,-3.1116745471954346,1,ok,-0.12662434577941895,-0.12662434577941895,1,ok,-3.435307264328003,-3.435307264328003,1,ok,-5.516469955444336,-5.516469955444336,1,ok,-4.20736026763916,-4.20736026763916,1,ok,-5.612627029418945,-5.612627029418945,1,ok,-4.214659690856934,-4.214659690856934,1,ok,-5.703494071960449,-5.703494071960449,1,ok,3.8506172969937325,-2.9850502014160156,3.8506172969937325,2.9850502014160156,2.9850502014160156,6.835667498409748,True,True,True,False,False,2.081162691116333,1.7694546058773994,-5.066212892532349,1.4052667617797852,1.4888343811035156,1.4052667617797852,-1.4888343811035156,-1.4888343811035156,-0.08356761932373047,False,6.9192351177334785,4.473884582519531
legal40k_8x480_100M_seed43022,original,A_0002,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.00919583160430193,-0.00919583160430193,1,ok,-8.283385276794434,-8.283385276794434,1,ok,-2.974757432937622,-2.974757432937622,1,ok,-0.11955371499061584,-0.11955371499061584,1,ok,-0.25757431983947754,-0.25757431983947754,1,ok,-4.469423294067383,-4.469423294067383,1,ok,-0.15724016726016998,-0.15724016726016998,1,ok,-5.054754734039307,-5.054754734039307,1,ok,-0.1577160656452179,-0.1577160656452179,1,ok,-4.941324710845947,-4.941324710845947,1,ok,8.274189445190132,-2.8552037179470062,8.274189445190132,2.8552037179470062,2.8552037179470062,11.129393163137138,True,True,True,False,False,4.211848974227905,4.062340470962226,-7.0670526921749115,4.897514566779137,4.783608645200729,4.897514566779137,-4.783608645200729,-4.783608645200729,0.11390592157840729,False,11.01548724155873,7.638812363147736
legal40k_8x480_100M_seed43022,original,A_0003,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.039717450737953186,-0.039717450737953186,1,ok,-7.155245780944824,-7.155245780944824,1,ok,-5.324633598327637,-5.324633598327637,1,ok,-0.07558845728635788,-0.07558845728635788,1,ok,-2.3544511795043945,-2.3544511795043945,1,ok,-4.023850440979004,-4.023850440979004,1,ok,-1.5481749773025513,-1.5481749773025513,1,ok,-4.194721221923828,-4.194721221923828,1,ok,-1.5917357206344604,-1.5917357206344604,1,ok,-4.4596147537231445,-4.4596147537231445,1,ok,7.115528330206871,-5.249045141041279,7.115528330206871,5.249045141041279,5.249045141041279,12.36457347124815,True,True,True,False,False,1.6693992614746094,5.446129068732262,-6.918444402515888,2.646546244621277,2.867879033088684,2.646546244621277,-2.867879033088684,-2.867879033088684,-0.22133278846740723,False,12.585906259715557,8.116924174129963
legal40k_8x480_100M_seed43022,original,A_0004,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.30380216240882874,-0.30380216240882874,1,ok,-2.509209394454956,-2.509209394454956,1,ok,-5.328612327575684,-5.328612327575684,1,ok,-0.13349325954914093,-0.13349325954914093,1,ok,-8.133110046386719,-8.133110046386719,1,ok,-6.771201133728027,-6.771201133728027,1,ok,-7.459556579589844,-7.459556579589844,1,ok,-6.482620716094971,-6.482620716094971,1,ok,-7.394192695617676,-7.394192695617676,1,ok,-6.429987907409668,-6.429987907409668,1,ok,2.2054072320461273,-5.195119068026543,2.2054072320461273,5.195119068026543,2.2054072320461273,7.40052630007267,True,True,True,False,False,-1.3619089126586914,3.5673161447048187,-3.8332101553678513,-0.976935863494873,-0.9642047882080078,-0.976935863494873,0.9642047882080078,-0.976935863494873,-0.012731075286865234,False,7.413257375359535,3.1823430955410004
legal40k_8x480_100M_seed43022,original,A_0005,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.6790398359298706,-0.6790398359298706,1,ok,-2.3046836853027344,-2.3046836853027344,1,ok,-5.6342244148254395,-5.6342244148254395,1,ok,-0.30296584963798523,-0.30296584963798523,1,ok,-10.414219856262207,-10.414219856262207,1,ok,-8.90418529510498,-8.90418529510498,1,ok,-9.53358268737793,-9.53358268737793,1,ok,-8.567937850952148,-8.567937850952148,1,ok,-9.3097505569458,-9.3097505569458,1,ok,-8.635993003845215,-8.635993003845215,1,ok,1.6256438493728638,-5.331258565187454,1.6256438493728638,5.331258565187454,1.6256438493728638,6.956902414560318,True,True,True,False,False,-1.5100345611572266,3.1356784105300903,-3.8212240040302277,-0.9656448364257812,-0.6737575531005859,-0.9656448364257812,0.6737575531005859,-0.9656448364257812,-0.2918872833251953,False,7.248789697885513,2.591288685798645
legal40k_8x480_100M_seed43022,original,A_0006,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.30570489168167114,-0.30570489168167114,1,ok,-2.816523313522339,-2.816523313522339,1,ok,-5.054931640625,-5.054931640625,1,ok,-0.4038306176662445,-0.4038306176662445,1,ok,-9.36567497253418,-9.36567497253418,1,ok,-8.029233932495117,-8.029233932495117,1,ok,-8.190980911254883,-8.190980911254883,1,ok,-8.804325103759766,-8.804325103759766,1,ok,-8.347664833068848,-8.347664833068848,1,ok,-8.868941307067871,-8.868941307067871,1,ok,2.5108184218406677,-4.6511010229587555,2.5108184218406677,4.6511010229587555,2.5108184218406677,7.161919444799423,True,True,True,False,False,-1.3364410400390625,3.8472594618797302,-3.314659982919693,0.6133441925048828,0.5212764739990234,0.6133441925048828,-0.5212764739990234,-0.5212764739990234,0.09206771850585938,False,7.069851726293564,3.032094895839691
legal40k_8x480_100M_seed43022,original,A_0007,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.1796661615371704,-0.1796661615371704,1,ok,-3.338280200958252,-3.338280200958252,1,ok,-4.670234203338623,-4.670234203338623,1,ok,-0.2703135311603546,-0.2703135311603546,1,ok,-9.909682273864746,-9.909682273864746,1,ok,-9.541504859924316,-9.541504859924316,1,ok,-8.635364532470703,-8.635364532470703,1,ok,-9.602067947387695,-9.602067947387695,1,ok,-8.490557670593262,-8.490557670593262,1,ok,-9.515325546264648,-9.515325546264648,1,ok,3.1586140394210815,-4.399920672178268,3.1586140394210815,4.399920672178268,3.1586140394210815,7.55853471159935,True,True,True,False,False,-0.3681774139404297,3.5267914533615112,-4.031743258237839,0.9667034149169922,1.0247678756713867,0.9667034149169922,-1.0247678756713867,-1.0247678756713867,-0.05806446075439453,False,7.6165991723537445,4.183381915092468
legal40k_8x480_100M_seed43022,original,A_0008,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.10822823643684387,-0.10822823643684387,1,ok,-4.67838716506958,-4.67838716506958,1,ok,-2.2189838886260986,-2.2189838886260986,1,ok,-0.24352483451366425,-0.24352483451366425,1,ok,-3.130305051803589,-3.130305051803589,1,ok,-5.093822956085205,-5.093822956085205,1,ok,-3.883354663848877,-3.883354663848877,1,ok,-6.0770792961120605,-6.0770792961120605,1,ok,-4.0408430099487305,-4.0408430099487305,1,ok,-6.171533584594727,-6.171533584594727,1,ok,4.570158928632736,-1.9754590541124344,4.570158928632736,1.9754590541124344,1.9754590541124344,6.545617982745171,True,True,True,False,False,1.9635179042816162,2.60664102435112,-3.9389769583940506,2.1937246322631836,2.130690574645996,2.1937246322631836,-2.130690574645996,-2.130690574645996,0.0630340576171875,False,6.482583925127983,4.1061496287584305
legal40k_8x480_100M_seed43022,original,A_0009,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.19058984518051147,-0.19058984518051147,1,ok,-4.041794776916504,-4.041794776916504,1,ok,-2.6218974590301514,-2.6218974590301514,1,ok,-0.21912270784378052,-0.21912270784378052,1,ok,-3.7378287315368652,-3.7378287315368652,1,ok,-5.352624416351318,-5.352624416351318,1,ok,-4.548120498657227,-4.548120498657227,1,ok,-6.105371475219727,-6.105371475219727,1,ok,-4.581026554107666,-4.581026554107666,1,ok,-6.100467205047607,-6.100467205047607,1,ok,3.8512049317359924,-2.402774751186371,3.8512049317359924,2.402774751186371,2.402774751186371,6.253979682922363,True,True,True,False,False,1.6147956848144531,2.2364092469215393,-4.017570436000824,1.5572509765625,1.5194406509399414,1.5572509765625,-1.5194406509399414,-1.5194406509399414,0.037810325622558594,False,6.216169357299805,3.9222154021263123
legal40k_8x480_100M_seed43022,original,A_0010,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.26722055673599243,-0.26722055673599243,1,ok,-2.487645149230957,-2.487645149230957,1,ok,-4.9205427169799805,-4.9205427169799805,1,ok,-0.1749984472990036,-0.1749984472990036,1,ok,-9.664834022521973,-9.664834022521973,1,ok,-8.6233491897583,-8.6233491897583,1,ok,-9.912306785583496,-9.912306785583496,1,ok,-9.0804443359375,-9.0804443359375,1,ok,-9.891144752502441,-9.891144752502441,1,ok,-9.154263496398926,-9.154263496398926,1,ok,2.2204245924949646,-4.745544269680977,2.2204245924949646,4.745544269680977,2.2204245924949646,6.9659688621759415,True,True,True,False,False,-1.0414848327636719,3.2619094252586365,-3.704059436917305,-0.8318624496459961,-0.7368812561035156,-0.8318624496459961,0.7368812561035156,-0.8318624496459961,-0.09498119354248047,False,7.060950055718422,3.0522870421409607
