sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,arm,family,relation,seed,checkpoint,description
r0749_s03,childes,920000749,749,8,160,597,638,row_context,11,1,False,0.00018726025882642716,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0759_s00,childes,920000759,759,9,160,50,86,row_context,13,4,False,0.03343255817890167,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0764_s02,childes,920000764,764,8,160,388,424,row_context,11,1,False,0.20398353040218353,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0773_s04,childes,920000773,773,11,160,724,778,row_context,13,2,True,2.5779056549072266,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0789_s06,childes,920000789,789,10,160,451,493,row_context,13,2,False,1.2931476831436157,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0790_s02,childes,920000790,790,12,160,502,567,row_context,17,3,False,0.5900899767875671,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0797_s03,childes,920000797,797,13,160,330,386,row_context,19,5,False,2.0993542671203613,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0797_s04,childes,920000797,797,10,160,399,450,row_context,14,1,False,2.734222412109375,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0802_s04,childes,920000802,802,13,160,259,318,row_context,18,2,False,1.3378396034240723,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0802_s09,childes,920000802,802,9,160,743,786,row_context,13,3,False,0.3905472755432129,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0818_s02,childes,920000818,818,8,160,476,516,row_context,12,3,False,2.3418400287628174,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0823_s08,childes,920000823,823,20,160,714,810,row_context,22,3,True,0.2389077991247177,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0826_s03,childes,920000826,826,10,160,732,775,row_context,0,0,True,nan,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0833_s04,childes,920000833,833,8,160,639,679,row_context,12,1,False,0.028397604823112488,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0857_s01,childes,920000857,857,9,160,206,245,row_context,13,3,False,2.8512489795684814,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0891_s03,childes,920000891,891,8,160,226,268,row_context,13,5,False,0.1160205751657486,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0893_s01,childes,920000893,893,9,160,290,336,row_context,14,2,False,1.853601098060608,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0898_s06,childes,920000898,898,8,160,690,725,row_context,12,1,False,0.0022322041913866997,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0906_s05,childes,920000906,906,20,160,380,478,row_context,27,5,False,1.3248296976089478,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0912_s01,childes,920000912,912,9,160,556,588,row_context,13,1,False,0.014978324063122272,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0915_s00,childes,920000915,915,12,160,30,86,row_context,17,1,False,1.8388776779174805,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0928_s04,childes,920000928,928,8,160,838,882,row_context,0,0,True,nan,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0939_s00,childes,920000939,939,9,160,116,157,row_context,12,1,False,4.100715523236431e-05,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0942_s01,childes,920000942,942,8,160,601,643,row_context,15,3,False,0.1580381542444229,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0948_s00,childes,920000948,948,8,160,485,530,row_context,13,2,False,0.16695286333560944,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0954_s02,childes,920000954,954,10,160,204,256,row_context,15,3,False,4.269830703735352,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0983_s01,childes,920000983,983,9,160,106,149,row_context,12,2,False,0.0005233869887888432,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r0983_s04,childes,920000983,983,12,160,375,434,row_context,15,1,False,0.0001726001501083374,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1003_s06,childes,920001003,1003,8,160,607,640,row_context,12,1,False,0.20223693549633026,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1015_s04,childes,920001015,1015,12,160,749,804,row_context,0,0,True,nan,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1024_s05,childes,920001024,1024,10,160,578,631,row_context,14,2,False,0.043827325105667114,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1029_s02,childes,920001029,1029,9,160,696,745,row_context,12,1,True,4.859048843383789,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1031_s03,childes,920001031,1031,13,160,228,282,row_context,17,1,False,0.003845559898763895,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1078_s06,childes,920001078,1078,9,160,407,451,row_context,12,1,False,0.0401451513171196,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1081_s08,childes,920001081,1081,10,160,724,781,row_context,1,1,True,0.0023994247894734144,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1084_s03,childes,920001084,1084,18,160,275,348,row_context,22,3,False,0.4144657850265503,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1104_s06,childes,920001104,1104,9,160,732,776,row_context,0,0,True,nan,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1109_s02,childes,920001109,1109,10,160,270,312,row_context,15,2,False,0.14708741009235382,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1112_s05,childes,920001112,1112,11,160,529,574,row_context,14,2,False,0.5736042261123657,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1114_s00,childes,920001114,1114,9,160,151,194,row_context,15,1,False,0.0015679220668971539,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1119_s03,childes,920001119,1119,10,160,325,364,row_context,14,1,False,0.15009930729866028,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1129_s05,childes,920001129,1129,14,160,478,543,row_context,18,1,False,0.00017474555352237076,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1131_s04,childes,920001131,1131,9,160,423,469,row_context,12,2,False,0.3542850911617279,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1143_s03,childes,920001143,1143,8,160,563,604,row_context,13,1,False,0.0021948551293462515,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1149_s01,childes,920001149,1149,13,160,232,302,row_context,20,4,False,2.59757399559021,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1153_s00,childes,920001153,1153,15,160,166,229,row_context,19,1,False,0.9941695332527161,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1178_s01,childes,920001178,1178,8,160,153,200,row_context,12,1,False,0.0003083468764089048,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1204_s03,gutenberg,920001204,1204,17,160,468,577,row_context,29,1,False,0.20501120388507843,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1213_s06,gutenberg,920001213,1213,11,160,465,515,row_context,19,4,False,3.808688163757324,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1217_s05,gutenberg,920001217,1217,27,160,453,626,row_context,35,3,False,0.6822815537452698,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1219_s03,gutenberg,920001219,1219,31,160,384,557,row_context,41,10,False,5.198524475097656,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1223_s06,gutenberg,920001223,1223,28,160,710,874,row_context,49,7,False,1.4294825792312622,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1226_s05,gutenberg,920001226,1226,33,160,534,715,row_context,41,6,False,3.7431538105010986,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1240_s06,gutenberg,920001240,1240,13,160,574,647,row_context,21,6,False,3.4382455348968506,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1241_s02,gutenberg,920001241,1241,9,160,255,309,row_context,17,4,False,5.8842082023620605,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1243_s03,gutenberg,920001243,1243,40,160,194,393,row_context,47,11,False,5.266570568084717,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1244_s01,gutenberg,920001244,1244,10,160,92,142,row_context,15,2,False,3.947033643722534,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1244_s02,gutenberg,920001244,1244,27,160,143,295,row_context,46,9,False,5.297512531280518,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1248_s05,gutenberg,920001248,1248,19,160,364,469,row_context,31,4,False,3.73121976852417,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1250_s05,gutenberg,920001250,1250,11,160,679,726,row_context,14,2,False,0.5511085987091064,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1254_s05,gutenberg,920001254,1254,9,160,356,405,row_context,15,2,False,5.877355575561523,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1256_s05,gutenberg,920001256,1256,20,160,591,689,row_context,29,4,False,0.5033853650093079,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1261_s03,gutenberg,920001261,1261,12,160,194,255,row_context,21,3,False,1.5010961294174194,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1263_s05,gutenberg,920001263,1263,11,160,618,682,row_context,18,1,False,0.6434839367866516,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1263_s07,gutenberg,920001263,1263,11,160,808,867,row_context,14,2,False,0.44294023513793945,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1267_s03,gutenberg,920001267,1267,24,160,374,498,row_context,32,2,False,2.1400482654571533,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1272_s06,gutenberg,920001272,1272,24,160,707,834,row_context,33,7,False,4.244020938873291,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1288_s00,gutenberg,920001288,1288,17,160,0,95,row_context,20,3,False,3.9529550075531006,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1294_s07,gutenberg,920001294,1294,9,160,822,879,row_context,18,3,False,2.8962695598602295,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1295_s02,gutenberg,920001295,1295,34,160,140,305,row_context,43,8,False,5.452445983886719,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1296_s00,gutenberg,920001296,1296,27,160,0,149,row_context,34,5,False,5.667685031890869,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1315_s03,gutenberg,920001315,1315,13,160,405,476,row_context,19,2,False,1.7230422496795654,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1315_s06,gutenberg,920001315,1315,12,160,676,737,row_context,15,2,False,0.5791230797767639,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1317_s04,gutenberg,920001317,1317,37,160,352,541,row_context,39,8,False,4.304447174072266,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1321_s02,gutenberg,920001321,1321,14,160,241,328,row_context,20,1,False,6.736279010772705,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1323_s06,gutenberg,920001323,1323,15,160,653,722,row_context,17,1,False,2.8187143802642822,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1331_s04,gutenberg,920001331,1331,17,160,617,723,row_context,24,5,False,5.947011470794678,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1337_s04,gutenberg,920001337,1337,11,160,596,650,row_context,14,1,False,2.3937370777130127,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1341_s05,gutenberg,920001341,1341,9,160,537,579,row_context,11,1,False,3.3706471920013428,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1349_s05,gutenberg,920001349,1349,16,160,563,651,row_context,19,3,False,4.571865081787109,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1351_s00,gutenberg,920001351,1351,11,160,0,51,row_context,12,3,False,4.186798095703125,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1359_s06,gutenberg,920001359,1359,20,160,734,861,row_context,36,6,False,4.334554195404053,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1367_s04,gutenberg,920001367,1367,39,160,300,500,row_context,53,4,False,5.065575122833252,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1369_s03,gutenberg,920001369,1369,42,160,306,527,row_context,50,8,False,5.038395881652832,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1385_s02,gutenberg,920001385,1385,10,160,158,200,row_context,14,1,False,0.08506430685520172,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1388_s00,gutenberg,920001388,1388,12,160,0,61,row_context,17,1,False,1.0721755027770996,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1401_s01,gutenberg,920001401,1401,27,160,47,188,row_context,32,4,False,1.4164773225784302,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1401_s05,gutenberg,920001401,1401,39,160,636,868,row_context,51,10,False,3.9771697521209717,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1403_s03,gutenberg,920001403,1403,40,160,374,586,row_context,58,8,False,2.554802417755127,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1408_s02,gutenberg,920001408,1408,45,160,114,344,row_context,59,9,False,1.8388867378234863,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1408_s05,gutenberg,920001408,1408,8,160,590,641,row_context,16,2,False,2.55629825592041,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1415_s05,gutenberg,920001415,1415,10,160,727,783,row_context,12,2,False,3.192502498626709,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1419_s01,gutenberg,920001419,1419,43,160,121,346,row_context,64,13,False,2.3810770511627197,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1432_s05,gutenberg,920001432,1432,17,160,509,601,row_context,25,4,False,2.895048141479492,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1437_s00,gutenberg,920001437,1437,18,160,26,121,row_context,24,3,False,1.5132112503051758,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1437_s02,gutenberg,920001437,1437,16,160,365,447,row_context,20,3,False,1.0379117727279663,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1448_s03,gutenberg,920001448,1448,15,160,231,321,row_context,22,1,False,4.5425872802734375,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1460_s03,gutenberg,920001460,1460,16,160,218,296,row_context,20,3,False,5.248000144958496,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1472_s04,gutenberg,920001472,1472,19,160,418,523,row_context,33,7,False,1.0619419813156128,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1479_s03,gutenberg,920001479,1479,24,160,335,468,row_context,36,7,False,2.504126787185669,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1486_s03,gutenberg,920001486,1486,8,160,474,519,row_context,12,2,False,4.71733283996582,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1500_s03,gutenberg,920001500,1500,45,160,271,501,row_context,57,12,False,5.0640997886657715,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1505_s03,gutenberg,920001505,1505,25,160,375,515,row_context,32,3,False,0.6841309666633606,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1520_s04,gutenberg,920001520,1520,26,160,535,659,row_context,29,3,False,2.342681646347046,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1525_s05,gutenberg,920001525,1525,15,160,456,553,row_context,26,4,False,5.705476760864258,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1531_s03,gutenberg,920001531,1531,14,160,297,365,row_context,21,3,False,1.0390150547027588,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1531_s09,gutenberg,920001531,1531,14,160,719,791,row_context,18,4,False,4.308080196380615,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1534_s00,gutenberg,920001534,1534,15,160,0,84,row_context,19,3,False,4.057741641998291,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1549_s03,gutenberg,920001549,1549,35,160,369,558,row_context,40,8,False,3.363574266433716,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1555_s05,gutenberg,920001555,1555,10,160,635,685,row_context,12,1,False,5.58476448059082,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1558_s03,gutenberg,920001558,1558,25,160,405,539,row_context,33,6,False,6.441660404205322,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1564_s07,gutenberg,920001564,1564,8,160,847,890,row_context,11,1,False,0.5965326428413391,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1569_s03,gutenberg,920001569,1569,17,160,428,516,row_context,23,4,False,7.1764116287231445,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1571_s02,gutenberg,920001571,1571,17,160,213,299,row_context,19,4,False,3.5463061332702637,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1576_s01,gutenberg,920001576,1576,10,160,213,269,row_context,13,2,False,0.23859605193138123,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1589_s06,gutenberg,920001589,1589,11,160,669,731,row_context,18,3,False,0.06755334138870239,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1596_s09,gutenberg,920001596,1596,14,160,825,914,row_context,23,3,False,2.648569345474243,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1601_s02,gutenberg,920001601,1601,27,160,319,474,row_context,39,8,False,3.8297157287597656,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1612_s01,gutenberg,920001612,1612,21,160,202,312,row_context,33,10,False,1.8041002750396729,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1622_s04,gutenberg,920001622,1622,32,160,666,819,row_context,39,8,False,3.20428729057312,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1625_s01,gutenberg,920001625,1625,17,160,49,157,row_context,25,2,False,0.6977556347846985,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1632_s08,gutenberg,920001632,1632,17,160,769,855,row_context,20,1,False,7.986783027648926,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1638_s06,gutenberg,920001638,1638,10,160,834,876,row_context,13,2,False,2.2900643348693848,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1646_s06,gutenberg,920001646,1646,35,160,540,729,row_context,47,5,False,0.8873109817504883,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1659_s03,gutenberg,920001659,1659,9,160,294,340,row_context,13,1,False,0.936455488204956,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1663_s06,gutenberg,920001663,1663,11,160,631,696,row_context,17,4,False,3.1110737323760986,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1664_s00,gutenberg,920001664,1664,9,160,0,45,row_context,11,2,False,0.6870644092559814,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1667_s00,gutenberg,920001667,1667,10,160,0,53,row_context,20,1,False,9.307243347167969,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1670_s00,gutenberg,920001670,1670,13,160,0,70,row_context,16,3,False,3.2878780364990234,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1673_s03,gutenberg,920001673,1673,17,160,464,555,row_context,26,3,False,2.7878875732421875,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1682_s03,gutenberg,920001682,1682,10,160,253,309,row_context,18,3,False,6.6627960205078125,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1682_s08,gutenberg,920001682,1682,23,160,780,904,row_context,32,1,False,0.10421503335237503,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1683_s03,gutenberg,920001683,1683,14,160,452,523,row_context,21,6,False,8.67554759979248,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1688_s07,gutenberg,920001688,1688,22,160,840,976,row_context,28,6,False,6.592668533325195,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1694_s01,gutenberg,920001694,1694,38,160,100,321,row_context,54,3,False,0.18823690712451935,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1699_s03,gutenberg,920001699,1699,44,160,302,548,row_context,58,8,False,2.4830875396728516,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1709_s04,gutenberg,920001709,1709,8,160,614,652,row_context,11,1,False,12.113410949707031,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1716_s02,gutenberg,920001716,1716,12,160,291,344,row_context,16,3,False,2.7082574367523193,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1722_s04,gutenberg,920001722,1722,22,160,554,670,row_context,30,4,False,0.8447936773300171,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1738_s02,gutenberg,920001738,1738,21,160,297,404,row_context,30,7,False,5.081271171569824,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1750_s03,gutenberg,920001750,1750,24,160,609,757,row_context,15,1,True,9.566316604614258,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1756_s06,gutenberg,920001756,1756,14,160,658,741,row_context,21,1,False,10.47533130645752,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1757_s05,gutenberg,920001757,1757,14,160,463,545,row_context,21,2,False,3.41141414642334,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1760_s05,gutenberg,920001760,1760,16,160,630,719,row_context,25,3,False,5.569735050201416,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1764_s01,gutenberg,920001764,1764,45,160,145,394,row_context,64,5,False,1.9939734935760498,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1771_s06,gutenberg,920001771,1771,9,160,766,813,row_context,14,1,False,8.775787353515625,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1778_s01,gutenberg,920001778,1778,11,160,97,147,row_context,14,2,False,4.09077787399292,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1779_s02,gutenberg,920001779,1779,21,160,107,228,row_context,32,6,False,3.9051313400268555,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1781_s01,gutenberg,920001781,1781,11,160,176,240,row_context,18,2,False,4.390233516693115,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1783_s00,gutenberg,920001783,1783,22,160,0,132,row_context,31,4,False,7.237823486328125,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1797_s06,gutenberg,920001797,1797,8,160,646,694,row_context,10,1,False,0.5495807528495789,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1800_s05,gutenberg,920001800,1800,17,160,567,662,row_context,24,1,False,0.2679269015789032,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1802_s07,gutenberg,920001802,1802,11,160,796,842,row_context,14,5,False,4.541493892669678,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1820_s00,gutenberg,920001820,1820,14,160,0,98,row_context,24,6,False,4.105754375457764,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1821_s02,gutenberg,920001821,1821,21,160,474,579,row_context,27,5,False,3.981351375579834,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1831_s01,gutenberg,920001831,1831,20,160,175,285,row_context,29,7,False,1.793387532234192,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1839_s06,gutenberg,920001839,1839,12,160,835,898,row_context,13,1,False,0.10288902372121811,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1840_s05,gutenberg,920001840,1840,21,160,488,606,row_context,34,2,False,2.2882986068725586,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1848_s06,gutenberg,920001848,1848,15,160,529,626,row_context,26,7,False,3.2122280597686768,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1858_s06,gutenberg,920001858,1858,21,160,565,687,row_context,36,6,False,6.37335729598999,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1863_s07,gutenberg,920001863,1863,20,160,804,915,row_context,24,3,False,0.10769573599100113,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1866_s07,gutenberg,920001866,1866,8,160,663,702,row_context,10,1,False,0.0007350126979872584,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1869_s01,gutenberg,920001869,1869,21,160,96,212,row_context,27,2,False,3.8469409942626953,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1870_s02,gutenberg,920001870,1870,31,160,104,257,row_context,34,5,False,2.3648838996887207,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1881_s00,gutenberg,920001881,1881,9,160,0,50,row_context,14,6,False,2.6949872970581055,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1881_s05,gutenberg,920001881,1881,10,160,544,600,row_context,15,1,False,0.0021955687552690506,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1887_s01,gutenberg,920001887,1887,33,160,189,372,row_context,47,6,False,4.1290669441223145,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1899_s00,open_subtitles,920001899,1899,16,160,69,153,row_context,25,2,False,0.9928005933761597,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1911_s03,open_subtitles,920001911,1911,17,160,236,316,row_context,22,2,False,0.2042129635810852,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1920_s04,open_subtitles,920001920,1920,9,160,305,349,row_context,11,1,False,1.6393520832061768,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1922_s01,open_subtitles,920001922,1922,8,160,716,757,row_context,11,2,False,6.6206583976745605,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1925_s03,open_subtitles,920001925,1925,13,160,423,484,row_context,16,2,False,1.3856908082962036,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1940_s01,open_subtitles,920001940,1940,11,160,206,259,row_context,15,1,False,12.895456314086914,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1940_s04,open_subtitles,920001940,1940,10,160,795,839,row_context,12,3,False,8.475043296813965,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1959_s00,open_subtitles,920001959,1959,11,160,6,77,row_context,17,4,False,4.854416847229004,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
r1959_s02,open_subtitles,920001959,1959,10,160,196,248,row_context,13,2,False,5.092925071716309,ALN43122,compact_experience,ALN,43122,chck_100M,aligned seed43122
