frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00022,BASE_0002,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00023,BASE_0002,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00024,BASE_0002,tf_action_only,empty_full,glass,empty,full,2.781402111053467,1.9463493824005127,2.781402111053467,-1.9463493824005127,0.8350527286529541,-1.9463493824005127,False,True,False,True
OD_00025,BASE_0002,tf_contradict_adjacent,empty_full,glass,empty,full,2.2717113494873047,2.4344067573547363,2.2717113494873047,-2.4344067573547363,-0.16269540786743164,-2.4344067573547363,False,True,False,True
OD_00026,BASE_0002,tf_contradict_distance,empty_full,glass,empty,full,3.5649967193603516,3.135439872741699,3.5649967193603516,-3.135439872741699,0.42955684661865234,-3.135439872741699,False,True,False,True
OD_00027,BASE_0003,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00028,BASE_0003,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00029,BASE_0003,action_only,empty_full,glass,empty,full,2.94061017036438,2.4717020988464355,2.94061017036438,-2.4717020988464355,0.46890807151794434,-2.4717020988464355,False,True,False,False
OD_00030,BASE_0003,action_distance,empty_full,glass,empty,full,3.704627513885498,3.797262668609619,3.704627513885498,-3.797262668609619,-0.0926351547241211,-3.797262668609619,False,True,False,False
OD_00031,BASE_0003,contradict_adjacent,empty_full,glass,empty,full,-4.458687961101532,9.16764049232006,-4.458687961101532,-9.16764049232006,-13.626328453421593,-9.16764049232006,False,False,False,False
OD_00032,BASE_0003,contradict_then,empty_full,glass,empty,full,-4.216309666633606,9.072925791144371,-4.216309666633606,-9.072925791144371,-13.289235457777977,-9.072925791144371,False,False,False,False
OD_00033,BASE_0003,contradict_distance,empty_full,glass,empty,full,-2.937740385532379,8.924129098653793,-2.937740385532379,-8.924129098653793,-11.861869484186172,-8.924129098653793,False,False,False,False
OD_00034,BASE_0003,consistent_adjacent,empty_full,glass,empty,full,9.218417227268219,-5.396495997905731,9.218417227268219,5.396495997905731,14.61491322517395,5.396495997905731,True,False,False,False
OD_00035,BASE_0003,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00036,BASE_0003,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00037,BASE_0003,tf_action_only,empty_full,glass,empty,full,2.5422306060791016,1.76572847366333,2.5422306060791016,-1.76572847366333,0.7765021324157715,-1.76572847366333,False,True,False,True
OD_00038,BASE_0003,tf_contradict_adjacent,empty_full,glass,empty,full,2.0209763050079346,2.3055522441864014,2.0209763050079346,-2.3055522441864014,-0.2845759391784668,-2.3055522441864014,False,True,False,True
OD_00039,BASE_0003,tf_contradict_distance,empty_full,glass,empty,full,3.4613053798675537,3.0350589752197266,3.4613053798675537,-3.0350589752197266,0.42624640464782715,-3.0350589752197266,False,True,False,True
OD_00040,BASE_0004,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00041,BASE_0004,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00042,BASE_0004,action_only,empty_full,glass,empty,full,2.698748826980591,2.7520251274108887,2.698748826980591,-2.7520251274108887,-0.05327630043029785,-2.7520251274108887,False,True,False,False
OD_00043,BASE_0004,action_distance,empty_full,glass,empty,full,3.842327117919922,4.080511569976807,3.842327117919922,-4.080511569976807,-0.23818445205688477,-4.080511569976807,False,True,False,False
OD_00044,BASE_0004,contradict_adjacent,empty_full,glass,empty,full,-4.478959828615189,9.157730370759964,-4.478959828615189,-9.157730370759964,-13.636690199375153,-9.157730370759964,False,False,False,False
OD_00045,BASE_0004,contradict_then,empty_full,glass,empty,full,-4.2094630897045135,9.06961776316166,-4.2094630897045135,-9.06961776316166,-13.279080852866173,-9.06961776316166,False,False,False,False
OD_00046,BASE_0004,contradict_distance,empty_full,glass,empty,full,-2.897662103176117,9.278053387999535,-2.897662103176117,-9.278053387999535,-12.175715491175652,-9.278053387999535,False,False,False,False
OD_00047,BASE_0004,consistent_adjacent,empty_full,glass,empty,full,9.337576299905777,-5.434069216251373,9.337576299905777,5.434069216251373,14.77164551615715,5.434069216251373,True,False,False,False
OD_00048,BASE_0004,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00049,BASE_0004,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00050,BASE_0004,tf_action_only,empty_full,glass,empty,full,2.5485715866088867,1.6986606121063232,2.5485715866088867,-1.6986606121063232,0.8499109745025635,-1.6986606121063232,False,True,False,True
OD_00051,BASE_0004,tf_contradict_adjacent,empty_full,glass,empty,full,1.9997389316558838,2.350564956665039,1.9997389316558838,-2.350564956665039,-0.3508260250091553,-2.350564956665039,False,True,False,True
OD_00052,BASE_0004,tf_contradict_distance,empty_full,glass,empty,full,3.541686773300171,3.129988670349121,3.541686773300171,-3.129988670349121,0.4116981029510498,-3.129988670349121,False,True,False,True
OD_00053,BASE_0005,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00054,BASE_0005,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00055,BASE_0005,action_only,empty_full,glass,empty,full,2.2789230346679688,2.2850449085235596,2.2789230346679688,-2.2850449085235596,-0.00612187385559082,-2.2850449085235596,False,True,False,False
OD_00056,BASE_0005,action_distance,empty_full,glass,empty,full,3.301071882247925,3.3828563690185547,3.301071882247925,-3.3828563690185547,-0.08178448677062988,-3.3828563690185547,False,True,False,False
OD_00057,BASE_0005,contradict_adjacent,empty_full,glass,empty,full,-4.413514345884323,9.114139378070831,-4.413514345884323,-9.114139378070831,-13.527653723955154,-9.114139378070831,False,False,False,False
OD_00058,BASE_0005,contradict_then,empty_full,glass,empty,full,-4.281957745552063,9.045158803462982,-4.281957745552063,-9.045158803462982,-13.327116549015045,-9.045158803462982,False,False,False,False
OD_00059,BASE_0005,contradict_distance,empty_full,glass,empty,full,-3.01008403301239,8.83141639828682,-3.01008403301239,-8.83141639828682,-11.84150043129921,-8.83141639828682,False,False,False,False
OD_00060,BASE_0005,consistent_adjacent,empty_full,glass,empty,full,9.121193036437035,-5.483541741967201,9.121193036437035,5.483541741967201,14.604734778404236,5.483541741967201,True,False,False,False
OD_00061,BASE_0005,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00062,BASE_0005,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00063,BASE_0005,tf_action_only,empty_full,glass,empty,full,2.297048330307007,1.3141002655029297,2.297048330307007,-1.3141002655029297,0.9829480648040771,-1.3141002655029297,False,True,False,True
OD_00064,BASE_0005,tf_contradict_adjacent,empty_full,glass,empty,full,1.8643407821655273,2.2093355655670166,1.8643407821655273,-2.2093355655670166,-0.34499478340148926,-2.2093355655670166,False,True,False,True
OD_00065,BASE_0005,tf_contradict_distance,empty_full,glass,empty,full,3.294090986251831,2.8718583583831787,3.294090986251831,-2.8718583583831787,0.42223262786865234,-2.8718583583831787,False,True,False,True
OD_00066,BASE_0006,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00067,BASE_0006,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00068,BASE_0006,action_only,empty_full,glass,empty,full,2.369497299194336,2.4880495071411133,2.369497299194336,-2.4880495071411133,-0.11855220794677734,-2.4880495071411133,False,True,False,False
OD_00069,BASE_0006,action_distance,empty_full,glass,empty,full,3.826673746109009,3.952749490737915,3.826673746109009,-3.952749490737915,-0.12607574462890625,-3.952749490737915,False,True,False,False
OD_00070,BASE_0006,contradict_adjacent,empty_full,glass,empty,full,-4.78238570690155,9.353575095534325,-4.78238570690155,-9.353575095534325,-14.135960802435875,-9.353575095534325,False,False,False,False
OD_00071,BASE_0006,contradict_then,empty_full,glass,empty,full,-4.510791897773743,9.153821662068367,-4.510791897773743,-9.153821662068367,-13.66461355984211,-9.153821662068367,False,False,False,False
OD_00072,BASE_0006,contradict_distance,empty_full,glass,empty,full,-3.462488353252411,9.298280701041222,-3.462488353252411,-9.298280701041222,-12.760769054293633,-9.298280701041222,False,False,False,False
OD_00073,BASE_0006,consistent_adjacent,empty_full,glass,empty,full,9.366597443819046,-5.608016595244408,9.366597443819046,5.608016595244408,14.974614039063454,5.608016595244408,True,False,False,False
OD_00074,BASE_0006,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00075,BASE_0006,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00076,BASE_0006,tf_action_only,empty_full,glass,empty,full,2.238558292388916,1.7967054843902588,2.238558292388916,-1.7967054843902588,0.4418528079986572,-1.7967054843902588,False,True,False,True
OD_00077,BASE_0006,tf_contradict_adjacent,empty_full,glass,empty,full,1.9784080982208252,2.4251651763916016,1.9784080982208252,-2.4251651763916016,-0.44675707817077637,-2.4251651763916016,False,True,False,True
OD_00078,BASE_0006,tf_contradict_distance,empty_full,glass,empty,full,3.5237345695495605,3.134493350982666,3.5237345695495605,-3.134493350982666,0.38924121856689453,-3.134493350982666,False,True,False,True
OD_00079,BASE_0007,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00080,BASE_0007,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00081,BASE_0007,action_only,empty_full,glass,empty,full,2.9236888885498047,2.801772117614746,2.9236888885498047,-2.801772117614746,0.1219167709350586,-2.801772117614746,False,True,False,False
OD_00082,BASE_0007,action_distance,empty_full,glass,empty,full,3.929940700531006,4.079096078872681,3.929940700531006,-4.079096078872681,-0.1491553783416748,-4.079096078872681,False,True,False,False
OD_00083,BASE_0007,contradict_adjacent,empty_full,glass,empty,full,-4.410455882549286,9.376370817422867,-4.410455882549286,-9.376370817422867,-13.786826699972153,-9.376370817422867,False,False,False,False
OD_00084,BASE_0007,contradict_then,empty_full,glass,empty,full,-4.194230318069458,9.184606894850731,-4.194230318069458,-9.184606894850731,-13.378837212920189,-9.184606894850731,False,False,False,False
OD_00085,BASE_0007,contradict_distance,empty_full,glass,empty,full,-2.8565977811813354,9.163813397288322,-2.8565977811813354,-9.163813397288322,-12.020411178469658,-9.163813397288322,False,False,False,False
OD_00086,BASE_0007,consistent_adjacent,empty_full,glass,empty,full,9.3125668913126,-5.366077229380608,9.3125668913126,5.366077229380608,14.678644120693207,5.366077229380608,True,False,False,False
OD_00087,BASE_0007,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00088,BASE_0007,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00089,BASE_0007,tf_action_only,empty_full,glass,empty,full,2.6355977058410645,1.6996972560882568,2.6355977058410645,-1.6996972560882568,0.9359004497528076,-1.6996972560882568,False,True,False,True
OD_00090,BASE_0007,tf_contradict_adjacent,empty_full,glass,empty,full,2.013693332672119,2.3259365558624268,2.013693332672119,-2.3259365558624268,-0.3122432231903076,-2.3259365558624268,False,True,False,True
OD_00091,BASE_0007,tf_contradict_distance,empty_full,glass,empty,full,3.5738794803619385,3.1061935424804688,3.5738794803619385,-3.1061935424804688,0.4676859378814697,-3.1061935424804688,False,True,False,True
OD_00092,BASE_0008,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00093,BASE_0008,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00094,BASE_0008,action_only,empty_full,glass,empty,full,3.0788540840148926,2.521573543548584,3.0788540840148926,-2.521573543548584,0.5572805404663086,-2.521573543548584,False,True,False,False
OD_00095,BASE_0008,action_distance,empty_full,glass,empty,full,4.047040700912476,3.9286587238311768,4.047040700912476,-3.9286587238311768,0.11838197708129883,-3.9286587238311768,False,True,False,False
OD_00096,BASE_0008,contradict_adjacent,empty_full,glass,empty,full,-4.330005705356598,9.49411529302597,-4.330005705356598,-9.49411529302597,-13.824120998382568,-9.49411529302597,False,False,False,False
OD_00097,BASE_0008,contradict_then,empty_full,glass,empty,full,-4.22642719745636,9.193333148956299,-4.22642719745636,-9.193333148956299,-13.419760346412659,-9.193333148956299,False,False,False,False
OD_00098,BASE_0008,contradict_distance,empty_full,glass,empty,full,-2.770205497741699,9.223366975784302,-2.770205497741699,-9.223366975784302,-11.993572473526001,-9.223366975784302,False,False,False,False
OD_00099,BASE_0008,consistent_adjacent,empty_full,glass,empty,full,9.475661784410477,-5.5722543597221375,9.475661784410477,5.5722543597221375,15.047916144132614,5.5722543597221375,True,False,False,False
OD_00100,BASE_0008,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00101,BASE_0008,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00102,BASE_0008,tf_action_only,empty_full,glass,empty,full,2.72348690032959,1.5244176387786865,2.72348690032959,-1.5244176387786865,1.1990692615509033,-1.5244176387786865,False,True,False,True
OD_00103,BASE_0008,tf_contradict_adjacent,empty_full,glass,empty,full,2.32879900932312,2.4691250324249268,2.32879900932312,-2.4691250324249268,-0.14032602310180664,-2.4691250324249268,False,True,False,True
OD_00104,BASE_0008,tf_contradict_distance,empty_full,glass,empty,full,3.6709742546081543,3.1491382122039795,3.6709742546081543,-3.1491382122039795,0.5218360424041748,-3.1491382122039795,False,True,False,True
OD_00105,BASE_0009,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00106,BASE_0009,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00107,BASE_0009,action_only,empty_full,glass,empty,full,2.888122797012329,2.7636544704437256,2.888122797012329,-2.7636544704437256,0.12446832656860352,-2.7636544704437256,False,True,False,False
OD_00108,BASE_0009,action_distance,empty_full,glass,empty,full,3.6442108154296875,3.792947769165039,3.6442108154296875,-3.792947769165039,-0.14873695373535156,-3.792947769165039,False,True,False,False
OD_00109,BASE_0009,contradict_adjacent,empty_full,glass,empty,full,-4.38973543047905,9.231182754039764,-4.38973543047905,-9.231182754039764,-13.620918184518814,-9.231182754039764,False,False,False,False
OD_00110,BASE_0009,contradict_then,empty_full,glass,empty,full,-4.267086893320084,9.206175222992897,-4.267086893320084,-9.206175222992897,-13.47326211631298,-9.206175222992897,False,False,False,False
OD_00111,BASE_0009,contradict_distance,empty_full,glass,empty,full,-2.857979893684387,9.104572266340256,-2.857979893684387,-9.104572266340256,-11.962552160024643,-9.104572266340256,False,False,False,False
OD_00112,BASE_0009,consistent_adjacent,empty_full,glass,empty,full,9.24782358109951,-5.465290620923042,9.24782358109951,5.465290620923042,14.713114202022552,5.465290620923042,True,False,False,False
OD_00113,BASE_0009,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00114,BASE_0009,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00115,BASE_0009,tf_action_only,empty_full,glass,empty,full,2.6111466884613037,1.6190855503082275,2.6111466884613037,-1.6190855503082275,0.9920611381530762,-1.6190855503082275,False,True,False,True
OD_00116,BASE_0009,tf_contradict_adjacent,empty_full,glass,empty,full,1.9346563816070557,2.272012948989868,1.9346563816070557,-2.272012948989868,-0.3373565673828125,-2.272012948989868,False,True,False,True
OD_00117,BASE_0009,tf_contradict_distance,empty_full,glass,empty,full,3.4642462730407715,3.0375139713287354,3.4642462730407715,-3.0375139713287354,0.42673230171203613,-3.0375139713287354,False,True,False,True
OD_00118,BASE_0010,none,empty_full,glass,empty,full,2.8986191749572754,2.8986191749572754,2.8986191749572754,-2.8986191749572754,0.0,-2.8986191749572754,False,True,False,False
OD_00119,BASE_0010,prior_only_contradict,empty_full,glass,empty,full,-4.054846942424774,9.629537776112556,-4.054846942424774,-9.629537776112556,-13.68438471853733,-9.629537776112556,False,False,False,False
OD_00120,BASE_0010,action_only,empty_full,glass,empty,full,2.12564754486084,2.439054250717163,2.12564754486084,-2.439054250717163,-0.31340670585632324,-2.439054250717163,False,True,False,False
OD_00121,BASE_0010,action_distance,empty_full,glass,empty,full,3.6121890544891357,3.8073792457580566,3.6121890544891357,-3.8073792457580566,-0.1951901912689209,-3.8073792457580566,False,True,False,False
OD_00122,BASE_0010,contradict_adjacent,empty_full,glass,empty,full,-4.420911908149719,9.352185770869255,-4.420911908149719,-9.352185770869255,-13.773097679018974,-9.352185770869255,False,False,False,False
OD_00123,BASE_0010,contradict_then,empty_full,glass,empty,full,-4.291672646999359,9.182798862457275,-4.291672646999359,-9.182798862457275,-13.474471509456635,-9.182798862457275,False,False,False,False
OD_00124,BASE_0010,contradict_distance,empty_full,glass,empty,full,-3.032163619995117,9.195257470011711,-3.032163619995117,-9.195257470011711,-12.227421090006828,-9.195257470011711,False,False,False,False
OD_00125,BASE_0010,consistent_adjacent,empty_full,glass,empty,full,9.38160303235054,-5.4978958517313,9.38160303235054,5.4978958517313,14.87949888408184,5.4978958517313,True,False,False,False
OD_00126,BASE_0010,explicit_override_direct,empty_full,glass,empty,full,5.383345201611519,-0.6162252426147461,5.383345201611519,0.6162252426147461,5.999570444226265,0.6162252426147461,True,False,False,False
OD_00127,BASE_0010,tf_prior_only_contradict,empty_full,glass,empty,full,2.109828233718872,2.870232343673706,2.109828233718872,-2.870232343673706,-0.760404109954834,-2.870232343673706,False,True,False,True
OD_00128,BASE_0010,tf_action_only,empty_full,glass,empty,full,2.1787822246551514,1.696739912033081,2.1787822246551514,-1.696739912033081,0.4820423126220703,-1.696739912033081,False,True,False,True
OD_00129,BASE_0010,tf_contradict_adjacent,empty_full,glass,empty,full,1.9847729206085205,2.334327220916748,1.9847729206085205,-2.334327220916748,-0.34955430030822754,-2.334327220916748,False,True,False,True
OD_00130,BASE_0010,tf_contradict_distance,empty_full,glass,empty,full,3.4012532234191895,3.040597438812256,3.4012532234191895,-3.040597438812256,0.3606557846069336,-3.040597438812256,False,True,False,True
OD_00131,BASE_0011,none,empty_full,cup,empty,full,2.3692688941955566,2.3692688941955566,2.3692688941955566,-2.3692688941955566,0.0,-2.3692688941955566,False,True,False,False
OD_00132,BASE_0011,prior_only_contradict,empty_full,cup,empty,full,-4.604809015989304,8.995001137256622,-4.604809015989304,-8.995001137256622,-13.599810153245926,-8.995001137256622,False,False,False,False
OD_00133,BASE_0011,action_only,empty_full,cup,empty,full,1.3979473114013672,1.7634482383728027,1.3979473114013672,-1.7634482383728027,-0.36550092697143555,-1.7634482383728027,False,True,False,False
OD_00134,BASE_0011,action_distance,empty_full,cup,empty,full,2.4850289821624756,2.8434464931488037,2.4850289821624756,-2.8434464931488037,-0.3584175109863281,-2.8434464931488037,False,True,False,False
OD_00135,BASE_0011,contradict_adjacent,empty_full,cup,empty,full,-4.565934330224991,8.033886134624481,-4.565934330224991,-8.033886134624481,-12.599820464849472,-8.033886134624481,False,False,False,False
OD_00136,BASE_0011,contradict_then,empty_full,cup,empty,full,-4.194041281938553,8.111346304416656,-4.194041281938553,-8.111346304416656,-12.30538758635521,-8.111346304416656,False,False,False,False
OD_00137,BASE_0011,contradict_distance,empty_full,cup,empty,full,-3.1175259351730347,8.027797430753708,-3.1175259351730347,-8.027797430753708,-11.145323365926743,-8.027797430753708,False,False,False,False
OD_00138,BASE_0011,consistent_adjacent,empty_full,cup,empty,full,8.328878313302994,-5.533144548535347,8.328878313302994,5.533144548535347,13.86202286183834,5.533144548535347,True,False,False,False
OD_00139,BASE_0011,explicit_override_direct,empty_full,cup,empty,full,5.892431482672691,-1.567962646484375,5.892431482672691,1.567962646484375,7.460394129157066,1.567962646484375,True,False,False,False
OD_00140,BASE_0011,tf_prior_only_contradict,empty_full,cup,empty,full,1.8966453075408936,2.2240869998931885,1.8966453075408936,-2.2240869998931885,-0.3274416923522949,-2.2240869998931885,False,True,False,True
OD_00141,BASE_0011,tf_action_only,empty_full,cup,empty,full,1.5283195972442627,1.3278207778930664,1.5283195972442627,-1.3278207778930664,0.2004988193511963,-1.3278207778930664,False,True,False,True
OD_00142,BASE_0011,tf_contradict_adjacent,empty_full,cup,empty,full,1.1740021705627441,1.4249565601348877,1.1740021705627441,-1.4249565601348877,-0.25095438957214355,-1.4249565601348877,False,True,False,True
OD_00143,BASE_0011,tf_contradict_distance,empty_full,cup,empty,full,2.427866220474243,2.1566061973571777,2.427866220474243,-2.1566061973571777,0.27126002311706543,-2.1566061973571777,False,True,False,True
OD_00144,BASE_0012,none,empty_full,cup,empty,full,2.3692688941955566,2.3692688941955566,2.3692688941955566,-2.3692688941955566,0.0,-2.3692688941955566,False,True,False,False
OD_00145,BASE_0012,prior_only_contradict,empty_full,cup,empty,full,-4.604809015989304,8.995001137256622,-4.604809015989304,-8.995001137256622,-13.599810153245926,-8.995001137256622,False,False,False,False
OD_00146,BASE_0012,action_only,empty_full,cup,empty,full,2.3383119106292725,2.176575183868408,2.3383119106292725,-2.176575183868408,0.16173672676086426,-2.176575183868408,False,True,False,False
