overlap_bin,token_class,contrast,estimand,n_pairs,mean_difference,se_pair_difference,fraction_positive
high,nonoverlap,ALNminusSHUF,gain_T_vs_N,400,-0.9986681250358622,0.08710865432216094,0.295
high,nonoverlap,ALNminusSHUF,gain_U_vs_N,400,-0.4014145936537534,0.06924108504419271,0.3675
high,nonoverlap,SHUFminusOFF,gain_T_vs_U,400,0.05829819450775782,0.05034891230840653,0.5275
high,nonoverlap,SHUFminusOFF,gain_T_vs_N,400,0.13913700322310127,0.053071825398454384,0.555
high,nonoverlap,SHUFminusOFF,gain_U_vs_N,400,0.08083880871534348,0.04421489783880496,0.5475
high,nonoverlap,SEPminusOFF,gain_T_vs_U,400,0.0902086933453878,0.04645138879379499,0.5425
high,nonoverlap,SEPminusOFF,gain_T_vs_N,400,0.17741970509290694,0.05155555143944111,0.5925
high,nonoverlap,SEPminusOFF,gain_U_vs_N,400,0.08721101174751916,0.04184216456297946,0.54
high,nonoverlap,DUPminusOFF,gain_T_vs_U,400,-1.3519341058377177,0.11679277123340426,0.29
high,nonoverlap,DUPminusOFF,gain_T_vs_N,400,-1.714378874481966,0.11390374218116028,0.215
high,nonoverlap,DUPminusOFF,gain_U_vs_N,400,-0.3624447686442484,0.08762898220348253,0.4025
high,nonoverlap,ALNminusDUP,gain_T_vs_U,400,0.8129787689633666,0.12170534349897458,0.6275
high,nonoverlap,ALNminusDUP,gain_T_vs_N,400,0.8548477526692053,0.12178500861091154,0.6225
high,nonoverlap,ALNminusDUP,gain_U_vs_N,400,0.04186898370583852,0.09643036799080879,0.52
high,nonoverlap,DUPminusALN,gain_T_vs_U,400,-0.8129787689633666,0.12170534349897458,0.3725
high,nonoverlap,DUPminusALN,gain_T_vs_N,400,-0.8548477526692053,0.12178500861091154,0.3775
high,nonoverlap,DUPminusALN,gain_U_vs_N,400,-0.04186898370583852,0.09643036799080879,0.48
high,nonoverlap,SHUFminusSEP,gain_T_vs_U,400,-0.031910498837629954,0.03167396629108234,0.48
high,nonoverlap,SHUFminusSEP,gain_T_vs_N,400,-0.038282701869805674,0.03582340029880294,0.4725
high,nonoverlap,SHUFminusSEP,gain_U_vs_N,400,-0.006372203032175694,0.03202670492971344,0.4925
high,nonoverlap,SEPminusSHUF,gain_T_vs_U,400,0.031910498837629954,0.03167396629108234,0.52
high,nonoverlap,SEPminusSHUF,gain_T_vs_N,400,0.038282701869805674,0.03582340029880294,0.5275
high,nonoverlap,SEPminusSHUF,gain_U_vs_N,400,0.006372203032175694,0.03202670492971344,0.5075
high,overlap,ALNminusOFF,gain_T_vs_U,400,4.42296694942362,0.21572559650833512,0.84
high,overlap,ALNminusOFF,gain_T_vs_N,400,4.1879733773623595,0.2174808665314457,0.84
high,overlap,ALNminusOFF,gain_U_vs_N,400,-0.23499357206126054,0.11343409803409825,0.435
high,overlap,ALNminusSEP,gain_T_vs_U,400,7.570521089936762,0.2548148020119598,0.88
high,overlap,ALNminusSEP,gain_T_vs_N,400,7.333572844893206,0.25276239169193027,0.8725
high,overlap,ALNminusSEP,gain_U_vs_N,400,-0.23694824504355588,0.10986655149864048,0.425
high,overlap,ALNminusSHUF,gain_T_vs_U,400,5.6724932715351075,0.23455132981108245,0.8625
high,overlap,ALNminusSHUF,gain_T_vs_N,400,5.383954181900092,0.2364658270857803,0.86
high,overlap,ALNminusSHUF,gain_U_vs_N,400,-0.2885390896350145,0.10905139274541902,0.4375
high,overlap,SHUFminusOFF,gain_T_vs_U,400,-1.2495263221114874,0.11470294317091898,0.3125
high,overlap,SHUFminusOFF,gain_T_vs_N,400,-1.1959808045377334,0.12117248568953742,0.31
high,overlap,SHUFminusOFF,gain_U_vs_N,400,0.05354551757375397,0.059203573489809536,0.51
high,overlap,SEPminusOFF,gain_T_vs_U,400,-3.147554140513142,0.15857541434135197,0.18
high,overlap,SEPminusOFF,gain_T_vs_N,400,-3.1455994675308467,0.16316756484504433,0.1875
high,overlap,SEPminusOFF,gain_U_vs_N,400,0.0019546729822953602,0.05739437923400807,0.505
high,overlap,DUPminusOFF,gain_T_vs_U,400,4.284163380359726,0.23182331003122822,0.81
high,overlap,DUPminusOFF,gain_T_vs_N,400,4.022288718631607,0.23501514685030794,0.78
high,overlap,DUPminusOFF,gain_U_vs_N,400,-0.2618746617281189,0.12101748203818163,0.47
high,overlap,ALNminusDUP,gain_T_vs_U,400,0.13880356906389354,0.20800002263968903,0.5125
high,overlap,ALNminusDUP,gain_T_vs_N,400,0.16568465873075178,0.2074278394272855,0.4975
high,overlap,ALNminusDUP,gain_U_vs_N,400,0.026881089666858315,0.14349460388513627,0.4825
high,overlap,DUPminusALN,gain_T_vs_U,400,-0.13880356906389354,0.20800002263968903,0.4875
high,overlap,DUPminusALN,gain_T_vs_N,400,-0.16568465873075178,0.2074278394272855,0.5025
high,overlap,DUPminusALN,gain_U_vs_N,400,-0.026881089666858315,0.14349460388513627,0.5175
high,overlap,SHUFminusSEP,gain_T_vs_U,400,1.8980278184016546,0.11641449557699275,0.77
high,overlap,SHUFminusSEP,gain_T_vs_N,400,1.9496186629931134,0.11890783933772317,0.79
high,overlap,SHUFminusSEP,gain_U_vs_N,400,0.051590844591458636,0.04879187239152623,0.5175
high,overlap,SEPminusSHUF,gain_T_vs_U,400,-1.8980278184016546,0.11641449557699275,0.23
high,overlap,SEPminusSHUF,gain_T_vs_N,400,-1.9496186629931134,0.11890783933772317,0.21
high,overlap,SEPminusSHUF,gain_U_vs_N,400,-0.051590844591458636,0.04879187239152623,0.4825
low,ALL,ALNminusOFF,gain_T_vs_U,400,1.5928322587721049,0.10970629784900243,0.76
low,ALL,ALNminusOFF,gain_T_vs_N,400,1.2770872548626115,0.11776730626470802,0.715
low,ALL,ALNminusOFF,gain_U_vs_N,400,-0.31574500390949345,0.06845421062863852,0.3875
low,ALL,ALNminusSEP,gain_T_vs_U,400,2.5347529574669903,0.13272887399844116,0.8075
low,ALL,ALNminusSEP,gain_T_vs_N,400,2.061571421427652,0.13650288544859784,0.745
low,ALL,ALNminusSEP,gain_U_vs_N,400,-0.4731815360393375,0.06706657442213618,0.3575
low,ALL,ALNminusSHUF,gain_T_vs_U,400,1.9771971447207033,0.11370040754174444,0.79
low,ALL,ALNminusSHUF,gain_T_vs_N,400,1.4845649335812778,0.11937697708900372,0.7075
low,ALL,ALNminusSHUF,gain_U_vs_N,400,-0.4926322111394256,0.06809882229660232,0.33
low,ALL,SHUFminusOFF,gain_T_vs_U,400,-0.3843648859485984,0.060663692061425425,0.4025
low,ALL,SHUFminusOFF,gain_T_vs_N,400,-0.20747767871866624,0.06239876910705875,0.465
low,ALL,SHUFminusOFF,gain_U_vs_N,400,0.17688720722993218,0.038683203111326656,0.615
low,ALL,SEPminusOFF,gain_T_vs_U,400,-0.9419206986948848,0.07617417236008753,0.295
low,ALL,SEPminusOFF,gain_T_vs_N,400,-0.7844841665650406,0.07816267822050622,0.3725
low,ALL,SEPminusOFF,gain_U_vs_N,400,0.15743653212984404,0.040658559013962266,0.585
low,ALL,DUPminusOFF,gain_T_vs_U,400,1.0655548995902064,0.13234906590785717,0.6475
low,ALL,DUPminusOFF,gain_T_vs_N,400,0.8257001938457446,0.12989846101746344,0.6125
low,ALL,DUPminusOFF,gain_U_vs_N,400,-0.23985470574446174,0.08006896333383143,0.44
low,ALL,ALNminusDUP,gain_T_vs_U,400,0.5272773591818987,0.13153298392062854,0.6
low,ALL,ALNminusDUP,gain_T_vs_N,400,0.45138706101686693,0.1237730880209115,0.605
low,ALL,ALNminusDUP,gain_U_vs_N,400,-0.07589029816503169,0.08904112900511175,0.4875
low,ALL,DUPminusALN,gain_T_vs_U,400,-0.5272773591818987,0.13153298392062854,0.4
low,ALL,DUPminusALN,gain_T_vs_N,400,-0.45138706101686693,0.1237730880209115,0.395
low,ALL,DUPminusALN,gain_U_vs_N,400,0.07589029816503169,0.08904112900511175,0.5125
low,ALL,SHUFminusSEP,gain_T_vs_U,400,0.5575558127462865,0.05384024026282573,0.7025
low,ALL,SHUFminusSEP,gain_T_vs_N,400,0.5770064878463745,0.057816324148234,0.6925
low,ALL,SHUFminusSEP,gain_U_vs_N,400,0.019450675100088122,0.032361080251388154,0.5025
low,ALL,SEPminusSHUF,gain_T_vs_U,400,-0.5575558127462865,0.05384024026282573,0.2975
low,ALL,SEPminusSHUF,gain_T_vs_N,400,-0.5770064878463745,0.057816324148234,0.3075
low,ALL,SEPminusSHUF,gain_U_vs_N,400,-0.019450675100088122,0.032361080251388154,0.4975
low,nonoverlap,ALNminusOFF,gain_T_vs_U,400,-0.09384301106445492,0.08292272072048087,0.4775
low,nonoverlap,ALNminusOFF,gain_T_vs_N,400,-0.42555564332442974,0.08679264672789479,0.39
low,nonoverlap,ALNminusOFF,gain_U_vs_N,400,-0.3317126322599748,0.07214124242327222,0.4025
low,nonoverlap,ALNminusSEP,gain_T_vs_U,400,-0.09416026870720089,0.08402429912029548,0.49
low,nonoverlap,ALNminusSEP,gain_T_vs_N,400,-0.5430056215170772,0.0881248731562856,0.355
low,nonoverlap,ALNminusSEP,gain_U_vs_N,400,-0.4488453528098762,0.07087909253385671,0.3875
low,nonoverlap,ALNminusSHUF,gain_T_vs_U,400,-0.13101532707922162,0.08343629882285776,0.4675
low,nonoverlap,ALNminusSHUF,gain_T_vs_N,400,-0.5947835058812052,0.0902372108574396,0.375
low,nonoverlap,ALNminusSHUF,gain_U_vs_N,400,-0.4637681788019836,0.07512489348487765,0.375
low,nonoverlap,SHUFminusOFF,gain_T_vs_U,400,0.03717231601476669,0.047098481111964074,0.5225
low,nonoverlap,SHUFminusOFF,gain_T_vs_N,400,0.16922786255677544,0.05103687835950975,0.585
low,nonoverlap,SHUFminusOFF,gain_U_vs_N,400,0.1320555465420087,0.04651303246055928,0.5725
low,nonoverlap,SEPminusOFF,gain_T_vs_U,400,0.00031725764274598945,0.04575929925543705,0.4875
low,nonoverlap,SEPminusOFF,gain_T_vs_N,400,0.11744997819264728,0.05007748351548439,0.5525
low,nonoverlap,SEPminusOFF,gain_U_vs_N,400,0.11713272054990133,0.04660055185322347,0.565
low,nonoverlap,DUPminusOFF,gain_T_vs_U,400,-0.6479290393099655,0.10619259076602976,0.395
low,nonoverlap,DUPminusOFF,gain_T_vs_N,400,-0.8987200260534882,0.10617620983682644,0.35
low,nonoverlap,DUPminusOFF,gain_U_vs_N,400,-0.2507909867435228,0.09416909830379404,0.4175
low,nonoverlap,ALNminusDUP,gain_T_vs_U,400,0.5540860282455106,0.11423316494705757,0.595
low,nonoverlap,ALNminusDUP,gain_T_vs_N,400,0.4731643827290585,0.11528006268828221,0.575
low,nonoverlap,ALNminusDUP,gain_U_vs_N,400,-0.08092164551645206,0.10846884494250579,0.4925
low,nonoverlap,DUPminusALN,gain_T_vs_U,400,-0.5540860282455106,0.11423316494705757,0.405
low,nonoverlap,DUPminusALN,gain_T_vs_N,400,-0.4731643827290585,0.11528006268828221,0.425
low,nonoverlap,DUPminusALN,gain_U_vs_N,400,0.08092164551645206,0.10846884494250579,0.5075
low,nonoverlap,SHUFminusSEP,gain_T_vs_U,400,0.03685505837202072,0.03566761112116742,0.5425
low,nonoverlap,SHUFminusSEP,gain_T_vs_N,400,0.051777884364128106,0.042018692111739295,0.53
low,nonoverlap,SHUFminusSEP,gain_U_vs_N,400,0.0149228259921074,0.041105797667885295,0.52
low,nonoverlap,SEPminusSHUF,gain_T_vs_U,400,-0.03685505837202072,0.03566761112116742,0.4575
low,nonoverlap,SEPminusSHUF,gain_T_vs_N,400,-0.051777884364128106,0.042018692111739295,0.47
low,nonoverlap,SEPminusSHUF,gain_U_vs_N,400,-0.0149228259921074,0.041105797667885295,0.48
low,overlap,ALNminusOFF,gain_T_vs_U,400,3.279507528608665,0.20678978709570633,0.7825
low,overlap,ALNminusOFF,gain_T_vs_N,400,2.9797301530496525,0.21913454586059594,0.7475
low,overlap,ALNminusOFF,gain_U_vs_N,400,-0.29977737555901207,0.10939396546805154,0.4225
low,overlap,ALNminusSEP,gain_T_vs_U,400,5.163666183641181,0.2517603932221654,0.8325
low,overlap,ALNminusSEP,gain_T_vs_N,400,4.666148464372381,0.25914056389645457,0.7675
low,overlap,ALNminusSEP,gain_U_vs_N,400,-0.49751771926879884,0.10813209091313265,0.4175
low,overlap,ALNminusSHUF,gain_T_vs_U,400,4.085409616520629,0.22002274163547902,0.8025
low,overlap,ALNminusSHUF,gain_T_vs_N,400,3.5639133730437607,0.22824379951084195,0.74
low,overlap,ALNminusSHUF,gain_U_vs_N,400,-0.5214962434768676,0.11060050754092692,0.3925
low,overlap,SHUFminusOFF,gain_T_vs_U,400,-0.8059020879119635,0.11046480319572652,0.3975
low,overlap,SHUFminusOFF,gain_T_vs_N,400,-0.5841832199941079,0.11148990814498758,0.4425
low,overlap,SHUFminusOFF,gain_U_vs_N,400,0.22171886791785556,0.06344783689259395,0.56
low,overlap,SEPminusOFF,gain_T_vs_U,400,-1.8841586550325156,0.14287154872295163,0.29
low,overlap,SEPminusOFF,gain_T_vs_N,400,-1.686418311322729,0.14638548066154802,0.3325
low,overlap,SEPminusOFF,gain_U_vs_N,400,0.19774034370978677,0.06635795918180774,0.585
low,overlap,DUPminusOFF,gain_T_vs_U,400,2.779038838490378,0.24131653212159537,0.685
low,overlap,DUPminusOFF,gain_T_vs_N,400,2.5501204137449776,0.24233647532035732,0.6525
low,overlap,DUPminusOFF,gain_U_vs_N,400,-0.22891842474540072,0.12241279718667093,0.4725
low,overlap,ALNminusDUP,gain_T_vs_U,400,0.5004686901182868,0.2349924214868364,0.575
low,overlap,ALNminusDUP,gain_T_vs_N,400,0.42960973930467544,0.22925647208643393,0.5275
low,overlap,ALNminusDUP,gain_U_vs_N,400,-0.07085895081361133,0.13466610179606167,0.5025
