arch,arm,checkpoint,companion_words,gain,probe_family,probe_id,repeated_nll,role,seed,source_domain,source_example_id,source_words,span_len,unrepeated_nll
OFF,OFF,chck_80M,8,3.0396746296901256e-05,heldout_natural_source_repeat,heldoutcopy:1:12:16004,3.814624506048858e-05,,NA,childes,16004,13,1,6.854299135738984e-05
OFF,OFF,chck_80M,8,0.8571934178471565,heldout_natural_source_repeat,heldoutcopy:1:130:20591,0.03468584269285202,,NA,childes,20591,12,1,0.8918792605400085
OFF,OFF,chck_80M,9,0.000874664168804884,heldout_natural_source_repeat,heldoutcopy:1:131:21970,0.002391575602814555,,NA,childes,21970,14,1,0.003266239771619439
OFF,OFF,chck_80M,8,2.0794743821024895,heldout_natural_source_repeat,heldoutcopy:1:132:8436,0.04089290648698807,,NA,childes,8436,10,1,2.1203672885894775
OFF,OFF,chck_80M,8,0.5093212127685547,heldout_natural_source_repeat,heldoutcopy:1:133:59742,4.6759033203125,,NA,simple_wiki,59742,11,1,5.185224533081055
OFF,OFF,chck_80M,11,-0.0033593177795410156,heldout_natural_source_repeat,heldoutcopy:1:134:55526,0.3695845603942871,,NA,simple_wiki,55526,18,1,0.3662252426147461
OFF,OFF,chck_80M,25,2.940700024366379,heldout_natural_source_repeat,heldoutcopy:1:135:29340,0.3186168968677521,,NA,gutenberg,29340,40,1,3.259316921234131
OFF,OFF,chck_80M,14,2.2011244893074036,heldout_natural_source_repeat,heldoutcopy:1:136:33364,0.764711320400238,,NA,gutenberg,33364,22,1,2.9658358097076416
OFF,OFF,chck_80M,8,4.811784952878952,heldout_natural_source_repeat,heldoutcopy:1:137:55845,0.4808948338031769,,NA,simple_wiki,55845,10,1,5.292679786682129
OFF,OFF,chck_80M,8,0.12456854805350304,heldout_natural_source_repeat,heldoutcopy:1:138:49750,0.013250861316919327,,NA,open_subtitles,49750,12,1,0.13781940937042236
OFF,OFF,chck_80M,8,3.977076470851898,heldout_natural_source_repeat,heldoutcopy:1:139:46059,0.3630715012550354,,NA,open_subtitles,46059,11,1,4.340147972106934
OFF,OFF,chck_80M,8,6.384917080402374,heldout_natural_source_repeat,heldoutcopy:1:13:41264,0.16929596662521362,,NA,open_subtitles,41264,10,1,6.554213047027588
OFF,OFF,chck_80M,14,0.33430347591638565,heldout_natural_source_repeat,heldoutcopy:1:140:10122,0.11156987398862839,,NA,childes,10122,22,1,0.44587334990501404
OFF,OFF,chck_80M,17,0.511644896119833,heldout_natural_source_repeat,heldoutcopy:1:141:2911,0.05504286661744118,,NA,bnc_spoken,2911,27,1,0.5666877627372742
OFF,OFF,chck_80M,15,2.9214489459991455,heldout_natural_source_repeat,heldoutcopy:1:142:29628,3.624833822250366,,NA,gutenberg,29628,24,1,6.546282768249512
OFF,OFF,chck_80M,8,3.8924834728240967,heldout_natural_source_repeat,heldoutcopy:1:143:3336,0.5034935474395752,,NA,bnc_spoken,3336,10,1,4.395977020263672
OFF,OFF,chck_80M,9,4.887789815664291,heldout_natural_source_repeat,heldoutcopy:1:144:39750,0.3302697241306305,,NA,open_subtitles,39750,14,1,5.218059539794922
OFF,OFF,chck_80M,16,0.008927846094593406,heldout_natural_source_repeat,heldoutcopy:1:145:11887,0.0022770448122173548,,NA,childes,11887,26,1,0.01120489090681076
OFF,OFF,chck_80M,28,5.9085798263549805,heldout_natural_source_repeat,heldoutcopy:1:146:37409,2.046815872192383,,NA,gutenberg,37409,45,1,7.955395698547363
OFF,OFF,chck_80M,8,0.3100266456604004,heldout_natural_source_repeat,heldoutcopy:1:147:16087,0.06998947262763977,,NA,childes,16087,13,1,0.38001611828804016
OFF,OFF,chck_80M,9,3.699942708015442,heldout_natural_source_repeat,heldoutcopy:1:148:55281,0.8538225889205933,,NA,simple_wiki,55281,15,1,4.553765296936035
OFF,OFF,chck_80M,8,1.381709337234497,heldout_natural_source_repeat,heldoutcopy:1:149:19070,3.215235471725464,,NA,childes,19070,12,1,4.596944808959961
OFF,OFF,chck_80M,14,0.0013579728547483683,heldout_natural_source_repeat,heldoutcopy:1:14:16052,0.0018195039592683315,,NA,childes,16052,22,1,0.0031774768140167
OFF,OFF,chck_80M,8,0.042330265045166016,heldout_natural_source_repeat,heldoutcopy:1:150:50032,7.657391548156738,,NA,open_subtitles,50032,11,1,7.699721813201904
OFF,OFF,chck_80M,24,10.284411877393723,heldout_natural_source_repeat,heldoutcopy:1:151:57454,0.2978511154651642,,NA,simple_wiki,57454,38,1,10.582262992858887
OFF,OFF,chck_80M,18,2.500315308570862,heldout_natural_source_repeat,heldoutcopy:1:152:34510,0.9317425489425659,,NA,gutenberg,34510,29,1,3.4320578575134277
OFF,OFF,chck_80M,8,1.5115103721618652,heldout_natural_source_repeat,heldoutcopy:1:153:12407,2.7313966751098633,,NA,childes,12407,10,1,4.2429070472717285
OFF,OFF,chck_80M,8,2.123887235298753,heldout_natural_source_repeat,heldoutcopy:1:154:38516,0.019949739798903465,,NA,open_subtitles,38516,10,1,2.1438369750976562
OFF,OFF,chck_80M,8,0.00027455932286102325,heldout_natural_source_repeat,heldoutcopy:1:155:5433,0.0002227773511549458,,NA,childes,5433,11,1,0.000497336674015969
OFF,OFF,chck_80M,8,0.11988353729248047,heldout_natural_source_repeat,heldoutcopy:1:156:10152,2.915097951889038,,NA,childes,10152,12,1,3.0349814891815186
OFF,OFF,chck_80M,8,3.3588666915893555,heldout_natural_source_repeat,heldoutcopy:1:157:2397,1.4606571197509766,,NA,bnc_spoken,2397,10,1,4.819523811340332
OFF,OFF,chck_80M,9,7.912278890609741,heldout_natural_source_repeat,heldoutcopy:1:158:39156,3.9047672748565674,,NA,open_subtitles,39156,14,1,11.817046165466309
OFF,OFF,chck_80M,25,2.384149411227554e-07,heldout_natural_source_repeat,heldoutcopy:1:159:55308,1.6212332411669195e-05,,NA,simple_wiki,55308,40,1,1.645074735279195e-05
OFF,OFF,chck_80M,10,6.507499516010284,heldout_natural_source_repeat,heldoutcopy:1:15:24796,0.03831404447555542,,NA,gutenberg,24796,16,1,6.54581356048584
OFF,OFF,chck_80M,8,0.786489374935627,heldout_natural_source_repeat,heldoutcopy:1:160:5825,0.03716587275266647,,NA,childes,5825,10,1,0.8236552476882935
OFF,OFF,chck_80M,28,4.104698408395052,heldout_natural_source_repeat,heldoutcopy:1:161:35857,0.02588583156466484,,NA,gutenberg,35857,48,1,4.130584239959717
OFF,OFF,chck_80M,9,6.169128894805908,heldout_natural_source_repeat,heldoutcopy:1:162:57669,0.9671063423156738,,NA,simple_wiki,57669,14,1,7.136235237121582
OFF,OFF,chck_80M,8,1.924908960238099,heldout_natural_source_repeat,heldoutcopy:1:163:20822,0.02638903819024563,,NA,childes,20822,10,1,1.9512979984283447
OFF,OFF,chck_80M,9,3.131569743156433,heldout_natural_source_repeat,heldoutcopy:1:164:57321,1.7688771486282349,,NA,simple_wiki,57321,14,1,4.900446891784668
OFF,OFF,chck_80M,12,1.4786946475505829,heldout_natural_source_repeat,heldoutcopy:1:165:12881,0.2285039722919464,,NA,childes,12881,19,1,1.7071986198425293
OFF,OFF,chck_80M,28,-0.001953139901161194,heldout_natural_source_repeat,heldoutcopy:1:166:29039,0.21059277653694153,,NA,gutenberg,29039,50,1,0.20863963663578033
OFF,OFF,chck_80M,8,0.029657546430826187,heldout_natural_source_repeat,heldoutcopy:1:167:7182,0.050014954060316086,,NA,childes,7182,11,1,0.07967250049114227
OFF,OFF,chck_80M,13,4.985357254743576,heldout_natural_source_repeat,heldoutcopy:1:168:21853,0.11550953984260559,,NA,childes,21853,21,1,5.100866794586182
OFF,OFF,chck_80M,12,8.740028142929077,heldout_natural_source_repeat,heldoutcopy:1:169:37536,1.886622667312622,,NA,gutenberg,37536,20,1,10.6266508102417
OFF,OFF,chck_80M,18,3.914416179060936,heldout_natural_source_repeat,heldoutcopy:1:16:3202,0.1870671659708023,,NA,bnc_spoken,3202,29,1,4.101483345031738
OFF,OFF,chck_80M,8,1.46678227186203,heldout_natural_source_repeat,heldoutcopy:1:170:3724,0.7414596676826477,,NA,bnc_spoken,3724,11,1,2.2082419395446777
OFF,OFF,chck_80M,8,1.8363523483276367,heldout_natural_source_repeat,heldoutcopy:1:171:43719,4.842580795288086,,NA,open_subtitles,43719,13,1,6.678933143615723
OFF,OFF,chck_80M,8,0.1656590700149536,heldout_natural_source_repeat,heldoutcopy:1:172:29677,0.7930454015731812,,NA,gutenberg,29677,10,1,0.9587044715881348
OFF,OFF,chck_80M,8,0.7568426132202148,heldout_natural_source_repeat,heldoutcopy:1:173:9435,6.84583854675293,,NA,childes,9435,13,1,7.6026811599731445
OFF,OFF,chck_80M,19,0.2772065997123718,heldout_natural_source_repeat,heldoutcopy:1:174:12464,0.23694199323654175,,NA,childes,12464,30,1,0.5141485929489136
OFF,OFF,chck_80M,8,0.6695989929139614,heldout_natural_source_repeat,heldoutcopy:1:175:43943,0.03253907337784767,,NA,open_subtitles,43943,12,1,0.7021380662918091
OFF,OFF,chck_80M,9,5.805829882621765,heldout_natural_source_repeat,heldoutcopy:1:176:21153,1.1368266344070435,,NA,childes,21153,15,1,6.942656517028809
OFF,OFF,chck_80M,12,4.390048637986183,heldout_natural_source_repeat,heldoutcopy:1:177:24419,0.2298339456319809,,NA,gutenberg,24419,19,1,4.619882583618164
OFF,OFF,chck_80M,8,5.906237363815308,heldout_natural_source_repeat,heldoutcopy:1:178:22193,1.5474598407745361,,NA,childes,22193,12,1,7.453697204589844
OFF,OFF,chck_80M,9,7.810186866670847,heldout_natural_source_repeat,heldoutcopy:1:179:62109,0.03897523507475853,,NA,simple_wiki,62109,15,1,7.8491621017456055
OFF,OFF,chck_80M,8,2.2338685989379883,heldout_natural_source_repeat,heldoutcopy:1:17:43196,0.8063597679138184,,NA,open_subtitles,43196,11,1,3.0402283668518066
OFF,OFF,chck_80M,20,2.1198021471500397,heldout_natural_source_repeat,heldoutcopy:1:180:3392,0.18455585837364197,,NA,bnc_spoken,3392,32,1,2.3043580055236816
OFF,OFF,chck_80M,25,2.9899052679538727,heldout_natural_source_repeat,heldoutcopy:1:181:55682,0.07950791716575623,,NA,simple_wiki,55682,40,1,3.069413185119629
OFF,OFF,chck_80M,8,0.6904020309448242,heldout_natural_source_repeat,heldoutcopy:1:182:57347,7.764636993408203,,NA,simple_wiki,57347,12,1,8.455039024353027
OFF,OFF,chck_80M,8,0.4991557211615145,heldout_natural_source_repeat,heldoutcopy:1:183:8554,0.004409590270370245,,NA,childes,8554,11,1,0.5035653114318848
OFF,OFF,chck_80M,10,-7.746450137346983e-06,heldout_natural_source_repeat,heldoutcopy:1:184:57210,0.0002824861148837954,,NA,simple_wiki,57210,16,1,0.0002747396647464484
OFF,OFF,chck_80M,10,3.4535807371139526,heldout_natural_source_repeat,heldoutcopy:1:185:36351,0.32751381397247314,,NA,gutenberg,36351,16,1,3.781094551086426
OFF,OFF,chck_80M,8,3.8144783973693848,heldout_natural_source_repeat,heldoutcopy:1:186:46272,3.6094212532043457,,NA,open_subtitles,46272,10,1,7.4238996505737305
OFF,OFF,chck_80M,8,4.882892370223999,heldout_natural_source_repeat,heldoutcopy:1:187:4481,1.0581114292144775,,NA,bnc_spoken,4481,13,1,5.941003799438477
OFF,OFF,chck_80M,10,8.555791974067688,heldout_natural_source_repeat,heldoutcopy:1:188:61346,1.6689451932907104,,NA,simple_wiki,61346,16,1,10.224737167358398
OFF,OFF,chck_80M,12,0.22824811935424805,heldout_natural_source_repeat,heldoutcopy:1:189:36298,6.594294548034668,,NA,gutenberg,36298,19,1,6.822542667388916
OFF,OFF,chck_80M,12,-0.000421029981225729,heldout_natural_source_repeat,heldoutcopy:1:18:12105,0.006179274991154671,,NA,childes,12105,20,1,0.005758245009928942
OFF,OFF,chck_80M,9,0.9543868899345398,heldout_natural_source_repeat,heldoutcopy:1:190:23133,0.17041832208633423,,NA,gutenberg,23133,14,1,1.124805212020874
OFF,OFF,chck_80M,16,0.014144251123070717,heldout_natural_source_repeat,heldoutcopy:1:191:59486,0.017095234245061874,,NA,simple_wiki,59486,26,1,0.03123948536813259
OFF,OFF,chck_80M,9,5.397923827171326,heldout_natural_source_repeat,heldoutcopy:1:192:38482,0.4882575273513794,,NA,gutenberg,38482,14,1,5.886181354522705
OFF,OFF,chck_80M,8,2.399848222732544,heldout_natural_source_repeat,heldoutcopy:1:193:45843,0.4722123146057129,,NA,open_subtitles,45843,10,1,2.872060537338257
OFF,OFF,chck_80M,8,7.901679754257202,heldout_natural_source_repeat,heldoutcopy:1:194:61912,0.919471025466919,,NA,simple_wiki,61912,10,1,8.821150779724121
OFF,OFF,chck_80M,10,2.607179641723633,heldout_natural_source_repeat,heldoutcopy:1:195:1018,7.104150772094727,,NA,bnc_spoken,1018,16,1,9.71133041381836
OFF,OFF,chck_80M,8,1.42244534753263,heldout_natural_source_repeat,heldoutcopy:1:196:45756,0.015648195520043373,,NA,open_subtitles,45756,13,1,1.4380935430526733
OFF,OFF,chck_80M,8,0.013103199191391468,heldout_natural_source_repeat,heldoutcopy:1:197:51773,0.009052307344973087,,NA,open_subtitles,51773,13,1,0.022155506536364555
OFF,OFF,chck_80M,8,2.5781025774776936,heldout_natural_source_repeat,heldoutcopy:1:198:14587,0.05704260990023613,,NA,childes,14587,11,1,2.6351451873779297
OFF,OFF,chck_80M,22,2.3840766516514122e-07,heldout_natural_source_repeat,heldoutcopy:1:199:7065,5.054346183896996e-05,,NA,childes,7065,36,1,5.07818695041351e-05
OFF,OFF,chck_80M,9,0.0015408657491207123,heldout_natural_source_repeat,heldoutcopy:1:19:58281,0.0603204108774662,,NA,simple_wiki,58281,15,1,0.061861276626586914
OFF,OFF,chck_80M,17,9.867488861083984,heldout_natural_source_repeat,heldoutcopy:1:1:57252,1.6820993423461914,,NA,simple_wiki,57252,28,1,11.549588203430176
OFF,OFF,chck_80M,8,-1.5970697859302163e-05,heldout_natural_source_repeat,heldoutcopy:1:200:7935,0.00021717573690693825,,NA,childes,7935,10,1,0.0002012050390476361
OFF,OFF,chck_80M,9,0.10473951324820518,heldout_natural_source_repeat,heldoutcopy:1:201:50052,0.04188351705670357,,NA,open_subtitles,50052,14,1,0.14662303030490875
OFF,OFF,chck_80M,12,2.8847196517745033e-05,heldout_natural_source_repeat,heldoutcopy:1:202:7743,3.58813522325363e-05,,NA,childes,7743,19,1,6.472854875028133e-05
OFF,OFF,chck_80M,22,3.4642066955566406,heldout_natural_source_repeat,heldoutcopy:1:203:52392,4.316873550415039,,NA,open_subtitles,52392,36,1,7.78108024597168
OFF,OFF,chck_80M,8,0.20329071581363678,heldout_natural_source_repeat,heldoutcopy:1:204:21975,0.23189015686511993,,NA,childes,21975,10,1,0.4351808726787567
OFF,OFF,chck_80M,8,2.4029804468154907,heldout_natural_source_repeat,heldoutcopy:1:205:42298,0.5095576047897339,,NA,open_subtitles,42298,11,1,2.9125380516052246
OFF,OFF,chck_80M,19,0.08722892682999372,heldout_natural_source_repeat,heldoutcopy:1:206:56120,0.005895842798054218,,NA,simple_wiki,56120,30,1,0.09312476962804794
OFF,OFF,chck_80M,17,0.5459407866001129,heldout_natural_source_repeat,heldoutcopy:1:207:31876,0.2552430331707001,,NA,gutenberg,31876,27,1,0.801183819770813
OFF,OFF,chck_80M,8,4.327524751424789,heldout_natural_source_repeat,heldoutcopy:1:208:17882,0.27496615052223206,,NA,childes,17882,10,1,4.6024909019470215
OFF,OFF,chck_80M,22,3.534586489200592,heldout_natural_source_repeat,heldoutcopy:1:209:29842,0.18703335523605347,,NA,gutenberg,29842,35,1,3.7216198444366455
OFF,OFF,chck_80M,8,1.0354458093643188,heldout_natural_source_repeat,heldoutcopy:1:20:18239,0.13802826404571533,,NA,childes,18239,12,1,1.1734740734100342
OFF,OFF,chck_80M,8,0.00015352607988461386,heldout_natural_source_repeat,heldoutcopy:1:210:17570,2.407998726994265e-05,,NA,childes,17570,11,1,0.0001776060671545565
OFF,OFF,chck_80M,19,0.7833095043897629,heldout_natural_source_repeat,heldoutcopy:1:211:36593,0.17983897030353546,,NA,gutenberg,36593,30,1,0.9631484746932983
OFF,OFF,chck_80M,9,1.5388597324490547,heldout_natural_source_repeat,heldoutcopy:1:212:12470,0.1016075536608696,,NA,childes,12470,14,1,1.6404672861099243
OFF,OFF,chck_80M,8,1.2075469493865967,heldout_natural_source_repeat,heldoutcopy:1:213:20655,0.8021881580352783,,NA,childes,20655,11,1,2.009735107421875
OFF,OFF,chck_80M,9,2.239873319864273,heldout_natural_source_repeat,heldoutcopy:1:214:42006,0.22248777747154236,,NA,open_subtitles,42006,14,1,2.4623610973358154
OFF,OFF,chck_80M,8,-0.15554475784301758,heldout_natural_source_repeat,heldoutcopy:1:215:60583,4.200223922729492,,NA,simple_wiki,60583,12,1,4.044679164886475
OFF,OFF,chck_80M,11,0.13143223524093628,heldout_natural_source_repeat,heldoutcopy:1:216:18563,0.49234074354171753,,NA,childes,18563,18,1,0.6237729787826538
OFF,OFF,chck_80M,10,0.006335022859275341,heldout_natural_source_repeat,heldoutcopy:1:217:6247,0.015214462764561176,,NA,childes,6247,16,1,0.021549485623836517
OFF,OFF,chck_80M,9,0.014746636152267456,heldout_natural_source_repeat,heldoutcopy:1:218:56147,0.4217306971549988,,NA,simple_wiki,56147,15,1,0.43647733330726624
OFF,OFF,chck_80M,16,2.077337086200714,heldout_natural_source_repeat,heldoutcopy:1:219:50022,0.7875892519950867,,NA,open_subtitles,50022,26,1,2.864926338195801
OFF,OFF,chck_80M,11,2.7733097076416016,heldout_natural_source_repeat,heldoutcopy:1:21:54800,2.3678746223449707,,NA,simple_wiki,54800,17,1,5.141184329986572
OFF,OFF,chck_80M,22,3.500373899936676,heldout_natural_source_repeat,heldoutcopy:1:220:445,0.5922021269798279,,NA,bnc_spoken,445,35,1,4.092576026916504
OFF,OFF,chck_80M,8,1.2197603583335876,heldout_natural_source_repeat,heldoutcopy:1:221:17535,0.5728383660316467,,NA,childes,17535,10,1,1.7925987243652344
OFF,OFF,chck_80M,9,3.197299003601074,heldout_natural_source_repeat,heldoutcopy:1:222:50711,5.123316764831543,,NA,open_subtitles,50711,15,1,8.320615768432617
OFF,OFF,chck_80M,8,5.677252631634474,heldout_natural_source_repeat,heldoutcopy:1:223:20001,0.05753578618168831,,NA,childes,20001,11,1,5.734788417816162
OFF,OFF,chck_80M,9,14.195014715194702,heldout_natural_source_repeat,heldoutcopy:1:224:777,0.12273621559143066,,NA,bnc_spoken,777,15,1,14.317750930786133
OFF,OFF,chck_80M,16,0.8231844902038574,heldout_natural_source_repeat,heldoutcopy:1:225:1742,2.842667579650879,,NA,bnc_spoken,1742,25,1,3.6658520698547363
OFF,OFF,chck_80M,8,0.8060586452484131,heldout_natural_source_repeat,heldoutcopy:1:226:25849,1.7713594436645508,,NA,gutenberg,25849,11,1,2.577418088912964
OFF,OFF,chck_80M,10,0.17692279070615768,heldout_natural_source_repeat,heldoutcopy:1:227:11615,0.011393718421459198,,NA,childes,11615,16,1,0.18831650912761688
OFF,OFF,chck_80M,9,0.9877171516418457,heldout_natural_source_repeat,heldoutcopy:1:228:57671,6.325024127960205,,NA,simple_wiki,57671,14,1,7.312741279602051
OFF,OFF,chck_80M,14,2.637793004512787,heldout_natural_source_repeat,heldoutcopy:1:229:57417,0.5724084973335266,,NA,simple_wiki,57417,22,1,3.2102015018463135
OFF,OFF,chck_80M,8,7.821080684661865,heldout_natural_source_repeat,heldoutcopy:1:22:24538,1.7017273902893066,,NA,gutenberg,24538,13,1,9.522808074951172
OFF,OFF,chck_80M,16,1.019078228622675,heldout_natural_source_repeat,heldoutcopy:1:230:1756,0.026007678359746933,,NA,bnc_spoken,1756,25,1,1.0450859069824219
OFF,OFF,chck_80M,8,0.02560318447649479,heldout_natural_source_repeat,heldoutcopy:1:231:17433,0.029292775318026543,,NA,childes,17433,11,1,0.05489595979452133
OFF,OFF,chck_80M,9,0.2632393203675747,heldout_natural_source_repeat,heldoutcopy:1:232:49603,0.019339922815561295,,NA,open_subtitles,49603,14,1,0.282579243183136
OFF,OFF,chck_80M,8,0.5015101432800293,heldout_natural_source_repeat,heldoutcopy:1:233:24329,4.795856952667236,,NA,gutenberg,24329,13,1,5.297367095947266
OFF,OFF,chck_80M,9,0.2419590950012207,heldout_natural_source_repeat,heldoutcopy:1:234:35242,1.1239252090454102,,NA,gutenberg,35242,15,1,1.3658843040466309
OFF,OFF,chck_80M,14,0.27674745582044125,heldout_natural_source_repeat,heldoutcopy:1:235:43592,0.004456469789147377,,NA,open_subtitles,43592,22,1,0.2812039256095886
OFF,OFF,chck_80M,10,0.011639260686933994,heldout_natural_source_repeat,heldoutcopy:1:236:3574,0.0027290266007184982,,NA,bnc_spoken,3574,16,1,0.014368287287652493
OFF,OFF,chck_80M,16,8.932286884635687,heldout_natural_source_repeat,heldoutcopy:1:237:28648,0.01203760877251625,,NA,gutenberg,28648,26,1,8.944324493408203
OFF,OFF,chck_80M,10,3.838846877217293,heldout_natural_source_repeat,heldoutcopy:1:238:7814,0.11221484839916229,,NA,childes,7814,16,1,3.951061725616455
OFF,OFF,chck_80M,22,-1.192074705613777e-07,heldout_natural_source_repeat,heldoutcopy:1:239:5577,1.3112935448589269e-05,,NA,childes,5577,36,1,1.2993727978027891e-05
OFF,OFF,chck_80M,12,-3.171036571264267,heldout_natural_source_repeat,heldoutcopy:1:23:12025,3.333106756210327,,NA,childes,12025,19,1,0.16207018494606018
OFF,OFF,chck_80M,8,4.619187593460083,heldout_natural_source_repeat,heldoutcopy:1:240:53669,1.6648080348968506,,NA,simple_wiki,53669,13,1,6.283995628356934
OFF,OFF,chck_80M,11,1.7611143589019775,heldout_natural_source_repeat,heldoutcopy:1:241:60425,0.6957645416259766,,NA,simple_wiki,60425,18,1,2.456878900527954
OFF,OFF,chck_80M,14,0.1550149917602539,heldout_natural_source_repeat,heldoutcopy:1:242:33497,6.685905456542969,,NA,gutenberg,33497,23,1,6.840920448303223
