role,checkpoint,pair_id,target_key,overlap_bin,token_class,surface_word_class,target_word,target_token_id,N,T,U,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
ALN,chck_100M,wikilarge_01041aaee4684cb5061c,wikilarge_01041aaee4684cb5061c:5,low,nonoverlap,nonoverlap,line,2101,12.473483085632324,12.502872467041016,17.812978744506836,5.31010627746582,-0.029389381408691406,-5.339495658874512
ALN,chck_100M,wikilarge_013b198c2bf6ca68542a,wikilarge_013b198c2bf6ca68542a:13,high,overlap,overlap,road,1935,10.798871040344238,0.02326943911612034,11.581918716430664,11.558649277314544,10.775601601228118,-0.7830476760864258
ALN,chck_100M,wikilarge_013b198c2bf6ca68542a,wikilarge_013b198c2bf6ca68542a:3,high,nonoverlap,nonoverlap,deal,2006,12.581669807434082,16.944732666015625,14.340629577636719,-2.6041030883789062,-4.363062858581543,-1.7589597702026367
ALN,chck_100M,wikilarge_013b198c2bf6ca68542a,wikilarge_013b198c2bf6ca68542a:7,high,nonoverlap,nonoverlap,including,2435,11.582235336303711,10.580472946166992,13.568572998046875,2.988100051879883,1.0017623901367188,-1.986337661743164
ALN,chck_100M,wikilarge_017089608da0d2887c82,wikilarge_017089608da0d2887c82:0,medium,nonoverlap,nonoverlap,discovered,3230,10.364316940307617,13.027731895446777,12.563080787658691,-0.46465110778808594,-2.66341495513916,-2.198763847351074
ALN,chck_100M,wikilarge_017089608da0d2887c82,wikilarge_017089608da0d2887c82:1,medium,overlap,overlap,sea,2121,10.596075057983398,0.38568776845932007,11.811714172363281,11.426026403903961,10.210387289524078,-1.2156391143798828
ALN,chck_100M,wikilarge_017089608da0d2887c82,wikilarge_017089608da0d2887c82:4,medium,nonoverlap,nonoverlap,pictures,2920,12.416681289672852,14.341925621032715,11.643412590026855,-2.6985130310058594,-1.9252443313598633,0.7732686996459961
ALN,chck_100M,wikilarge_017e738f835259332345,wikilarge_017e738f835259332345:1,medium,nonoverlap,nonoverlap,people,605,8.006424903869629,11.706548690795898,11.077033996582031,-0.6295146942138672,-3.7001237869262695,-3.0706090927124023
ALN,chck_100M,wikilarge_017e738f835259332345,wikilarge_017e738f835259332345:4,medium,nonoverlap,nonoverlap,name,866,8.387016296386719,10.375394821166992,10.606592178344727,0.23119735717773438,-1.9883785247802734,-2.219575881958008
ALN,chck_100M,wikilarge_017e738f835259332345,wikilarge_017e738f835259332345:5,medium,overlap,overlap,simply,3217,10.666919708251953,1.0429048538208008,13.335946083068848,12.293041229248047,9.624014854431152,-2.6690263748168945
ALN,chck_100M,wikilarge_01963191926527b51b32,wikilarge_01963191926527b51b32:2,medium,overlap,overlap,constructed,8141,16.57314682006836,2.7798664569854736,16.783355712890625,14.003489255905151,13.793280363082886,-0.21020889282226562
ALN,chck_100M,wikilarge_01963191926527b51b32,wikilarge_01963191926527b51b32:4,medium,nonoverlap,nonoverlap,used,987,7.111101150512695,9.982430458068848,9.184885025024414,-0.7975454330444336,-2.8713293075561523,-2.0737838745117188
ALN,chck_100M,wikilarge_01963191926527b51b32,wikilarge_01963191926527b51b32:5,medium,nonoverlap,nonoverlap,now,501,14.302169799804688,18.491838455200195,15.657023429870605,-2.83481502532959,-4.189668655395508,-1.354853630065918
ALN,chck_100M,wikilarge_01d00fc38d7168edc816,wikilarge_01d00fc38d7168edc816:10,high,nonoverlap,nonoverlap,put,563,11.299578666687012,12.602498054504395,12.325695037841797,-0.27680301666259766,-1.3029193878173828,-1.0261163711547852
ALN,chck_100M,wikilarge_01d00fc38d7168edc816,wikilarge_01d00fc38d7168edc816:13,high,nonoverlap,overlap,king,1116,9.861360549926758,14.940160751342773,11.642441749572754,-3.2977190017700195,-5.078800201416016,-1.781081199645996
ALN,chck_100M,wikilarge_01d00fc38d7168edc816,wikilarge_01d00fc38d7168edc816:2,high,overlap,overlap,armed,7736,13.872673034667969,1.161158561706543,13.8057279586792,12.644569396972656,12.711514472961426,0.06694507598876953
ALN,chck_100M,wikilarge_01d0a0c7c5a04adafc96,wikilarge_01d0a0c7c5a04adafc96:5,medium,overlap,overlap,russian,3579,13.090188980102539,4.697631359100342,9.546518325805664,4.848886966705322,8.392557621002197,3.543670654296875
ALN,chck_100M,wikilarge_01d0a0c7c5a04adafc96,wikilarge_01d0a0c7c5a04adafc96:6,medium,nonoverlap,nonoverlap,football,2789,15.92046070098877,13.050934791564941,14.03616714477539,0.9852323532104492,2.869525909423828,1.884293556213379
ALN,chck_100M,wikilarge_01d0a0c7c5a04adafc96,wikilarge_01d0a0c7c5a04adafc96:7,medium,nonoverlap,nonoverlap,player,3781,10.5518217086792,13.244428634643555,12.980182647705078,-0.26424598693847656,-2.6926069259643555,-2.428360939025879
ALN,chck_100M,wikilarge_01deb315f61ee218a026,wikilarge_01deb315f61ee218a026:3,low,nonoverlap,nonoverlap,linked,9125,13.672776222229004,14.428125381469727,12.868110656738281,-1.5600147247314453,-0.7553491592407227,0.8046655654907227
ALN,chck_100M,wikilarge_01deb315f61ee218a026,wikilarge_01deb315f61ee218a026:6,low,nonoverlap,nonoverlap,sometimes,2151,12.89216136932373,11.612869262695312,13.235445976257324,1.6225767135620117,1.279292106628418,-0.34328460693359375
ALN,chck_100M,wikilarge_01deb315f61ee218a026,wikilarge_01deb315f61ee218a026:7,low,overlap,overlap,illegal,8190,10.68535041809082,11.32555866241455,14.186993598937988,2.8614349365234375,-0.6402082443237305,-3.501643180847168
ALN,chck_100M,wikilarge_021295bbacea698397ba,wikilarge_021295bbacea698397ba:0,low,nonoverlap,overlap,after,644,15.915030479431152,16.108531951904297,12.272627830505371,-3.835904121398926,-0.19350147247314453,3.6424026489257812
ALN,chck_100M,wikilarge_021295bbacea698397ba,wikilarge_021295bbacea698397ba:4,low,nonoverlap,nonoverlap,word,999,12.792519569396973,11.4109525680542,12.564178466796875,1.1532258987426758,1.3815670013427734,0.22834110260009766
ALN,chck_100M,wikilarge_021295bbacea698397ba,wikilarge_021295bbacea698397ba:5,low,overlap,overlap,royal,5263,12.389660835266113,14.874544143676758,13.989877700805664,-0.8846664428710938,-2.4848833084106445,-1.6002168655395508
ALN,chck_100M,wikilarge_0245cd311ae74fa40bbd,wikilarge_0245cd311ae74fa40bbd:3,medium,overlap,overlap,february,2666,14.46901798248291,0.08146663010120392,10.415785789489746,10.334319159388542,14.387551352381706,4.053232192993164
ALN,chck_100M,wikilarge_0245cd311ae74fa40bbd,wikilarge_0245cd311ae74fa40bbd:4,medium,nonoverlap,nonoverlap,football,2789,16.299137115478516,12.492311477661133,16.12629508972168,3.633983612060547,3.806825637817383,0.17284202575683594
ALN,chck_100M,wikilarge_0245cd311ae74fa40bbd,wikilarge_0245cd311ae74fa40bbd:5,medium,nonoverlap,nonoverlap,player,3781,11.229109764099121,13.596841812133789,13.46955394744873,-0.1272878646850586,-2.367732048034668,-2.2404441833496094
ALN,chck_100M,wikilarge_025d7f3375e0e8db9d4b,wikilarge_025d7f3375e0e8db9d4b:2,medium,nonoverlap,nonoverlap,reading,2998,14.404349327087402,14.801685333251953,14.172231674194336,-0.6294536590576172,-0.3973360061645508,0.2321176528930664
ALN,chck_100M,wikilarge_025d7f3375e0e8db9d4b,wikilarge_025d7f3375e0e8db9d4b:5,medium,nonoverlap,nonoverlap,liked,3118,13.548907279968262,11.078453063964844,11.072328567504883,-0.0061244964599609375,2.470454216003418,2.476578712463379
ALN,chck_100M,wikilarge_025d7f3375e0e8db9d4b,wikilarge_025d7f3375e0e8db9d4b:6,medium,overlap,overlap,school,965,10.800628662109375,0.02154330164194107,11.210756301879883,11.189213000237942,10.779085360467434,-0.4101276397705078
ALN,chck_100M,wikilarge_02608c33926d43278a7a,wikilarge_02608c33926d43278a7a:13,low,overlap,overlap,first,643,6.6823649406433105,6.7663702964782715,8.21727180480957,1.4509015083312988,-0.08400535583496094,-1.5349068641662598
ALN,chck_100M,wikilarge_02608c33926d43278a7a,wikilarge_02608c33926d43278a7a:14,low,nonoverlap,nonoverlap,time,533,6.491412162780762,8.16942024230957,6.6867499351501465,-1.4826703071594238,-1.6780080795288086,-0.19533777236938477
ALN,chck_100M,wikilarge_02608c33926d43278a7a,wikilarge_02608c33926d43278a7a:7,low,nonoverlap,nonoverlap,recording,6504,9.880599975585938,9.297950744628906,8.07265853881836,-1.2252922058105469,0.5826492309570312,1.8079414367675781
ALN,chck_100M,wikilarge_028161d957f2e275df66,wikilarge_028161d957f2e275df66:0,medium,nonoverlap,nonoverlap,there,864,11.548185348510742,12.75672721862793,11.253335952758789,-1.5033912658691406,-1.2085418701171875,0.2948493957519531
ALN,chck_100M,wikilarge_028161d957f2e275df66,wikilarge_028161d957f2e275df66:2,medium,nonoverlap,nonoverlap,main,2190,13.716001510620117,13.624488830566406,13.875983238220215,0.2514944076538086,0.09151268005371094,-0.15998172760009766
ALN,chck_100M,wikilarge_028161d957f2e275df66,wikilarge_028161d957f2e275df66:9,medium,overlap,overlap,common,2368,12.913515090942383,1.1046907901763916,14.40342903137207,13.298738241195679,11.808824300765991,-1.4899139404296875
ALN,chck_100M,wikilarge_02ac3e9ff647afbc89fa,wikilarge_02ac3e9ff647afbc89fa:1,medium,nonoverlap,nonoverlap,supposed,3041,12.410074234008789,10.458362579345703,14.100114822387695,3.641752243041992,1.951711654663086,-1.6900405883789062
ALN,chck_100M,wikilarge_02ac3e9ff647afbc89fa,wikilarge_02ac3e9ff647afbc89fa:4,medium,overlap,overlap,patience,12046,10.268468856811523,2.7370059490203857,10.395965576171875,7.658959627151489,7.531462907791138,-0.12749671936035156
ALN,chck_100M,wikilarge_02ac3e9ff647afbc89fa,wikilarge_02ac3e9ff647afbc89fa:6,medium,nonoverlap,nonoverlap,things,899,11.92560863494873,15.315041542053223,14.317429542541504,-0.9976119995117188,-3.389432907104492,-2.3918209075927734
ALN,chck_100M,wikilarge_032b5128576efdfe09ff,wikilarge_032b5128576efdfe09ff:0,medium,nonoverlap,nonoverlap,called,932,11.193535804748535,13.55367660522461,11.56787395477295,-1.9858026504516602,-2.360140800476074,-0.37433815002441406
ALN,chck_100M,wikilarge_032b5128576efdfe09ff,wikilarge_032b5128576efdfe09ff:4,medium,nonoverlap,nonoverlap,names,3377,13.888351440429688,16.2120304107666,14.476122856140137,-1.7359075546264648,-2.323678970336914,-0.5877714157104492
ALN,chck_100M,wikilarge_032b5128576efdfe09ff,wikilarge_032b5128576efdfe09ff:8,medium,overlap,overlap,end,915,13.282482147216797,6.496395587921143,13.155381202697754,6.658985614776611,6.786086559295654,0.12710094451904297
ALN,chck_100M,wikilarge_0348af3f28368f351953,wikilarge_0348af3f28368f351953:0,low,nonoverlap,overlap,fall,1247,13.609027862548828,12.54146957397461,12.130547523498535,-0.4109220504760742,1.0675582885742188,1.478480339050293
ALN,chck_100M,wikilarge_0348af3f28368f351953,wikilarge_0348af3f28368f351953:1,low,overlap,overlap,students,3222,12.131836891174316,10.721799850463867,14.92786693572998,4.206067085266113,1.4100370407104492,-2.796030044555664
ALN,chck_100M,wikilarge_0348af3f28368f351953,wikilarge_0348af3f28368f351953:3,low,nonoverlap,nonoverlap,there,381,7.939169883728027,8.394644737243652,7.760398864746094,-0.6342458724975586,-0.455474853515625,0.1787710189819336
ALN,chck_100M,wikilarge_039d146fba4f38d43db8,wikilarge_039d146fba4f38d43db8:10,high,nonoverlap,nonoverlap,went,795,10.126426696777344,11.840075492858887,10.439176559448242,-1.4008989334106445,-1.713648796081543,-0.31274986267089844
ALN,chck_100M,wikilarge_039d146fba4f38d43db8,wikilarge_039d146fba4f38d43db8:11,high,overlap,nonoverlap,school,965,10.031637191772461,9.943326950073242,8.729998588562012,-1.2133283615112305,0.08831024169921875,1.3016386032104492
ALN,chck_100M,wikilarge_039d146fba4f38d43db8,wikilarge_039d146fba4f38d43db8:7,high,nonoverlap,nonoverlap,area,1836,12.261659622192383,14.594572067260742,13.649443626403809,-0.9451284408569336,-2.3329124450683594,-1.3877840042114258
ALN,chck_100M,wikilarge_03eb30cd994801d8f163,wikilarge_03eb30cd994801d8f163:1,low,overlap,overlap,teams,5394,13.087421417236328,16.388671875,14.72826862335205,-1.6604032516479492,-3.301250457763672,-1.6408472061157227
ALN,chck_100M,wikilarge_03eb30cd994801d8f163,wikilarge_03eb30cd994801d8f163:3,low,nonoverlap,nonoverlap,play,625,13.352718353271484,14.763431549072266,13.266127586364746,-1.4973039627075195,-1.4107131958007812,0.08659076690673828
ALN,chck_100M,wikilarge_03eb30cd994801d8f163,wikilarge_03eb30cd994801d8f163:4,low,nonoverlap,nonoverlap,against,1208,11.289850234985352,11.843862533569336,8.40623664855957,-3.4376258850097656,-0.5540122985839844,2.8836135864257812
ALN,chck_100M,wikilarge_03f7885168cad27e61c7,wikilarge_03f7885168cad27e61c7:0,medium,nonoverlap,nonoverlap,found,897,11.229092597961426,8.198196411132812,10.264342308044434,2.066145896911621,3.0308961868286133,0.9647502899169922
ALN,chck_100M,wikilarge_03f7885168cad27e61c7,wikilarge_03f7885168cad27e61c7:3,medium,nonoverlap,nonoverlap,which,520,12.119077682495117,11.150799751281738,9.72108268737793,-1.4297170639038086,0.9682779312133789,2.3979949951171875
ALN,chck_100M,wikilarge_03f7885168cad27e61c7,wikilarge_03f7885168cad27e61c7:6,medium,overlap,overlap,river,3642,10.972273826599121,0.2699628472328186,10.762872695922852,10.492909848690033,10.702310979366302,0.20940113067626953
ALN,chck_100M,wikilarge_044412403dd9a49a4c05,wikilarge_044412403dd9a49a4c05:0,high,nonoverlap,nonoverlap,may,764,8.653368949890137,8.478508949279785,8.853090286254883,0.37458133697509766,0.17486000061035156,-0.1997213363647461
ALN,chck_100M,wikilarge_044412403dd9a49a4c05,wikilarge_044412403dd9a49a4c05:11,high,nonoverlap,nonoverlap,well,602,10.32890510559082,12.724853515625,11.631708145141602,-1.0931453704833984,-2.3959484100341797,-1.3028030395507812
ALN,chck_100M,wikilarge_044412403dd9a49a4c05,wikilarge_044412403dd9a49a4c05:5,high,overlap,overlap,boundaries,14309,14.425427436828613,0.15420275926589966,12.847208023071289,12.69300526380539,14.271224677562714,1.5782194137573242
ALN,chck_100M,wikilarge_0469802d93facfc0e4a0,wikilarge_0469802d93facfc0e4a0:10,low,nonoverlap,nonoverlap,thick,4481,9.673636436462402,11.379520416259766,12.414381980895996,1.0348615646362305,-1.7058839797973633,-2.7407455444335938
ALN,chck_100M,wikilarge_0469802d93facfc0e4a0,wikilarge_0469802d93facfc0e4a0:21,low,overlap,overlap,sugar,3059,7.015780925750732,1.1896374225616455,5.3212785720825195,4.131641149520874,5.826143503189087,1.694502353668213
ALN,chck_100M,wikilarge_0469802d93facfc0e4a0,wikilarge_0469802d93facfc0e4a0:3,low,nonoverlap,nonoverlap,mix,3190,17.239051818847656,13.866069793701172,16.887126922607422,3.02105712890625,3.3729820251464844,0.3519248962402344
ALN,chck_100M,wikilarge_04ccb679b5e877ff63b7,wikilarge_04ccb679b5e877ff63b7:0,medium,overlap,overlap,family,1344,11.670814514160156,0.3098103404045105,15.842809677124023,15.532999336719513,11.361004173755646,-4.171995162963867
ALN,chck_100M,wikilarge_04ccb679b5e877ff63b7,wikilarge_04ccb679b5e877ff63b7:2,medium,nonoverlap,nonoverlap,often,1771,11.77164363861084,18.12902069091797,11.157395362854004,-6.971625328063965,-6.357377052307129,0.6142482757568359
ALN,chck_100M,wikilarge_04ccb679b5e877ff63b7,wikilarge_04ccb679b5e877ff63b7:3,medium,nonoverlap,nonoverlap,pay,1736,11.504487991333008,12.233049392700195,11.394411087036133,-0.8386383056640625,-0.7285614013671875,0.110076904296875
ALN,chck_100M,wikilarge_04f79f60b863b4b10408,wikilarge_04f79f60b863b4b10408:0,medium,nonoverlap,nonoverlap,particularly,4019,13.016836166381836,10.758340835571289,12.653311729431152,1.8949708938598633,2.258495330810547,0.3635244369506836
ALN,chck_100M,wikilarge_04f79f60b863b4b10408,wikilarge_04f79f60b863b4b10408:10,medium,overlap,overlap,garden,14551,8.76261043548584,4.917771816253662,8.639683723449707,3.721911907196045,3.8448386192321777,0.12292671203613281
ALN,chck_100M,wikilarge_04f79f60b863b4b10408,wikilarge_04f79f60b863b4b10408:8,medium,nonoverlap,nonoverlap,performances,15136,9.293920516967773,10.418254852294922,7.857123374938965,-2.561131477355957,-1.1243343353271484,1.4367971420288086
ALN,chck_100M,wikilarge_05645f9b18529a59b12c,wikilarge_05645f9b18529a59b12c:11,low,overlap,overlap,live,12571,11.512168884277344,11.593889236450195,13.197672843933105,1.6037836074829102,-0.08172035217285156,-1.6855039596557617
ALN,chck_100M,wikilarge_05645f9b18529a59b12c,wikilarge_05645f9b18529a59b12c:4,low,nonoverlap,nonoverlap,people,605,11.043050765991211,12.10715103149414,12.484981536865234,0.37783050537109375,-1.0641002655029297,-1.4419307708740234
ALN,chck_100M,wikilarge_05645f9b18529a59b12c,wikilarge_05645f9b18529a59b12c:5,low,nonoverlap,nonoverlap,one,345,7.169538497924805,8.765028953552246,8.772419929504395,0.0073909759521484375,-1.5954904556274414,-1.6028814315795898
ALN,chck_100M,wikilarge_058fa5bc423b9c54120e,wikilarge_058fa5bc423b9c54120e:10,high,nonoverlap,nonoverlap,often,1771,9.056397438049316,15.011520385742188,10.792797088623047,-4.218723297119141,-5.955122947692871,-1.7363996505737305
ALN,chck_100M,wikilarge_058fa5bc423b9c54120e,wikilarge_058fa5bc423b9c54120e:2,high,overlap,overlap,pole,9505,12.7459135055542,1.4315086603164673,11.9218111038208,10.490302443504333,11.314404845237732,0.8241024017333984
ALN,chck_100M,wikilarge_058fa5bc423b9c54120e,wikilarge_058fa5bc423b9c54120e:9,high,nonoverlap,nonoverlap,used,987,12.705751419067383,12.881593704223633,14.466314315795898,1.5847206115722656,-0.17584228515625,-1.7605628967285156
ALN,chck_100M,wikilarge_05bac544cf85059f8c41,wikilarge_05bac544cf85059f8c41:5,high,nonoverlap,nonoverlap,less,1653,10.570940017700195,14.725650787353516,12.702995300292969,-2.022655487060547,-4.15471076965332,-2.1320552825927734
ALN,chck_100M,wikilarge_05bac544cf85059f8c41,wikilarge_05bac544cf85059f8c41:7,high,nonoverlap,nonoverlap,after,644,11.424838066101074,11.60397720336914,9.540299415588379,-2.0636777877807617,-0.1791391372680664,1.8845386505126953
ALN,chck_100M,wikilarge_05bac544cf85059f8c41,wikilarge_05bac544cf85059f8c41:9,high,overlap,overlap,over,552,8.380764961242676,10.981657028198242,9.48948860168457,-1.4921684265136719,-2.6008920669555664,-1.1087236404418945
ALN,chck_100M,wikilarge_05bc3de2b05690677cfc,wikilarge_05bc3de2b05690677cfc:1,medium,nonoverlap,nonoverlap,may,764,11.957945823669434,14.424808502197266,11.10330581665039,-3.321502685546875,-2.466862678527832,0.854640007019043
ALN,chck_100M,wikilarge_05bc3de2b05690677cfc,wikilarge_05bc3de2b05690677cfc:10,medium,overlap,overlap,gave,1439,14.769679069519043,14.380271911621094,16.40394401550293,2.023672103881836,0.3894071578979492,-1.6342649459838867
ALN,chck_100M,wikilarge_05bc3de2b05690677cfc,wikilarge_05bc3de2b05690677cfc:2,medium,nonoverlap,nonoverlap,gotten,7451,12.144906997680664,13.929628372192383,19.346046447753906,5.416418075561523,-1.7847213745117188,-7.201139450073242
ALN,chck_100M,wikilarge_05d4fcf486d84e919915,wikilarge_05d4fcf486d84e919915:3,medium,overlap,overlap,western,5239,15.332720756530762,13.444177627563477,13.530021667480469,0.08584403991699219,1.8885431289672852,1.802699089050293
ALN,chck_100M,wikilarge_05d4fcf486d84e919915,wikilarge_05d4fcf486d84e919915:5,medium,nonoverlap,nonoverlap,there,381,7.7665605545043945,8.877219200134277,7.9801177978515625,-0.8971014022827148,-1.1106586456298828,-0.21355724334716797
ALN,chck_100M,wikilarge_05d4fcf486d84e919915,wikilarge_05d4fcf486d84e919915:8,medium,nonoverlap,nonoverlap,show,876,12.961126327514648,8.565731048583984,12.831788063049316,4.266057014465332,4.395395278930664,0.12933826446533203
ALN,chck_100M,wikilarge_05e882dd67db2495f2db,wikilarge_05e882dd67db2495f2db:2,high,overlap,overlap,used,987,13.148480415344238,3.573988199234009,12.4258451461792,8.85185694694519,9.57449221611023,0.7226352691650391
ALN,chck_100M,wikilarge_05e882dd67db2495f2db,wikilarge_05e882dd67db2495f2db:3,high,nonoverlap,nonoverlap,giving,3030,15.554842948913574,12.865549087524414,15.374892234802246,2.509343147277832,2.68929386138916,0.17995071411132812
ALN,chck_100M,wikilarge_05e882dd67db2495f2db,wikilarge_05e882dd67db2495f2db:4,high,nonoverlap,nonoverlap,signals,12369,11.768777847290039,14.799424171447754,12.654666900634766,-2.1447572708129883,-3.030646324157715,-0.8858890533447266
ALN,chck_100M,wikilarge_064aa0978f99c333e008,wikilarge_064aa0978f99c333e008:0,low,nonoverlap,nonoverlap,made,721,13.48654556274414,11.087681770324707,11.120830535888672,0.033148765563964844,2.3988637924194336,2.3657150268554688
ALN,chck_100M,wikilarge_064aa0978f99c333e008,wikilarge_064aa0978f99c333e008:1,low,overlap,overlap,windows,7388,12.804795265197754,12.940786361694336,15.317827224731445,2.3770408630371094,-0.13599109649658203,-2.5130319595336914
ALN,chck_100M,wikilarge_064aa0978f99c333e008,wikilarge_064aa0978f99c333e008:5,low,nonoverlap,nonoverlap,used,987,11.128979682922363,11.2228422164917,11.199239730834961,-0.02360248565673828,-0.09386253356933594,-0.07026004791259766
ALN,chck_100M,wikilarge_0717af2878f88427f58d,wikilarge_0717af2878f88427f58d:0,medium,overlap,overlap,story,1369,11.250304222106934,6.955377578735352,11.480111122131348,4.524733543395996,4.294926643371582,-0.22980690002441406
ALN,chck_100M,wikilarge_0717af2878f88427f58d,wikilarge_0717af2878f88427f58d:1,medium,nonoverlap,nonoverlap,became,1514,15.903355598449707,17.21533203125,16.579561233520508,-0.6357707977294922,-1.311976432800293,-0.6762056350708008
ALN,chck_100M,wikilarge_0717af2878f88427f58d,wikilarge_0717af2878f88427f58d:9,medium,nonoverlap,nonoverlap,called,932,12.783000946044922,14.406816482543945,14.996732711791992,0.5899162292480469,-1.6238155364990234,-2.2137317657470703
ALN,chck_100M,wikilarge_0729e6faeba92f172f6d,wikilarge_0729e6faeba92f172f6d:14,medium,overlap,overlap,state,3327,2.8757987022399902,1.1709290742874146,4.225052833557129,3.0541237592697144,1.7048696279525757,-1.3492541313171387
ALN,chck_100M,wikilarge_0729e6faeba92f172f6d,wikilarge_0729e6faeba92f172f6d:19,medium,nonoverlap,nonoverlap,named,2086,15.960824966430664,17.567548751831055,15.76866626739502,-1.7988824844360352,-1.6067237854003906,0.19215869903564453
ALN,chck_100M,wikilarge_0729e6faeba92f172f6d,wikilarge_0729e6faeba92f172f6d:20,medium,nonoverlap,overlap,state,1775,11.706585884094238,11.181427955627441,12.045044898986816,0.863616943359375,0.5251579284667969,-0.3384590148925781
ALN,chck_100M,wikilarge_07352487ce7baa103ca1,wikilarge_07352487ce7baa103ca1:0,medium,nonoverlap,nonoverlap,modern,14553,16.589115142822266,12.928404808044434,15.0591459274292,2.1307411193847656,3.660710334777832,1.5299692153930664
ALN,chck_100M,wikilarge_07352487ce7baa103ca1,wikilarge_07352487ce7baa103ca1:3,medium,nonoverlap,nonoverlap,used,987,13.531902313232422,16.417770385742188,12.365578651428223,-4.052191734313965,-2.8858680725097656,1.1663236618041992
ALN,chck_100M,wikilarge_07352487ce7baa103ca1,wikilarge_07352487ce7baa103ca1:4,medium,overlap,overlap,even,794,10.828215599060059,0.537285327911377,12.333581924438477,11.7962965965271,10.290930271148682,-1.505366325378418
ALN,chck_100M,wikilarge_07363caf55a579bb49b7,wikilarge_07363caf55a579bb49b7:1,high,overlap,overlap,theory,5044,14.808079719543457,0.8853321075439453,14.372358322143555,13.48702621459961,13.922747611999512,0.43572139739990234
ALN,chck_100M,wikilarge_07363caf55a579bb49b7,wikilarge_07363caf55a579bb49b7:11,high,nonoverlap,nonoverlap,share,3243,13.68931770324707,16.275146484375,10.521906852722168,-5.753239631652832,-2.5858287811279297,3.1674108505249023
