pair_id,gain_a,true_a,unrel_a,gain_b,true_b,unrel_b,checkpoint,contrast,gain_delta,true_delta,unrel_delta,excess_true_cost
compact:frontier_consolidation_fwcompact_expansion_001026,3.2756489515304565,3.6864429712295532,6.962091922760011,2.8344626426696777,3.595395088195801,6.4298577308654785,chck_100M,VSminusC,0.4411863088607788,0.09104788303375244,0.5322341918945321,-0.4411863088607797
compact:frontier_consolidation_fwcompact_expansion_001099,-2.028435230255127,11.1528639793396,9.124428749084473,2.1280102729797363,8.393575668334961,10.521585941314697,chck_100M,VSminusC,-4.156445503234863,2.7592883110046387,-1.3971571922302246,4.156445503234863
compact:frontier_consolidation_fwcompact_expansion_001206,0.6492732465267181,2.0069048702716827,2.656178116798401,-0.20561593025922775,3.301881432533264,3.0962655022740364,chck_100M,VSminusC,0.8548891767859459,-1.2949765622615814,-0.44008738547563553,-0.8548891767859459
compact:frontier_consolidation_fwcompact_expansion_001233,3.737225294113159,3.3951666355133057,7.132391929626465,0.9114766120910645,4.215035438537598,5.126512050628662,chck_100M,VSminusC,2.8257486820220947,-0.819868803024292,2.0058798789978027,-2.8257486820220947
compact:frontier_consolidation_fwcompact_expansion_001241,-0.8761708736419678,8.750700235366821,7.874529361724854,-0.49886178970336914,9.644432067871094,9.145570278167725,chck_100M,VSminusC,-0.37730908393859863,-0.8937318325042725,-1.2710409164428702,0.37730908393859774
compact:frontier_consolidation_fwcompact_expansion_001251,1.405456781387329,3.780531167984009,5.185987949371338,-0.3861813545227051,11.284699440002441,10.898518085479736,chck_100M,VSminusC,1.7916381359100342,-7.504168272018433,-5.712530136108398,-1.7916381359100342
compact:frontier_consolidation_fwcompact_expansion_001256,0.6202840805053709,8.717956066131592,9.338240146636963,0.22760534286499026,9.197824954986572,9.425430297851562,chck_100M,VSminusC,0.39267873764038064,-0.47986888885498047,-0.08719015121459961,-0.39267873764038086
compact:frontier_consolidation_fwcompact_expansion_001279,-1.0220680236816406,5.585541725158691,4.563473701477051,0.0411796569824218,5.41163444519043,5.452814102172852,chck_100M,VSminusC,-1.0632476806640625,0.17390727996826172,-0.8893404006958008,1.0632476806640625
compact:frontier_consolidation_fwcompact_expansion_001450,-0.9676146507263186,6.762398719787598,5.794784069061279,1.3068244457244873,6.2260236740112305,7.532848119735718,chck_100M,VSminusC,-2.2744390964508057,0.5363750457763672,-1.7380640506744385,2.2744390964508057
compact:frontier_consolidation_fwcompact_expansion_001618,0.7662696838378906,1.4085164070129397,2.17478609085083,2.752372622489929,1.3038665056228638,4.056239128112793,chck_100M,VSminusC,-1.9861029386520386,0.1046499013900759,-1.881453037261963,1.9861029386520388
compact:frontier_consolidation_fwcompact_expansion_001829,5.059898138046265,2.00083327293396,7.060731410980225,6.274003505706787,0.812772274017334,7.086775779724121,chck_100M,VSminusC,-1.2141053676605225,1.188060998916626,-0.026044368743896484,1.2141053676605225
compact:frontier_consolidation_fwcompact_expansion_001862,-0.0018634796142578,7.390664100646973,7.388800621032715,0.6883010864257812,6.128596305847168,6.816897392272949,chck_100M,VSminusC,-0.6901645660400391,1.2620677947998047,0.5719032287597656,0.6901645660400391
compact:frontier_consolidation_fwcompact_expansion_001935,2.6375187039375305,3.2961121797561646,5.933630883693695,3.0347320437431335,5.030705749988556,8.06543779373169,chck_100M,VSminusC,-0.397213339805603,-1.7345935702323914,-2.1318069100379944,0.397213339805603
compact:frontier_consolidation_fwcompact_expansion_002093,-1.1742637157440183,7.910840034484863,6.736576318740845,-4.464854717254639,11.203012466430664,6.738157749176025,chck_100M,VSminusC,3.29059100151062,-3.292172431945801,-0.001581430435180664,-3.29059100151062
compact:frontier_consolidation_fwcompact_expansion_002194,3.106296181678772,5.892598271369934,8.998894453048706,1.8454676866531374,6.556743741035461,8.402211427688599,chck_100M,VSminusC,1.2608284950256345,-0.6641454696655273,0.5966830253601074,-1.2608284950256348
compact:frontier_consolidation_fwcompact_expansion_002240,0.8514633178710936,8.914708137512207,9.7661714553833,1.2811284065246582,9.354276657104492,10.63540506362915,chck_100M,VSminusC,-0.42966508865356456,-0.43956851959228516,-0.8692336082458496,0.42966508865356445
compact:frontier_consolidation_fwcompact_expansion_002337,5.319064080715179,3.9260507225990295,9.245114803314209,3.105234980583191,4.494113564491272,7.599348545074463,chck_100M,VSminusC,2.2138291001319885,-0.5680628418922424,1.645766258239746,-2.2138291001319885
compact:frontier_consolidation_fwcompact_expansion_002518,1.7102768421173098,6.013928413391113,7.724205255508423,1.4807367324829102,6.25272274017334,7.73345947265625,chck_100M,VSminusC,0.22954010963439964,-0.23879432678222656,-0.009254217147827148,-0.22954010963439941
compact:frontier_consolidation_fwcompact_expansion_002520,-0.030623435974121094,6.232049465179443,6.201426029205322,0.12473797798156738,6.222450017929077,6.3471879959106445,chck_100M,VSminusC,-0.15536141395568848,0.009599447250366211,-0.14576196670532227,0.15536141395568848
compact:frontier_consolidation_fwcompact_expansion_002561,7.0527530908584595,3.00678813457489,10.05954122543335,4.375091552734375,4.936147212982178,9.311238765716553,chck_100M,VSminusC,2.6776615381240845,-1.9293590784072876,0.7483024597167969,-2.6776615381240845
compact:frontier_consolidation_fwcompact_expansion_002563,3.2201304435729985,4.999983310699463,8.220113754272461,2.627211809158325,7.575511455535889,10.202723264694214,chck_100M,VSminusC,0.5929186344146733,-2.575528144836426,-1.982609510421753,-0.5929186344146729
compact:frontier_consolidation_fwcompact_expansion_002598,-0.6646732687950134,4.421525835990906,3.7568525671958923,0.7546812891960144,5.510239958763123,6.264921247959136,chck_100M,VSminusC,-1.4193545579910278,-1.0887141227722168,-2.5080686807632437,1.419354557991027
compact:frontier_consolidation_fwcompact_expansion_002777,-0.8288335204124451,3.824945867061615,2.99611234664917,0.6257932782173157,1.5016074776649475,2.127400755882263,chck_100M,VSminusC,-1.4546267986297607,2.3233383893966675,0.8687115907669067,1.4546267986297607
compact:frontier_consolidation_fwcompact_expansion_003130,6.088829159736633,4.937901854515076,11.026731014251709,7.837120592594147,4.445691525936127,12.282812118530273,chck_100M,VSminusC,-1.7482914328575134,0.492210328578949,-1.2560811042785645,1.7482914328575134
compact:frontier_consolidation_fwcompact_expansion_003146,2.6633504927158356,3.517025798559189,6.180376291275024,2.17410671710968,5.255893588066101,7.430000305175781,chck_100M,VSminusC,0.4892437756061554,-1.7388677895069122,-1.2496240139007568,-0.4892437756061554
compact:frontier_consolidation_fwcompact_expansion_003149,3.6037650108337402,7.233916759490967,10.837681770324707,2.124244213104248,8.412962436676025,10.537206649780273,chck_100M,VSminusC,1.4795207977294922,-1.1790456771850586,0.3004751205444336,-1.4795207977294922
compact:frontier_consolidation_fwcompact_expansion_003282,0.4651055335998535,8.542724609375,9.007830142974854,0.6457715034484863,7.657729148864746,8.303500652313232,chck_100M,VSminusC,-0.1806659698486328,0.8849954605102539,0.7043294906616211,0.1806659698486328
compact:frontier_consolidation_fwcompact_expansion_003288,-0.48840397596359253,5.95707482099533,5.468670845031738,1.4589840173721313,4.920742630958557,6.3797266483306885,chck_100M,VSminusC,-1.9473879933357239,1.0363321900367728,-0.9110558032989502,1.947387993335723
compact:frontier_consolidation_fwcompact_expansion_003519,-0.05495810508728027,3.4451667070388794,3.390208601951599,-0.03496146202087405,6.391516923904419,6.356555461883545,chck_100M,VSminusC,-0.019996643066406222,-2.9463502168655396,-2.966346859931946,0.01999664306640625
compact:frontier_consolidation_fwcompact_expansion_003649,1.8529645204544067,3.7396363019943237,5.5926008224487305,5.9604151248931885,4.014083623886108,9.974498748779297,chck_100M,VSminusC,-4.107450604438782,-0.27444732189178467,-4.381897926330566,4.107450604438782
compact:frontier_consolidation_fwcompact_expansion_003730,2.723433494567871,7.252951622009277,9.976385116577148,1.2537078857421875,8.08932876586914,9.343036651611328,chck_100M,VSminusC,1.4697256088256836,-0.8363771438598633,0.6333484649658203,-1.4697256088256836
compact:frontier_consolidation_fwcompact_expansion_003746,1.0157021880149841,2.8507032990455627,3.866405487060547,1.848929762840271,2.9359010457992554,4.784830808639526,chck_100M,VSminusC,-0.8332275748252869,-0.08519774675369263,-0.9184253215789795,0.8332275748252869
compact:frontier_consolidation_fwcompact_expansion_003906,-2.7360897064208984,8.589137315750122,5.853047609329224,-2.4703481197357178,9.197327375411987,6.7269792556762695,chck_100M,VSminusC,-0.26574158668518066,-0.6081900596618652,-0.8739316463470459,0.26574158668518066
compact:frontier_consolidation_fwcompact_expansion_003923,4.20149564743042,6.04681396484375,10.24830961227417,3.019975185394287,5.768624544143677,8.788599729537964,chck_100M,VSminusC,1.1815204620361328,0.27818942070007324,1.459709882736206,-1.1815204620361328
compact:frontier_consolidation_fwcompact_expansion_004015,-0.2718862295150757,2.8268353939056396,2.554949164390564,-0.06446850299835194,7.1902626752853385,7.125794172286987,chck_100M,VSminusC,-0.20741772651672374,-4.363427281379699,-4.570845007896423,0.20741772651672452
compact:frontier_consolidation_fwcompact_expansion_004110,-3.643325090408325,8.60657286643982,4.963247776031494,-5.806173801422119,10.950533390045166,5.144359588623047,chck_100M,VSminusC,2.162848711013794,-2.3439605236053467,-0.18111181259155273,-2.162848711013794
compact:frontier_consolidation_fwcompact_expansion_004174,0.9261373281478882,1.83941662311554,2.765553951263428,2.464584827423096,4.467272758483887,6.931857585906982,chck_100M,VSminusC,-1.538447499275208,-2.6278561353683467,-4.166303634643555,1.538447499275208
compact:frontier_consolidation_fwcompact_expansion_004192,3.2703447341918945,6.361700534820557,9.632045269012451,2.8109433650970463,5.67087721824646,8.481820583343506,chck_100M,VSminusC,0.4594013690948482,0.6908233165740967,1.1502246856689453,-0.45940136909484863
compact:frontier_consolidation_fwcompact_expansion_004364,-1.1028263568878174,8.142991304397583,7.040164947509766,-2.2090511322021484,8.910653114318848,6.701601982116699,chck_100M,VSminusC,1.106224775314331,-0.7676618099212646,0.3385629653930664,-1.106224775314331
compact:frontier_consolidation_fwcompact_expansion_004509,-0.19994795322418213,5.535413384437561,5.335465431213379,1.0618720054626467,7.579397678375244,8.64126968383789,chck_100M,VSminusC,-1.2618199586868288,-2.043984293937683,-3.3058042526245117,1.2618199586868286
compact:frontier_consolidation_fwcompact_expansion_004627,3.103140652179718,3.8963292241096497,6.999469876289367,2.7870925664901733,5.4671279191970825,8.254220485687256,chck_100M,VSminusC,0.3160480856895447,-1.5707986950874329,-1.254750609397889,-0.3160480856895438
compact:frontier_consolidation_fwcompact_expansion_004653,1.584293246269226,5.308333873748779,6.8926271200180045,2.223454475402832,5.836845397949219,8.06029987335205,chck_100M,VSminusC,-0.639161229133606,-0.5285115242004395,-1.1676727533340463,0.6391612291336068
compact:frontier_consolidation_fwcompact_expansion_004756,2.951318860054016,4.56567656993866,7.516995429992676,2.4052748680114746,5.715930700302124,8.121205568313599,chck_100M,VSminusC,0.5460439920425415,-1.1502541303634644,-0.6042101383209229,-0.5460439920425415
compact:frontier_consolidation_fwcompact_expansion_004776,0.8254303932189941,5.802200794219971,6.627631187438965,0.8645315170288086,7.276521682739258,8.141053199768066,chck_100M,VSminusC,-0.03910112380981445,-1.474320888519287,-1.5134220123291016,0.03910112380981445
compact:frontier_consolidation_fwcompact_expansion_004779,5.08402019739151,3.2096757292747498,8.29369592666626,4.907526791095734,5.2735602259635925,10.181087017059326,chck_100M,VSminusC,0.17649340629577637,-2.0638844966888428,-1.8873910903930664,-0.17649340629577637
compact:frontier_consolidation_fwcompact_expansion_004805,0.1854697465896606,2.549046277999878,2.7345160245895386,-0.008815288543701172,2.5849932432174683,2.576177954673767,chck_100M,VSminusC,0.19428503513336176,-0.03594696521759033,0.15833806991577148,-0.19428503513336182
compact:frontier_consolidation_fwcompact_expansion_004854,-2.4462833404541016,10.143792152404783,7.697508811950684,-2.546250343322754,9.264446258544922,6.718195915222168,chck_100M,VSminusC,0.09996700286865234,0.8793458938598615,0.9793128967285156,-0.09996700286865412
compact:frontier_consolidation_fwcompact_expansion_005083,-2.689380168914795,11.445252895355225,8.75587272644043,-1.7258861064910889,12.623921871185303,10.898035764694214,chck_100M,VSminusC,-0.963494062423706,-1.1786689758300781,-2.142163038253784,0.963494062423706
compact:frontier_consolidation_fwcompact_expansion_005226,0.8474531173706055,5.427346706390381,6.274799823760986,2.3675817251205444,7.142310738563538,9.509892463684082,chck_100M,VSminusC,-1.520128607749939,-1.7149640321731567,-3.2350926399230957,1.520128607749939
compact:frontier_consolidation_fwcompact_expansion_005246,-0.0186307430267334,6.625241994857788,6.606611251831055,-0.4562343358993529,6.381559729576111,5.925325393676758,chck_100M,VSminusC,0.4376035928726195,0.24368226528167725,0.6812858581542969,-0.43760359287261963
compact:frontier_consolidation_fwcompact_expansion_005269,1.3569815158843994,9.030608177185059,10.387589693069458,2.034785747528076,9.87281847000122,11.907604217529297,chck_100M,VSminusC,-0.6778042316436768,-0.8422102928161621,-1.5200145244598389,0.6778042316436768
compact:frontier_consolidation_fwcompact_expansion_005273,1.7143852710723877,8.390141248703003,10.10452651977539,1.8647947311401367,7.912787437438965,9.777582168579102,chck_100M,VSminusC,-0.15040946006774902,0.4773538112640381,0.32694435119628906,0.15040946006774902
compact:frontier_consolidation_fwcompact_expansion_005280,2.421697199344635,5.358946740627289,7.780643939971924,2.7118759155273438,5.6001060009002686,8.311981916427612,chck_100M,VSminusC,-0.29017871618270874,-0.24115926027297974,-0.5313379764556885,0.29017871618270874
compact:frontier_consolidation_fwcompact_expansion_005389,1.110851526260376,4.508326292037964,5.61917781829834,2.2748279571533203,5.2349772453308105,7.509805202484131,chck_100M,VSminusC,-1.1639764308929443,-0.7266509532928467,-1.890627384185791,1.1639764308929443
compact:frontier_consolidation_fwcompact_expansion_005418,2.37912654876709,7.754810810089111,10.133937358856201,-0.41896581649780273,10.981626033782959,10.562660217285156,chck_100M,VSminusC,2.7980923652648926,-3.2268152236938477,-0.4287228584289551,-2.7980923652648926
compact:frontier_consolidation_fwcompact_expansion_005588,2.209805965423584,5.637372970581055,7.84717893600464,0.46071839332580566,7.418612003326416,7.879330396652222,chck_100M,VSminusC,1.7490875720977783,-1.7812390327453613,-0.03215146064758212,-1.7490875720977792
compact:frontier_consolidation_fwcompact_expansion_005591,1.692852258682251,6.197041749954224,7.889894008636475,-1.5806360244750977,11.163045883178711,9.582409858703613,chck_100M,VSminusC,3.2734882831573486,-4.966004133224487,-1.6925158500671387,-3.2734882831573486
compact:frontier_consolidation_fwcompact_expansion_005600,1.1523586511611938,4.9337157011032104,6.086074352264404,0.17101311683654785,6.941840410232544,7.112853527069092,chck_100M,VSminusC,0.981345534324646,-2.0081247091293335,-1.0267791748046875,-0.981345534324646
compact:frontier_consolidation_fwcompact_expansion_005898,-1.0329914093017576,8.630604267120361,7.5976128578186035,-0.6701393127441406,9.893949508666992,9.223810195922852,chck_100M,VSminusC,-0.36285209655761697,-1.2633452415466309,-1.626197338104248,0.3628520965576172
compact:frontier_consolidation_fwcompact_expansion_005951,-1.2102479934692383,5.999427318572998,4.78917932510376,-2.5329487323760986,7.590889573097229,5.05794084072113,chck_100M,VSminusC,1.3227007389068604,-1.591462254524231,-0.2687615156173706,-1.3227007389068604
compact:frontier_consolidation_fwcompact_expansion_005974,-1.4342694282531738,7.172415018081665,5.738145589828491,0.03279042243957497,6.96071720123291,6.993507623672485,chck_100M,VSminusC,-1.4670598506927488,0.21169781684875488,-1.2553620338439941,1.467059850692749
compact:frontier_consolidation_fwcompact_expansion_006030,0.9884514808654783,8.590304374694824,9.578755855560303,0.08478069305419922,10.414694786071777,10.499475479125977,chck_100M,VSminusC,0.9036707878112791,-1.8243904113769531,-0.9207196235656738,-0.9036707878112793
compact:frontier_consolidation_fwcompact_expansion_006140,2.5962002277374268,6.748454809188843,9.34465503692627,3.73150897026062,5.9218995571136475,9.653408527374268,chck_100M,VSminusC,-1.1353087425231934,0.8265552520751953,-0.30875349044799805,1.1353087425231934
compact:frontier_consolidation_fwcompact_expansion_006179,-0.825218915939331,7.681642055511475,6.8564231395721436,-1.531010627746582,8.800594806671143,7.2695841789245605,chck_100M,VSminusC,0.705791711807251,-1.118952751159668,-0.413161039352417,-0.705791711807251
compact:frontier_consolidation_fwcompact_expansion_006229,-0.5503244400024414,5.979194164276123,5.428869724273682,1.2933051586151123,5.942916631698608,7.236221790313721,chck_100M,VSminusC,-1.8436295986175537,0.03627753257751465,-1.807352066040039,1.8436295986175537
compact:frontier_consolidation_fwcompact_expansion_006395,-1.7824714183807373,8.553689956665039,6.771218538284302,-0.49597978591918956,7.832143068313599,7.336163282394409,chck_100M,VSminusC,-1.2864916324615479,0.7215468883514404,-0.5649447441101074,1.2864916324615479
compact:frontier_consolidation_fwcompact_expansion_006433,3.4188448190689087,6.641781210899352,10.060626029968262,2.299455165863037,10.786606788635254,13.086061954498291,chck_100M,VSminusC,1.1193896532058716,-4.144825577735902,-3.0254359245300293,-1.1193896532058725
compact:frontier_consolidation_fwcompact_expansion_006467,-0.3487762212753296,6.573975443840027,6.225199222564697,0.4323880672454836,7.0033583641052255,7.435746431350708,chck_100M,VSminusC,-0.7811642885208132,-0.42938292026519864,-1.2105472087860107,0.7811642885208121
compact:frontier_consolidation_fwcompact_expansion_006471,4.971139550209045,3.500961422920227,8.472100973129272,4.726466417312622,7.005776643753052,11.732243061065674,chck_100M,VSminusC,0.24467313289642334,-3.5048152208328247,-3.2601420879364014,-0.24467313289642334
compact:frontier_consolidation_fwcompact_expansion_006530,-0.1136096715927124,7.274320363998413,7.160710692405701,-0.5595111846923828,9.009604454040527,8.450093269348145,chck_100M,VSminusC,0.4459015130996704,-1.7352840900421143,-1.2893825769424438,-0.4459015130996704
compact:frontier_consolidation_fwcompact_expansion_006601,3.499344825744629,7.050081253051758,10.549426078796387,-1.486382246017456,11.941257953643799,10.454875707626343,chck_100M,VSminusC,4.985727071762085,-4.891176700592041,0.09455037117004395,-4.985727071762085
compact:frontier_consolidation_fwcompact_expansion_006938,0.0505285263061523,8.523473739624023,8.574002265930176,0.4118061065673828,8.579294204711914,8.991100311279297,chck_100M,VSminusC,-0.3612775802612305,-0.055820465087890625,-0.4170980453491211,0.36127758026123047
compact:frontier_consolidation_fwcompact_expansion_006948,-0.009741187095642034,2.237004041671753,2.227262854576111,-0.8200218677520752,4.429531693458557,3.609509825706482,chck_100M,VSminusC,0.8102806806564331,-2.192527651786804,-1.382246971130371,-0.8102806806564331
compact:frontier_consolidation_fwcompact_expansion_006953,0.3252601623535156,11.019983291625977,11.345243453979492,0.6706457138061523,9.66811180114746,10.338757514953612,chck_100M,VSminusC,-0.3453855514526367,1.3518714904785174,1.0064859390258807,0.3453855514526367
compact:frontier_consolidation_fwcompact_expansion_006977,2.6760542392730713,5.590135812759399,8.26619005203247,1.0999269485473633,9.011224031448364,10.111150979995728,chck_100M,VSminusC,1.576127290725708,-3.421088218688965,-1.8449609279632568,-1.576127290725708
compact:frontier_consolidation_fwcompact_expansion_007086,0.6899147033691406,7.338202953338623,8.028117656707764,-0.06315183639526367,10.726672172546387,10.663520336151123,chck_100M,VSminusC,0.7530665397644043,-3.3884692192077637,-2.6354026794433594,-0.7530665397644043
compact:frontier_consolidation_fwcompact_expansion_007226,0.05096578598022458,7.287230968475342,7.338196754455566,3.1106009483337402,5.828125953674316,8.938726902008057,chck_100M,VSminusC,-3.0596351623535156,1.4591050148010254,-1.6005301475524902,3.0596351623535156
compact:frontier_consolidation_fwcompact_expansion_007314,2.636937379837036,4.812443971633911,7.449381351470947,3.7548506259918213,5.998570442199707,9.753421068191528,chck_100M,VSminusC,-1.1179132461547852,-1.186126470565796,-2.304039716720581,1.1179132461547852
compact:frontier_consolidation_fwcompact_expansion_007640,0.9460105895996094,6.962575435638428,7.908586025238036,1.5737552642822266,7.485248565673828,9.059003829956055,chck_100M,VSminusC,-0.6277446746826172,-0.5226731300354004,-1.1504178047180185,0.6277446746826181
compact:frontier_consolidation_fwcompact_expansion_007666,0.28795003890991216,4.207249164581299,4.495199203491211,2.443390130996704,5.767045497894287,8.210435628890991,chck_100M,VSminusC,-2.155440092086792,-1.5597963333129883,-3.7152364253997803,2.155440092086792
compact:frontier_consolidation_fwcompact_expansion_007720,4.31905722618103,4.073664903640747,8.392722129821777,3.668680429458618,5.332531929016113,9.001212358474731,chck_100M,VSminusC,0.6503767967224121,-1.2588670253753662,-0.6084902286529541,-0.6503767967224121
compact:frontier_consolidation_fwcompact_expansion_007745,1.4379031658172607,7.526531934738159,8.96443510055542,1.124039649963379,8.29075288772583,9.414792537689209,chck_100M,VSminusC,0.31386351585388184,-0.7642209529876709,-0.45035743713378906,-0.31386351585388184
compact:frontier_consolidation_fwcompact_expansion_007966,4.067983031272888,5.800262093544006,9.868245124816895,0.5214886665344238,8.922651290893555,9.444139957427979,chck_100M,VSminusC,3.5464943647384644,-3.1223891973495483,0.424105167388916,-3.5464943647384644
compact:frontier_consolidation_fwcompact_expansion_008093,-0.5938467979431152,8.649902820587158,8.056056022644043,0.10838675498962402,8.755062103271484,8.863448858261108,chck_100M,VSminusC,-0.7022335529327393,-0.10515928268432617,-0.8073928356170654,0.7022335529327393
compact:frontier_consolidation_fwcompact_expansion_008095,-0.5849061012268066,2.717535972595215,2.132629871368408,2.023587703704834,3.013393878936768,5.036981582641602,chck_100M,VSminusC,-2.6084938049316406,-0.2958579063415532,-2.9043517112731934,2.60849380493164
compact:frontier_consolidation_fwcompact_expansion_008264,-6.513972043991089,8.735888481140137,2.221916437149048,-7.213066101074219,10.111924171447754,2.898858070373535,chck_100M,VSminusC,0.6990940570831299,-1.3760356903076172,-0.6769416332244873,-0.6990940570831299
compact:frontier_consolidation_fwcompact_expansion_008343,-0.992605209350586,4.732676982879639,3.7400717735290527,-0.2339129447937011,4.976673603057861,4.74276065826416,chck_100M,VSminusC,-0.758692264556885,-0.24399662017822266,-1.0026888847351074,0.7586922645568848
compact:frontier_consolidation_fwcompact_expansion_008346,-2.560957908630371,11.314287424087524,8.753329515457153,-0.06661510467529297,10.342221736907959,10.275606632232666,chck_100M,VSminusC,-2.494342803955078,0.9720656871795654,-1.5222771167755127,2.494342803955078
compact:frontier_consolidation_fwcompact_expansion_008355,1.3649383783340454,5.569809317588806,6.934747695922852,3.3188412189483643,5.794251203536987,9.113092422485352,chck_100M,VSminusC,-1.9539028406143188,-0.22444188594818115,-2.1783447265625,1.9539028406143188
compact:frontier_consolidation_fwcompact_expansion_008434,0.3990406095981598,1.27058607339859,1.6696266829967499,1.2332502603530884,4.227780818939209,5.461031079292297,chck_100M,VSminusC,-0.8342096507549286,-2.957194745540619,-3.7914043962955475,0.8342096507549286
compact:frontier_consolidation_fwcompact_expansion_008504,2.595357894897461,9.85097599029541,12.446333885192871,0.8595805168151857,10.922791004180908,11.782371520996094,chck_100M,VSminusC,1.7357773780822754,-1.071815013885498,0.6639623641967773,-1.7357773780822754
compact:frontier_consolidation_fwcompact_expansion_008534,4.315682411193847,5.679721117019653,9.995403528213501,3.4422680139541626,4.4059401750564575,7.848208189010619,chck_100M,VSminusC,0.8734143972396842,1.2737809419631958,2.1471953392028817,-0.873414397239686
compact:frontier_consolidation_fwcompact_expansion_008543,0.41614067554473855,5.9847248792648315,6.40086555480957,0.7522996962070465,5.765726655721664,6.518026351928711,chck_100M,VSminusC,-0.33615902066230796,0.21899822354316711,-0.11716079711914062,0.33615902066230774
compact:frontier_consolidation_fwcompact_expansion_008606,-0.0080146789550781,6.335278511047363,6.327263832092285,-3.1243555545806885,8.921079635620117,5.796724081039429,chck_100M,VSminusC,3.1163408756256104,-2.585801124572754,0.5305397510528564,-3.1163408756256104
compact:frontier_consolidation_fwcompact_expansion_008660,1.3062853813171387,7.320011138916015,8.626296520233154,2.1341872215270996,7.945906162261963,10.080093383789062,chck_100M,VSminusC,-0.8279018402099609,-0.6258950233459482,-1.4537968635559082,0.82790184020996
compact:frontier_consolidation_fwcompact_expansion_008778,1.3620586395263672,9.193778991699219,10.555837631225586,-0.015829086303710715,10.841566562652588,10.825737476348877,chck_100M,VSminusC,1.377887725830078,-1.6477875709533691,-0.269899845123291,-1.3778877258300781
compact:frontier_consolidation_fwcompact_expansion_008805,2.175480604171753,3.2649519443511963,5.440432548522949,2.1197762191295624,2.035137325525284,4.154913544654846,chck_100M,VSminusC,0.05570438504219055,1.2298146188259125,1.285519003868103,-0.05570438504219055
compact:frontier_consolidation_fwcompact_expansion_008955,-0.2973340153694153,1.592438817024231,1.2951048016548157,-0.009916543960571261,1.4799193143844604,1.4700027704238892,chck_100M,VSminusC,-0.287417471408844,0.11251950263977051,-0.1748979687690735,0.287417471408844
compact:frontier_consolidation_fwcompact_expansion_008976,2.6945793628692627,7.961778879165649,10.656358242034912,1.4886398315429688,8.706262111663818,10.194901943206787,chck_100M,VSminusC,1.205939531326294,-0.744483232498169,0.461456298828125,-1.205939531326294
compact:frontier_consolidation_fwcompact_expansion_009022,0.0265958309173584,5.462301015853882,5.48889684677124,-1.081886649131775,7.2652409076690665,6.1833542585372925,chck_100M,VSminusC,1.1084824800491333,-1.8029398918151847,-0.6944574117660522,-1.1084824800491324
