arm,epoch,subset,n,a_correct,b_correct,joint_correct,a_acc,b_acc,joint_acc,expected_joint_independent_count,expected_joint_independent_acc,gating_count,gating_frac,mean_a_margin,mean_b_margin,mean_joint_min_margin
uniform_wwm,15,not_both_entities_in_source_85,85,25,67,7,0.29411764705882354,0.788235294117647,0.08235294117647059,19.705882352941178,0.23183391003460208,-12.705882352941178,-0.1494809688581315,-0.7793441404667739,0.8884767888672325,-1.47910597690589
uniform_wwm,15,target_entity_in_source_193,193,58,142,7,0.3005181347150259,0.7357512953367875,0.03626943005181347,42.67357512953368,0.22110660688877554,-35.67357512953368,-0.18483717683696207,-0.6375518817630969,0.7495500584985311,-1.4148543593286211
uniform_wwm,15,target_entity_not_in_source_7,7,2,6,1,0.2857142857142857,0.8571428571428571,0.14285714285714285,1.7142857142857142,0.24489795918367346,-0.7142857142857142,-0.10204081632653059,-1.2599404134056897,1.3548745867743601,-1.2957747367876948
uniform_wwm,20,all_pairs,200,59,147,7,0.295,0.735,0.035,43.365,0.21682500000000002,-36.365,-0.181825,-0.6565130804142395,0.7613029525641956,-1.4031149590070318
uniform_wwm,20,updated_entity_in_source_119,119,37,85,3,0.31092436974789917,0.7142857142857143,0.025210084033613446,26.428571428571427,0.22208883553421369,-23.428571428571427,-0.19687875150060025,-0.5727106070389008,0.6829659040876273,-1.329614288762874
uniform_wwm,20,updated_entity_not_in_source_81,81,22,62,4,0.2716049382716049,0.7654320987654321,0.04938271604938271,16.839506172839506,0.2078951379362902,-12.839506172839506,-0.15851242188690745,-0.7796302943854161,0.8763907151408825,-1.5110974251682017
uniform_wwm,20,both_entities_in_source_115,115,36,81,2,0.3130434782608696,0.7043478260869566,0.017391304347826087,25.356521739130436,0.2204914933837429,-23.356521739130436,-0.20310018903591684,-0.5621988705460446,0.6712288434417981,-1.343854914665727
uniform_wwm,20,not_both_entities_in_source_85,85,23,66,5,0.27058823529411763,0.7764705882352941,0.058823529411764705,17.858823529411765,0.2101038062283737,-12.858823529411765,-0.151280276816609,-0.7841146584712091,0.8831679237297921,-1.4832903131158557
uniform_wwm,20,target_entity_in_source_193,193,58,140,6,0.3005181347150259,0.7253886010362695,0.031088082901554404,42.07253886010363,0.2179924293269618,-36.07253886010363,-0.1869043464254074,-0.6347890977462285,0.7399405667736645,-1.4075314949854467
uniform_wwm,20,target_entity_not_in_source_7,7,1,7,1,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,0.0,0.0,-1.2554743168322573,1.3502944465031252,-1.281344752745018
answer_corrupt_update_state,0,all_pairs,200,78,128,6,0.39,0.64,0.03,49.92,0.24960000000000002,-43.92,-0.21960000000000002,-0.5935204692939409,0.6779117414331263,-1.6480311468704292
answer_corrupt_update_state,0,updated_entity_in_source_119,119,50,74,5,0.42016806722689076,0.6218487394957983,0.04201680672268908,31.092436974789916,0.2612809829814279,-26.092436974789916,-0.21926417625873879,-0.5210784046206877,0.6062274799775613,-1.6361295648697831
answer_corrupt_update_state,0,updated_entity_not_in_source_81,81,28,54,1,0.345679012345679,0.6666666666666666,0.012345679012345678,18.666666666666668,0.23045267489711935,-17.666666666666668,-0.21810699588477364,-0.6999477001102017,0.7832256564110549,-1.6655161870936004
answer_corrupt_update_state,0,both_entities_in_source_115,115,49,71,5,0.4260869565217391,0.6173913043478261,0.043478260869565216,30.252173913043478,0.263062381852552,-25.252173913043478,-0.21958412098298677,-0.5140561461521269,0.6035798309463543,-1.661822342202433
answer_corrupt_update_state,0,not_both_entities_in_source_85,85,29,57,1,0.3411764705882353,0.6705882352941176,0.011764705882352941,19.44705882352941,0.22878892733564013,-18.44705882352941,-0.2170242214532872,-0.7010310241328656,0.7784784438564061,-1.6293724708330122
answer_corrupt_update_state,0,target_entity_in_source_193,193,76,123,6,0.39378238341968913,0.6373056994818653,0.031088082901554404,48.43523316062176,0.25095975730892106,-42.43523316062176,-0.21987167440736666,-0.570368084050284,0.6597373238998272,-1.6577839214956087
answer_corrupt_update_state,0,target_entity_not_in_source_7,7,2,5,0,0.2857142857142857,0.7142857142857143,0.0,1.4285714285714286,0.20408163265306123,-1.4285714285714286,-0.20408163265306123,-1.2318648052976209,1.1790063962798008,-1.3791332179190465
answer_corrupt_update_state,5,all_pairs,200,94,122,17,0.47,0.61,0.085,57.34,0.2867,-40.34,-0.20169999999999993,-0.18603053805772748,0.4819162459530548,-1.3459589478092213
answer_corrupt_update_state,5,updated_entity_in_source_119,119,61,67,10,0.5126050420168067,0.5630252100840336,0.08403361344537816,34.34453781512605,0.2886095614716475,-24.344537815126053,-0.2045759480262693,-0.06419431915729358,0.3490740173056843,-1.2805093893753658
answer_corrupt_update_state,5,updated_entity_not_in_source_81,81,33,55,7,0.4074074074074074,0.6790123456790124,0.08641975308641975,22.40740740740741,0.27663465935070874,-15.407407407407408,-0.190214906264289,-0.36502448928182174,0.6770795201386979,-1.4421132373601941
answer_corrupt_update_state,5,both_entities_in_source_115,115,58,65,9,0.5043478260869565,0.5652173913043478,0.0782608695652174,32.78260869565217,0.28506616257088846,-23.782608695652172,-0.20680529300567108,-0.0661233197301098,0.3464758425709934,-1.3106721034021578
answer_corrupt_update_state,5,not_both_entities_in_source_85,85,36,57,8,0.4235294117647059,0.6705882352941176,0.09411764705882353,24.141176470588235,0.28401384083044984,-16.141176470588235,-0.18989619377162625,-0.3482579510892102,0.6651591446464321,-1.3936999725952481
answer_corrupt_update_state,5,target_entity_in_source_193,193,90,118,16,0.46632124352331605,0.6113989637305699,0.08290155440414508,55.02590673575129,0.28510832505570616,-39.02590673575129,-0.20220677065156106,-0.16645960939859514,0.4629277464778336,-1.3558764505294563
answer_corrupt_update_state,5,target_entity_not_in_source_7,7,4,4,1,0.5714285714285714,0.5714285714285714,0.14285714285714285,2.2857142857142856,0.32653061224489793,-1.2857142857142856,-0.18367346938775508,-0.7256289996595189,1.0054563029127261,-1.0725192299513149
answer_corrupt_update_state,10,all_pairs,200,108,115,24,0.54,0.575,0.12,62.1,0.3105,-38.1,-0.1905,0.09705763480172824,0.43891378080788784,-1.295889626148538
answer_corrupt_update_state,10,updated_entity_in_source_119,119,66,64,12,0.5546218487394958,0.5378151260504201,0.10084033613445378,35.49579831932773,0.298284019490149,-23.495798319327733,-0.1974436833556952,0.1979342906885229,0.3022286262663365,-1.2502273589228508
answer_corrupt_update_state,10,updated_entity_not_in_source_81,81,42,51,12,0.5185185185185185,0.6296296296296297,0.14814814814814814,26.444444444444443,0.32647462277091904,-14.444444444444443,-0.1783264746227709,-0.05114387199492066,0.6397228350109078,-1.362973697751708
answer_corrupt_update_state,10,both_entities_in_source_115,115,63,62,11,0.5478260869565217,0.5391304347826087,0.09565217391304348,33.96521739130435,0.2953497164461248,-22.96521739130435,-0.19969754253308125,0.18491992632444487,0.29848952932339357,-1.2810763180102853
