frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00011,BASE_0001,tf_action_only,empty_full,glass,empty,full,0.7066755294799805,-0.1346731185913086,0.7066755294799805,0.1346731185913086,0.8413486480712891,0.1346731185913086,True,False,False,True
OD_00012,BASE_0001,tf_contradict_adjacent,empty_full,glass,empty,full,0.8027167320251465,0.3835592269897461,0.8027167320251465,-0.3835592269897461,0.4191575050354004,-0.3835592269897461,False,True,False,True
OD_00013,BASE_0001,tf_contradict_distance,empty_full,glass,empty,full,1.6850342750549316,1.2524051666259766,1.6850342750549316,-1.2524051666259766,0.4326291084289551,-1.2524051666259766,False,True,False,True
OD_00014,BASE_0002,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00015,BASE_0002,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00016,BASE_0002,action_only,empty_full,glass,empty,full,2.5191726684570312,-1.8099117279052734,2.5191726684570312,1.8099117279052734,4.329084396362305,1.8099117279052734,True,False,False,False
OD_00017,BASE_0002,action_distance,empty_full,glass,empty,full,2.0386831760406494,0.5736331939697266,2.0386831760406494,-0.5736331939697266,1.4650499820709229,-0.5736331939697266,False,True,False,False
OD_00018,BASE_0002,contradict_adjacent,empty_full,glass,empty,full,-5.004629999399185,6.5419046729803085,-5.004629999399185,-6.5419046729803085,-11.546534672379494,-6.5419046729803085,False,False,False,False
OD_00019,BASE_0002,contradict_then,empty_full,glass,empty,full,-4.890288263559341,6.82699029147625,-4.890288263559341,-6.82699029147625,-11.717278555035591,-6.82699029147625,False,False,False,False
OD_00020,BASE_0002,contradict_distance,empty_full,glass,empty,full,-3.891223967075348,5.59961798787117,-3.891223967075348,-5.59961798787117,-9.490841954946518,-5.59961798787117,False,False,False,False
OD_00021,BASE_0002,consistent_adjacent,empty_full,glass,empty,full,7.094495862722397,-5.808254137635231,7.094495862722397,5.808254137635231,12.902750000357628,5.808254137635231,True,False,False,False
OD_00022,BASE_0002,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00023,BASE_0002,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00024,BASE_0002,tf_action_only,empty_full,glass,empty,full,0.7917690277099609,-0.10869693756103516,0.7917690277099609,0.10869693756103516,0.9004659652709961,0.10869693756103516,True,False,False,True
OD_00025,BASE_0002,tf_contradict_adjacent,empty_full,glass,empty,full,0.8676691055297852,0.44403839111328125,0.8676691055297852,-0.44403839111328125,0.4236307144165039,-0.44403839111328125,False,True,False,True
OD_00026,BASE_0002,tf_contradict_distance,empty_full,glass,empty,full,1.6877872943878174,1.2809045314788818,1.6877872943878174,-1.2809045314788818,0.40688276290893555,-1.2809045314788818,False,True,False,True
OD_00027,BASE_0003,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00028,BASE_0003,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00029,BASE_0003,action_only,empty_full,glass,empty,full,1.4798626899719238,-2.538957357406616,1.4798626899719238,2.538957357406616,4.01882004737854,1.4798626899719238,True,False,False,False
OD_00030,BASE_0003,action_distance,empty_full,glass,empty,full,1.608227252960205,0.2490520477294922,1.608227252960205,-0.2490520477294922,1.359175205230713,-0.2490520477294922,False,True,False,False
OD_00031,BASE_0003,contradict_adjacent,empty_full,glass,empty,full,-5.342714160680771,6.27652382850647,-5.342714160680771,-6.27652382850647,-11.61923798918724,-6.27652382850647,False,False,False,False
OD_00032,BASE_0003,contradict_then,empty_full,glass,empty,full,-5.088759630918503,6.485669568181038,-5.088759630918503,-6.485669568181038,-11.57442919909954,-6.485669568181038,False,False,False,False
OD_00033,BASE_0003,contradict_distance,empty_full,glass,empty,full,-4.112336099147797,5.514049530029297,-4.112336099147797,-5.514049530029297,-9.626385629177094,-5.514049530029297,False,False,False,False
OD_00034,BASE_0003,consistent_adjacent,empty_full,glass,empty,full,6.755061089992523,-6.149792283773422,6.755061089992523,6.149792283773422,12.904853373765945,6.149792283773422,True,False,False,False
OD_00035,BASE_0003,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00036,BASE_0003,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00037,BASE_0003,tf_action_only,empty_full,glass,empty,full,0.035069942474365234,-0.6952962875366211,0.035069942474365234,0.6952962875366211,0.7303662300109863,0.035069942474365234,True,False,False,True
OD_00038,BASE_0003,tf_contradict_adjacent,empty_full,glass,empty,full,0.5961165428161621,0.07985925674438477,0.5961165428161621,-0.07985925674438477,0.5162572860717773,-0.07985925674438477,False,True,False,True
OD_00039,BASE_0003,tf_contradict_distance,empty_full,glass,empty,full,1.443676233291626,1.0231819152832031,1.443676233291626,-1.0231819152832031,0.42049431800842285,-1.0231819152832031,False,True,False,True
OD_00040,BASE_0004,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00041,BASE_0004,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00042,BASE_0004,action_only,empty_full,glass,empty,full,2.1829171180725098,-2.0938076972961426,2.1829171180725098,2.0938076972961426,4.276724815368652,2.0938076972961426,True,False,False,False
OD_00043,BASE_0004,action_distance,empty_full,glass,empty,full,2.099972724914551,0.5302677154541016,2.099972724914551,-0.5302677154541016,1.5697050094604492,-0.5302677154541016,False,True,False,False
OD_00044,BASE_0004,contradict_adjacent,empty_full,glass,empty,full,-4.971250504255295,6.579345837235451,-4.971250504255295,-6.579345837235451,-11.550596341490746,-6.579345837235451,False,False,False,False
OD_00045,BASE_0004,contradict_then,empty_full,glass,empty,full,-4.850044280290604,6.754356026649475,-4.850044280290604,-6.754356026649475,-11.604400306940079,-6.754356026649475,False,False,False,False
OD_00046,BASE_0004,contradict_distance,empty_full,glass,empty,full,-3.91803640127182,5.693961828947067,-3.91803640127182,-5.693961828947067,-9.611998230218887,-5.693961828947067,False,False,False,False
OD_00047,BASE_0004,consistent_adjacent,empty_full,glass,empty,full,7.0515109449625015,-5.804754391312599,7.0515109449625015,5.804754391312599,12.8562653362751,5.804754391312599,True,False,False,False
OD_00048,BASE_0004,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00049,BASE_0004,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00050,BASE_0004,tf_action_only,empty_full,glass,empty,full,0.5765061378479004,-0.16843509674072266,0.5765061378479004,0.16843509674072266,0.744941234588623,0.16843509674072266,True,False,False,True
OD_00051,BASE_0004,tf_contradict_adjacent,empty_full,glass,empty,full,0.920069694519043,0.437960147857666,0.920069694519043,-0.437960147857666,0.48210954666137695,-0.437960147857666,False,True,False,True
OD_00052,BASE_0004,tf_contradict_distance,empty_full,glass,empty,full,1.7216267585754395,1.325284481048584,1.7216267585754395,-1.325284481048584,0.39634227752685547,-1.325284481048584,False,True,False,True
OD_00053,BASE_0005,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00054,BASE_0005,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00055,BASE_0005,action_only,empty_full,glass,empty,full,1.9975919723510742,-2.0785679817199707,1.9975919723510742,2.0785679817199707,4.076159954071045,1.9975919723510742,True,False,False,False
OD_00056,BASE_0005,action_distance,empty_full,glass,empty,full,1.9086036682128906,0.5315971374511719,1.9086036682128906,-0.5315971374511719,1.3770065307617188,-0.5315971374511719,False,True,False,False
OD_00057,BASE_0005,contradict_adjacent,empty_full,glass,empty,full,-5.198277145624161,6.5202648639678955,-5.198277145624161,-6.5202648639678955,-11.718542009592056,-6.5202648639678955,False,False,False,False
OD_00058,BASE_0005,contradict_then,empty_full,glass,empty,full,-5.052388310432434,6.793331116437912,-5.052388310432434,-6.793331116437912,-11.845719426870346,-6.793331116437912,False,False,False,False
OD_00059,BASE_0005,contradict_distance,empty_full,glass,empty,full,-3.972790539264679,5.606046825647354,-3.972790539264679,-5.606046825647354,-9.578837364912033,-5.606046825647354,False,False,False,False
OD_00060,BASE_0005,consistent_adjacent,empty_full,glass,empty,full,7.0168372839689255,-6.010279282927513,7.0168372839689255,6.010279282927513,13.027116566896439,6.010279282927513,True,False,False,False
OD_00061,BASE_0005,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00062,BASE_0005,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00063,BASE_0005,tf_action_only,empty_full,glass,empty,full,0.5670022964477539,-0.44226694107055664,0.5670022964477539,0.44226694107055664,1.0092692375183105,0.44226694107055664,True,False,False,True
OD_00064,BASE_0005,tf_contradict_adjacent,empty_full,glass,empty,full,0.7488512992858887,0.26891136169433594,0.7488512992858887,-0.26891136169433594,0.47993993759155273,-0.26891136169433594,False,True,False,True
OD_00065,BASE_0005,tf_contradict_distance,empty_full,glass,empty,full,1.6295700073242188,1.1600852012634277,1.6295700073242188,-1.1600852012634277,0.469484806060791,-1.1600852012634277,False,True,False,True
OD_00066,BASE_0006,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00067,BASE_0006,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00068,BASE_0006,action_only,empty_full,glass,empty,full,2.3631200790405273,-1.7474141120910645,2.3631200790405273,1.7474141120910645,4.110534191131592,1.7474141120910645,True,False,False,False
OD_00069,BASE_0006,action_distance,empty_full,glass,empty,full,2.013733148574829,0.5438385009765625,2.013733148574829,-0.5438385009765625,1.4698946475982666,-0.5438385009765625,False,True,False,False
OD_00070,BASE_0006,contradict_adjacent,empty_full,glass,empty,full,-5.0953057408332825,6.511580437421799,-5.0953057408332825,-6.511580437421799,-11.606886178255081,-6.511580437421799,False,False,False,False
OD_00071,BASE_0006,contradict_then,empty_full,glass,empty,full,-4.945979088544846,6.696131870150566,-4.945979088544846,-6.696131870150566,-11.642110958695412,-6.696131870150566,False,False,False,False
OD_00072,BASE_0006,contradict_distance,empty_full,glass,empty,full,-3.9464274048805237,5.635431110858917,-3.9464274048805237,-5.635431110858917,-9.581858515739441,-5.635431110858917,False,False,False,False
OD_00073,BASE_0006,consistent_adjacent,empty_full,glass,empty,full,7.0439611822366714,-5.9050756841897964,7.0439611822366714,5.9050756841897964,12.949036866426468,5.9050756841897964,True,False,False,False
OD_00074,BASE_0006,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00075,BASE_0006,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00076,BASE_0006,tf_action_only,empty_full,glass,empty,full,0.6228294372558594,-0.09058666229248047,0.6228294372558594,0.09058666229248047,0.7134160995483398,0.09058666229248047,True,False,False,True
OD_00077,BASE_0006,tf_contradict_adjacent,empty_full,glass,empty,full,0.7634792327880859,0.38268089294433594,0.7634792327880859,-0.38268089294433594,0.38079833984375,-0.38268089294433594,False,True,False,True
OD_00078,BASE_0006,tf_contradict_distance,empty_full,glass,empty,full,1.65517258644104,1.2768893241882324,1.65517258644104,-1.2768893241882324,0.3782832622528076,-1.2768893241882324,False,True,False,True
OD_00079,BASE_0007,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00080,BASE_0007,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00081,BASE_0007,action_only,empty_full,glass,empty,full,2.46663761138916,-1.7310459613800049,2.46663761138916,1.7310459613800049,4.197683572769165,1.7310459613800049,True,False,False,False
OD_00082,BASE_0007,action_distance,empty_full,glass,empty,full,2.098071575164795,0.4054908752441406,2.098071575164795,-0.4054908752441406,1.6925806999206543,-0.4054908752441406,False,True,False,False
OD_00083,BASE_0007,contradict_adjacent,empty_full,glass,empty,full,-4.895625084638596,6.415127456188202,-4.895625084638596,-6.415127456188202,-11.310752540826797,-6.415127456188202,False,False,False,False
OD_00084,BASE_0007,contradict_then,empty_full,glass,empty,full,-4.822464883327484,6.634254351258278,-4.822464883327484,-6.634254351258278,-11.456719234585762,-6.634254351258278,False,False,False,False
OD_00085,BASE_0007,contradict_distance,empty_full,glass,empty,full,-3.8107625246047974,5.519727885723114,-3.8107625246047974,-5.519727885723114,-9.330490410327911,-5.519727885723114,False,False,False,False
OD_00086,BASE_0007,consistent_adjacent,empty_full,glass,empty,full,6.977959156036377,-5.726894348859787,6.977959156036377,5.726894348859787,12.704853504896164,5.726894348859787,True,False,False,False
OD_00087,BASE_0007,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00088,BASE_0007,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00089,BASE_0007,tf_action_only,empty_full,glass,empty,full,0.9780888557434082,0.010854721069335938,0.9780888557434082,-0.010854721069335938,0.9672341346740723,-0.010854721069335938,False,True,False,True
OD_00090,BASE_0007,tf_contradict_adjacent,empty_full,glass,empty,full,0.9671716690063477,0.4881463050842285,0.9671716690063477,-0.4881463050842285,0.47902536392211914,-0.4881463050842285,False,True,False,True
OD_00091,BASE_0007,tf_contradict_distance,empty_full,glass,empty,full,1.7302830219268799,1.2916016578674316,1.7302830219268799,-1.2916016578674316,0.43868136405944824,-1.2916016578674316,False,True,False,True
OD_00092,BASE_0008,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00093,BASE_0008,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00094,BASE_0008,action_only,empty_full,glass,empty,full,1.0667734146118164,-2.445751905441284,1.0667734146118164,2.445751905441284,3.5125253200531006,1.0667734146118164,True,False,False,False
OD_00095,BASE_0008,action_distance,empty_full,glass,empty,full,1.6772327423095703,0.49535274505615234,1.6772327423095703,-0.49535274505615234,1.181879997253418,-0.49535274505615234,False,True,False,False
OD_00096,BASE_0008,contradict_adjacent,empty_full,glass,empty,full,-5.413433209061623,6.6490743309259415,-5.413433209061623,-6.6490743309259415,-12.062507539987564,-6.6490743309259415,False,False,False,False
OD_00097,BASE_0008,contradict_then,empty_full,glass,empty,full,-5.020953357219696,6.722297936677933,-5.020953357219696,-6.722297936677933,-11.743251293897629,-6.722297936677933,False,False,False,False
OD_00098,BASE_0008,contradict_distance,empty_full,glass,empty,full,-3.9219674468040466,5.542461484670639,-3.9219674468040466,-5.542461484670639,-9.464428931474686,-5.542461484670639,False,False,False,False
OD_00099,BASE_0008,consistent_adjacent,empty_full,glass,empty,full,6.937439456582069,-5.8695456981658936,6.937439456582069,5.8695456981658936,12.806985154747963,5.8695456981658936,True,False,False,False
OD_00100,BASE_0008,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00101,BASE_0008,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00102,BASE_0008,tf_action_only,empty_full,glass,empty,full,0.029373645782470703,-0.41808509826660156,0.029373645782470703,0.41808509826660156,0.44745874404907227,0.029373645782470703,True,False,False,True
OD_00103,BASE_0008,tf_contradict_adjacent,empty_full,glass,empty,full,0.6725320816040039,0.23003292083740234,0.6725320816040039,-0.23003292083740234,0.44249916076660156,-0.23003292083740234,False,True,False,True
OD_00104,BASE_0008,tf_contradict_distance,empty_full,glass,empty,full,1.5104467868804932,1.1603367328643799,1.5104467868804932,-1.1603367328643799,0.3501100540161133,-1.1603367328643799,False,True,False,True
OD_00105,BASE_0009,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00106,BASE_0009,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00107,BASE_0009,action_only,empty_full,glass,empty,full,2.1661949157714844,-1.8507342338562012,2.1661949157714844,1.8507342338562012,4.0169291496276855,1.8507342338562012,True,False,False,False
OD_00108,BASE_0009,action_distance,empty_full,glass,empty,full,2.021531343460083,0.6325197219848633,2.021531343460083,-0.6325197219848633,1.3890116214752197,-0.6325197219848633,False,True,False,False
OD_00109,BASE_0009,contradict_adjacent,empty_full,glass,empty,full,-4.911863297224045,6.546177700161934,-4.911863297224045,-6.546177700161934,-11.458040997385979,-6.546177700161934,False,False,False,False
OD_00110,BASE_0009,contradict_then,empty_full,glass,empty,full,-4.719747364521027,6.752731814980507,-4.719747364521027,-6.752731814980507,-11.472479179501534,-6.752731814980507,False,False,False,False
OD_00111,BASE_0009,contradict_distance,empty_full,glass,empty,full,-3.7403575778007507,5.62152361869812,-3.7403575778007507,-5.62152361869812,-9.36188119649887,-5.62152361869812,False,False,False,False
OD_00112,BASE_0009,consistent_adjacent,empty_full,glass,empty,full,6.976916939020157,-5.583736464381218,6.976916939020157,5.583736464381218,12.560653403401375,5.583736464381218,True,False,False,False
OD_00113,BASE_0009,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00114,BASE_0009,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00115,BASE_0009,tf_action_only,empty_full,glass,empty,full,0.7881064414978027,-0.14210033416748047,0.7881064414978027,0.14210033416748047,0.9302067756652832,0.14210033416748047,True,False,False,True
OD_00116,BASE_0009,tf_contradict_adjacent,empty_full,glass,empty,full,0.9700765609741211,0.45380163192749023,0.9700765609741211,-0.45380163192749023,0.5162749290466309,-0.45380163192749023,False,True,False,True
OD_00117,BASE_0009,tf_contradict_distance,empty_full,glass,empty,full,1.70613431930542,1.2771339416503906,1.70613431930542,-1.2771339416503906,0.4290003776550293,-1.2771339416503906,False,True,False,True
OD_00118,BASE_0010,none,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.4911222457885742,-0.4911222457885742,0.0,-0.4911222457885742,False,True,False,False
OD_00119,BASE_0010,prior_only_contradict,empty_full,glass,empty,full,-5.965966090559959,6.6897784769535065,-5.965966090559959,-6.6897784769535065,-12.655744567513466,-6.6897784769535065,False,False,False,False
OD_00120,BASE_0010,action_only,empty_full,glass,empty,full,2.2059736251831055,-1.4033989906311035,2.2059736251831055,1.4033989906311035,3.609372615814209,1.4033989906311035,True,False,False,False
OD_00121,BASE_0010,action_distance,empty_full,glass,empty,full,1.9586772918701172,0.7447395324707031,1.9586772918701172,-0.7447395324707031,1.213937759399414,-0.7447395324707031,False,True,False,False
OD_00122,BASE_0010,contradict_adjacent,empty_full,glass,empty,full,-5.005482703447342,6.514559552073479,-5.005482703447342,-6.514559552073479,-11.52004225552082,-6.514559552073479,False,False,False,False
OD_00123,BASE_0010,contradict_then,empty_full,glass,empty,full,-4.9113121926784515,6.7315894067287445,-4.9113121926784515,-6.7315894067287445,-11.642901599407196,-6.7315894067287445,False,False,False,False
OD_00124,BASE_0010,contradict_distance,empty_full,glass,empty,full,-3.8911115527153015,5.727914452552795,-3.8911115527153015,-5.727914452552795,-9.619026005268097,-5.727914452552795,False,False,False,False
OD_00125,BASE_0010,consistent_adjacent,empty_full,glass,empty,full,6.9377487897872925,-5.826144441962242,6.9377487897872925,5.826144441962242,12.763893231749535,5.826144441962242,True,False,False,False
OD_00126,BASE_0010,explicit_override_direct,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,4.304730623960495,4.778255492448807,9.082986116409302,4.304730623960495,True,False,False,False
OD_00127,BASE_0010,tf_prior_only_contradict,empty_full,glass,empty,full,1.0790762901306152,1.31941556930542,1.0790762901306152,-1.31941556930542,-0.2403392791748047,-1.31941556930542,False,True,False,True
OD_00128,BASE_0010,tf_action_only,empty_full,glass,empty,full,0.8219175338745117,-0.21254539489746094,0.8219175338745117,0.21254539489746094,1.0344629287719727,0.21254539489746094,True,False,False,True
OD_00129,BASE_0010,tf_contradict_adjacent,empty_full,glass,empty,full,0.8605117797851562,0.3357410430908203,0.8605117797851562,-0.3357410430908203,0.5247707366943359,-0.3357410430908203,False,True,False,True
OD_00130,BASE_0010,tf_contradict_distance,empty_full,glass,empty,full,1.6454293727874756,1.1807644367218018,1.6454293727874756,-1.1807644367218018,0.46466493606567383,-1.1807644367218018,False,True,False,True
OD_00131,BASE_0011,none,empty_full,cup,empty,full,0.8573217391967773,0.8573217391967773,0.8573217391967773,-0.8573217391967773,0.0,-0.8573217391967773,False,True,False,False
OD_00132,BASE_0011,prior_only_contradict,empty_full,cup,empty,full,-6.220534294843674,6.465076118707657,-6.220534294843674,-6.465076118707657,-12.68561041355133,-6.465076118707657,False,False,False,False
OD_00133,BASE_0011,action_only,empty_full,cup,empty,full,1.8272686004638672,-1.1602413654327393,1.8272686004638672,1.1602413654327393,2.9875099658966064,1.1602413654327393,True,False,False,False
OD_00134,BASE_0011,action_distance,empty_full,cup,empty,full,2.0982484817504883,1.5165350437164307,2.0982484817504883,-1.5165350437164307,0.5817134380340576,-1.5165350437164307,False,True,False,False
OD_00135,BASE_0011,contradict_adjacent,empty_full,cup,empty,full,-5.087609052658081,6.451813980937004,-5.087609052658081,-6.451813980937004,-11.539423033595085,-6.451813980937004,False,False,False,False
OD_00136,BASE_0011,contradict_then,empty_full,cup,empty,full,-5.325694978237152,6.569738894701004,-5.325694978237152,-6.569738894701004,-11.895433872938156,-6.569738894701004,False,False,False,False
OD_00137,BASE_0011,contradict_distance,empty_full,cup,empty,full,-2.636176109313965,5.276544690132141,-2.636176109313965,-5.276544690132141,-7.912720799446106,-5.276544690132141,False,False,False,False
OD_00138,BASE_0011,consistent_adjacent,empty_full,cup,empty,full,6.8775429129600525,-6.065828055143356,6.8775429129600525,6.065828055143356,12.943370968103409,6.065828055143356,True,False,False,False
OD_00139,BASE_0011,explicit_override_direct,empty_full,cup,empty,full,5.173127263784409,-3.67145636677742,5.173127263784409,3.67145636677742,8.844583630561829,3.67145636677742,True,False,False,False
OD_00140,BASE_0011,tf_prior_only_contradict,empty_full,cup,empty,full,1.3409357070922852,0.9535765647888184,1.3409357070922852,-0.9535765647888184,0.3873591423034668,-0.9535765647888184,False,True,False,True
OD_00141,BASE_0011,tf_action_only,empty_full,cup,empty,full,0.6221446990966797,-0.13693809509277344,0.6221446990966797,0.13693809509277344,0.7590827941894531,0.13693809509277344,True,False,False,True
OD_00142,BASE_0011,tf_contradict_adjacent,empty_full,cup,empty,full,0.8127756118774414,0.0074005126953125,0.8127756118774414,-0.0074005126953125,0.8053750991821289,-0.0074005126953125,False,True,False,True
OD_00143,BASE_0011,tf_contradict_distance,empty_full,cup,empty,full,1.8587191104888916,1.495164155960083,1.8587191104888916,-1.495164155960083,0.3635549545288086,-1.495164155960083,False,True,False,True
OD_00144,BASE_0012,none,empty_full,cup,empty,full,0.8573217391967773,0.8573217391967773,0.8573217391967773,-0.8573217391967773,0.0,-0.8573217391967773,False,True,False,False
OD_00145,BASE_0012,prior_only_contradict,empty_full,cup,empty,full,-6.220534294843674,6.465076118707657,-6.220534294843674,-6.465076118707657,-12.68561041355133,-6.465076118707657,False,False,False,False
