family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
rewrite,D182,D182_R_43022,chck_100M,43022,R,ALL,5892,3.2207249184857085,4.602939568950742,7.82366448743645,4.439131957764891,0.05783179682587154
rewrite,D182,D182_R_43022,chck_100M,43022,R,token_nonoverlap,2732,0.17185041501417234,7.703720112378937,7.875570527393109,2.8926294291922163,0.05534169452801077
rewrite,D182,D182_R_43022,chck_100M,43022,R,token_overlap,3160,5.856650596803505,1.9221381624172518,7.778788759220757,3.811041399200214,0.06779538403879498
rewrite,D182,D182_R_43022,chck_80M,43022,R,ALL,5892,3.1397936205960635,4.719412921239217,7.85920654183528,4.508944014081067,0.05874128919854392
rewrite,D182,D182_R_43022,chck_80M,43022,R,token_nonoverlap,2732,0.035595886498256034,7.867321943864567,7.902917830362823,2.9180572968754346,0.05582817968633135
rewrite,D182,D182_R_43022,chck_80M,43022,R,token_overlap,3160,5.823549383113535,1.997866259906161,7.821415643019696,3.8745723234299527,0.06892554846246107
rewrite,D182,D182_R_43022,chck_90M,43022,R,ALL,5892,3.2346955509761206,4.599686541256571,7.834382092232692,4.434502265147979,0.05777148245690598
rewrite,D182,D182_R_43022,chck_90M,43022,R,token_nonoverlap,2732,0.18925735917444153,7.698738271537568,7.88799563071201,2.8999132428765777,0.055481048220485454
rewrite,D182,D182_R_43022,chck_90M,43022,R,token_overlap,3160,5.867650342116054,1.9203797921655321,7.788030134281586,3.800620738197509,0.06761000879864022
rewrite,D182,D182_V_43022,chck_100M,43022,V,ALL,5892,4.524663276950875,3.291831142082785,7.81649441903366,4.264525856217709,0.055557076298230736
rewrite,D182,D182_V_43022,chck_100M,43022,V,token_nonoverlap,2732,1.7425372054538584,6.042118581410738,7.784655786864596,3.4101810165329387,0.06524347508795475
rewrite,D182,D182_V_43022,chck_100M,43022,V,token_overlap,3160,6.929969741295764,0.9140509888410231,7.844020730136788,3.373067270121576,0.06000417392856781
rewrite,D182,D182_V_43022,chck_80M,43022,V,ALL,5892,4.529414976306212,3.3518711099192786,7.88128608622549,4.290672625657192,0.05589770925806697
rewrite,D182,D182_V_43022,chck_80M,43022,V,token_nonoverlap,2732,1.7146016953712109,6.106855607055002,7.821457302426213,3.406161397217736,0.065166571858659
rewrite,D182,D182_V_43022,chck_80M,43022,V,token_overlap,3160,6.96298139513989,0.9700300826487732,7.9330114777886624,3.3946192064217167,0.06038756566987881
rewrite,D182,D182_V_43022,chck_90M,43022,V,ALL,5892,4.52131526098461,3.302221563501994,7.823536824486604,4.270198496097254,0.05563097789883675
rewrite,D182,D182_V_43022,chck_90M,43022,V,token_nonoverlap,2732,1.7317837417793172,6.063950944175442,7.795734685954759,3.4116474508963566,0.06527153086370212
rewrite,D182,D182_V_43022,chck_90M,43022,V,token_overlap,3160,6.933024156702604,0.9145492002108986,7.847573356913503,3.375306305985434,0.06004400458910557
