arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-2.9992942810058594,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,7.824891567230225,4.825597286224365
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,1.0434632301330566,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.607288360595703,3.6507515907287598
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-0.3459317684173584,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,3.4116477966308594,3.065716028213501
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,10.85341614484787,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.13240939378738403,10.985825538635254
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,2.5411787033081055,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,6.751435279846191,9.292613983154297
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,12.015893619507551,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.04439767077565193,12.060291290283203
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,-1.454024314880371,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,12.21347713470459,10.759452819824219
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.6486811637878418,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,2.239011764526367,2.887692928314209
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-2.7333221435546875,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,12.00766658782959,9.274344444274902
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,1.9865703582763672,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,4.3450188636779785,6.331589221954346
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,3.668051120825112,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,0.009159686975181103,3.677210807800293
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,3.1295766830444336,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,8.05079460144043,11.180371284484863
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,-10.37477596104145,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,10.400468826293945,0.025692865252494812
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:frontier_consolidation_fwcompact_expansion_020303,overlap,4.114511830732226,compact:frontier_consolidation_fwcompact_expansion_020303,20,12,20,11,0.01787962205708027,4.132391452789307
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,-4.779242992401123,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,8.470342636108398,3.6910996437072754
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,10.579500675201416,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.5523819923400879,11.131882667541504
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:frontier_consolidation_fwcompact_expansion_020376,overlap,4.924917936325073,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,0.2787935733795166,5.20371150970459
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:frontier_consolidation_fwcompact_expansion_020376,nonoverlap,0.2690401077270508,compact:frontier_consolidation_fwcompact_expansion_020376,9,7,16,12,9.567309379577637,9.836349487304688
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,3.123194694519043,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,8.487750053405762,11.610944747924805
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.05184742808342,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,0.01692822575569153,6.068775653839111
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:frontier_consolidation_fwcompact_expansion_020429,nonoverlap,-4.558061122894287,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,10.086050987243652,5.527989864349365
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:frontier_consolidation_fwcompact_expansion_020429,overlap,6.249323725700378,compact:frontier_consolidation_fwcompact_expansion_020429,9,6,12,10,1.3806716203689575,7.629995346069336
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,0.1809985637664795,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,2.6631038188934326,2.844102382659912
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:frontier_consolidation_fwcompact_expansion_020622,nonoverlap,0.7656025886535645,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,1.6466195583343506,2.412222146987915
D182,D182_R_43022,chck_90M,43022,R,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:frontier_consolidation_fwcompact_expansion_020622,overlap,6.531775608658791,compact:frontier_consolidation_fwcompact_expansion_020622,12,8,17,13,0.18857894837856293,6.7203545570373535
