family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
copy,D182,D182_V_43022,chck_100M,43022,V,span_4,1000,3.8575242005983545,0.22312339711323426,4.080647597711589,3.7102104250292522,0.11732715541593833
copy,D182,D182_V_43022,chck_80M,43022,V,ALL,2000,4.055393454593638,0.40031167050252014,4.4557051250961575,4.0575544819857345,0.09072967644129049
copy,D182,D182_V_43022,chck_80M,43022,V,domain_bnc_spoken,180,4.351279911900121,0.7481931757796297,5.09947308767975,3.8337614728560636,0.2857517087608624
copy,D182,D182_V_43022,chck_80M,43022,V,domain_childes,642,2.792590157132667,0.2799306042231727,3.0725207613558396,3.380982138693121,0.13343672133823695
copy,D182,D182_V_43022,chck_80M,43022,V,domain_gutenberg,468,4.692118348711671,0.38484653077479086,5.076964879486462,4.063176539174964,0.18782040196484162
copy,D182,D182_V_43022,chck_80M,43022,V,domain_open_subtitles,434,4.820851865829551,0.500999170449248,5.321851036278799,4.247894989908779,0.20390548459553137
copy,D182,D182_V_43022,chck_80M,43022,V,domain_simple_wiki,272,4.54547554372075,0.3254277963461367,4.870903340066887,4.620356016810049,0.2801502336068517
copy,D182,D182_V_43022,chck_80M,43022,V,domain_switchboard,4,2.5457998267374933,0.04373611742630601,2.5895359441637993,2.2821650624480743,1.1410825312240371
copy,D182,D182_V_43022,chck_80M,43022,V,span_1,1000,4.187596709710528,0.563095477375879,4.750692187086407,4.359901116434892,0.13787217901045234
copy,D182,D182_V_43022,chck_80M,43022,V,span_4,1000,3.923190199476747,0.23752786362916134,4.160718063105908,3.726097637226891,0.1178295531780878
copy,D182,D182_V_43022,chck_90M,43022,V,ALL,2000,3.986438267212785,0.36870242429931427,4.3551406915121,4.035991897011743,0.09024752238356588
copy,D182,D182_V_43022,chck_90M,43022,V,domain_bnc_spoken,180,4.353962328693887,0.6835663258575045,5.037528654551393,3.7580386832732913,0.28010766526242936
copy,D182,D182_V_43022,chck_90M,43022,V,domain_childes,642,2.7000252440776573,0.2656275192142242,2.9656527632918817,3.333088649278585,0.1315465160846258
copy,D182,D182_V_43022,chck_90M,43022,V,domain_gutenberg,468,4.7003656965379745,0.3390802429198513,5.039445939457826,4.101766571249723,0.1896042268285255
copy,D182,D182_V_43022,chck_90M,43022,V,domain_open_subtitles,434,4.747539818682346,0.46880873270172674,5.216348551384073,4.208273792406846,0.2020036062543579
copy,D182,D182_V_43022,chck_90M,43022,V,domain_simple_wiki,272,4.36042194570658,0.2997175465281112,4.660139492234691,4.576057225016941,0.27746422481787775
copy,D182,D182_V_43022,chck_90M,43022,V,domain_switchboard,4,2.377228010678664,0.03858156851492822,2.415809579193592,2.419241881083877,1.2096209405419385
copy,D182,D182_V_43022,chck_90M,43022,V,span_1,1000,4.105476164651714,0.5168086665040692,4.622284831155783,4.326669273645324,0.13682129586985556
copy,D182,D182_V_43022,chck_90M,43022,V,span_4,1000,3.867400369773857,0.22059618209455936,4.087996551868416,3.7188780754320216,0.11760125058828659
