arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,2.0528572015464306,11,0.015820462256669998,gutenberg,34715,18,2.0686776638031006
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.001957923173904419,8,0.015491392463445663,open_subtitles,46093,11,0.017449315637350082
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,1.258092038333416,8,0.03821147233247757,childes,9638,11,1.2963035106658936
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,0.9683823585510254,8,0.01913762092590332,open_subtitles,38847,12,0.9875199794769287
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,5.166653913911432,28,0.0055696540512144566,gutenberg,25389,52,5.1722235679626465
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,3.9106827480718493,8,0.008509566076099873,gutenberg,23610,11,3.919192314147949
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.00037755804078187793,19,6.806619057897478e-05,childes,9850,31,0.0004456242313608527
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.013512901961803436,28,0.05247483775019646,gutenberg,33545,48,0.03896193578839302
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,4.017893493175507,8,0.08270007371902466,gutenberg,27677,11,4.100593566894531
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.022718660533428192,11,0.07447922229766846,gutenberg,31140,18,0.09719788283109665
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.35735106375068426,8,0.008860201574862003,open_subtitles,39267,11,0.36621126532554626
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,9.112032067030668,8,0.039970267564058304,bnc_spoken,4664,10,9.152002334594727
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,9.828441610559821,8,0.015500077977776527,open_subtitles,42641,11,9.843941688537598
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.7000337764620781,9,0.02995116263628006,childes,16252,14,0.7299849390983582
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,6.566488116979599,9,0.11516538262367249,childes,21179,14,6.6816534996032715
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,5.137830913066864,13,0.6624453663825989,gutenberg,36547,21,5.800276279449463
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,8.723544664680958,28,0.01316874474287033,gutenberg,31372,53,8.736713409423828
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,6.745122015476227,8,0.22920984029769897,open_subtitles,48479,12,6.974331855773926
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,2.587938692420721,8,0.04520902410149574,childes,8771,10,2.633147716522217
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,2.2791290394961834,8,0.04234503582119942,gutenberg,35397,12,2.321474075317383
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,0.9628247302025557,8,0.006935806944966316,childes,21260,10,0.969760537147522
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,10.132187381386757,8,0.1214289516210556,childes,13377,13,10.253616333007812
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,-0.07751312851905823,11,0.22350063920021057,childes,10575,17,0.14598751068115234
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,1.750383898615837,8,0.1601538211107254,childes,16330,10,1.9105377197265625
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,15.293625831604004,19,1.2726678848266602,open_subtitles,47969,30,16.566293716430664
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,11.777084201574326,8,0.09129443764686584,gutenberg,37483,10,11.868378639221191
D182,D182_R_43022,chck_80M,43022,R,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.021583467721939087,13,0.1362033635377884,childes,14826,21,0.15778683125972748
