family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_100M,43022,rel_updates_3,RminusV,296,-0.3520223570836557,0.3302974113942803,0.3213996605293171,-0.629302897012314,-2.1636913113195346,-1.5343884143072206,0.04096353829309747,-0.28933387310118286,-0.36946817708982005,-0.6908678376191372,0.41816855524037333,0.770190912324029
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_100M,43022,rel_updates_3,VminusR,296,0.3520223570836557,-0.3302974113942803,-0.3213996605293171,0.629302897012314,-1.5343884143072206,-2.1636913113195346,-0.28933387310118286,0.04096353829309747,-0.6908678376191372,-0.36946817708982005,0.770190912324029,0.41816855524037333
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_100M,43022,rel_updates_4,RminusV,326,-0.561523233637488,0.4318767104046476,0.4524908573166725,-1.109897415376514,-2.6159510772012493,-1.5060536618247353,0.14145430593402838,-0.29042240447061923,-0.4723462320727073,-0.9248370893893798,0.5550858906807343,1.1166091243182223
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_100M,43022,rel_updates_4,VminusR,326,0.561523233637488,-0.4318767104046476,-0.4524908573166725,1.109897415376514,-1.5060536618247353,-2.6159510772012493,-0.29042240447061923,0.14145430593402838,-0.9248370893893798,-0.4723462320727073,1.1166091243182223,0.5550858906807343
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_100M,43022,rel_updates_5,RminusV,94,-0.5823177492364925,0.4519784041541688,0.14039722465454266,-1.1993448994261153,-2.962266866831069,-1.7629219674049539,0.11247030249301423,-0.3395081016611546,-0.2082618183278023,-0.34865904298234496,0.623085119622819,1.2054028688593115
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_100M,43022,rel_updates_5,VminusR,94,0.5823177492364925,-0.4519784041541688,-0.14039722465454266,1.1993448994261153,-1.7629219674049539,-2.962266866831069,-0.3395081016611546,0.11247030249301423,-0.34865904298234496,-0.2082618183278023,1.2054028688593115,0.623085119622819
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_100M,43022,type_ambiref,RminusV,399,-0.2789065093922436,0.4127541734162429,0.18955962953710914,-0.32854816132694253,-0.9551378954808813,-0.6265897341539388,0.2574317866100703,-0.15532238680617252,-0.2893033777562,-0.47886300729330916,0.012107943532460913,0.2910144529247045
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_100M,43022,type_ambiref,VminusR,399,0.2789065093922436,-0.4127541734162429,-0.18955962953710914,0.32854816132694253,-0.6265897341539388,-0.9551378954808813,-0.15532238680617252,0.2574317866100703,-0.47886300729330916,-0.2893033777562,0.2910144529247045,0.012107943532460913
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_100M,43022,type_move_contents,RminusV,381,-0.5890802468449425,0.6218361179112136,0.13962570489860893,-1.0297944473488907,-2.6607050296222288,-1.630910582273338,0.18230293135786932,-0.43953318655334433,-0.6162037180633996,-0.7558294229620085,0.27141609830962704,0.8604963451545695
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_100M,43022,type_move_contents,VminusR,381,0.5890802468449425,-0.6218361179112136,-0.13962570489860893,1.0297944473488907,-1.630910582273338,-2.6607050296222288,-0.43953318655334433,0.18230293135786932,-0.7558294229620085,-0.6162037180633996,0.8604963451545695,0.27141609830962704
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_100M,43022,type_regular,RminusV,441,-0.7600297825981159,0.5710241572420344,0.4487577488396714,-0.947752683860611,-2.7922412566882886,-1.8444885728276776,0.11682032673807642,-0.4542038305039579,-0.4830761735671772,-0.9318339224068486,0.3653952897000475,1.1254250722981634
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_100M,43022,type_regular,VminusR,441,0.7600297825981159,-0.5710241572420344,-0.4487577488396714,0.947752683860611,-1.8444885728276776,-2.7922412566882886,-0.4542038305039579,0.11682032673807642,-0.9318339224068486,-0.4830761735671772,1.1254250722981634,0.3653952897000475
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,ALL,RminusV,1221,-0.7047058752479365,0.5451214606404597,0.39458268432954996,-0.8377480543295592,-2.173276151467136,-1.335528097137577,0.15525228611325553,-0.3898691745272042,-0.37953483135752947,-0.7741175156870794,0.1898434356794701,0.8945493109274066
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,ALL,VminusR,1221,0.7047058752479365,-0.5451214606404597,-0.39458268432954996,0.8377480543295592,-1.335528097137577,-2.173276151467136,-0.3898691745272042,0.15525228611325553,-0.7741175156870794,-0.37953483135752947,0.8945493109274066,0.1898434356794701
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_ge2,RminusV,1205,-0.6999566107370052,0.5271885953008881,0.38239051134507185,-0.8663031250887641,-2.2126895811949776,-1.3463864561062135,0.14223099399157085,-0.3849576013093173,-0.39513094895113554,-0.7775214602962074,0.19519168661590433,0.8951482973529096
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_ge2,VminusR,1205,0.6999566107370052,-0.5271885953008881,-0.38239051134507185,0.8663031250887641,-1.3463864561062135,-2.2126895811949776,-0.3849576013093173,0.14223099399157085,-0.7775214602962074,-0.39513094895113554,0.8951482973529096,0.19519168661590433
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_ge3,RminusV,716,-0.6688314854224634,0.37283791936725874,0.48551811833538155,-1.0506752162401733,-2.530526258249106,-1.4798510420089328,0.06784836242402066,-0.3049895569432381,-0.30750911010626975,-0.7930272284416513,0.40143180578197846,1.0702632912044419
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_ge3,VminusR,716,0.6688314854224634,-0.37283791936725874,-0.48551811833538155,1.0506752162401733,-1.4798510420089328,-2.530526258249106,-0.3049895569432381,0.06784836242402066,-0.7930272284416513,-0.30750911010626975,1.0702632912044419,0.40143180578197846
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_updates_1,RminusV,16,-1.0623848587274551,1.895690381526947,1.312805712223053,1.312805712223053,0.7950477749109268,-0.5177579373121262,1.1359183490276337,-0.7597720324993134,0.7950477749109268,-0.5177579373121262,-0.21294671297073364,0.8494381457567215
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_updates_1,VminusR,16,1.0623848587274551,-1.895690381526947,-1.312805712223053,-1.312805712223053,-0.5177579373121262,0.7950477749109268,-0.7597720324993134,1.1359183490276337,-0.5177579373121262,0.7950477749109268,0.8494381457567215,-0.21294671297073364
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_updates_2,RminusV,489,-0.745530413856048,0.7531908120053434,0.23138976164146918,-0.5963431715828145,-1.747309088821243,-1.1509659172384286,0.251142986225448,-0.5020478257798954,-0.523427956339528,-0.7548177179809972,-0.10678771077245779,0.6387427030835903
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_updates_2,VminusR,489,0.745530413856048,-0.7531908120053434,-0.23138976164146918,0.5963431715828145,-1.1509659172384286,-1.747309088821243,-0.5020478257798954,0.251142986225448,-0.7548177179809972,-0.523427956339528,0.6387427030835903,-0.10678771077245779
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_updates_3,RminusV,296,-0.4607082182491148,0.3166928576255167,0.4453856268444577,-0.8355204682998558,-2.2193328915919,-1.3838124232920441,0.0347560437748561,-0.2819368138506606,-0.22336157854344393,-0.6687472053879017,0.2511772412706066,0.7118854595197214
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_updates_3,VminusR,296,0.4607082182491148,-0.3166928576255167,-0.4453856268444577,0.8355204682998558,-1.3838124232920441,-2.2193328915919,-0.2819368138506606,0.0347560437748561,-0.6687472053879017,-0.22336157854344393,0.7118854595197214,0.2511772412706066
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_updates_4,RminusV,326,-0.8598517058360065,0.42540625007423155,0.5983219310824126,-1.225853593002982,-2.759565986670051,-1.533712393667069,0.10067578194880046,-0.3247304681254311,-0.4343654463536169,-1.0326873774360295,0.47105675208970815,1.3309084579257147
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_updates_4,VminusR,326,0.8598517058360065,-0.42540625007423155,-0.5983219310824126,1.225853593002982,-1.533712393667069,-2.759565986670051,-0.3247304681254311,0.10067578194880046,-1.0326873774360295,-0.4343654463536169,1.3309084579257147,0.47105675208970815
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,rel_updates_5,RminusV,94,-0.6617239878532735,0.3673236902723921,0.22067954946071544,-1.1206502648110084,-2.7161250355395863,-1.595474770728578,0.058205676839706746,-0.30911801343268536,-0.1325357454888364,-0.35321529494955184,0.633108599388853,1.2948325872421265
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,rel_updates_5,VminusR,94,0.6617239878532735,-0.3673236902723921,-0.22067954946071544,1.1206502648110084,-1.595474770728578,-2.7161250355395863,-0.30911801343268536,0.058205676839706746,-0.35321529494955184,-0.1325357454888364,1.2948325872421265,0.633108599388853
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,type_ambiref,RminusV,399,-0.43175180036023747,0.3649031891858667,0.2766753946031843,-0.292782923258038,-0.9226150163881163,-0.6298320931300783,0.24629715570531094,-0.11860603348055579,-0.2073478385021812,-0.4840232331053655,-0.07071284572582197,0.3610389546344155
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,type_ambiref,VminusR,399,0.43175180036023747,-0.3649031891858667,-0.2766753946031843,0.292782923258038,-0.6298320931300783,-0.9226150163881163,-0.11860603348055579,0.24629715570531094,-0.4840232331053655,-0.2073478385021812,0.3610389546344155,-0.07071284572582197
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,type_move_contents,RminusV,381,-0.7465745371001287,0.682002555432282,0.22959396739800764,-1.1403369442645335,-2.7446418478693864,-1.604304903604853,0.15192446175209806,-0.530078093680184,-0.5973626137014449,-0.8269565810994526,0.32255848006313553,1.0691330171632643
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,type_move_contents,VminusR,381,0.7465745371001287,-0.682002555432282,-0.22959396739800764,1.1403369442645335,-1.604304903604853,-2.7446418478693864,-0.530078093680184,0.15192446175209806,-0.8269565810994526,-0.5973626137014449,1.0691330171632643,0.32255848006313553
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_80M,43022,type_regular,RminusV,441,-0.9154920786821923,0.589918270605762,0.6438019808187507,-1.0693914108654134,-2.811197835293149,-1.7418064244277354,0.07575341562430064,-0.5141648549814614,-0.3471317136166047,-0.9909336944353554,0.31092625738136354,1.2264183360635559
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_80M,43022,type_regular,VminusR,441,0.9154920786821923,-0.589918270605762,-0.6438019808187507,1.0693914108654134,-1.7418064244277354,-2.811197835293149,-0.5141648549814614,0.07575341562430064,-0.9909336944353554,-0.3471317136166047,1.2264183360635559,0.31092625738136354
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,ALL,RminusV,1221,-0.5435186294834209,0.5626988677791549,0.2586354606652924,-0.8624578866097741,-2.2067897681674684,-1.3443318815576943,0.20151632451845133,-0.3611825432607036,-0.4781655700210662,-0.7368010306863586,0.20988754896381465,0.7534061784472356
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,ALL,VminusR,1221,0.5435186294834209,-0.5626988677791549,-0.2586354606652924,0.8624578866097741,-1.3443318815576943,-2.2067897681674684,-0.3611825432607036,0.20151632451845133,-0.7368010306863586,-0.4781655700210662,0.7534061784472356,0.20988754896381465
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_ge2,RminusV,1205,-0.5370905311584968,0.5508968853171435,0.24817639907736994,-0.8878028349664944,-2.2443127225203385,-1.3565098875538442,0.19131848316222305,-0.3595784021549205,-0.49273583792551917,-0.7409122370028891,0.21787314381589534,0.7549636749743921
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_ge2,VminusR,1205,0.5370905311584968,-0.5508968853171435,-0.24817639907736994,0.8878028349664944,-1.3565098875538442,-2.2443127225203385,-0.3595784021549205,0.19131848316222305,-0.7409122370028891,-0.49273583792551917,0.7549636749743921,0.21787314381589534
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_ge3,RminusV,716,-0.4574722072640278,0.41716787175343023,0.3451907475525774,-1.0502949462183777,-2.5637430438626163,-1.5134480976442386,0.11624283004323198,-0.30092504171019824,-0.4149617979188538,-0.7601525454714312,0.5095845921037916,0.9670567993678194
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_ge3,VminusR,716,0.4574722072640278,-0.41716787175343023,-0.3451907475525774,1.0502949462183777,-1.5134480976442386,-2.5637430438626163,-0.30092504171019824,0.11624283004323198,-0.7601525454714312,-0.4149617979188538,0.9670567993678194,0.5095845921037916
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_updates_1,RminusV,16,-1.027634784579277,1.4515356719493866,1.0463335365056992,1.0463335365056992,0.6191577315330505,-0.4271758049726486,0.9695412516593933,-0.4819944202899933,0.6191577315330505,-0.4271758049726486,-0.39152756333351135,0.6361072212457657
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_updates_1,VminusR,16,1.027634784579277,-1.4515356719493866,-1.0463335365056992,-1.0463335365056992,-0.4271758049726486,0.6191577315330505,-0.4819944202899933,0.9695412516593933,-0.4271758049726486,0.6191577315330505,0.6361072212457657,-0.39152756333351135
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_updates_2,RminusV,489,-0.6536686904804595,0.7467046025188179,0.10612676000119714,-0.6498798254443094,-1.7765987959741816,-1.1267189705298721,0.3012452063384963,-0.4454593961803216,-0.6066135733954015,-0.7127403333965986,-0.20925445735820233,0.44441423312225714
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_updates_2,VminusR,489,0.6536686904804595,-0.7467046025188179,-0.10612676000119714,0.6498798254443094,-1.1267189705298721,-1.7765987959741816,-0.4454593961803216,0.3012452063384963,-0.7127403333965986,-0.6066135733954015,0.44441423312225714,-0.20925445735820233
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_updates_3,RminusV,296,-0.33728014939540135,0.3638241817620961,0.2984654973890331,-0.8202987297161204,-2.2955576145165675,-1.475258884800447,0.07145384910541612,-0.29237033265667994,-0.3791162140063337,-0.6775817113953668,0.40533322941612554,0.7426133788115269
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_updates_3,VminusR,296,0.33728014939540135,-0.3638241817620961,-0.2984654973890331,0.8202987297161204,-1.475258884800447,-2.2955576145165675,-0.29237033265667994,0.07145384910541612,-0.6775817113953668,-0.3791162140063337,0.7426133788115269,0.40533322941612554
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_updates_4,RminusV,326,-0.5335568850117227,0.4587788863873189,0.4371280384484244,-1.192429472389488,-2.682517863455817,-1.490088391066329,0.1522878862323205,-0.3064910001549984,-0.5077873254937628,-0.9449153639421872,0.5747261578959921,1.1082830429077148
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_updates_4,VminusR,326,0.5335568850117227,-0.4587788863873189,-0.4371280384484244,1.192429472389488,-1.490088391066329,-2.682517863455817,-0.3064910001549984,0.1522878862323205,-0.9449153639421872,-0.5077873254937628,1.1082830429077148,0.5747261578959921
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,rel_updates_5,RminusV,94,-0.5720811879381221,0.44083320650648566,0.17347922857771528,-1.281603718057592,-2.9963206598099243,-1.7147169417523322,0.13227314961717485,-0.3085600568893108,-0.20591042396870066,-0.37938965254641593,0.6119489847345555,1.1840301726726776
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,rel_updates_5,VminusR,94,0.5720811879381221,-0.44083320650648566,-0.17347922857771528,1.281603718057592,-1.7147169417523322,-2.9963206598099243,-0.3085600568893108,0.13227314961717485,-0.37938965254641593,-0.20591042396870066,1.1840301726726776,0.6119489847345555
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,type_ambiref,RminusV,399,-0.28040691814327,0.44693187708245186,0.16293139296366754,-0.43017042740096423,-1.0420442565267247,-0.6118738291257605,0.30485931778312625,-0.14207255929932558,-0.3134765302328239,-0.47640792319649145,0.00023889870273140738,0.28064581684600143
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,type_ambiref,VminusR,399,0.28040691814327,-0.44693187708245186,-0.16293139296366754,0.43017042740096423,-0.6118738291257605,-1.0420442565267247,-0.14207255929932558,0.30485931778312625,-0.47640792319649145,-0.3134765302328239,0.28064581684600143,0.00023889870273140738
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,type_move_contents,RminusV,381,-0.5649977805889811,0.6441312148345737,0.135472023307182,-1.1336955449438786,-2.713651667214598,-1.5799561222707192,0.18242555019736603,-0.4617056646372077,-0.6246024859467829,-0.7600745092539649,0.25000587137039565,0.8150036519593767
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,type_move_contents,VminusR,381,0.5649977805889811,-0.6441312148345737,-0.135472023307182,1.1336955449438786,-1.5799561222707192,-2.713651667214598,-0.4617056646372077,0.18242555019736603,-0.7600745092539649,-0.6246024859467829,0.8150036519593767,0.25000587137039565
entity_ablation,D182,D182_R_43022,D182_V_43022,chck_90M,43022,type_regular,RminusV,441,-0.7630152649788899,0.5970873146269327,0.4516313623577829,-1.0192405360406622,-2.8227060393867442,-1.803465503346082,0.1245089111482205,-0.47257840347871216,-0.5006564133494349,-0.9522877757072178,0.3649096138555717,1.1279248788344616
entity_ablation,D182,D182_V_43022,D182_R_43022,chck_90M,43022,type_regular,VminusR,441,0.7630152649788899,-0.5970873146269327,-0.4516313623577829,1.0192405360406622,-1.803465503346082,-2.8227060393867442,-0.47257840347871216,0.1245089111482205,-0.9522877757072178,-0.5006564133494349,1.1279248788344616,0.3649096138555717
