family,arch,arm,checkpoint,seed,role,group,n,mean_margin_full,mean_effect_no_initial_qbox,mean_effect_no_last_relevant_update,mean_effect_no_all_relevant_updates,mean_margin_no_all_relevant_updates,mean_margin_no_initial_qbox,mean_margin_no_last_relevant_update,mean_relevant_updates,mean_total_ops
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,ALL,1221,0.22062237975687204,0.18320267305180832,-0.4612958696560231,-2.150865709076557,-1.930243329319685,0.40382505280868036,-0.24067348989915105,2.994266994266994,9.25962325962326
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_ge2,1205,0.23018235701495682,0.17026954667944136,-0.4759022560109736,-2.1879062177806596,-1.957723860765703,0.40045190369439815,-0.2457198989960168,3.020746887966805,9.269709543568466
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_ge3,716,0.5074104664212499,0.09610547416702996,-0.39514533938142843,-2.474449392179204,-1.9670389257579541,0.6035159405882798,0.11226512703982146,3.717877094972067,9.886871508379889
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_updates_1,16,-0.49936340749263763,1.1572287529706955,0.6387476027011871,0.6387476027011871,0.1393841952085495,0.6578653454780579,0.1393841952085495,1.0,8.5
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_updates_2,489,-0.17573855573536185,0.2788615219736879,-0.59414755725178,-1.7683460687635684,-1.9440846244989303,0.10312296623832609,-0.7698861129871419,2.0,8.366053169734151
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_updates_3,296,0.41816855524037333,0.04096353829309747,-0.36946817708982005,-2.1636913113195346,-1.7455227560791615,0.45913209353347084,0.048700378150553315,3.0,9.54054054054054
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_updates_4,326,0.5550858906807343,0.14145430593402838,-0.4723462320727073,-2.6159510772012493,-2.060865186520515,0.6965401966147627,0.08273965860802703,4.0,10.13803680981595
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,rel_updates_5,94,0.623085119622819,0.11247030249301423,-0.2082618183278023,-2.962266866831069,-2.3391817472082503,0.7355554221158332,0.41482330129501666,5.0,10.106382978723405
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,type_ambiref,399,0.012107943532460913,0.2574317866100703,-0.2893033777562,-0.9551378954808813,-0.9430299519484204,0.26953973014253124,-0.2771954342237391,3.0526315789473686,9.230576441102757
entity_ablation,D182,D182_R_43022,chck_100M,43022,R,type_move_contents,381,0.27141609830962704,0.18230293135786932,-0.6162037180633996,-2.6607050296222288,-2.389288931312602,0.4537190296674964,-0.3447876197537725,2.900262467191601,9.401574803149606
