family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
rewrite,D,D_C_43222,chck_100M,43222,C,ALL,5892,4.004542975029313,4.199760804571106,8.20430377960042,4.2895114417022375,0.05588258167114248
rewrite,D,D_C_43222,chck_100M,43222,C,token_nonoverlap,2732,1.1537226915971743,7.049120349113422,8.202843040710595,3.045477454087752,0.05826597809424024
rewrite,D,D_C_43222,chck_100M,43222,C,token_overlap,3160,6.469239498553555,1.7363271730237633,8.205566671577317,3.6315057066787575,0.0646015873968279
rewrite,D,D_C_43222,chck_80M,43222,C,ALL,5892,3.9994283714983903,4.255190483282473,8.254618854780864,4.310485107362754,0.056155820850043454
rewrite,D,D_C_43222,chck_80M,43222,C,token_nonoverlap,2732,1.1173962305175853,7.125057042588645,8.24245327310623,2.9957133009670494,0.05731389189451566
rewrite,D,D_C_43222,chck_80M,43222,C,token_overlap,3160,6.491109323764074,1.7740273693506827,8.265136693114757,3.6736389820410404,0.06535110472943881
rewrite,D,D_C_43222,chck_90M,43222,C,ALL,5892,4.005039275797611,4.1995175402639235,8.204556816061535,4.28653937878719,0.055843862448489934
rewrite,D,D_C_43222,chck_90M,43222,C,token_nonoverlap,2732,1.152760822933418,7.0491550429587795,8.201915865892198,3.0396375386270154,0.05815424901680091
rewrite,D,D_C_43222,chck_90M,43222,C,token_overlap,3160,6.470996469856148,1.7358435980606488,8.206840067916797,3.6273442820158093,0.06452755897424706
