subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,-0.18590303719820078,-0.40062985345721247,-0.19499293714761734,0.050771468039602,105,-0.18590303719820078,-1.6327154026934398,-0.1987177531996128,1.085426362807008
EWoK_plus_Entity_item_pool,14398,0.7084317266286985,-0.08039311170578001,0.7396860718727112,1.5217390924692147,29,0.7084317266286985,-0.8343748009395379,0.7525681299950426,2.0944304770536952
BLiMP,59875,-1.1440501043841336,-1.5049687057733536,-1.1724425554275513,-0.7982463210821152,67,-1.1440501043841336,-2.6221961213959024,-1.1935021230577765,0.13714437348778113
Supplement,5218,1.0348792640858566,0.04743196703493596,1.04446142911911,2.0414910376071926,5,1.0348792640858566,-0.7033997655334114,1.0348792640858566,1.4385306890101666
EWoK,7618,0.4463113678130743,-0.8470071122050284,0.38067734241485596,1.67727754116058,11,0.4463113678130743,-1.882051372540503,0.43883005040064316,2.115866612437364
Entity,6780,1.0029498525073746,0.03650442464277149,1.025073766708374,2.013643044233322,18,1.0029498525073746,-1.2163121501742775,1.0569142682230521,3.086655704664288
COMPS,91028,0.23289537285230916,-0.09175748135894538,0.2328953742980957,0.5669134587049485,4,0.23289537285230918,-1.9829063584831041,0.23289537285230918,3.105210132412205
GlobalPIQA_item_pool,203,-3.4482758620689653,-8.866994857788086,-2.955665111541748,1.7364532321691402,2,-3.4482758620689653,-7.0,-3.4482758620689653,0.0
