ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.49407231772377,1116,0.33076467101363366,0.6537785588752196,1707,-0.019547700881958008
variable swap,2564,0.5031201248049922,990,0.3861154446177847,0.7770800627943485,1274,0.003919854760169983
material,840,0.46904761904761905,289,0.34404761904761905,0.647982062780269,446,-0.017064332962036133
other,490,0.5469387755102041,125,0.25510204081632654,0.5630630630630631,222,0.049104928970336914
negation,190,0.5210526315789473,59,0.3105263157894737,0.6483516483516484,91,-0.0530050303786993
variable_swap,30,0.5666666666666667,11,0.36666666666666664,0.8461538461538461,13,-0.0660390555858612
number,80,0.55,9,0.1125,0.25,36,0.14803819358348846
game,20,0.5,8,0.4,0.8,10,0.06379008293151855
active-passive,30,0.4666666666666667,7,0.23333333333333334,0.4375,16,0.5144124031066895
