subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,0.3612500659750526,0.14334179721772672,0.36066362261772156,0.6098147377371783,105,0.36125006597505266,-0.2573635034984092,0.3453836760534022,1.1706575432570938
EWoK_plus_Entity_item_pool,14398,0.6806500902903181,-0.2401375226676464,0.6459230780601501,1.4701695322990407,29,0.6806500902903181,0.012785335392764424,0.6793876437190168,1.4525542203445052
BLiMP,59875,0.8684759916492693,0.5702296480536462,0.8634655475616455,1.1924843788146973,67,0.8684759916492694,-0.33813464256253944,0.942934220836416,2.3581358394844303
Supplement,5218,-1.4181678804139517,-2.6830203533172607,-1.4277501106262207,-0.12313147261738908,5,-1.4181678804139517,-2.8266206155256626,-1.4031447707679434,0.9561599829481437
EWoK,7618,0.6169598319768969,-0.7613546848297119,0.6366499960422516,1.8183907151222227,11,0.6169598319768969,-0.46144016552975187,0.6821142686645942,1.998154064216037
Entity,6780,0.7522123893805309,-0.22898230180144308,0.6932153105735779,1.5781711339950562,18,0.7522123893805309,-0.1335930129233762,0.7857288788346527,1.704624751386946
COMPS,91028,0.07909654172342576,-0.26247418522834776,0.09777212142944336,0.44296807721257137,4,0.07909654172342576,-1.0110823258491652,0.07909654172342576,0.5433218192285549
GlobalPIQA_item_pool,203,3.9408866995073892,-1.477832555770874,3.9408867359161377,9.618226528167714,2,3.9408866995073892,2.912621359223301,3.9408866995073892,5.0
