model,kl_teacher_to_student_mean,kl_student_to_teacher_mean,delta_ce_student_minus_teacher,delta_rank_student_minus_teacher,ce_improved_fraction_vs_teacher,rank_improved_fraction_vs_teacher,tokens,elapsed_sec
coherent86,2.2512916240240038e-10,2.2512916240240038e-10,0.0,0.0,0.0,0.0,10348,126.8
sparse_focus_seed62064,0.006901274231821587,0.007153522233314205,0.0009193136556571545,-0.5775995361422497,0.36635098569771934,0.0984731349052957,10348,123.0
densemask_sparselabel_seed62064,0.02448639452203987,0.025222283442784425,0.028969017105485925,5.881619636644762,0.4732315423270197,0.0937379203710862,10348,123.0
clean_pres_lambda1_eval_seed62064,0.009411334432733533,0.009550931877526805,0.009985731336477875,2.4323540780827213,0.4676265945110166,0.09006571318129107,10348,124.8
clean_pres_lambda1_eval_seed62065,0.009452836870985875,0.009589275165925766,0.0098802502384783,2.380846540394279,0.4639543873212215,0.09209509083880943,10348,126.2
