family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,rel_updates_2,VminusC,489,-0.34998674928410656,0.2966911880821294,0.218179982772634,0.6619345904127951,-0.9183253609939099,-1.580259951406705,0.3723495754971338,0.07565838741500441,-0.42140728509499253,-0.6395872678676265,-0.09898048133450296,0.25100626794960357
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,rel_updates_3,VminusC,296,-0.8796298454540807,0.5188355089442149,0.11128033455964681,0.9658141975870003,-1.309755615688659,-2.275569813275659,0.3577023065976194,-0.16113320234659556,-0.4235077059349498,-0.5347880404945966,-0.18397753041338277,0.6956523150406979
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,rel_updates_4,VminusC,326,-0.4578578436027275,0.45711916945646147,0.2051385190863551,1.1636616863493172,-1.0558410367351367,-2.219502723084454,0.41916214432453086,-0.037957025131930604,-0.32366826737219573,-0.5288067864585508,0.051411712279349014,0.5092695558820766
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,rel_updates_5,VminusC,94,-1.5922436840990757,0.7592015773692029,0.13073659577268232,0.8964414165375083,-1.4359771241532995,-2.332418540690808,0.49460498322831825,-0.2645965941408847,-0.3104713026513445,-0.4412078984240268,0.7154642470339512,2.307707931133027
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,type_ambiref,VminusC,399,-0.21228440871513576,-0.04465558519937042,-0.03402830697689441,0.20822157947939446,-0.664139964078602,-0.8723615435579964,0.10597087984395805,0.15062646504332847,-0.3501829891874079,-0.3161546822105135,0.11396129687029616,0.3262457055854319
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,type_move_contents,VminusC,381,-0.9465736977540915,0.6938937243827059,0.32382127685653256,1.1747220807422802,-1.171789690187284,-2.346511770929564,0.6403332035059691,-0.05356052087673678,-0.39440421568440015,-0.7182254925409327,-0.37138811481280587,0.5751855829412856
entity_ablation,D,D_VS_43122,D_C_43122,chck_80M,43122,type_regular,VminusC,441,-0.6844303624159624,0.6548897465205247,0.2776558373520434,1.2607440942573167,-1.3566812018688574,-2.617425296126174,0.4774210194881811,-0.17746872703234354,-0.3853535563632204,-0.6630093937152638,0.15914492724704093,0.8435752896630034
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,ALL,VminusC,1221,-0.6199588371802314,0.42406983274499677,0.16260795622307395,1.2350102422070934,-0.8363743480554279,-2.071384590262521,0.5800595488536563,0.15598971610865955,-0.39914013270859244,-0.5617480889316664,-0.11860245461350674,0.5013563825667247
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_ge2,VminusC,1205,-0.6155377520936158,0.4180462468461872,0.1569136704028395,1.2435553228397587,-0.8496726960067432,-2.093228018846502,0.5648431277374014,0.14679688089121426,-0.40663288112003276,-0.5635465515228723,-0.11348789569253248,0.5020498564010833
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_ge3,VminusC,716,-0.7868184028141325,0.535786077338557,0.11828535012692709,1.4846138257803863,-0.9483596711268638,-2.43297349690725,0.5823020999158561,0.04651602257729909,-0.40756789016324046,-0.5258532402901676,-0.008327117928579533,0.778491284885553
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_updates_1,VminusC,16,-0.9529218077659607,0.8777211457490921,0.5914588570594788,0.5914588570594788,0.1651574820280075,-0.42630137503147125,1.7260462641716003,0.8483251184225082,0.1651574820280075,-0.42630137503147125,-0.5037926733493805,0.4491291344165802
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_updates_2,VminusC,489,-0.36474645165212316,0.2456500942234125,0.21347374671685426,0.8905944064686148,-0.7051739757899614,-1.5957683822585762,0.5392794793125066,0.29362938508909414,-0.4052638290240477,-0.6187375757409019,-0.267465639821347,0.09728081183077611
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_updates_3,VminusC,296,-0.9539628876624882,0.5476013160235172,0.06226913922944577,1.4064724141278784,-1.0441567714552622,-2.4506291855831406,0.5228663386928069,-0.024734977330710436,-0.45680684294249563,-0.5190759821719414,-0.2829074319955465,0.6710554556669416
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_updates_4,VminusC,326,-0.3578063873974092,0.4506124840375104,0.17374658026943907,1.5773593947017117,-0.8189941918008898,-2.3963535865026016,0.5967413004190644,0.14612881638155392,-0.38472383300219576,-0.5584704132716348,0.08974998622584196,0.4475563736232512
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,rel_updates_5,VminusC,94,-1.748341269949649,0.7939699152682691,0.10233255650134793,1.4090266170653891,-1.0953512090317747,-2.504377826097164,0.7193851420219909,-0.07458477324627816,-0.3317427051828263,-0.4340752616841742,0.5161690204701526,2.2645102904198016
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,type_ambiref,VminusC,399,-0.09329351577394288,-0.04117143990700706,-0.003390164154215225,0.40744386021430623,-0.6440047370760065,-1.0514485972903127,0.20095078508955494,0.242122224996562,-0.3960589537943216,-0.3926687896401064,0.22216637720141494,0.3154598929753578
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,type_move_contents,VminusC,381,-0.9481246084991715,0.6332806667943639,0.31830970039517864,1.603326273637181,-0.8388824915009847,-2.4422087651381656,0.7938244358448219,0.16054376905045797,-0.3960953192917381,-0.7144050196869167,-0.47106888866800023,0.4770557198311713
entity_ablation,D,D_VS_43122,D_C_43122,chck_90M,43122,type_regular,VminusC,441,-0.8129481894899658,0.6642556377684449,0.17827889840213618,1.6655557715500833,-1.0082561442641174,-2.6738119158142006,0.7383814871716662,0.07412584940322132,-0.404558419100011,-0.5828373175021472,-0.12240529479353336,0.6905428946964325
