family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
rewrite,D,D_C_43122,chck_100M,43122,C,ALL,5892,4.010904686625658,4.160872154133521,8.171776840759179,4.2573667955762176,0.055463810014546915
rewrite,D,D_C_43122,chck_100M,43122,C,token_nonoverlap,2732,1.2723753262336106,6.924546675384828,8.19692200161844,3.1588713966313313,0.060435427407810285
rewrite,D,D_C_43122,chck_100M,43122,C,token_overlap,3160,6.378519310863339,1.7715181060137206,8.15003741687706,3.61650108757346,0.06433466720152041
rewrite,D,D_C_43122,chck_80M,43122,C,ALL,5892,4.002887349779761,4.228082947738911,8.230970297518672,4.274299480741338,0.05568440440495984
rewrite,D,D_C_43122,chck_80M,43122,C,token_nonoverlap,2732,1.2687082055524554,7.0018068075893884,8.270515013141845,3.1863049027167207,0.06096028437645211
rewrite,D,D_C_43122,chck_80M,43122,C,token_overlap,3160,6.366740964345901,1.8300406739694477,8.196781638315349,3.6381761518387585,0.06472024929103533
rewrite,D,D_C_43122,chck_90M,43122,C,ALL,5892,4.016334249555214,4.164877094930613,8.181211344485828,4.263678155620679,0.055546032686740236
rewrite,D,D_C_43122,chck_90M,43122,C,token_nonoverlap,2732,1.2747944441893633,6.93391579764709,8.208710241836453,3.171120012355076,0.06066976753549257
rewrite,D,D_C_43122,chck_90M,43122,C,token_overlap,3160,6.386551574953792,1.7708854063795334,8.157436981333325,3.6174201378945186,0.06435101637303038
rewrite,D,D_VS_43122,chck_100M,43122,V,ALL,5892,3.6499450088575873,3.691360920002449,7.341305928860036,3.9942121606017387,0.05203550341577369
rewrite,D,D_VS_43122,chck_100M,43122,V,token_nonoverlap,2732,1.2714147780855536,6.091441002327371,7.362855780412924,3.0962017388797003,0.05923643350265795
rewrite,D,D_VS_43122,chck_100M,43122,V,token_overlap,3160,5.706319879259232,1.6163549754101432,7.322674854669375,3.5126581336750555,0.06248738395218529
rewrite,D,D_VS_43122,chck_80M,43122,V,ALL,5892,3.629874071305477,3.772874692908701,7.402748764214178,4.042510569125387,0.05266472187004081
rewrite,D,D_VS_43122,chck_80M,43122,V,token_nonoverlap,2732,1.1865221956263448,6.230916104983746,7.41743830061009,3.0885918984230702,0.059090842276312956
rewrite,D,D_VS_43122,chck_80M,43122,V,token_overlap,3160,5.742290946101487,1.6477578771526813,7.390048823254168,3.549556387556733,0.06314377443190936
rewrite,D,D_VS_43122,chck_90M,43122,V,ALL,5892,3.6274964200721533,3.697122172479356,7.324618592551509,3.9662894019603927,0.05167173335443557
rewrite,D,D_VS_43122,chck_90M,43122,V,token_nonoverlap,2732,1.2515137386917359,6.088571936877289,7.340085675569025,3.0568215645865813,0.05848301325663694
rewrite,D,D_VS_43122,chck_90M,43122,V,token_overlap,3160,5.681668788911172,1.6295776293353201,7.311246418246492,3.486162449863092,0.06201604688936054
