family,arch,arm,checkpoint,seed,role,group,n,mean_gain,mean_a_nll,mean_b_nll,sd_gain,se_gain
copy,D,D_C_43122,chck_100M,43122,C,ALL,2000,3.6234326381539814,0.4190082131456229,4.042440851299604,3.723526391887789,0.08326058128275617
copy,D,D_C_43122,chck_100M,43122,C,domain_bnc_spoken,180,3.8953533651873133,0.7965314479748485,4.6918848131621615,3.1893114234523763,0.237717238141871
copy,D,D_C_43122,chck_100M,43122,C,domain_childes,642,2.4614167743805204,0.2973777701818377,2.758794544562358,3.121434908472074,0.12319320924251671
copy,D,D_C_43122,chck_100M,43122,C,domain_gutenberg,468,4.337919599504912,0.33059790310653625,4.668517502611448,3.930844253999518,0.18170333991869556
copy,D,D_C_43122,chck_100M,43122,C,domain_open_subtitles,434,4.349469072277194,0.5800142045321119,4.929483276809306,3.91095255192549,0.18773173000390536
copy,D,D_C_43122,chck_100M,43122,C,domain_simple_wiki,272,3.8227596878241923,0.3560735011993054,4.178833189023498,4.020666951416886,0.24378874303120546
copy,D,D_C_43122,chck_100M,43122,C,domain_switchboard,4,1.9663790992926806,0.1065653630066663,2.072944462299347,1.3054366736893275,0.6527183368446637
copy,D,D_C_43122,chck_100M,43122,C,span_1,1000,3.6584466445782824,0.5673168774751971,4.225763522053479,3.951325975049586,0.12495189858942346
copy,D,D_C_43122,chck_100M,43122,C,span_4,1000,3.5884186317296805,0.27069954881604874,3.859118180545729,3.480498334976828,0.11006302130950464
copy,D,D_C_43122,chck_80M,43122,C,ALL,2000,3.6065254182089417,0.4393893409768043,4.045914759185746,3.698538995879356,0.08270184612220054
copy,D,D_C_43122,chck_80M,43122,C,domain_bnc_spoken,180,3.867211813875474,0.8494333598193609,4.716645173694835,3.1453226162733445,0.23443850603848948
copy,D,D_C_43122,chck_80M,43122,C,domain_childes,642,2.44479181313078,0.3202417973350371,2.765033610465817,3.0890500381518597,0.12191508036184663
copy,D,D_C_43122,chck_80M,43122,C,domain_gutenberg,468,4.3061040828081465,0.3588356958446864,4.664939778652833,3.895185139065338,0.1800549967477616
copy,D,D_C_43122,chck_80M,43122,C,domain_open_subtitles,434,4.325808092551027,0.5923086050645693,4.918116697615596,3.9230221122210005,0.18831108743782438
copy,D,D_C_43122,chck_80M,43122,C,domain_simple_wiki,272,3.8499634451302827,0.34909216081272504,4.199055605943008,3.9777417243227484,0.24118601883542967
copy,D,D_C_43122,chck_80M,43122,C,domain_switchboard,4,1.8872214733855799,0.08383382565807551,1.9710552990436554,1.3769118223557908,0.6884559111778954
copy,D,D_C_43122,chck_80M,43122,C,span_1,1000,3.6446227626456666,0.5923896437903049,4.237012406435972,3.9062939595064896,0.12352786122198056
copy,D,D_C_43122,chck_80M,43122,C,span_4,1000,3.568428073772217,0.2863890381633037,3.8548171119355206,3.4779801745693435,0.10998339008549156
copy,D,D_C_43122,chck_90M,43122,C,ALL,2000,3.632369517340553,0.4261203610079058,4.058489878348459,3.737027411398084,0.08356247325666187
copy,D,D_C_43122,chck_90M,43122,C,domain_bnc_spoken,180,3.8921594671985886,0.8080091643777754,4.700168631576364,3.18564059309218,0.2374436306012287
copy,D,D_C_43122,chck_90M,43122,C,domain_childes,642,2.4727676017403915,0.31053183481337027,2.7832994365537616,3.145044742032934,0.12412501504700417
copy,D,D_C_43122,chck_90M,43122,C,domain_gutenberg,468,4.369486590222014,0.3256417131713098,4.695128303393323,3.951815328279015,0.18267272817018648
copy,D,D_C_43122,chck_90M,43122,C,domain_open_subtitles,434,4.337234152545069,0.5873705581061796,4.9246047106512485,3.9165248289169625,0.18799920785892435
copy,D,D_C_43122,chck_90M,43122,C,domain_simple_wiki,272,3.8287141475967803,0.36639630819735536,4.195110455794135,4.028455922082543,0.24426101874840164
copy,D,D_C_43122,chck_90M,43122,C,domain_switchboard,4,1.985983923310414,0.11467366642318666,2.1006575897336006,1.3363372007941672,0.6681686003970836
copy,D,D_C_43122,chck_90M,43122,C,span_1,1000,3.665507864496388,0.5771267912107874,4.2426346557071755,3.961366585984284,0.12526941058595584
copy,D,D_C_43122,chck_90M,43122,C,span_4,1000,3.599231170184717,0.2751139308050242,3.8743451009897414,3.498017469713967,0.110617024993552
copy,D,D_VS_43122,chck_100M,43122,V,ALL,2000,3.819244657886247,0.3846101493615283,4.203854807247776,3.8918937532379525,0.08702538993446854
copy,D,D_VS_43122,chck_100M,43122,V,domain_bnc_spoken,180,4.2103254162363655,0.727835329005029,4.938160745241395,3.6468523440261724,0.2718203248382323
copy,D,D_VS_43122,chck_100M,43122,V,domain_childes,642,2.5965735304128734,0.27824641507681364,2.874819945489687,3.183343410566816,0.12563654292592885
copy,D,D_VS_43122,chck_100M,43122,V,domain_gutenberg,468,4.574033336691585,0.32167151833771984,4.8957048550293045,4.0267809520270195,0.18613801535378355
copy,D,D_VS_43122,chck_100M,43122,V,domain_open_subtitles,434,4.507456798177649,0.5303929378287942,5.037849736006443,4.038844653922643,0.19387074735146712
copy,D,D_VS_43122,chck_100M,43122,V,domain_simple_wiki,272,4.079404816162002,0.28850975995164374,4.3679145761136455,4.378461095876123,0.2654831996463957
copy,D,D_VS_43122,chck_100M,43122,V,domain_switchboard,4,1.787143087014556,0.09207017906010151,1.8792132660746574,2.057995502466914,1.028997751233457
copy,D,D_VS_43122,chck_100M,43122,V,span_1,1000,3.9219510640927004,0.5155511837694772,4.437502247862177,4.168201532657967,0.1318101058980389
copy,D,D_VS_43122,chck_100M,43122,V,span_4,1000,3.7165382516797942,0.2536691149535795,3.9702073666333737,3.591472225199755,0.11357232384864403
copy,D,D_VS_43122,chck_80M,43122,V,ALL,2000,3.855211271764505,0.40470059589813107,4.259911867662636,3.9025794020334112,0.08726432830537188
copy,D,D_VS_43122,chck_80M,43122,V,domain_bnc_spoken,180,4.198447965654001,0.766526615740602,4.964974581394603,3.602555082468057,0.26851860190286453
copy,D,D_VS_43122,chck_80M,43122,V,domain_childes,642,2.6627063171698464,0.28574858601975983,2.948454903189606,3.239139657377658,0.1278386451352874
copy,D,D_VS_43122,chck_80M,43122,V,domain_gutenberg,468,4.601518677178926,0.3385391185436006,4.9400577957225265,4.030350146902307,0.18630300144525752
copy,D,D_VS_43122,chck_80M,43122,V,domain_open_subtitles,434,4.510874259605369,0.5601363141480769,5.071010573753446,4.019546880927426,0.1929444246048945
copy,D,D_VS_43122,chck_80M,43122,V,domain_simple_wiki,272,4.1442264292404545,0.3161213923361756,4.46034782157663,4.429268507502217,0.26856385148019896
copy,D,D_VS_43122,chck_80M,43122,V,domain_switchboard,4,1.6961739365942776,0.11383055103942752,1.8100044876337051,1.9478442151607267,0.9739221075803633
copy,D,D_VS_43122,chck_80M,43122,V,span_1,1000,3.9569638054700564,0.5452082693019956,4.5021720747720515,4.178560379025115,0.13213768138255838
copy,D,D_VS_43122,chck_80M,43122,V,span_4,1000,3.7534587380589532,0.26419292249426646,4.01765166055322,3.6026626238049824,0.11392619532382094
copy,D,D_VS_43122,chck_90M,43122,V,ALL,2000,3.799201091930371,0.39515409765565324,4.194355189586024,3.873408384805585,0.08661204453042952
copy,D,D_VS_43122,chck_90M,43122,V,domain_bnc_spoken,180,4.163030061425848,0.7499694084166549,4.912999469842503,3.6142487405230463,0.26939019571341766
copy,D,D_VS_43122,chck_90M,43122,V,domain_childes,642,2.5883985341522773,0.28371067005767814,2.8721092042099556,3.1693904260159944,0.1250858625511238
copy,D,D_VS_43122,chck_90M,43122,V,domain_gutenberg,468,4.557021195373442,0.3313588367970321,4.888380032170474,4.009984434480724,0.18536159605554764
copy,D,D_VS_43122,chck_90M,43122,V,domain_open_subtitles,434,4.487420368528832,0.5428799434838879,5.030300312012719,4.019371480768644,0.1929360051278454
copy,D,D_VS_43122,chck_90M,43122,V,domain_simple_wiki,272,4.043129883334409,0.3015263882651896,4.344656271599598,4.364089373538874,0.26461178598141744
copy,D,D_VS_43122,chck_90M,43122,V,domain_switchboard,4,1.836806558771059,0.11761072953231633,1.9544172883033752,2.136576006171249,1.0682880030856245
copy,D,D_VS_43122,chck_90M,43122,V,span_1,1000,3.899679970724973,0.527735984000854,4.427415954725827,4.149113584308714,0.131206491971606
copy,D,D_VS_43122,chck_90M,43122,V,span_4,1000,3.6987222131357687,0.26257221131045255,3.961294424446221,3.5736884986385813,0.11300995303645461
