arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,2.56141505157575,11,0.006594324950128794,gutenberg,34715,18,2.568009376525879
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.012174565345048904,8,0.04103502258658409,open_subtitles,46093,11,0.053209587931632996
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,0.39632555842399597,8,0.0665414035320282,childes,9638,11,0.46286696195602417
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,2.051926374435425,8,0.05408644676208496,open_subtitles,38847,12,2.1060128211975098
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,6.2786057107150555,28,0.01882718876004219,gutenberg,25389,52,6.297432899475098
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,3.572327669709921,8,0.044933024793863297,gutenberg,23610,11,3.617260694503784
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,0.0006049093008186901,19,2.3245540432981215e-05,childes,9850,31,0.0006281548412516713
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.013469818979501724,28,0.05129695311188698,gutenberg,33545,48,0.037827134132385254
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,3.273173913359642,8,0.18327273428440094,gutenberg,27677,11,3.456446647644043
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.026127725839614868,11,0.0647161453962326,gutenberg,31140,18,0.09084387123584747
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.21436612773686647,8,0.011732975952327251,open_subtitles,39267,11,0.22609910368919373
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,8.032786961644888,8,0.03959691897034645,bnc_spoken,4664,10,8.072383880615234
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,11.154313996434212,8,0.10796074569225311,open_subtitles,42641,11,11.262274742126465
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,1.5106878578662872,9,0.06812795996665955,childes,16252,14,1.5788158178329468
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:112:21179,1,5.290183454751968,9,0.32694825530052185,childes,21179,14,5.61713171005249
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:113:36547,1,3.6684865951538086,13,1.2175464630126953,gutenberg,36547,21,4.886033058166504
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:114:31372,1,4.338757563382387,28,0.026436757296323776,gutenberg,31372,53,4.365194320678711
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:115:48479,1,3.095799446105957,8,5.749192237854004,open_subtitles,48479,12,8.844991683959961
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:116:8771,1,4.214976567775011,8,0.053099375218153,childes,8771,10,4.268075942993164
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:117:35397,1,3.7280514612793922,8,0.11818190664052963,gutenberg,35397,12,3.846233367919922
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:118:21260,1,0.6100675147026777,8,0.016012879088521004,childes,21260,10,0.6260803937911987
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:119:13377,1,9.369887482374907,8,0.044196952134370804,childes,13377,13,9.414084434509277
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:11:10575,1,-0.0745929479598999,11,0.5202975869178772,childes,10575,17,0.4457046389579773
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:120:16330,1,2.5787689983844757,8,0.08260700106620789,childes,16330,10,2.6613759994506836
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:121:47969,1,4.591727256774902,19,12.567826271057129,open_subtitles,47969,30,17.15955352783203
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:122:37483,1,13.727018233388662,8,0.03718769922852516,gutenberg,37483,10,13.764205932617188
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:123:14826,1,0.02110149711370468,13,0.11187946051359177,childes,14826,21,0.13298095762729645
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:124:40156,1,1.1968245019670576,8,0.002911616349592805,open_subtitles,40156,10,1.1997361183166504
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:125:19420,1,1.362516164779663,9,2.3240532875061035,childes,19420,14,3.6865694522857666
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:126:27140,1,3.006079552695155,11,0.013830306008458138,gutenberg,27140,17,3.0199098587036133
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:127:7181,1,3.1708591394126415,8,0.025191981345415115,childes,7181,12,3.1960511207580566
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:128:27695,1,2.8333373963832855,8,0.15034571290016174,gutenberg,27695,12,2.9836831092834473
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:129:1384,1,-0.5164790153503418,12,3.260378360748291,bnc_spoken,1384,19,2.743899345397949
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:12:16004,1,0.6860790513455868,15,0.03514436259865761,childes,16004,24,0.7212234139442444
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:130:20591,1,3.890903428196907,8,0.02564243972301483,childes,20591,13,3.916545867919922
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:131:21970,1,2.018484815955162,9,0.19936491549015045,childes,21970,14,2.2178497314453125
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:132:8436,1,0.859532343223691,8,0.024168862029910088,childes,8436,11,0.8837012052536011
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:133:59742,1,0.01340608112514019,16,0.00874534621834755,simple_wiki,59742,25,0.02215142734348774
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:134:55526,1,0.11010170914232731,9,0.016332512721419334,simple_wiki,55526,14,0.12643422186374664
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:135:29340,1,15.38249385356903,8,1.3538094758987427,gutenberg,29340,10,16.736303329467773
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:136:33364,1,6.278012294322252,27,0.004979114979505539,gutenberg,33364,44,6.282991409301758
D,D_VS_43122,chck_100M,43122,V,heldout_natural_source_repeat,heldoutcopy:1:137:55845,1,3.69817952811718,18,0.07893700897693634,simple_wiki,55845,29,3.777116537094116
