base_id,family,object,label,none_c1,none_c2,prior_c1,prior_c2,action_c1,action_c2,combined_c1,combined_c2,pred_c1,pred_c2,residual_c1,residual_c2,residual_mean,action_effect_mean,prior_effect_mean,combined_effect_mean,combined_crossed,action_crossed
BASE_0053,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9516563415527344,0.9160857200622559,-1.1837682723999023,1.0586795806884766,-1.1500492095947266,0.9759430885314941,-0.03371906280517578,0.08273649215698242,0.02450871467590332,-0.017785310745239258,-0.06926774978637695,-0.06254434585571289,False,False
BASE_0053,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9516563415527344,0.9160857200622559,-1.503082275390625,1.3628263473510742,-1.1500492095947266,0.9759430885314941,-0.35303306579589844,0.3868832588195801,0.01692509651184082,-0.017785310745239258,-0.06926774978637695,-0.07012796401977539,False,False
BASE_0053,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1520915031433105,1.1188335418701172,-0.9633307456970215,0.9362974166870117,-1.3504843711853027,1.1786909103393555,0.38715362548828125,-0.24239349365234375,0.07238006591796875,-0.01662898063659668,-0.06926774978637695,-0.013516664505004883,False,False
BASE_0053,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8397183418273926,0.9066038131713867,-0.8739256858825684,0.9950895309448242,-0.8816161155700684,1.0406522750854492,0.0076904296875,-0.045562744140625,-0.0189361572265625,0.03344273567199707,0.04607534408569336,0.06058192253112793,False,False
BASE_0053,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8397183418273926,0.9066038131713867,-1.1941657066345215,0.8911681175231934,-0.8816161155700684,1.0406522750854492,-0.3125495910644531,-0.14948415756225586,-0.2310168743133545,0.03344273567199707,0.04607534408569336,-0.15149879455566406,False,False
BASE_0054,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9691171646118164,0.947911262512207,-1.1998610496520996,1.0866928100585938,-1.1675100326538086,1.0077686309814453,-0.032351016998291016,0.07892417907714844,0.02328658103942871,-0.010602951049804688,-0.06926774978637695,-0.05658411979675293,False,False
BASE_0054,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.9691171646118164,0.947911262512207,-1.4831266403198242,1.3499422073364258,-1.1675100326538086,1.0077686309814453,-0.3156166076660156,0.34217357635498047,0.013278484344482422,-0.010602951049804688,-0.06926774978637695,-0.06659221649169922,False,False
BASE_0054,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1460142135620117,1.1199469566345215,-0.9496736526489258,0.9389657974243164,-1.344407081604004,1.1798043251037598,0.3947334289550781,-0.24083852767944336,0.07694745063781738,-0.013033628463745117,-0.06926774978637695,-0.0053539276123046875,False,False
BASE_0054,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.9049849510192871,0.969205379486084,-0.8925056457519531,1.0026230812072754,-0.9468827247619629,1.1032538414001465,0.054377079010009766,-0.1006307601928711,-0.023126840591430664,0.03211021423339844,0.04607534408569336,0.05505871772766113,False,False
BASE_0054,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.9049849510192871,0.969205379486084,-1.1951632499694824,0.9012527465820312,-0.9468827247619629,1.1032538414001465,-0.24828052520751953,-0.20200109481811523,-0.22514081001281738,0.03211021423339844,0.04607534408569336,-0.14695525169372559,False,False
