token_class,contrast,role_a,role_b,n,delta_T,T_a,T_b,delta_U,U_a,U_b,delta_N,N_a,N_b,delta_A_T,A_T_a,A_T_b,delta_A_U,A_U_a,A_U_b,delta_G,G_a,G_b
nonoverlap,DOSE21minusBASE0,DOSE21,BASE0,2732,-0.09354642911049638,6.255565767995731,6.349112197106227,-0.044235571666646045,7.931416557724518,7.975652129391164,-0.058329528096967564,8.23838599427981,8.296715522376777,0.0352169010135277,1.9828202262840777,1.94760332527055,-0.014093956430322185,0.3069694365552918,0.321063392985614,0.04931085744385011,1.675850789728786,1.6265399322849359
nonoverlap,DOSE25minusBASE0,DOSE25,BASE0,2732,-0.10467290210541158,6.244439295000816,6.349112197106227,0.03785241089339397,8.013504540284558,7.975652129391164,0.01145514750397858,8.308170669880756,8.296715522376777,0.11612804960938972,2.0637313748799397,1.94760332527055,-0.02639726338941717,0.2946661295961968,0.321063392985614,0.1425253129988071,1.769065245283743,1.6265399322849359
nonoverlap,DOSE25minusDOSE21,DOSE25,DOSE21,2732,-0.011126472994915204,6.244439295000816,6.255565767995731,0.08208798256004002,8.013504540284558,7.931416557724518,0.06978467560094614,8.308170669880756,8.23838599427981,0.08091114859586201,2.0637313748799397,1.9828202262840777,-0.012303306959094984,0.2946661295961968,0.3069694365552918,0.093214455554957,1.769065245283743,1.675850789728786
overlap,DOSE21minusBASE0,DOSE21,BASE0,3160,0.0622782443461567,1.5460521041239534,1.4837738597777967,-0.02648345399819796,7.841942795621377,7.868426249619575,-0.020402506539472398,8.078074027859815,8.098476534399287,-0.0826807508856291,6.5320219237358605,6.61470267462149,0.006080947458726393,0.23613123223843754,0.23005028477971115,-0.08876169834435554,6.295890691497423,6.384652389841778
overlap,DOSE25minusBASE0,DOSE25,BASE0,3160,-0.08920021498658559,1.3945736447912112,1.4837738597777967,0.1635516486156705,8.031977898235246,7.868426249619575,0.05693573984916611,8.155412274248453,8.098476534399287,0.1461359548357537,6.760838629457243,6.61470267462149,-0.10661590876650136,0.12343437601320979,0.23005028477971115,0.25275186360225455,6.637404253444033,6.384652389841778
overlap,DOSE25minusDOSE21,DOSE25,DOSE21,3160,-0.1514784593327423,1.3945736447912112,1.5460521041239534,0.19003510261386847,8.031977898235246,7.841942795621377,0.07733824638863851,8.155412274248453,8.078074027859815,0.2288167057213828,6.760838629457243,6.5320219237358605,-0.11269685622522775,0.12343437601320979,0.23613123223843754,0.3415135619466101,6.637404253444033,6.295890691497423
