contrast,role_a,role_b,n,delta_gain,gain_a,gain_b,delta_repeated_nll,delta_unrepeated_nll
DOSE21minusBASE0,DOSE21,BASE0,2000,0.006540629220245009,3.5617518832018025,3.5552112539815575,-0.013595635166583908,-0.007055005946338788
DOSE25minusBASE0,DOSE25,BASE0,2000,0.038553438965117426,3.593764692946675,3.5552112539815575,-0.015403030697418219,0.023150408267699873
DOSE25minusDOSE21,DOSE25,DOSE21,2000,0.03201280974487242,3.593764692946675,3.5617518832018025,-0.0018073955308343104,0.03020541421403866
