column,subtask,n_items,gain_prev_to_best,gain_prev_to_best_per_item,loss_prev_to_best,loss_prev_to_best_per_item,gain_best_to_next,gain_best_to_next_per_item,loss_best_to_next,loss_best_to_next_per_item,transient_gain_best_only_vs_neighbors,transient_gain_best_only_vs_neighbors_per_item,persistent_gain_prev_to_best_through_next,persistent_gain_prev_to_best_through_next_per_item,recovered_loss_best_only_vs_neighbors,recovered_loss_best_only_vs_neighbors_per_item,gain_best_to_final,gain_best_to_final_per_item,loss_best_to_final,loss_best_to_final_per_item,net_prev_to_best,net_best_to_next,net_best_to_final,mean_flip_count_all,frac_any_flip_all
BLiMP,superlative_quantifiers_2,986,32,0.032454361054766734,14,0.014198782961460446,11,0.011156186612576065,15,0.015212981744421906,10,0.010141987829614604,22,0.02231237322515213,2,0.002028397565922921,24,0.02434077079107505,5,0.005070993914807302,18,-4,19,0.5669371196754563,0.21602434077079108
BLiMP,tough_vs_raising_1,948,6,0.006329113924050633,24,0.02531645569620253,12,0.012658227848101266,19,0.020042194092827006,3,0.0031645569620253164,3,0.0031645569620253164,6,0.006329113924050633,20,0.02109704641350211,14,0.014767932489451477,-18,-7,6,0.5010548523206751,0.189873417721519
BLiMP,wh_vs_that_with_gap_long_distance,910,24,0.026373626373626374,6,0.006593406593406593,7,0.007692307692307693,10,0.01098901098901099,6,0.006593406593406593,18,0.01978021978021978,3,0.0032967032967032967,16,0.017582417582417582,10,0.01098901098901099,18,-3,6,0.3395604395604396,0.13186813186813187
BLiMP,superlative_quantifiers_1,979,4,0.0040858018386108275,20,0.020429009193054137,13,0.013278855975485188,1,0.0010214504596527069,1,0.0010214504596527069,3,0.0030643513789581204,10,0.010214504596527068,9,0.009193054136874362,2,0.0020429009193054137,-16,12,7,0.21961184882533197,0.0735444330949949
BLiMP,determiner_noun_agreement_1,929,3,0.0032292787944025836,18,0.0193756727664155,9,0.00968783638320775,4,0.004305705059203444,1,0.001076426264800861,2,0.002152852529601722,7,0.007534983853606028,12,0.012917115177610334,4,0.004305705059203444,-15,5,8,0.2680301399354144,0.10226049515608181
BLiMP,distractor_agreement_relative_clause,871,28,0.03214695752009185,13,0.014925373134328358,21,0.024110218140068886,23,0.02640642939150402,12,0.013777267508610792,16,0.018369690011481057,7,0.008036739380022962,24,0.027554535017221583,17,0.01951779563719862,15,-2,7,0.6084959816303099,0.22847301951779564
BLiMP,coordinate_structure_constraint_complex_left_branch,906,24,0.026490066225165563,10,0.011037527593818985,22,0.024282560706401765,21,0.023178807947019868,6,0.006622516556291391,18,0.019867549668874173,7,0.00772626931567329,26,0.02869757174392936,24,0.026490066225165563,14,1,2,0.6688741721854304,0.24724061810154527
BLiMP,expletive_it_object_raising,759,5,0.006587615283267457,19,0.025032938076416336,12,0.015810276679841896,10,0.013175230566534914,1,0.0013175230566534915,4,0.005270092226613966,11,0.014492753623188406,10,0.013175230566534914,8,0.010540184453227932,-14,2,2,0.4505928853754941,0.15942028985507245
BLiMP,regular_plural_subject_verb_agreement_2,945,7,0.007407407407407408,21,0.022222222222222223,20,0.021164021164021163,14,0.014814814814814815,3,0.0031746031746031746,4,0.004232804232804233,12,0.012698412698412698,19,0.020105820105820106,14,0.014814814814814815,-14,6,5,0.39576719576719577,0.13544973544973546
BLiMP,anaphor_number_agreement,931,12,0.01288936627282492,25,0.02685284640171858,12,0.01288936627282492,9,0.00966702470461869,3,0.00322234156820623,9,0.00966702470461869,8,0.008592910848549946,14,0.015037593984962405,18,0.01933404940923738,-13,3,-4,0.5338345864661654,0.23200859291084855
BLiMP,existential_there_object_raising,812,6,0.007389162561576354,17,0.020935960591133004,17,0.020935960591133004,4,0.0049261083743842365,1,0.0012315270935960591,5,0.006157635467980296,9,0.011083743842364532,20,0.024630541871921183,4,0.0049261083743842365,-11,13,16,0.31157635467980294,0.11822660098522167
BLiMP,intransitive,868,15,0.01728110599078341,4,0.004608294930875576,19,0.021889400921658985,5,0.00576036866359447,3,0.0034562211981566822,12,0.013824884792626729,2,0.002304147465437788,9,0.010368663594470046,14,0.016129032258064516,11,14,-5,0.39285714285714285,0.16013824884792627
BLiMP,tough_vs_raising_2,920,20,0.021739130434782608,9,0.009782608695652175,23,0.025,4,0.004347826086956522,4,0.004347826086956522,16,0.017391304347826087,5,0.005434782608695652,26,0.02826086956521739,5,0.005434782608695652,11,19,21,0.46630434782608693,0.17608695652173914
BLiMP,determiner_noun_agreement_with_adjective_1,933,2,0.0021436227224008574,12,0.012861736334405145,6,0.006430868167202572,6,0.006430868167202572,1,0.0010718113612004287,1,0.0010718113612004287,6,0.006430868167202572,10,0.010718113612004287,5,0.0053590568060021436,-10,0,5,0.3011789924973205,0.12111468381564845
BLiMP,principle_A_domain_2,915,35,0.03825136612021858,25,0.0273224043715847,16,0.017486338797814208,22,0.024043715846994537,12,0.013114754098360656,23,0.025136612021857924,7,0.007650273224043716,29,0.03169398907103825,41,0.04480874316939891,10,-6,-12,0.7377049180327869,0.27650273224043714
BLiMP,drop_argument,920,16,0.017391304347826087,25,0.02717391304347826,20,0.021739130434782608,11,0.011956521739130435,5,0.005434782608695652,11,0.011956521739130435,9,0.009782608695652175,18,0.01956521739130435,12,0.013043478260869565,-9,9,6,0.5945652173913043,0.2184782608695652
BLiMP,passive_1,840,10,0.011904761904761904,19,0.02261904761904762,17,0.02023809523809524,12,0.014285714285714285,5,0.005952380952380952,5,0.005952380952380952,11,0.013095238095238096,17,0.02023809523809524,10,0.011904761904761904,-9,5,7,0.45,0.1630952380952381
BLiMP,adjunct_island,928,21,0.022629310344827586,13,0.014008620689655173,16,0.017241379310344827,17,0.018318965517241378,7,0.007543103448275862,14,0.015086206896551725,6,0.00646551724137931,15,0.016163793103448277,20,0.021551724137931036,8,-1,-5,0.5549568965517241,0.21336206896551724
BLiMP,anaphor_gender_agreement,971,18,0.018537590113285273,26,0.026776519052523172,25,0.025746652935118436,12,0.012358393408856848,6,0.006179196704428424,12,0.012358393408856848,15,0.015447991761071062,30,0.030895983522142123,34,0.035015447991761074,-8,13,-4,0.6261585993820803,0.24613800205973224
BLiMP,determiner_noun_agreement_with_adj_irregular_2,840,6,0.007142857142857143,14,0.016666666666666666,6,0.007142857142857143,13,0.015476190476190477,2,0.002380952380952381,4,0.004761904761904762,5,0.005952380952380952,8,0.009523809523809525,6,0.007142857142857143,-8,-7,2,0.3238095238095238,0.11428571428571428
BLiMP,irregular_past_participle_adjectives,961,13,0.013527575442247659,5,0.005202913631633715,4,0.004162330905306972,6,0.006243496357960458,5,0.005202913631633715,8,0.008324661810613945,1,0.001040582726326743,4,0.004162330905306972,10,0.01040582726326743,8,-2,-6,0.20915712799167535,0.08844953173777315
BLiMP,wh_vs_that_no_gap_long_distance,875,5,0.005714285714285714,13,0.014857142857142857,10,0.011428571428571429,6,0.006857142857142857,1,0.001142857142857143,4,0.004571428571428572,6,0.006857142857142857,9,0.010285714285714285,4,0.004571428571428572,-8,4,5,0.19428571428571428,0.072
BLiMP,animate_subject_passive,895,16,0.017877094972067038,9,0.01005586592178771,10,0.0111731843575419,15,0.01675977653631285,6,0.0067039106145251395,10,0.0111731843575419,2,0.0022346368715083797,22,0.024581005586592177,15,0.01675977653631285,7,-5,7,0.3888268156424581,0.1418994413407821
BLiMP,determiner_noun_agreement_irregular_1,681,4,0.005873715124816446,11,0.016152716593245228,8,0.011747430249632892,3,0.004405286343612335,1,0.0014684287812041115,3,0.004405286343612335,4,0.005873715124816446,17,0.024963289280469897,6,0.00881057268722467,-7,5,11,0.3392070484581498,0.13656387665198239
BLiMP,wh_questions_object_gap,859,24,0.027939464493597205,17,0.01979045401629802,20,0.023282887077997673,22,0.025611175785797437,9,0.010477299185098952,15,0.017462165308498253,5,0.005820721769499418,25,0.02910360884749709,16,0.018626309662398137,7,-2,9,0.7182770663562281,0.2572759022118743
BLiMP,complex_NP_island,846,25,0.02955082742316785,19,0.022458628841607566,11,0.013002364066193853,19,0.022458628841607566,10,0.01182033096926714,15,0.01773049645390071,4,0.004728132387706856,16,0.018912529550827423,14,0.016548463356973995,6,-8,2,0.5945626477541371,0.2293144208037825
BLiMP,coordinate_structure_constraint_object_extraction,949,13,0.0136986301369863,19,0.020021074815595362,13,0.0136986301369863,10,0.01053740779768177,7,0.007376185458377239,6,0.006322444678609062,8,0.008429926238145416,18,0.018967334035827187,15,0.015806111696522657,-6,3,3,0.48472075869336145,0.18967334035827185
BLiMP,determiner_noun_agreement_with_adj_irregular_1,718,11,0.01532033426183844,5,0.006963788300835654,7,0.009749303621169917,3,0.004178272980501393,2,0.002785515320334262,9,0.012534818941504178,3,0.004178272980501393,9,0.012534818941504178,7,0.009749303621169917,6,4,2,0.24233983286908078,0.10306406685236769
BLiMP,existential_there_subject_raising,924,9,0.00974025974025974,15,0.016233766233766232,20,0.021645021645021644,8,0.008658008658008658,3,0.003246753246753247,6,0.006493506493506494,8,0.008658008658008658,21,0.022727272727272728,9,0.00974025974025974,-6,12,12,0.37554112554112556,0.12337662337662338
BLiMP,principle_A_reconstruction,967,29,0.02998965873836608,23,0.023784901758014478,18,0.01861427094105481,24,0.02481902792140641,8,0.008273009307135471,21,0.02171664943123061,10,0.010341261633919338,44,0.045501551189245086,17,0.017580144777662874,6,-6,27,0.704239917269907,0.25853154084798347
BLiMP,wh_island,960,27,0.028125,21,0.021875,11,0.011458333333333333,32,0.03333333333333333,14,0.014583333333333334,13,0.013541666666666667,7,0.007291666666666667,45,0.046875,5,0.005208333333333333,6,-21,40,0.775,0.28854166666666664
BLiMP,wh_questions_subject_gap,898,21,0.02338530066815145,15,0.01670378619153675,20,0.022271714922048998,6,0.0066815144766146995,2,0.0022271714922048997,19,0.021158129175946547,6,0.0066815144766146995,12,0.013363028953229399,12,0.013363028953229399,6,14,0,0.5534521158129176,0.20155902004454343
BLiMP,animate_subject_trans,923,20,0.021668472372697724,15,0.016251354279523293,16,0.01733477789815818,14,0.015167930660888408,8,0.00866738894907909,12,0.013001083423618635,7,0.007583965330444204,10,0.010834236186348862,17,0.018418201516793065,5,2,-7,0.4517876489707476,0.16034669555796316
BLiMP,inchoative,855,17,0.019883040935672516,12,0.014035087719298246,14,0.016374269005847954,9,0.010526315789473684,6,0.007017543859649123,11,0.012865497076023392,5,0.005847953216374269,12,0.014035087719298246,12,0.014035087719298246,5,5,0,0.4023391812865497,0.15087719298245614
BLiMP,irregular_past_participle_verbs,942,17,0.018046709129511677,12,0.012738853503184714,23,0.024416135881104035,10,0.010615711252653927,6,0.006369426751592357,11,0.01167728237791932,6,0.006369426751592357,18,0.01910828025477707,9,0.009554140127388535,5,13,9,0.4469214437367304,0.15074309978768577
BLiMP,principle_A_domain_3,941,30,0.031880977683315624,35,0.03719447396386823,21,0.022316684378320937,25,0.026567481402763018,14,0.01487778958554729,16,0.01700318809776833,10,0.010626992561105207,34,0.036131774707757705,20,0.021253985122210415,-5,-4,14,0.8767268862911796,0.3241232731137088
BLiMP,matrix_question_npi_licensor_present,929,25,0.02691065662002153,21,0.022604951560818085,20,0.021528525296017224,14,0.015069967707212056,5,0.005382131324004306,20,0.021528525296017224,8,0.008611410118406888,18,0.0193756727664155,21,0.022604951560818085,4,6,-3,0.6490850376749193,0.26157158234660927
BLiMP,passive_2,903,9,0.009966777408637873,13,0.014396456256921373,7,0.007751937984496124,9,0.009966777408637873,5,0.005537098560354375,4,0.004429678848283499,5,0.005537098560354375,12,0.013289036544850499,10,0.01107419712070875,-4,-2,2,0.4097452934662237,0.16057585825027684
BLiMP,sentential_subject_island,961,17,0.01768990634755463,21,0.021852237252861603,14,0.014568158168574402,23,0.023933402705515087,6,0.006243496357960458,11,0.011446409989594173,6,0.006243496357960458,22,0.022892819979188347,21,0.021852237252861603,-4,-9,1,0.676378772112383,0.24349635796045785
BLiMP,determiner_noun_agreement_2,931,2,0.0021482277121374865,5,0.0053705692803437165,5,0.0053705692803437165,5,0.0053705692803437165,0,0.0,2,0.0021482277121374865,3,0.00322234156820623,4,0.004296455424274973,4,0.004296455424274973,-3,0,0,0.11707841031149302,0.045112781954887216
BLiMP,distractor_agreement_relational_noun,788,31,0.03934010152284264,28,0.03553299492385787,26,0.03299492385786802,22,0.027918781725888325,14,0.017766497461928935,17,0.021573604060913704,10,0.012690355329949238,39,0.04949238578680203,23,0.02918781725888325,3,4,16,0.9581218274111675,0.350253807106599
BLiMP,ellipsis_n_bar_2,828,4,0.004830917874396135,1,0.0012077294685990338,0,0.0,4,0.004830917874396135,2,0.0024154589371980675,2,0.0024154589371980675,0,0.0,3,0.0036231884057971015,4,0.004830917874396135,3,-4,-1,0.12560386473429952,0.050724637681159424
BLiMP,sentential_negation_npi_licensor_present,919,3,0.003264417845484222,0,0.0,0,0.0,2,0.002176278563656148,0,0.0,3,0.003264417845484222,0,0.0,0,0.0,3,0.003264417845484222,3,-2,-3,0.062023939064200215,0.028291621327529923
BLiMP,wh_vs_that_no_gap,861,12,0.013937282229965157,15,0.017421602787456445,20,0.023228803716608595,7,0.008130081300813009,1,0.0011614401858304297,11,0.012775842044134728,10,0.011614401858304297,10,0.011614401858304297,10,0.011614401858304297,-3,13,0,0.3995354239256678,0.13240418118466898
BLiMP,ellipsis_n_bar_1,802,21,0.026184538653366583,19,0.02369077306733167,14,0.017456359102244388,20,0.02493765586034913,10,0.012468827930174564,11,0.01371571072319202,9,0.011221945137157107,16,0.0199501246882793,20,0.02493765586034913,2,-6,-4,0.5947630922693267,0.2256857855361596
BLiMP,irregular_plural_subject_verb_agreement_1,804,15,0.018656716417910446,13,0.01616915422885572,17,0.021144278606965175,8,0.009950248756218905,5,0.006218905472636816,10,0.012437810945273632,8,0.009950248756218905,22,0.02736318407960199,13,0.01616915422885572,2,9,9,0.4291044776119403,0.14054726368159204
BLiMP,left_branch_island_simple_question,951,22,0.023133543638275498,20,0.02103049421661409,6,0.006309148264984227,35,0.03680336487907466,9,0.00946372239747634,13,0.013669821240799159,3,0.0031545741324921135,16,0.016824395373291272,27,0.028391167192429023,2,-29,-11,0.6792849631966351,0.2555205047318612
BLiMP,wh_vs_that_with_gap,919,17,0.018498367791077257,15,0.01632208922742111,23,0.025027203482045703,7,0.007616974972796518,1,0.001088139281828074,16,0.017410228509249184,12,0.013057671381936888,35,0.03808487486398259,3,0.003264417845484222,2,16,32,0.558215451577802,0.21545157780195864
BLiMP,causative,818,13,0.01589242053789731,12,0.014669926650366748,9,0.011002444987775062,13,0.01589242053789731,8,0.009779951100244499,5,0.006112469437652812,2,0.0024449877750611247,14,0.017114914425427872,11,0.013447432762836185,1,-4,3,0.3899755501222494,0.1528117359413203
BLiMP,determiner_noun_agreement_irregular_2,820,7,0.00853658536585366,6,0.007317073170731708,3,0.003658536585365854,14,0.01707317073170732,3,0.003658536585365854,4,0.004878048780487805,0,0.0,4,0.004878048780487805,8,0.00975609756097561,1,-11,-4,0.2121951219512195,0.09024390243902439
BLiMP,principle_A_case_1,912,0,0.0,1,0.0010964912280701754,1,0.0010964912280701754,0,0.0,0,0.0,0,0.0,1,0.0010964912280701754,1,0.0010964912280701754,0,0.0,-1,1,1,0.003289473684210526,0.0010964912280701754
BLiMP,principle_A_case_2,915,10,0.01092896174863388,11,0.012021857923497269,14,0.015300546448087432,7,0.007650273224043716,3,0.003278688524590164,7,0.007650273224043716,8,0.008743169398907104,16,0.017486338797814208,9,0.009836065573770493,-1,7,7,0.3584699453551913,0.14098360655737704
BLiMP,principle_A_domain_1,914,16,0.0175054704595186,15,0.016411378555798686,30,0.03282275711159737,3,0.0032822757111597373,0,0.0,16,0.0175054704595186,8,0.0087527352297593,37,0.04048140043763676,8,0.0087527352297593,1,27,29,0.7560175054704595,0.2713347921225383
BLiMP,transitive,868,10,0.01152073732718894,11,0.012672811059907835,6,0.0069124423963133645,11,0.012672811059907835,5,0.00576036866359447,5,0.00576036866359447,3,0.0034562211981566822,9,0.010368663594470046,17,0.019585253456221197,-1,-5,-8,0.3490783410138249,0.14055299539170507
BLiMP,wh_questions_subject_gap_long_distance,857,6,0.007001166861143524,7,0.008168028004667444,8,0.009334889148191364,3,0.003500583430571762,0,0.0,6,0.007001166861143524,2,0.002333722287047841,8,0.009334889148191364,5,0.005834305717619603,-1,5,3,0.23687281213535588,0.08868144690781797
BLiMP,determiner_noun_agreement_with_adj_2,941,5,0.005313496280552604,5,0.005313496280552604,5,0.005313496280552604,7,0.007438894792773645,3,0.003188097768331562,2,0.0021253985122210413,3,0.003188097768331562,8,0.008501594048884165,4,0.004250797024442083,0,-2,4,0.1849096705632306,0.0669500531349628
BLiMP,existential_there_quantifiers_1,930,3,0.0032258064516129032,3,0.0032258064516129032,5,0.005376344086021506,1,0.001075268817204301,0,0.0,3,0.0032258064516129032,3,0.0032258064516129032,5,0.005376344086021506,1,0.001075268817204301,0,4,4,0.046236559139784944,0.023655913978494623
COMPS,base,49340,1638,0.03319821645723551,1535,0.03111066072152412,1519,0.03078638021888934,1589,0.0322051074179165,606,0.012282124037292258,1032,0.02091609241994325,580,0.011755168220510741,1561,0.031637616538305637,1477,0.029935143899473046,103,-70,84,0.9010133765707337,0.33601540332387514
COMPS,wugs_dist_before,13896,481,0.034614277489925155,519,0.03734887737478411,421,0.030296488198042603,485,0.034902130109384,173,0.012449625791594704,308,0.022164651698330456,147,0.010578583765112263,684,0.04922279792746114,504,0.03626943005181347,-38,-64,180,1.096502590673575,0.3960132412204951
COMPS,wugs_dist_in_between,13896,516,0.037132987910189985,480,0.03454231433506045,483,0.03475820379965458,388,0.027921704087507198,138,0.009930915371329879,378,0.027202072538860103,193,0.013888888888888888,446,0.03209556706966033,635,0.04569660333909038,36,95,-189,1.0541162924582614,0.37802245250431776
COMPS,wugs,13896,366,0.026338514680483593,385,0.027705814622913067,397,0.02856937248128958,360,0.025906735751295335,138,0.009930915371329879,228,0.016407599309153715,149,0.01072251007484168,422,0.030368451352907312,382,0.02748992515831894,-19,37,40,0.7996545768566494,0.29217040875071965
EWoK,agent-properties,2210,45,0.020361990950226245,68,0.03076923076923077,68,0.03076923076923077,58,0.026244343891402715,17,0.007692307692307693,28,0.012669683257918552,32,0.014479638009049774,79,0.03574660633484163,62,0.028054298642533938,-23,10,17,0.7271493212669683,0.25339366515837103
EWoK,material-dynamics,770,35,0.045454545454545456,22,0.02857142857142857,9,0.011688311688311689,11,0.014285714285714285,9,0.011688311688311689,26,0.033766233766233764,1,0.0012987012987012987,25,0.032467532467532464,40,0.05194805194805195,13,-2,-15,0.9857142857142858,0.33116883116883117
EWoK,social-relations,1548,68,0.04392764857881137,62,0.040051679586563305,73,0.047157622739018086,53,0.034237726098191215,23,0.014857881136950904,45,0.029069767441860465,42,0.027131782945736434,64,0.041343669250646,59,0.03811369509043928,6,20,5,1.058139534883721,0.35335917312661497
EWoK,social-properties,328,5,0.01524390243902439,10,0.03048780487804878,7,0.021341463414634148,7,0.021341463414634148,0,0.0,5,0.01524390243902439,4,0.012195121951219513,8,0.024390243902439025,5,0.01524390243902439,-5,0,3,0.7804878048780488,0.32926829268292684
EWoK,physical-dynamics,120,3,0.025,5,0.041666666666666664,2,0.016666666666666666,1,0.008333333333333333,0,0.0,3,0.025,2,0.016666666666666666,4,0.03333333333333333,6,0.05,-2,1,-2,0.8916666666666667,0.30833333333333335
EWoK,physical-relations,818,14,0.017114914425427872,12,0.014669926650366748,17,0.02078239608801956,14,0.017114914425427872,4,0.004889975550122249,10,0.012224938875305624,5,0.006112469437652812,11,0.013447432762836185,10,0.012224938875305624,2,3,1,0.7811735941320294,0.27995110024449876
EWoK,quantitative-properties,314,14,0.044585987261146494,12,0.03821656050955414,7,0.022292993630573247,9,0.028662420382165606,4,0.012738853503184714,10,0.03184713375796178,2,0.006369426751592357,6,0.01910828025477707,9,0.028662420382165606,2,-2,-3,0.8503184713375797,0.3184713375796178
EWoK,social-interactions,294,13,0.04421768707482993,11,0.03741496598639456,7,0.023809523809523808,11,0.03741496598639456,5,0.017006802721088437,8,0.027210884353741496,5,0.017006802721088437,6,0.02040816326530612,15,0.05102040816326531,2,-4,-9,0.8605442176870748,0.3163265306122449
EWoK,material-properties,170,7,0.041176470588235294,6,0.03529411764705882,6,0.03529411764705882,7,0.041176470588235294,4,0.023529411764705882,3,0.01764705882352941,3,0.01764705882352941,4,0.023529411764705882,10,0.058823529411764705,1,-1,-6,0.9470588235294117,0.32941176470588235
EWoK,spatial-relations,490,14,0.02857142857142857,13,0.026530612244897958,20,0.04081632653061224,16,0.0326530612244898,8,0.0163265306122449,6,0.012244897959183673,7,0.014285714285714285,12,0.024489795918367346,16,0.0326530612244898,1,4,-4,0.8408163265306122,0.29183673469387755
EWoK,physical-interactions,556,19,0.0341726618705036,19,0.0341726618705036,18,0.03237410071942446,19,0.0341726618705036,10,0.017985611510791366,9,0.01618705035971223,9,0.01618705035971223,12,0.02158273381294964,18,0.03237410071942446,0,-1,-6,0.8381294964028777,0.29676258992805754
Entity,move_contents_0_ops,516,16,0.031007751937984496,10,0.01937984496124031,17,0.03294573643410853,15,0.029069767441860465,9,0.01744186046511628,7,0.013565891472868217,6,0.011627906976744186,17,0.03294573643410853,13,0.025193798449612403,6,2,4,0.6375968992248062,0.22093023255813954
Entity,move_contents_3_ops,406,13,0.03201970443349754,7,0.017241379310344827,1,0.0024630541871921183,13,0.03201970443349754,7,0.017241379310344827,6,0.014778325123152709,0,0.0,7,0.017241379310344827,21,0.05172413793103448,6,-12,-14,0.5763546798029556,0.2019704433497537
Entity,move_contents_2_ops,399,8,0.020050125313283207,3,0.007518796992481203,6,0.015037593984962405,6,0.015037593984962405,4,0.010025062656641603,4,0.010025062656641603,0,0.0,6,0.015037593984962405,13,0.03258145363408521,5,0,-7,0.5213032581453634,0.18045112781954886
Entity,regular_3_ops,425,5,0.011764705882352941,10,0.023529411764705882,7,0.01647058823529412,4,0.009411764705882352,2,0.004705882352941176,3,0.007058823529411765,4,0.009411764705882352,11,0.02588235294117647,10,0.023529411764705882,-5,3,1,0.5317647058823529,0.1811764705882353
Entity,ambiref_0_ops,508,10,0.01968503937007874,14,0.027559055118110236,9,0.017716535433070866,11,0.021653543307086614,5,0.00984251968503937,5,0.00984251968503937,6,0.011811023622047244,10,0.01968503937007874,9,0.017716535433070866,-4,-2,1,0.5787401574803149,0.19488188976377951
Entity,ambiref_1_ops,428,4,0.009345794392523364,8,0.018691588785046728,6,0.014018691588785047,3,0.007009345794392523,2,0.004672897196261682,2,0.004672897196261682,2,0.004672897196261682,9,0.02102803738317757,7,0.016355140186915886,-4,3,2,0.37383177570093457,0.1191588785046729
Entity,ambiref_3_ops,409,5,0.012224938875305624,9,0.022004889975550123,7,0.017114914425427872,8,0.019559902200488997,2,0.004889975550122249,3,0.007334963325183374,4,0.009779951100244499,6,0.014669926650366748,11,0.02689486552567237,-4,-1,-5,0.49144254278728605,0.17603911980440098
Entity,move_contents_4_ops,353,8,0.0226628895184136,4,0.0113314447592068,8,0.0226628895184136,4,0.0113314447592068,1,0.0028328611898017,7,0.019830028328611898,1,0.0028328611898017,5,0.014164305949008499,23,0.06515580736543909,4,4,-18,0.6912181303116147,0.24079320113314448
Entity,move_contents_1_ops,437,2,0.004576659038901602,5,0.011441647597254004,7,0.016018306636155607,5,0.011441647597254004,2,0.004576659038901602,0,0.0,4,0.009153318077803204,6,0.013729977116704805,5,0.011441647597254004,-3,2,1,0.36613272311212813,0.14187643020594964
Entity,regular_0_ops,517,13,0.025145067698259187,16,0.030947775628626693,10,0.019342359767891684,8,0.015473887814313346,5,0.009671179883945842,8,0.015473887814313346,6,0.01160541586073501,24,0.04642166344294004,9,0.017408123791102514,-3,2,15,0.6808510638297872,0.2263056092843327
Entity,regular_1_ops,409,7,0.017114914425427872,4,0.009779951100244499,6,0.014669926650366748,6,0.014669926650366748,3,0.007334963325183374,4,0.009779951100244499,1,0.0024449877750611247,4,0.009779951100244499,10,0.02444987775061125,3,0,-6,0.530562347188264,0.1784841075794621
Entity,ambiref_2_ops,413,8,0.01937046004842615,6,0.014527845036319613,6,0.014527845036319613,6,0.014527845036319613,2,0.004842615012106538,6,0.014527845036319613,3,0.007263922518159807,9,0.021791767554479417,10,0.024213075060532687,2,0,-1,0.5108958837772397,0.15254237288135594
