seed,checkpoint,probe_set,packet_id,slot_mode,packet_type,gold_state_type,updated_conflict_heuristic,full_delta_T_retention,full_delta_U_retention,full_delta_N_retention_prior,full_net_T_minus_U_retention,full_net_T_minus_N_retention,full_binding_pair_sum_Tretention_Uretention,content_delta_T_retention,content_delta_U_retention,content_delta_N_retention_prior,content_net_T_minus_U_retention,content_net_T_minus_N_retention,content_binding_pair_sum_Tretention_Uretention,full_delta_T_update_use,full_delta_N_update_prior,full_net_T_minus_U_update_use,full_net_T_minus_N_update_use,full_binding_pair_sum_Tupdate_Uretention,content_delta_T_update_use,content_delta_N_update_prior,content_net_T_minus_U_update_use,content_net_T_minus_N_update_use,content_binding_pair_sum_Tupdate_Uretention
43122,chck_86M,extended_nontrain,rw2s0_007606,template,UNCHANGED_DISTRACTOR_USE,possession_artifact,,0.374986176379025,-0.28554871799424286,-0.5311802808195356,0.6815391886048019,0.9061664571985606,0.04471872919239106,0.4824571667704731,-0.25617559638340026,-0.7268472001887858,0.9251911774044856,1.209304366959259,0.11314078519353643,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_011096,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-1.5790961033354205,-0.08943308321759103,-1.1529978262881442,-0.46306480144460993,-0.4260982770472763,-0.8342645932765058,-2.6919245733879507,-0.14041450790440047,-1.7553870407864451,-0.9525334732607007,-0.9365375326015055,-1.4161695406461756,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_017880,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,3.3329920459509594,-0.5537399311666378,1.5244088165054563,1.628748104078113,1.808583229445503,1.3896260573921608,3.32964612301439,-0.8709846125294767,1.5140557855367653,1.63651756066829,1.8155903374776248,1.2293307552424566,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_002632,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.17992193726656425,-0.2110356799482056,0.06581981483946686,0.13481254238701823,0.11410212242709739,-0.015556871340820677,0.21423622678654886,-0.2733442407101392,0.07757485006004572,0.18377733160741627,0.13666137672650314,-0.029554006961795165,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_023936,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.80952566922733,-0.13330585172488574,-0.29624151484435934,-0.06111767721307948,-0.5132841543829707,-0.4714157604761079,-0.9089304861612619,-0.0197954889386891,-0.21650205068290163,-0.20613204436376775,-0.6924284354783603,-0.4643629875499755,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_014674,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.01934830322861672,-0.5839954872382807,0.33154438974387457,-0.015594318938545376,-0.35089269297249126,-0.3016718952334487,-0.009053530104990534,-0.9926633369576718,0.5326151474534218,-0.09996506536290693,-0.5416686775584123,-0.5008584335313312,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_018012,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.6408165124160321,-0.7505985912246007,-0.7327953465536918,-0.2096980100836261,0.09197883413765973,-0.6957075518203164,-0.6250893974543683,-0.9210716458037498,-0.775078846407788,-0.2572423403949611,0.1499894489534197,-0.773080521629059,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_021141,template,UNCHANGED_DISTRACTOR_USE,possession_artifact,,-0.2761635133065288,0.16514332522638142,1.019895336202656,-0.7978754854605854,-1.2960588495091847,-0.055510094040073676,0.03237312417477356,0.30990931461565197,1.4209240593947472,-0.47772453068755616,-1.3885509352199736,0.17114121939521276,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_016104,template,UNCHANGED_DISTRACTOR_USE,status_condition_event,,0.297761448472738,-0.5030869722366331,-0.27983900954326035,0.8394743142028642,0.5776004580159984,-0.10266276188194756,0.26458476732174585,-0.9488261149575319,-1.1076818704605103,1.7131627276539811,1.372266637782256,-0.342120673817893,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_021911,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.6353475794603582,0.6248373791375863,-0.35076789156300947,-0.26042540892376564,-0.2845796878973488,-0.005255100161385973,-0.7175223183818162,0.861001055315137,-0.6611676421016455,-0.05311961555853495,-0.05635467628017077,0.0717393684666604,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_010657,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.4436059061437845,-0.18402342488989243,0.22049699090421093,0.0198201734572645,0.22310891523957355,0.12979124062694603,0.3749969955533743,-0.22496636708577467,0.1495309490710488,-0.010853396728634834,0.2254660464823255,0.07501531423379981,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_032195,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.2643913781063423,-0.2412543379856894,0.3676748022954488,-0.29814316743156977,-0.10328342418910652,0.011568520060326437,0.27051167420688127,-0.27845269279731877,-0.1229569925261389,0.03905242548457355,0.39346866673302017,-0.003970509295218749,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_008877,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,1.5873814690858126,-0.5759648438543086,1.5132736892749854,-0.001881113275885582,0.07410777981082717,0.505708312615752,1.5873814690858126,-0.8823837488889694,1.5132736892749854,-0.001881113275885582,0.07410777981082717,0.3524988600984216,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_030906,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.7475377684148659,0.4851100604748346,-0.7797612388928732,1.0761936749331675,1.527299007307739,0.6163239144448502,0.15514700789935887,0.5769001833784078,-1.4296629205346107,1.0526513673830777,1.5848099284339696,0.3660235956388833,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_008903,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.8864164345199244,1.6061128346249456,1.317934301309288,-0.5273779084673154,-0.43151786678936355,1.246264634572435,1.564980422457059,2.7879805129487067,2.0911822120348598,-0.7776147574186334,-0.5262017895778008,2.176480467702883,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_009894,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,1.9691503538439674,-3.844571974438926,0.44075495780756135,1.8067183652892718,1.528395396036406,-0.9377108102974794,1.8896741323173045,-4.027238889411092,0.232509312406183,1.9099090587347738,1.6571648199111215,-1.0687823785468937,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_008492,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.870176459848881,0.09781705148052422,0.33963180886348665,0.4789897184120493,0.5305446509853944,0.4839967556647026,1.245781176607125,0.15225444882526062,0.4988224221985247,0.4464086858691503,0.7469587544086003,0.6990178127161928,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_005535,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.12203384503733267,0.7311552130406547,0.8264584924548952,-0.791566019924911,-0.7044246474175626,0.42659452903899364,0.09491952204455922,0.7018255049983662,0.7944240825871614,-0.7893506348753959,-0.6995045605426021,0.3983725135214627,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_022730,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.9150181066555282,1.6491188146173954,0.08798118106400032,0.7126368993582831,0.8270369255915279,1.2820684606364618,0.8968392046168445,1.6384674889345967,0.07678535189479518,0.7051093230023986,0.8200538527220493,1.2676533467757207,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_011493,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.536015292053067,-0.16472956154029905,-1.4386216884567622,0.6475720002448986,0.9026063964036952,-0.350372426796683,-0.8088440993800763,-0.28110868763178587,-1.9660323828458788,0.9289571614935994,1.1571882834658025,-0.5449763935059311,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_014088,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.055318776750937326,-0.7494323515915313,0.39746347181498987,-0.335739367129281,-0.34214469506405254,-0.347056787420297,0.46742323390208185,-0.6252022551062206,0.899078162076572,-0.08376627981973161,-0.43165492817449014,-0.07888951060206939,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_021855,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.5989741581595607,0.6038079941903964,-0.4242407365753831,-0.10717408092589098,-0.1747334215841776,0.0024169180154178793,-0.6316328758994738,1.1664823975414036,-0.18804542670647173,-0.49998519830405574,-0.4435874491930021,0.2674247608209649,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_004837,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.4291053221760581,0.8634453352008546,0.08544131142220346,0.47752705046774,0.34366401075385467,0.6462753286884564,0.49580411737163854,0.9912431264917054,0.024406341214974425,0.6368205584585678,0.4713977761566641,0.743523621931672,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_010574,template,UNCHANGED_DISTRACTOR_USE,location_containment,,-0.2200401210734112,-0.3033577944406055,-0.7554513648872012,0.439201069784097,0.53541124381379,-0.26169895775700835,-0.6409521833372613,-0.6015190524049103,-1.207862067843477,0.41140213459730113,0.5669098845062157,-0.6212356178710858,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_013080,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-0.28629966439413157,0.8392981190234423,0.11826726887375116,-0.8830251705699725,-0.40456693326788273,0.27649922731465537,-0.3012997701453668,1.2296648085117339,0.23439868241548512,-1.4154835864591102,-0.5356984525608519,0.46418251918318354,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_012291,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,0.11861130222678185,-0.45671545900404453,0.6960011911578476,-0.7925036195665598,-0.5773898889310658,-0.16905207838863134,0.11152349784970328,-0.6295758703102665,0.533206632981698,-0.7934301067143679,-0.42168313513199474,-0.2590261862302816,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s1_031574,template,UNCHANGED_DISTRACTOR_USE,other_relation_state,,-3.975864568294491,-3.296819439134561,-1.2121062241494656,-2.5176051739254026,-2.7637583441450255,-3.636342003714526,-3.916741009801626,-3.3238046392798424,-1.2311208955943584,-2.4314964152872562,-2.6856201142072678,-3.6202728245407343,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw2s0_026421,template,UNCHANGED_DISTRACTOR_USE,location_containment,,0.13092693734160138,-0.010916396356021485,0.2089234915758773,-0.13187163035867572,-0.07799655423427593,0.06000527049278995,0.16761878149554832,-0.06130745571135776,0.21112074120901525,-0.013536626007407904,-0.04350195971346693,0.05315566289209528,,,,,,,,,,
43122,chck_86M,extended_nontrain,rw_025835,template,UNCHANGED_DISTRACTOR_USE,possession_artifact,,-0.17782349046319723,-0.8703105224385146,-1.0842382277672495,0.48635528578112464,0.9064147373040523,-0.5240670064508559,-0.5935639160064357,-0.7890333527078233,-0.8989981771446764,-0.3829246019013226,0.3054342611382408,-0.6912986343571295,,,,,,,,,,
