pair_id,source,original_words,rewrite_words,pair_words,len_ratio,content_jaccard_common_def,content_overlap_min_common_def,stored_content_overlap,stored_content_jaccard,longest_common_contiguous_words_common_def
rw2s0_004054,simple_wiki,37,41,78,1.1081081081081081,0.72,0.8571428571428571,0.8636363636363636,,11
rw2s0_027992,bnc_spoken,24,24,48,1.0,0.8,0.9230769230769231,0.9230769230769231,,12
rw2s0_030999,simple_wiki,31,30,61,0.967741935483871,0.8,0.9230769230769231,0.9230769230769231,,13
rw2s0_032518,simple_wiki,21,21,42,1.0,0.6470588235294118,0.7857142857142857,0.7692307692307693,,10
rw2s1_004049,gutenberg,22,24,46,1.0909090909090908,0.7272727272727273,0.8888888888888888,0.9,,8
rw2s0_024511,gutenberg,23,16,39,0.6956521739130435,0.38461538461538464,0.625,0.625,,2
rw2s1_022079,gutenberg,21,17,38,0.8095238095238095,0.3333333333333333,0.625,0.625,,4
rw2s0_008494,simple_wiki,18,17,35,0.9444444444444444,0.4666666666666667,0.7,0.75,,4
rw2s1_013894,simple_wiki,31,28,59,0.9032258064516129,0.8235294117647058,0.9333333333333333,0.9375,,11
rw2s1_016633,bnc_spoken,27,24,51,0.8888888888888888,0.4166666666666667,0.7142857142857143,0.7142857142857143,,6
rw2s0_028834,open_subtitles,20,24,44,1.2,0.46153846153846156,0.6666666666666666,0.6666666666666666,,5
rw2s1_018259,gutenberg,23,19,42,0.8260869565217391,0.5833333333333334,0.7777777777777778,0.7777777777777778,,3
rw2s1_029671,open_subtitles,25,28,53,1.12,0.6,0.75,0.7692307692307693,,9
rw2s1_031382,simple_wiki,18,18,36,1.0,0.8,0.8888888888888888,0.8888888888888888,,12
rw2s1_013675,simple_wiki,23,29,52,1.2608695652173914,0.7777777777777778,0.9333333333333333,0.9333333333333333,,7
rw2s0_002308,bnc_spoken,50,51,101,1.02,0.5862068965517241,0.7727272727272727,0.7391304347826086,,21
rw2s1_009203,simple_wiki,26,20,46,0.7692307692307693,0.6470588235294118,0.8461538461538461,0.8461538461538461,,11
rw2s1_028355,gutenberg,44,37,81,0.8409090909090909,0.76,0.8636363636363636,0.8695652173913043,,8
rw2s0_010793,childes,18,20,38,1.1111111111111112,0.7,0.875,0.875,,10
rw2s0_017390,gutenberg,30,21,51,0.7,0.38095238095238093,0.6153846153846154,0.5333333333333333,,3
rw2s1_031080,gutenberg,33,30,63,0.9090909090909091,0.7272727272727273,0.8888888888888888,0.8888888888888888,,20
rw2s1_006145,bnc_spoken,25,23,48,0.92,0.45454545454545453,0.625,0.6666666666666666,,8
rw2s0_025701,gutenberg,20,19,39,0.95,0.6363636363636364,0.7777777777777778,0.7777777777777778,,10
rw2s0_014036,bnc_spoken,34,34,68,1.0,0.8333333333333334,0.9375,0.8823529411764706,,15
rw2s0_019618,bnc_spoken,30,28,58,0.9333333333333333,0.8,0.9230769230769231,0.8461538461538461,,12
rw2s0_013524,bnc_spoken,29,27,56,0.9310344827586207,0.9333333333333333,1.0,0.9285714285714286,,5
rw2s0_015160,simple_wiki,19,19,38,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,,8
rw2s1_007684,gutenberg,29,27,56,0.9310344827586207,0.6875,0.8461538461538461,0.8571428571428571,,11
rw2s0_027313,simple_wiki,27,28,55,1.037037037037037,0.8461538461538461,1.0,0.9166666666666666,,11
rw2s0_030871,simple_wiki,23,24,47,1.0434782608695652,0.5294117647058824,0.6923076923076923,0.6923076923076923,,4
rw2s1_022845,gutenberg,26,21,47,0.8076923076923077,0.46153846153846156,0.6666666666666666,0.6666666666666666,,4
rw2s1_002917,gutenberg,26,24,50,0.9230769230769231,0.4444444444444444,0.6153846153846154,0.6153846153846154,,5
rw2s1_023507,gutenberg,29,29,58,1.0,0.8461538461538461,0.9166666666666666,0.9166666666666666,,27
rw2s1_001770,gutenberg,33,29,62,0.8787878787878788,0.5625,0.75,0.75,,17
rw2s1_004056,gutenberg,18,18,36,1.0,0.23529411764705882,0.4,0.4,,4
rw2s0_015354,gutenberg,31,29,60,0.9354838709677419,0.8461538461538461,0.9166666666666666,0.9285714285714286,,25
rw2s1_013137,simple_wiki,20,21,41,1.05,0.7,0.875,0.875,,5
rw2s0_003095,simple_wiki,19,19,38,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,,18
rw2s1_031892,gutenberg,20,18,38,0.9,0.4375,0.7,0.6363636363636364,,4
rw2s0_030234,open_subtitles,20,22,42,1.1,0.6428571428571429,0.8181818181818182,0.8181818181818182,,6
rw2s0_010628,gutenberg,19,22,41,1.1578947368421053,0.4375,0.6363636363636364,0.6,,4
rw2s0_005227,gutenberg,23,21,44,0.9130434782608695,0.16666666666666666,0.3,0.3,,3
rw2s0_009585,gutenberg,18,18,36,1.0,0.6,0.75,0.75,,5
rw2s0_000813,gutenberg,24,27,51,1.125,0.6666666666666666,0.8,0.8,,5
rw2s0_030959,gutenberg,26,25,51,0.9615384615384616,0.6,0.75,0.7692307692307693,,11
rw2s0_025626,simple_wiki,27,27,54,1.0,0.8,0.9230769230769231,0.9230769230769231,,13
rw2s1_023274,simple_wiki,18,18,36,1.0,0.6153846153846154,0.8,0.8,,5
rw2s0_023563,simple_wiki,21,22,43,1.0476190476190477,0.7692307692307693,0.9090909090909091,0.9090909090909091,,7
rw2s0_003257,bnc_spoken,34,30,64,0.8823529411764706,0.6,0.75,0.7857142857142857,,17
rw2s0_009586,simple_wiki,19,18,37,0.9473684210526315,0.75,0.8571428571428571,0.8666666666666667,,8
rw2s0_021376,gutenberg,27,30,57,1.1111111111111112,0.5714285714285714,0.8,0.8181818181818182,,7
rw2s0_027107,gutenberg,20,18,38,0.9,0.5,0.7,0.7,,13
rw2s1_026718,gutenberg,40,39,79,0.975,0.8181818181818182,0.9,0.9,,9
rw2s1_000428,gutenberg,52,49,101,0.9423076923076923,0.72,0.8571428571428571,0.8,,14
rw2s1_026305,gutenberg,29,28,57,0.9655172413793104,0.7142857142857143,0.8333333333333334,0.8181818181818182,,6
rw2s0_016265,gutenberg,25,20,45,0.8,0.625,0.7692307692307693,0.7692307692307693,,6
rw2s1_000997,simple_wiki,30,31,61,1.0333333333333334,0.42857142857142855,0.6428571428571429,0.6428571428571429,,4
rw2s0_009544,bnc_spoken,23,21,44,0.9130434782608695,0.6428571428571429,0.8181818181818182,0.8181818181818182,,6
rw2s0_001064,bnc_spoken,23,18,41,0.782608695652174,0.8333333333333334,0.9090909090909091,0.9090909090909091,,13
rw2s0_004822,open_subtitles,22,24,46,1.0909090909090908,0.3888888888888889,0.5833333333333334,0.5833333333333334,,4
rw2s0_025744,simple_wiki,21,21,42,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,,9
rw2s1_008683,gutenberg,36,33,69,0.9166666666666666,0.7368421052631579,0.875,0.875,,20
rw2s0_008691,simple_wiki,31,29,60,0.9354838709677419,0.7727272727272727,0.8947368421052632,0.8947368421052632,,7
rw2s0_032400,bnc_spoken,29,27,56,0.9310344827586207,0.6428571428571429,0.8181818181818182,0.8333333333333334,,6
rw2s1_007255,bnc_spoken,26,22,48,0.8461538461538461,1.0,1.0,1.0,,11
rw2s1_006369,simple_wiki,22,27,49,1.2272727272727273,0.47368421052631576,0.6923076923076923,0.6923076923076923,,7
rw2s0_006602,gutenberg,20,18,38,0.9,0.6428571428571429,0.8181818181818182,0.8181818181818182,,9
rw2s1_024252,gutenberg,19,18,37,0.9473684210526315,0.6923076923076923,0.8181818181818182,0.8181818181818182,,6
rw2s1_011737,gutenberg,24,22,46,0.9166666666666666,0.35714285714285715,0.5555555555555556,0.5555555555555556,,9
rw2s1_007166,simple_wiki,29,31,60,1.0689655172413792,0.75,0.8571428571428571,0.8571428571428571,,10
rw2s0_008319,simple_wiki,19,19,38,1.0,0.38461538461538464,0.5555555555555556,0.5555555555555556,,5
rw2s0_003244,bnc_spoken,20,19,39,0.95,0.7333333333333333,0.8461538461538461,0.8461538461538461,,8
rw2s1_030386,gutenberg,31,31,62,1.0,0.16666666666666666,0.3333333333333333,0.2857142857142857,,3
rw2s1_016774,gutenberg,19,19,38,1.0,0.6666666666666666,0.8,0.8181818181818182,,9
rw2s1_025434,bnc_spoken,24,28,52,1.1666666666666667,0.75,0.9,0.9230769230769231,,8
rw2s1_014904,gutenberg,36,34,70,0.9444444444444444,0.8235294117647058,0.9333333333333333,0.9333333333333333,,24
rw2s1_010024,gutenberg,19,19,38,1.0,0.8181818181818182,0.9,0.9090909090909091,,8
rw2s1_013466,gutenberg,19,19,38,1.0,0.5,0.7142857142857143,0.6666666666666666,,5
rw2s1_028796,childes,20,21,41,1.05,0.19047619047619047,0.3333333333333333,0.3333333333333333,,4
rw2s0_018523,gutenberg,22,22,44,1.0,0.5,0.7272727272727273,0.7272727272727273,,3
rw2s0_027958,gutenberg,20,20,40,1.0,0.8,0.8888888888888888,0.8888888888888888,,13
rw2s0_005286,gutenberg,23,18,41,0.782608695652174,0.75,0.9,0.9090909090909091,,7
rw2s0_031350,open_subtitles,19,19,38,1.0,0.6363636363636364,0.875,0.875,,6
rw2s1_007055,gutenberg,31,34,65,1.096774193548387,0.6,0.8,0.8125,,10
rw2s0_001773,simple_wiki,28,27,55,0.9642857142857143,0.7777777777777778,0.875,0.8823529411764706,,11
rw2s1_029935,gutenberg,20,20,40,1.0,0.5714285714285714,0.7272727272727273,0.7,,10
rw2s0_009487,gutenberg,42,44,86,1.0476190476190477,0.8181818181818182,0.9,0.9047619047619048,,11
rw2s1_015030,simple_wiki,21,21,42,1.0,0.8333333333333334,0.9090909090909091,0.9166666666666666,,7
rw2s1_020667,gutenberg,31,29,60,0.9354838709677419,0.8823529411764706,0.9375,0.9375,,21
rw2s0_031086,simple_wiki,26,25,51,0.9615384615384616,0.6923076923076923,0.9,0.9090909090909091,,5
rw2s1_025658,simple_wiki,20,20,40,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,,10
rw2s0_013545,simple_wiki,24,25,49,1.0416666666666667,0.42857142857142855,0.6666666666666666,0.6666666666666666,,8
rw2s0_010614,simple_wiki,21,21,42,1.0,0.6666666666666666,0.8,0.8,,7
rw2s0_019593,gutenberg,19,21,40,1.105263157894737,0.8571428571428571,0.9230769230769231,0.9230769230769231,,13
rw2s0_017675,gutenberg,45,45,90,1.0,0.9166666666666666,0.9565217391304348,0.9230769230769231,,30
rw2s0_029484,bnc_spoken,41,34,75,0.8292682926829268,0.7692307692307693,0.9090909090909091,0.9090909090909091,,16
rw2s1_027299,open_subtitles,22,21,43,0.9545454545454546,0.38461538461538464,0.5555555555555556,0.6,,4
rw2s1_026658,gutenberg,21,20,41,0.9523809523809523,0.5833333333333334,0.7777777777777778,0.7272727272727273,,9
rw2s0_030068,gutenberg,29,28,57,0.9655172413793104,0.6,0.75,0.7647058823529411,,6
rw2s1_014706,gutenberg,40,44,84,1.1,0.3870967741935484,0.6,0.6,,5
rw2s0_025741,simple_wiki,31,30,61,0.967741935483871,0.7777777777777778,0.875,0.8888888888888888,,19
rw2s0_009654,simple_wiki,20,22,42,1.1,0.5,0.7,0.6363636363636364,,12
rw2s0_002000,gutenberg,39,36,75,0.9230769230769231,0.42857142857142855,0.6,0.6,,5
rw2s0_024788,simple_wiki,18,12,30,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7777777777777778,,5
rw2s1_017095,gutenberg,21,19,40,0.9047619047619048,0.75,0.8571428571428571,0.875,,10
rw2s0_005859,simple_wiki,21,21,42,1.0,0.8333333333333334,0.9090909090909091,0.9166666666666666,,10
rw2s1_032769,simple_wiki,19,20,39,1.0526315789473684,0.6666666666666666,0.8333333333333334,0.8333333333333334,,9
rw2s1_010092,simple_wiki,19,19,38,1.0,0.5294117647058824,0.6923076923076923,0.7142857142857143,,5
rw2s0_023661,gutenberg,25,25,50,1.0,0.6363636363636364,0.875,0.7777777777777778,,9
rw2s1_001219,simple_wiki,19,28,47,1.4736842105263157,0.38461538461538464,0.8333333333333334,0.7142857142857143,,4
rw2s0_015940,gutenberg,20,20,40,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,,18
rw2s0_008320,gutenberg,36,36,72,1.0,0.16,0.3076923076923077,0.3076923076923077,,4
rw2s1_011413,gutenberg,29,25,54,0.8620689655172413,0.6428571428571429,0.8181818181818182,0.8181818181818182,,7
rw2s0_032154,open_subtitles,23,25,48,1.0869565217391304,0.8333333333333334,0.9090909090909091,0.9166666666666666,,12
rw2s0_020420,gutenberg,27,25,52,0.9259259259259259,0.6666666666666666,0.8333333333333334,0.8333333333333334,,10
rw2s1_031969,simple_wiki,29,28,57,0.9655172413793104,0.7857142857142857,0.9166666666666666,0.9230769230769231,,9
rw2s1_027758,simple_wiki,23,23,46,1.0,0.75,0.9,0.9230769230769231,,8
rw2s0_001455,gutenberg,21,27,48,1.2857142857142858,0.6666666666666666,0.8333333333333334,0.8461538461538461,,8
rw2s0_017134,gutenberg,24,23,47,0.9583333333333334,0.6363636363636364,0.7777777777777778,0.7777777777777778,,11
rw2s1_028855,simple_wiki,40,38,78,0.95,0.8,0.9230769230769231,0.9230769230769231,,32
rw2s0_015382,gutenberg,47,43,90,0.9148936170212766,0.5806451612903226,0.75,0.75,,6
rw2s1_008371,simple_wiki,28,29,57,1.0357142857142858,0.4,0.6153846153846154,0.6666666666666666,,5
rw2s1_009911,simple_wiki,25,22,47,0.88,0.5294117647058824,0.6923076923076923,0.6923076923076923,,8
rw2s0_016874,bnc_spoken,19,16,35,0.8421052631578947,0.8888888888888888,1.0,1.0,,8
rw2s1_012608,simple_wiki,18,17,35,0.9444444444444444,0.4117647058823529,0.5833333333333334,0.5833333333333334,,3
rw2s1_012676,gutenberg,26,25,51,0.9615384615384616,0.6428571428571429,0.8181818181818182,0.7692307692307693,,7
rw2s0_017921,gutenberg,35,31,66,0.8857142857142857,0.6666666666666666,0.8,0.8125,,8
rw2s1_031154,simple_wiki,20,20,40,1.0,0.75,0.8571428571428571,0.8571428571428571,,7
rw2s1_017862,gutenberg,26,24,50,0.9230769230769231,0.7647058823529411,0.9285714285714286,0.9285714285714286,,21
rw2s0_018893,gutenberg,24,24,48,1.0,0.8181818181818182,0.9,0.9090909090909091,,13
rw2s1_015732,simple_wiki,28,28,56,1.0,0.8571428571428571,0.9230769230769231,0.9230769230769231,,19
rw2s0_003848,bnc_spoken,24,25,49,1.0416666666666667,0.6923076923076923,0.9,0.9090909090909091,,10
rw2s1_000948,bnc_spoken,28,20,48,0.7142857142857143,0.75,0.8571428571428571,0.8571428571428571,,12
rw2s0_018449,simple_wiki,20,19,39,0.95,0.5555555555555556,0.7142857142857143,0.7777777777777778,,11
rw2s1_016714,open_subtitles,23,21,44,0.9130434782608695,0.6428571428571429,0.8181818181818182,0.8181818181818182,,14
rw2s0_002483,open_subtitles,19,21,40,1.105263157894737,0.5555555555555556,0.7142857142857143,0.75,,14
rw2s1_018832,simple_wiki,18,18,36,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,,16
rw2s0_014527,simple_wiki,23,22,45,0.9565217391304348,0.6,0.75,0.75,,6
rw2s0_010451,open_subtitles,19,21,40,1.105263157894737,0.42857142857142855,0.6666666666666666,0.6666666666666666,,7
rw2s0_008179,simple_wiki,20,21,41,1.05,0.8,1.0,0.8181818181818182,,7
rw2s0_001098,childes,20,15,35,0.75,0.21428571428571427,0.375,0.3333333333333333,,2
rw2s0_020194,simple_wiki,29,29,58,1.0,0.8461538461538461,0.9166666666666666,0.9166666666666666,,27
rw2s0_021095,gutenberg,30,33,63,1.1,0.34782608695652173,0.6153846153846154,0.6153846153846154,,7
rw2s0_016275,gutenberg,27,26,53,0.9629629629629629,0.25,0.45454545454545453,0.5,,4
rw2s0_025108,simple_wiki,19,18,37,0.9473684210526315,0.5833333333333334,0.7777777777777778,0.75,,4
rw2s0_011970,gutenberg,31,30,61,0.967741935483871,0.7368421052631579,0.875,0.8888888888888888,,24
rw2s0_011013,gutenberg,26,26,52,1.0,0.5625,0.75,0.75,,9
rw2s1_028902,simple_wiki,25,26,51,1.04,0.9333333333333333,1.0,0.9333333333333333,,22
rw2s0_005624,gutenberg,21,21,42,1.0,0.8181818181818182,0.9,0.9,,19
rw2s0_015923,simple_wiki,26,25,51,0.9615384615384616,0.8125,0.9285714285714286,0.9285714285714286,,18
rw2s1_010891,gutenberg,24,24,48,1.0,0.7222222222222222,0.8666666666666667,0.875,,6
rw2s0_027878,gutenberg,34,32,66,0.9411764705882353,0.6666666666666666,0.8,0.8,,8
rw2s1_011134,bnc_spoken,20,17,37,0.85,0.7333333333333333,0.8461538461538461,0.8571428571428571,,8
rw2s1_027907,gutenberg,43,42,85,0.9767441860465116,0.7894736842105263,0.8823529411764706,0.8888888888888888,,32
rw2s0_017594,gutenberg,19,19,38,1.0,0.5,0.75,0.7142857142857143,,9
rw2s1_029488,gutenberg,36,32,68,0.8888888888888888,0.42857142857142855,0.6,0.5882352941176471,,6
rw2s1_011873,gutenberg,22,21,43,0.9545454545454546,0.25,0.5,0.5555555555555556,,5
rw2s0_008070,simple_wiki,24,24,48,1.0,0.42857142857142855,0.6,0.6470588235294118,,6
rw2s0_013292,simple_wiki,23,22,45,0.9565217391304348,0.5882352941176471,0.8333333333333334,0.7692307692307693,,7
rw2s0_004348,gutenberg,20,20,40,1.0,0.8,0.8888888888888888,0.8888888888888888,,9
rw2s0_021137,simple_wiki,27,25,52,0.9259259259259259,0.6842105263157895,0.8125,0.8125,,6
rw2s1_010187,gutenberg,18,14,32,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666,,4
rw2s0_021272,childes,24,24,48,1.0,0.5555555555555556,0.7692307692307693,0.7692307692307693,,8
rw2s0_022391,gutenberg,19,18,37,0.9473684210526315,0.14285714285714285,0.25,0.25,,3
rw2s0_022573,open_subtitles,20,17,37,0.85,0.35714285714285715,0.5555555555555556,0.5555555555555556,,5
rw2s1_024536,gutenberg,19,20,39,1.0526315789473684,0.5454545454545454,0.75,0.75,,10
rw2s0_017241,gutenberg,21,19,40,0.9047619047619048,0.8888888888888888,1.0,0.9,,8
rw2s1_017334,gutenberg,31,27,58,0.8709677419354839,0.30434782608695654,0.4666666666666667,0.4666666666666667,,5
rw2s1_003431,gutenberg,35,37,72,1.0571428571428572,0.8125,0.9285714285714286,0.9333333333333333,,16
rw2s0_012486,simple_wiki,20,20,40,1.0,0.7142857142857143,0.8333333333333334,0.8571428571428571,,13
rw2s1_019857,gutenberg,45,44,89,0.9777777777777777,0.6428571428571429,0.782608695652174,0.7916666666666666,,8
rw2s0_000184,simple_wiki,28,27,55,0.9642857142857143,0.5263157894736842,0.7142857142857143,0.7142857142857143,,6
rw2s0_021012,simple_wiki,40,28,68,0.7,0.14285714285714285,0.25,0.25,,2
rw2s0_032081,gutenberg,18,18,36,1.0,0.8181818181818182,0.9,0.9090909090909091,,17
rw2s1_003884,simple_wiki,18,18,36,1.0,0.5384615384615384,0.7,0.7,,7
rw2s1_025149,simple_wiki,24,18,42,0.75,0.4,0.6666666666666666,0.7,,3
rw2s0_002927,bnc_spoken,23,19,42,0.8260869565217391,0.9090909090909091,1.0,1.0,,11
rw2s0_027927,gutenberg,29,29,58,1.0,0.8,0.9230769230769231,0.9230769230769231,,18
rw2s0_004542,gutenberg,24,24,48,1.0,0.4666666666666667,0.7,0.7,,10
rw2s0_005460,gutenberg,35,30,65,0.8571428571428571,0.52,0.7222222222222222,0.65,,5
rw2s0_005127,gutenberg,32,31,63,0.96875,0.6875,0.8461538461538461,0.8461538461538461,,19
rw2s0_007953,simple_wiki,20,17,37,0.85,0.5384615384615384,0.7,0.7,,3
rw2s0_003593,gutenberg,49,49,98,1.0,0.16666666666666666,0.3,0.2727272727272727,,6
rw2s1_030532,simple_wiki,26,26,52,1.0,0.7857142857142857,0.9166666666666666,0.9166666666666666,,27
rw2s0_027520,childes,24,22,46,0.9166666666666666,0.8571428571428571,0.9230769230769231,0.9230769230769231,,5
rw2s1_014194,simple_wiki,20,19,39,0.95,0.7142857142857143,0.8333333333333334,0.8461538461538461,,14
rw2s1_029749,simple_wiki,20,19,39,0.95,0.5714285714285714,0.8,0.8181818181818182,,3
rw2s0_016445,simple_wiki,21,21,42,1.0,0.8666666666666667,0.9285714285714286,0.9285714285714286,,10
rw2s1_005566,gutenberg,38,38,76,1.0,0.6842105263157895,0.8666666666666667,0.8666666666666667,,13
rw2s0_004259,open_subtitles,29,29,58,1.0,0.6,0.75,0.7692307692307693,,15
rw2s1_008854,gutenberg,29,25,54,0.8620689655172413,0.7333333333333333,0.9166666666666666,0.9090909090909091,,16
rw2s1_021133,gutenberg,20,20,40,1.0,0.8,0.8888888888888888,0.9,,10
rw2s0_015656,simple_wiki,27,26,53,0.9629629629629629,0.55,0.7333333333333333,0.7333333333333333,,13
rw2s1_015718,gutenberg,34,32,66,0.9411764705882353,0.7,0.8235294117647058,0.8333333333333334,,7
rw2s1_027941,gutenberg,22,21,43,0.9545454545454546,0.6,0.75,0.75,,7
rw2s1_022548,gutenberg,19,17,36,0.8947368421052632,0.6923076923076923,0.8181818181818182,0.8181818181818182,,6
rw2s1_011716,gutenberg,22,21,43,0.9545454545454546,0.7857142857142857,0.9166666666666666,0.9166666666666666,,10
rw2s1_025942,bnc_spoken,21,18,39,0.8571428571428571,0.6923076923076923,0.8181818181818182,0.8333333333333334,,4
rw2s1_030821,gutenberg,25,21,46,0.84,0.3333333333333333,0.5714285714285714,0.5555555555555556,,5
rw2s0_014635,gutenberg,38,37,75,0.9736842105263158,0.5185185185185185,0.7,0.7,,6
rw2s1_006733,simple_wiki,22,23,45,1.0454545454545454,0.7857142857142857,0.9166666666666666,0.9166666666666666,,16
rw2s1_016063,gutenberg,24,24,48,1.0,0.8,0.8888888888888888,0.8888888888888888,,20
rw2s0_028496,simple_wiki,25,25,50,1.0,0.8823529411764706,0.9375,0.9375,,10
rw2s1_029662,gutenberg,26,26,52,1.0,0.6875,0.8461538461538461,0.7857142857142857,,13
rw2s0_001342,simple_wiki,18,20,38,1.1111111111111112,0.6923076923076923,0.9,0.9,,8
rw2s1_031958,gutenberg,18,17,35,0.9444444444444444,0.7272727272727273,0.8888888888888888,0.9,,7
rw2s1_024295,simple_wiki,18,17,35,0.9444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,,5
rw2s0_026618,gutenberg,21,21,42,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,,20
rw2s0_011322,gutenberg,35,26,61,0.7428571428571429,1.0,1.0,1.0,,17
rw2s1_031593,gutenberg,30,32,62,1.0666666666666667,0.7,0.8235294117647058,0.8235294117647058,,7
rw2s1_004516,simple_wiki,21,18,39,0.8571428571428571,0.8333333333333334,0.9090909090909091,0.9090909090909091,,7
rw2s0_014332,gutenberg,18,17,35,0.9444444444444444,0.8,0.8888888888888888,0.9,,14
rw2s0_007783,childes,18,18,36,1.0,0.8181818181818182,0.9,0.9166666666666666,,14
rw2s0_010093,gutenberg,31,28,59,0.9032258064516129,0.75,0.8571428571428571,0.8666666666666667,,18
rw2s1_030050,simple_wiki,32,25,57,0.78125,0.8125,1.0,1.0,,9
rw2s0_019800,simple_wiki,24,23,47,0.9583333333333334,0.6111111111111112,0.7857142857142857,0.7857142857142857,,5
rw2s0_020775,gutenberg,26,26,52,1.0,0.625,0.8333333333333334,0.8461538461538461,,12
rw2s1_026010,gutenberg,51,52,103,1.0196078431372548,0.6333333333333333,0.8260869565217391,0.8260869565217391,,13
rw2s0_003340,open_subtitles,21,21,42,1.0,0.5882352941176471,0.7692307692307693,0.7142857142857143,,10
rw2s1_016207,simple_wiki,32,33,65,1.03125,0.7647058823529411,0.8666666666666667,0.8666666666666667,,18
rw2s0_000251,gutenberg,19,20,39,1.0526315789473684,0.3125,0.5,0.5454545454545454,,4
rw2s1_015580,gutenberg,44,21,65,0.4772727272727273,0.5555555555555556,0.7692307692307693,0.7692307692307693,,3
rw2s1_000416,gutenberg,25,25,50,1.0,0.8461538461538461,0.9166666666666666,0.9166666666666666,,18
rw2s1_025026,simple_wiki,26,24,50,0.9230769230769231,0.8823529411764706,0.9375,0.9375,,12
rw2s0_016625,simple_wiki,26,26,52,1.0,0.45,0.6923076923076923,0.6923076923076923,,5
rw2s1_011938,simple_wiki,26,28,54,1.0769230769230769,0.875,0.9333333333333333,0.9333333333333333,,11
rw2s1_017100,gutenberg,30,28,58,0.9333333333333333,0.3888888888888889,0.7,0.6153846153846154,,4
rw2s0_020870,gutenberg,19,21,40,1.105263157894737,0.8,0.8888888888888888,0.9,,9
rw2s0_031897,simple_wiki,23,23,46,1.0,0.9166666666666666,1.0,0.9166666666666666,,15
rw2s0_011111,gutenberg,52,46,98,0.8846153846153846,0.5333333333333333,0.6956521739130435,0.68,,6
rw2s1_010736,bnc_spoken,25,26,51,1.04,0.8461538461538461,0.9166666666666666,0.9166666666666666,,16
rw2s1_001212,bnc_spoken,22,22,44,1.0,0.6111111111111112,0.7857142857142857,0.7333333333333333,,5
rw2s0_021911,gutenberg,19,19,38,1.0,0.8888888888888888,1.0,0.8888888888888888,,6
rw2s1_011976,gutenberg,45,41,86,0.9111111111111111,0.5862068965517241,0.7391304347826086,0.75,,6
rw2s1_025438,gutenberg,27,24,51,0.8888888888888888,0.23809523809523808,0.4166666666666667,0.4166666666666667,,3
rw2s1_026804,gutenberg,21,20,41,0.9523809523809523,0.8,0.8888888888888888,0.8888888888888888,,15
rw2s1_020834,simple_wiki,29,32,61,1.103448275862069,0.7222222222222222,1.0,0.9285714285714286,,7
rw2s1_021201,gutenberg,38,34,72,0.8947368421052632,0.3793103448275862,0.55,0.5454545454545454,,5
rw2s0_020151,open_subtitles,22,21,43,0.9545454545454546,0.8333333333333334,0.9090909090909091,0.9090909090909091,,17
rw2s1_003329,simple_wiki,18,18,36,1.0,0.8181818181818182,0.9,0.9166666666666666,,5
rw2s1_009238,gutenberg,36,32,68,0.8888888888888888,0.5,0.6842105263157895,0.65,,5
rw2s0_003546,gutenberg,29,27,56,0.9310344827586207,0.8125,0.9285714285714286,0.9285714285714286,,10
rw2s0_010224,simple_wiki,26,25,51,0.9615384615384616,0.8666666666666667,0.9285714285714286,0.9285714285714286,,9
rw2s0_026623,simple_wiki,19,19,38,1.0,0.5,0.7,0.7,,4
rw2s1_024332,simple_wiki,28,27,55,0.9642857142857143,0.5555555555555556,0.7142857142857143,0.7142857142857143,,8
rw2s1_031336,gutenberg,19,19,38,1.0,0.7,0.875,0.9,,11
rw2s1_028594,gutenberg,28,25,53,0.8928571428571429,0.25,0.4117647058823529,0.3888888888888889,,3
rw2s0_031822,gutenberg,21,20,41,0.9523809523809523,0.6666666666666666,0.8571428571428571,0.8571428571428571,,6
rw2s1_022153,gutenberg,46,44,90,0.9565217391304348,0.8,0.8888888888888888,0.8947368421052632,,39
rw2s1_027854,gutenberg,18,19,37,1.0555555555555556,0.75,0.8571428571428571,0.875,,7
rw2s1_016803,gutenberg,20,19,39,0.95,0.8461538461538461,0.9166666666666666,0.9166666666666666,,7
rw2s1_004465,bnc_spoken,18,15,33,0.8333333333333334,1.0,1.0,1.0,,6
rw2s0_004600,open_subtitles,22,23,45,1.0454545454545454,0.7647058823529411,0.8666666666666667,0.8666666666666667,,10
rw2s0_024620,simple_wiki,25,25,50,1.0,0.5714285714285714,0.7272727272727273,0.75,,7
rw2s0_027732,simple_wiki,25,25,50,1.0,0.875,0.9333333333333333,0.9333333333333333,,24
rw2s1_015109,gutenberg,29,28,57,0.9655172413793104,0.8571428571428571,0.9230769230769231,0.9285714285714286,,20
rw2s1_004933,simple_wiki,18,15,33,0.8333333333333334,0.75,0.9,0.9,,5
rw2s0_007697,gutenberg,20,21,41,1.05,0.10526315789473684,0.2222222222222222,0.2727272727272727,,2
