mode,word,pred_model_aoa,pred_model_status,measured_model_aoa,child_aoa,oracle_only
source_childes_only_then_current,sweater,,threshold_above_upper_asymptote,,25.835012184430894,0
source_childes_only_then_current,sweep,,threshold_above_upper_asymptote,,27.056749400673556,0
source_childes_only_then_current,swim,7.035088577778338,ok,7.271486188090189,24.758145909832024,0
source_childes_only_then_current,table,6.8117774538671805,ok,7.086713659573374,23.623454640728905,0
source_childes_only_then_current,take,,threshold_below_lower_asymptote,6.359607468965816,26.912440144087405,0
source_childes_only_then_current,talk,6.824970614644811,ok,7.267621084933593,26.1666744723998,0
source_childes_only_then_current,tape,,threshold_above_upper_asymptote,,26.896831500589155,0
source_childes_only_then_current,taste,7.10093416290648,ok,7.297852323878073,28.750765928594387,0
source_childes_only_then_current,teacher,6.934627987680934,ok,7.249060722942149,28.36884966091159,0
source_childes_only_then_current,tear,7.381877514055187,ok,,,0
source_childes_only_then_current,telephone,,threshold_above_upper_asymptote,,21.409080313239528,0
source_childes_only_then_current,think,,threshold_below_lower_asymptote,,,0
source_childes_only_then_current,thirsty,,threshold_above_upper_asymptote,,26.1532899496978,0
source_childes_only_then_current,throw,7.084058652628951,ok,,24.69394529214973,0
source_childes_only_then_current,tiger,7.271420245652759,ok,,23.871222269718412,0
source_childes_only_then_current,tights,6.887906923914654,ok,,,0
source_childes_only_then_current,time,,threshold_below_lower_asymptote,,,0
source_childes_only_then_current,tiny,7.175079389314121,ok,,,0
source_childes_only_then_current,tired,6.964202198596444,ok,7.004381441964626,25.834664804067693,0
source_childes_only_then_current,tissue,7.635937645353986,ok,,24.71696112712117,0
source_childes_only_then_current,toast,,threshold_above_upper_asymptote,,24.044372357030184,0
source_childes_only_then_current,today,6.77153141966535,ok,6.867208690081197,29.606093090564784,0
source_childes_only_then_current,toe,7.025479844522757,ok,7.592407425551386,21.395570001766806,0
source_childes_only_then_current,tomorrow,7.001022252550563,ok,,,0
source_childes_only_then_current,tongue,7.07274021156363,ok,6.859583239562749,23.45827047984588,0
source_childes_only_then_current,tonight,6.999331365479642,ok,,,0
source_childes_only_then_current,tooth,7.2327737331003705,ok,,22.288597086318816,0
source_childes_only_then_current,toothbrush,6.9240232562472865,ok,7.558942395678341,21.901510940070903,0
source_childes_only_then_current,touch,6.978689630442836,ok,7.482446247245908,26.191196798431903,0
source_childes_only_then_current,towel,7.248067022754911,ok,7.0251851805035885,23.4306490143011,0
source_childes_only_then_current,tractor,,threshold_above_upper_asymptote,,25.528018150602165,0
source_childes_only_then_current,train,7.104198283032172,ok,,21.08687529603096,0
source_childes_only_then_current,trash,,threshold_below_lower_asymptote,7.077905148552965,24.991016369949445,0
source_childes_only_then_current,tray,,threshold_above_upper_asymptote,,,0
source_childes_only_then_current,tree,7.0106048077781,ok,,20.777050994395196,0
source_childes_only_then_current,tricycle,,threshold_above_upper_asymptote,,,0
source_childes_only_then_current,truck,7.044573132949735,ok,7.043858471520975,19.835819314022853,0
source_childes_only_then_current,tummy,,threshold_above_upper_asymptote,,21.512549094910526,0
source_childes_only_then_current,tuna,,threshold_below_lower_asymptote,,,0
source_childes_only_then_current,turkey,,threshold_above_upper_asymptote,,28.421215607049678,0
source_childes_only_then_current,turtle,,threshold_above_upper_asymptote,,22.67777381718684,0
source_childes_only_then_current,tv,,threshold_above_upper_asymptote,,22.01967816083774,0
source_childes_only_then_current,uncle,6.979558683903957,ok,6.995908840878046,26.177142576410148,0
source_childes_only_then_current,vacuum,,threshold_above_upper_asymptote,,24.71698629098413,0
source_childes_only_then_current,vanilla,7.166796357959512,ok,,,0
source_childes_only_then_current,vitamins,,threshold_above_upper_asymptote,7.695973377468083,29.851211676176195,0
source_childes_only_then_current,wait,6.788022139236682,ok,6.874407168558398,26.10356767864079,0
source_childes_only_then_current,wake,,threshold_above_upper_asymptote,,26.83645044802165,0
source_childes_only_then_current,walk,6.965103918410686,ok,6.941555808357936,22.875757281123708,0
source_childes_only_then_current,walker,,threshold_below_lower_asymptote,,,0
source_childes_only_then_current,wash,7.282325814537375,ok,7.878279946823446,23.84021130656202,0
source_childes_only_then_current,wet,7.0879094826692395,ok,,22.701452718509607,0
source_childes_only_then_current,white,6.5522195577814015,ok,6.772388586582287,26.40244979152026,0
source_childes_only_then_current,wind,7.009522892726319,ok,,26.109702397075804,0
source_childes_only_then_current,window,6.907377593814923,ok,7.0667917627393795,24.902760458259664,0
source_childes_only_then_current,windy,,threshold_below_lower_asymptote,7.617708560829418,27.379365497599913,0
source_childes_only_then_current,wipe,,threshold_above_upper_asymptote,,25.97612193275042,0
source_childes_only_then_current,wish,6.871595855976598,ok,,,0
source_childes_only_then_current,wolf,,threshold_above_upper_asymptote,,,0
source_childes_only_then_current,woods,6.816994784404752,ok,,,0
source_childes_only_then_current,write,6.868012696262253,ok,6.8873778387807105,28.395648019984414,0
source_childes_only_then_current,yard,7.25297280606398,ok,,29.20563666993601,0
source_childes_only_then_current,yellow,6.941793283400695,ok,7.246304668521285,23.813112283182036,0
source_childes_only_then_current,yesterday,7.057858111081793,ok,,,0
source_childes_only_then_current,yogurt,,threshold_above_upper_asymptote,,22.623235516304867,0
source_childes_only_then_current,zipper,,threshold_above_upper_asymptote,,24.876762898753164,0
source_childes_only_then_current,zoo,7.162046515505174,ok,7.809356932000089,26.57680972803907,0
source_childes_first,airplane,7.128999109174602,ok,,20.857213364310372,0
source_childes_first,animal,7.019592388779804,ok,,24.330089945071023,0
source_childes_first,ankle,,threshold_below_lower_asymptote,,,0
source_childes_first,ant,,threshold_above_upper_asymptote,,25.413634821019915,0
source_childes_first,apple,,threshold_above_upper_asymptote,,18.28091715859917,0
source_childes_first,arm,7.003001066785892,ok,6.725838454412328,21.99539913263884,0
source_childes_first,asleep,6.627335295438137,ok,7.243230436993157,24.723574946808974,0
source_childes_first,aunt,7.00014505764799,ok,6.923067207370445,25.525525066233225,0
source_childes_first,awake,7.152802367448912,ok,,25.8884576271836,0
source_childes_first,baby,6.868392058550788,ok,,,0
source_childes_first,backyard,6.8862811828280455,ok,7.175732232914403,27.587137860896238,0
source_childes_first,bad,6.768595298548513,ok,6.703423777826876,25.24613058723793,0
source_childes_first,ball,6.867430734665804,ok,,,0
source_childes_first,balloon,,threshold_above_upper_asymptote,,18.890724143191804,0
source_childes_first,banana,,threshold_above_upper_asymptote,,16.111616257951134,0
source_childes_first,basement,,threshold_above_upper_asymptote,,,0
source_childes_first,basket,,threshold_above_upper_asymptote,,26.039532817543783,0
source_childes_first,bat,7.124120632029696,ok,,27.097241206641463,0
source_childes_first,bath,7.08332076171603,ok,7.152780239871319,18.505566610748357,0
source_childes_first,bathroom,7.02148498116823,ok,7.640538512676481,23.557409105204858,0
source_childes_first,bathtub,,threshold_above_upper_asymptote,,22.49947524893918,0
source_childes_first,beach,6.938587181265612,ok,7.2886553257249584,26.499831193868143,0
source_childes_first,beads,7.324912921263,ok,,,0
source_childes_first,beans,7.259946969757898,ok,,25.33209562564099,0
source_childes_first,bear,7.060678446302513,ok,,20.255559869502484,0
source_childes_first,bed,6.884867496284409,ok,6.937220315880226,20.670831293608018,0
source_childes_first,bedroom,7.059402497200491,ok,7.047629378867176,25.160391755050476,0
source_childes_first,bee,,threshold_above_upper_asymptote,,21.516560770858195,0
source_childes_first,belt,,threshold_above_upper_asymptote,,28.65699534588996,0
source_childes_first,bench,,threshold_above_upper_asymptote,,,0
source_childes_first,better,,threshold_below_lower_asymptote,6.69970685892443,27.4836269032841,0
source_childes_first,bib,7.241485654240867,ok,7.470658950713971,24.42989021903271,0
source_childes_first,bicycle,,threshold_above_upper_asymptote,,22.29181500457535,0
source_childes_first,big,,threshold_below_lower_asymptote,6.701221799096622,22.607359585163238,0
source_childes_first,bird,6.946262163030328,ok,7.38864451128322,18.06848056468084,0
source_childes_first,bite,7.125741414951278,ok,,22.943816797389026,0
source_childes_first,black,6.718165285390741,ok,6.722076141829876,25.804687037784696,0
source_childes_first,blanket,7.293416797879172,ok,,21.042952598226645,0
source_childes_first,block,7.048689074135757,ok,7.062174455707691,21.984059781669306,0
source_childes_first,blow,7.195723504967104,ok,,24.239916417068418,0
source_childes_first,blue,7.00231062660575,ok,,22.642599694308036,0
source_childes_first,boat,6.95366879512118,ok,6.5780324209038445,21.092331322802426,0
source_childes_first,book,,threshold_below_lower_asymptote,,,0
source_childes_first,boots,7.022607962614634,ok,7.760202494714075,21.72477463112487,0
source_childes_first,bottle,7.078465280371637,ok,,20.82785610568821,0
source_childes_first,bottom,,threshold_below_lower_asymptote,7.013460797577626,22.21268312207221,0
source_childes_first,bowl,6.972257248106008,ok,7.328332814792982,22.558643297425284,0
source_childes_first,box,6.9426879229844705,ok,,22.744450977282813,0
source_childes_first,boy,6.697609297820297,ok,6.4882097140909885,23.9923879977722,0
source_childes_first,bread,6.968769983592968,ok,7.10238267327022,22.252228192835148,0
source_childes_first,break,6.909022734008346,ok,6.992826914673613,25.062903657705817,0
source_childes_first,breakfast,7.055864141245705,ok,7.724263176442575,24.161838030910175,0
source_childes_first,bring,7.037980637782434,ok,,26.76659041051839,0
source_childes_first,broken,7.068715928625581,ok,,23.62808164061539,0
source_childes_first,broom,,threshold_above_upper_asymptote,,24.2589798322677,0
source_childes_first,brother,,threshold_below_lower_asymptote,6.8830968196742575,27.4731814681999,0
source_childes_first,brown,7.097036268268856,ok,,26.727189326690834,0
source_childes_first,brush,,threshold_above_upper_asymptote,,22.41074269142454,0
source_childes_first,bubbles,,threshold_above_upper_asymptote,,18.6969613851801,0
source_childes_first,bucket,7.17139694516942,ok,7.76684742072982,26.218844749584207,0
source_childes_first,bug,,threshold_above_upper_asymptote,,22.30427491762293,0
source_childes_first,build,6.906540908212818,ok,6.818922245114364,26.870721478274586,0
source_childes_first,bump,,threshold_above_upper_asymptote,,26.798361550951917,0
source_childes_first,bunny,7.345553278931348,ok,,21.125256823558722,0
source_childes_first,bus,7.051764630589358,ok,7.015037407211515,20.85319790543193,0
source_childes_first,butter,7.0392001644747575,ok,,25.064198626684203,0
source_childes_first,butterfly,,threshold_above_upper_asymptote,,23.08087199144578,0
source_childes_first,buttocks,6.969509976176773,ok,,22.21268312207221,0
source_childes_first,button,,threshold_above_upper_asymptote,,23.297598677811564,0
source_childes_first,buy,6.816782681815838,ok,6.854213213347617,27.89149822311601,0
source_childes_first,cake,6.999280053163829,ok,7.42885920195677,22.219009204871558,0
source_childes_first,camera,7.053652880905499,ok,7.593374305668603,25.871615597327157,0
source_childes_first,camping,,threshold_above_upper_asymptote,,,0
source_childes_first,candy,7.097778756575157,ok,7.5277429984617905,23.38912238818194,0
source_childes_first,car,6.886678520183084,ok,6.955669784047243,17.496796781553705,0
source_childes_first,careful,6.814872716725096,ok,6.921162218776732,26.38063961823633,0
source_childes_first,carrots,,threshold_above_upper_asymptote,,23.78948237489513,0
source_childes_first,carry,6.965815347664978,ok,7.234091308768786,25.336988814569168,0
source_childes_first,cat,6.965180775727702,ok,6.811454401616483,18.228507346753123,0
source_childes_first,catch,7.011083187615676,ok,,25.372205870213676,0
source_childes_first,cereal,,threshold_above_upper_asymptote,,22.708870905740664,0
source_childes_first,chair,7.029147458907238,ok,7.582304558629823,21.225459750312105,0
source_childes_first,chalk,,threshold_above_upper_asymptote,,27.61672611437907,0
source_childes_first,chase,,threshold_above_upper_asymptote,,28.842892462186086,0
source_childes_first,cheek,,threshold_above_upper_asymptote,,23.2702739213262,0
source_childes_first,cheerios,,threshold_above_upper_asymptote,7.88888180710685,24.062888534669234,0
source_childes_first,cheese,7.22099316503665,ok,,18.558248075188768,0
source_childes_first,child,,threshold_below_lower_asymptote,,,0
source_childes_first,chin,,threshold_above_upper_asymptote,7.782377686819169,23.9251259404125,0
source_childes_first,chocolate,7.18002026918939,ok,,24.58033128800783,0
source_childes_first,church,6.939219930972319,ok,,,0
source_childes_first,circus,7.272898645553815,ok,,,0
source_childes_first,climb,7.102337550485011,ok,7.0341928935101485,25.58444891978825,0
source_childes_first,clock,6.954860609409889,ok,7.259743420737998,23.99618230263423,0
source_childes_first,close,7.00456692208155,ok,,24.519368084825462,0
source_childes_first,closet,,threshold_above_upper_asymptote,,26.335369068359697,0
source_childes_first,cloud,7.176955750660442,ok,,25.376185134448264,0
source_childes_first,clown,,threshold_above_upper_asymptote,,,0
source_childes_first,coat,7.017036351522881,ok,7.058638759291494,22.922576688186258,0
source_childes_first,coffee,6.977671955355843,ok,7.0756059712216,24.665622637597178,0
source_childes_first,coke,,threshold_below_lower_asymptote,,,0
source_childes_first,cold,6.926628510354516,ok,7.162526933372835,21.557924255355925,0
source_childes_first,comb,7.040244100823463,ok,7.015460730530572,25.991290549889374,0
source_childes_first,cook,7.097797614637075,ok,,25.150438741536785,0
source_childes_first,cookie,,threshold_above_upper_asymptote,,19.063897306535317,0
source_childes_first,corn,7.043417966446799,ok,7.0061047374140575,24.30521021007631,0
source_childes_first,couch,7.004413542929687,ok,7.029849255172657,24.274913544484477,0
source_childes_first,country,,threshold_below_lower_asymptote,,,0
source_childes_first,cover,7.033495514783837,ok,7.1603592672834795,29.120587673006845,0
source_childes_first,cow,,threshold_above_upper_asymptote,,20.301428582055962,0
source_childes_first,cowboy,,threshold_above_upper_asymptote,,,0
source_childes_first,cracker,,threshold_above_upper_asymptote,,20.635361433164334,0
source_childes_first,crayon,,threshold_above_upper_asymptote,,23.199101707700617,0
source_childes_first,crib,,threshold_above_upper_asymptote,7.777648210023684,25.501641294998937,0
source_childes_first,cry,6.954284193520691,ok,7.043897072165148,23.357992706748902,0
source_childes_first,cup,6.857424657911358,ok,7.004636370012655,20.04657761410228,0
source_childes_first,cut,6.964801746033175,ok,7.411136371987506,26.48415491454615,0
source_childes_first,cute,,threshold_above_upper_asymptote,,27.646593332551518,0
source_childes_first,daddy,6.95931142334056,ok,,,0
source_childes_first,dance,7.075153043254697,ok,6.977861542481049,23.335263733647373,0
source_childes_first,dark,6.968380026780086,ok,,26.0144061423592,0
source_childes_first,day,,threshold_below_lower_asymptote,6.755711034627276,28.57030413820359,0
source_childes_first,deer,,threshold_above_upper_asymptote,,27.88841176179346,0
source_childes_first,diaper,,threshold_above_upper_asymptote,,20.32324248611525,0
source_childes_first,dinner,6.915840294160925,ok,7.142528292760819,24.335488629604637,0
source_childes_first,dirty,,threshold_above_upper_asymptote,,22.77759428568781,0
source_childes_first,dish,7.169512879571412,ok,7.693096266004384,28.392517499821075,0
source_childes_first,doctor,6.9041604426066865,ok,6.753394551812259,25.058857514368704,0
source_childes_first,dog,6.9852946278602746,ok,,,0
source_childes_first,doll,7.037491352929263,ok,7.522442192232571,23.083057299428276,0
source_childes_first,donkey,,threshold_above_upper_asymptote,,,0
source_childes_first,donut,,threshold_above_upper_asymptote,,26.470267452063016,0
source_childes_first,door,,threshold_below_lower_asymptote,6.688988403347932,21.094330119099542,0
source_childes_first,downtown,,threshold_above_upper_asymptote,,,0
source_childes_first,draw,7.074311372745859,ok,,25.332147277029616,0
source_childes_first,drawer,7.128683928986842,ok,7.26984634718111,28.011508334888347,0
source_childes_first,drive,7.076735231123341,ok,7.722365437887102,25.239924635828906,0
source_childes_first,drop,7.154162697683635,ok,,26.122703160314753,0
source_childes_first,dryer,,threshold_below_lower_asymptote,,,0
source_childes_first,duck,,threshold_above_upper_asymptote,,18.166198717402246,0
source_childes_first,dump,,threshold_above_upper_asymptote,,,0
source_childes_first,ear,7.048050902413066,ok,7.010246635039565,18.557045885439496,0
source_childes_first,eat,,threshold_below_lower_asymptote,6.9433926538932065,20.38286318166485,0
source_childes_first,egg,7.099502929550547,ok,7.14665871429845,21.979637752951344,0
source_childes_first,elephant,,threshold_above_upper_asymptote,,22.548457510004862,0
source_childes_first,empty,7.016807058655934,ok,7.046955949563199,26.529972503464574,0
source_childes_first,eye,6.88588899068483,ok,7.0449611325621655,17.56441529060678,0
source_childes_first,face,6.869320939943969,ok,,23.708999528999072,0
source_childes_first,fall,6.9080764294363215,ok,7.311190153082224,23.398800241984326,0
source_childes_first,farm,7.06378962476433,ok,7.004468250936978,28.02073014859909,0
source_childes_first,fast,6.983278971390847,ok,7.090780030209967,25.50491253156236,0
source_childes_first,feed,7.035412020822015,ok,7.485859577282093,27.19892571562119,0
source_childes_first,find,,threshold_below_lower_asymptote,6.446143622353852,25.64249106636554,0
source_childes_first,fine,6.964076419390942,ok,,,0
source_childes_first,finger,6.988455790016489,ok,6.793246330576963,21.849311819029033,0
source_childes_first,finish,7.0534171485464,ok,7.457667094338411,27.879604149197586,0
source_childes_first,fireman,,threshold_above_upper_asymptote,,28.027488402045414,0
source_childes_first,first,,threshold_below_lower_asymptote,,28.986200167021508,0
source_childes_first,fit,6.9994948002023705,ok,7.019049910868102,29.91292643388448,0
source_childes_first,fix,6.965126031599405,ok,7.3785185784242815,25.022576246429,0
source_childes_first,flag,6.990012203580497,ok,7.053213277398209,27.41475309249198,0
source_childes_first,flower,7.0546599038171465,ok,7.143130270855823,21.001766818807774,0
source_childes_first,food,6.810580979062453,ok,6.8271030633788685,23.482138731792105,0
source_childes_first,foot,7.0665608321017315,ok,,21.095607950124922,0
source_childes_first,fork,,threshold_above_upper_asymptote,,21.87941295589893,0
source_childes_first,friend,,threshold_below_lower_asymptote,6.748480914606483,26.671894161677375,0
source_childes_first,frog,7.0541385129280325,ok,,22.223801199230163,0
source_childes_first,full,6.929005780826311,ok,,27.37585639496008,0
source_childes_first,game,,threshold_below_lower_asymptote,6.8527454292611765,26.554617597246853,0
source_childes_first,garage,,threshold_above_upper_asymptote,,27.447544584468154,0
source_childes_first,garbage,,threshold_above_upper_asymptote,,25.304431824858803,0
source_childes_first,garden,6.979553385077873,ok,6.666555008268576,29.741359401871044,0
source_childes_first,gentle,,threshold_above_upper_asymptote,,28.36573384565024,0
source_childes_first,get,,threshold_below_lower_asymptote,6.4194071814240194,24.364636413972246,0
source_childes_first,giraffe,,threshold_above_upper_asymptote,,24.13249839791901,0
source_childes_first,girl,,threshold_below_lower_asymptote,6.8424017439871045,24.667729430346036,0
source_childes_first,give,6.71617859140153,ok,6.266033750653779,25.598843914428592,0
source_childes_first,glass,6.979718511635929,ok,,26.12412706803039,0
source_childes_first,glasses,7.236271760906672,ok,7.228702708803273,23.829833304182998,0
source_childes_first,gloves,,threshold_above_upper_asymptote,,27.18554578254517,0
source_childes_first,glue,,threshold_above_upper_asymptote,,,0
source_childes_first,go,,threshold_below_lower_asymptote,6.607180174809331,19.7106217091394,0
source_childes_first,good,,threshold_below_lower_asymptote,6.205265101934544,24.339939004434495,0
source_childes_first,goose,,threshold_above_upper_asymptote,,,0
source_childes_first,grandma,,threshold_above_upper_asymptote,,17.654354032398764,0
source_childes_first,grandpa,,threshold_above_upper_asymptote,7.3344399405342635,18.888869147169988,0
source_childes_first,grapes,,threshold_above_upper_asymptote,,22.395948946531167,0
source_childes_first,grass,6.953017251611338,ok,7.0484150077420615,23.607923804559615,0
source_childes_first,green,6.899233912397183,ok,6.904017142316343,24.21157425029654,0
source_childes_first,gum,,threshold_above_upper_asymptote,,,0
source_childes_first,hair,6.963000776667273,ok,7.45106966055981,19.9970789541941,0
source_childes_first,hamburger,,threshold_above_upper_asymptote,,25.368250047773458,0
source_childes_first,hammer,,threshold_above_upper_asymptote,,26.73579634805976,0
source_childes_first,hand,,threshold_below_lower_asymptote,6.62526957036802,21.18568722469747,0
source_childes_first,happy,,threshold_below_lower_asymptote,6.812943307417245,23.945755954119555,0
source_childes_first,hard,6.608646450172606,ok,6.767609294056566,28.11969960472,0
source_childes_first,hat,7.062107497320773,ok,,18.89138270526583,0
source_childes_first,hate,7.0617482967240885,ok,,,0
source_childes_first,have,,threshold_below_lower_asymptote,6.164576892633637,25.902575376900778,0
source_childes_first,head,6.714469157663183,ok,6.202633285656266,21.410556416835345,0
source_childes_first,hear,,threshold_below_lower_asymptote,6.928941659965837,26.993574492322516,0
source_childes_first,heavy,7.112703783232657,ok,,24.999180520722337,0
source_childes_first,helicopter,,threshold_above_upper_asymptote,,24.729719482953705,0
source_childes_first,help,,threshold_below_lower_asymptote,6.762969848645443,22.549129293001915,0
source_childes_first,hen,,threshold_above_upper_asymptote,,,0
source_childes_first,hide,6.998869495433955,ok,7.006675550610438,25.18501031653013,0
source_childes_first,high,6.837779770704628,ok,6.2692286962661905,26.708808302132432,0
source_childes_first,hit,7.107570003530467,ok,,24.603751287542018,0
source_childes_first,hold,6.88070782902639,ok,6.929925278223938,25.248945239146906,0
source_childes_first,home,6.700078763350885,ok,6.145889296395868,21.78006375395454,0
source_childes_first,horse,6.532767939427648,ok,6.943982458613435,21.207865708611973,0
source_childes_first,hose,,threshold_below_lower_asymptote,7.059519928906555,28.234924324341566,0
source_childes_first,hot,6.956140607919488,ok,7.009675725836855,18.922355478495714,0
source_childes_first,house,,threshold_below_lower_asymptote,6.828859930831892,23.090503002489797,0
source_childes_first,hug,,threshold_above_upper_asymptote,,22.06053977399637,0
source_childes_first,hungry,7.302718181011556,ok,,24.654359259781693,0
source_childes_first,hurry,6.969887206024519,ok,7.611284748137397,27.95475143625973,0
source_childes_first,hurt,6.9811033725834415,ok,7.019692536873989,24.746533842465965,0
source_childes_first,ice,6.939093137297302,ok,6.969358070339734,23.464365625838706,0
source_childes_first,jacket,7.2027753557542535,ok,,23.477574623889407,0
source_childes_first,jar,7.163165786902401,ok,,,0
source_childes_first,jeans,6.8481582956591085,ok,7.121627995621856,28.96130506431679,0
source_childes_first,jello,7.045361546534238,ok,,,0
source_childes_first,jelly,,threshold_above_upper_asymptote,,28.223958940535663,0
source_childes_first,juice,7.040312734042332,ok,7.048880183503259,19.337110489192803,0
source_childes_first,jump,7.073809888272619,ok,6.888864240276477,22.877728721484658,0
source_childes_first,keys,7.309443280648379,ok,7.985453922997175,22.06723590327549,0
source_childes_first,kick,,threshold_above_upper_asymptote,,24.711999260850668,0
source_childes_first,kiss,7.118554861964113,ok,,21.57034386718253,0
source_childes_first,kitchen,7.059775303380094,ok,,24.044183513123148,0
source_childes_first,kitty,,threshold_above_upper_asymptote,,20.292166245251202,0
source_childes_first,knee,,threshold_above_upper_asymptote,,22.63315001657779,0
source_childes_first,knife,7.017380390293555,ok,7.101383783709279,25.31616693081719,0
source_childes_first,knock,,threshold_above_upper_asymptote,,26.086781584080928,0
source_childes_first,ladder,,threshold_above_upper_asymptote,,27.93590548210792,0
source_childes_first,lady,6.911651103691298,ok,,,0
source_childes_first,lamb,,threshold_above_upper_asymptote,,,0
source_childes_first,lamp,,threshold_above_upper_asymptote,,29.426392592767808,0
source_childes_first,last,6.749355386200973,ok,,,0
source_childes_first,later,6.741582662856024,ok,6.705415892846113,28.08468448252086,0
source_childes_first,leg,7.036620923519428,ok,7.6238206977176874,22.967834744581136,0
source_childes_first,lick,,threshold_below_lower_asymptote,6.926051283003704,27.831628726846333,0
source_childes_first,light,6.957599950740315,ok,,21.573068682350033,0
source_childes_first,like,,threshold_below_lower_asymptote,6.072690167001678,25.75007721668643,0
source_childes_first,lion,,threshold_above_upper_asymptote,,22.93884161407195,0
source_childes_first,lips,6.9719348980884135,ok,6.918610198029957,25.482076843958392,0
source_childes_first,listen,6.8993666840093875,ok,6.8930996963837945,28.048745584501315,0
source_childes_first,lollipop,,threshold_above_upper_asymptote,,27.842830450401625,0
source_childes_first,long,,threshold_below_lower_asymptote,,,0
source_childes_first,look,6.68974531443569,ok,,24.098423511314476,0
source_childes_first,loud,7.074847885791973,ok,,26.12765077192083,0
source_childes_first,love,6.824472282002145,ok,,23.249110931637965,0
source_childes_first,lunch,6.901518632955311,ok,7.167632149891429,24.37307490241634,0
source_childes_first,mad,7.131591245013213,ok,,28.357752575026606,0
source_childes_first,mailman,6.750671885553757,ok,,,0
source_childes_first,make,,threshold_below_lower_asymptote,6.403938853337971,26.76673663101711,0
source_childes_first,man,,threshold_below_lower_asymptote,6.465362138587407,26.239323453067815,0
source_childes_first,meat,7.000276263289637,ok,7.015557777180096,26.824160865348063,0
source_childes_first,medicine,7.120102119804116,ok,,24.709281294511936,0
source_childes_first,melon,,threshold_below_lower_asymptote,,,0
source_childes_first,milk,6.981446722637974,ok,7.01555211682633,18.255048075517685,0
source_childes_first,mommy,7.042318099023251,ok,,,0
source_childes_first,money,,threshold_below_lower_asymptote,6.853425664564013,24.59030107938586,0
source_childes_first,monkey,,threshold_above_upper_asymptote,,21.420862525347772,0
source_childes_first,moon,6.932374111288456,ok,6.738854432443212,21.266352929569763,0
source_childes_first,moose,,threshold_below_lower_asymptote,,,0
source_childes_first,mop,,threshold_below_lower_asymptote,,,0
source_childes_first,morning,,threshold_below_lower_asymptote,6.87618761822901,26.726898941775957,0
source_childes_first,motorcycle,,threshold_above_upper_asymptote,,25.351378212033644,0
source_childes_first,mouse,,threshold_above_upper_asymptote,,23.380858578636253,0
source_childes_first,mouth,6.923176044651359,ok,6.934749786714387,20.209807579108084,0
source_childes_first,movie,6.919701085773346,ok,6.82037385986426,27.917043742420812,0
source_childes_first,muffin,,threshold_below_lower_asymptote,7.116312424969118,26.196634213174725,0
source_childes_first,nail,,threshold_above_upper_asymptote,,,0
source_childes_first,nap,,threshold_above_upper_asymptote,,22.674625384618004,0
source_childes_first,napkin,,threshold_above_upper_asymptote,,25.073543767799908,0
source_childes_first,naughty,,threshold_above_upper_asymptote,,,0
source_childes_first,necklace,,threshold_above_upper_asymptote,,26.69518885859007,0
source_childes_first,new,6.744451227486114,ok,,28.840785987993776,0
source_childes_first,nice,6.785813362649878,ok,6.775518309868604,25.83342302182803,0
source_childes_first,night,,threshold_below_lower_asymptote,6.827511424036405,24.482917590787725,0
source_childes_first,noisy,,threshold_above_upper_asymptote,,28.973349302766035,0
source_childes_first,noodles,,threshold_above_upper_asymptote,,24.271362933789078,0
source_childes_first,nose,6.96752768147233,ok,7.0278514736201645,17.566643472145085,0
source_childes_first,nurse,7.229934356445857,ok,,,0
source_childes_first,nuts,,threshold_above_upper_asymptote,,28.18287000352459,0
source_childes_first,old,,threshold_below_lower_asymptote,,,0
source_childes_first,open,6.856319502679629,ok,6.920970558511345,22.114445562602707,0
source_childes_first,outside,6.949683253001707,ok,7.23621999228753,20.586834888836407,0
source_childes_first,oven,7.050901697338909,ok,7.464501723988421,27.085939648491006,0
source_childes_first,owl,7.085853430459075,ok,7.497369176259697,23.33001152771118,0
source_childes_first,paint,7.118882754290643,ok,,26.332309328783996,0
source_childes_first,pancake,6.8078675500795525,ok,7.340379299371006,24.068571454323198,0
source_childes_first,pants,,threshold_above_upper_asymptote,,21.936410314208324,0
source_childes_first,paper,6.970870412890118,ok,6.992769717321313,22.99233148218998,0
source_childes_first,park,6.9699263264516595,ok,7.011278533482302,22.878206476855862,0
source_childes_first,party,6.828578887786773,ok,6.774502719629837,25.998215555193525,0
source_childes_first,peas,7.260872211549548,ok,7.693100493413458,24.90319915475007,0
source_childes_first,peekaboo,,threshold_above_upper_asymptote,,19.940203977737045,0
source_childes_first,pen,7.141608401299007,ok,,24.683860647952418,0
source_childes_first,pencil,,threshold_above_upper_asymptote,,26.157410646038286,0
source_childes_first,penguin,6.860916318046096,ok,,26.410930852292893,0
source_childes_first,penny,7.551195053102067,ok,,,0
source_childes_first,people,,threshold_below_lower_asymptote,6.489754730413168,27.729170763166103,0
source_childes_first,person,,threshold_below_lower_asymptote,,,0
source_childes_first,pick,7.04325099042855,ok,,28.31028812070495,0
source_childes_first,pickle,,threshold_above_upper_asymptote,,27.302972502756642,0
source_childes_first,picnic,7.269417119052062,ok,,,0
source_childes_first,picture,6.990161260854417,ok,6.996694425710756,24.12466878869911,0
source_childes_first,pig,,threshold_above_upper_asymptote,,21.20230905137065,0
source_childes_first,pillow,,threshold_above_upper_asymptote,,22.865174886366972,0
source_childes_first,pizza,,threshold_above_upper_asymptote,,21.47922641023574,0
