arch,arm,checkpoint,companion_words,gain,probe_family,probe_id,repeated_nll,role,seed,source_domain,source_example_id,source_words,span_len,unrepeated_nll
BASE0,BASE0,chck_80M,8,14.12123966217041,heldout_natural_source_repeat,heldoutcopy:1:124:40156,6.107735633850098,,NA,open_subtitles,40156,12,1,20.228975296020508
BASE0,BASE0,chck_80M,16,0.9284677942050621,heldout_natural_source_repeat,heldoutcopy:1:125:19420,0.001716570113785565,,NA,childes,19420,26,1,0.9301843643188477
BASE0,BASE0,chck_80M,11,4.0679410472512245,heldout_natural_source_repeat,heldoutcopy:1:126:27140,0.10720314830541611,,NA,gutenberg,27140,17,1,4.175144195556641
BASE0,BASE0,chck_80M,8,6.021901519969106,heldout_natural_source_repeat,heldoutcopy:1:127:7181,0.028614608570933342,,NA,childes,7181,12,1,6.050516128540039
BASE0,BASE0,chck_80M,28,1.937848512083292,heldout_natural_source_repeat,heldoutcopy:1:128:27695,0.06114250048995018,,NA,gutenberg,27695,45,1,1.9989910125732422
BASE0,BASE0,chck_80M,8,-1.7842833995819092,heldout_natural_source_repeat,heldoutcopy:1:129:1384,2.3013217449188232,,NA,bnc_spoken,1384,13,1,0.5170383453369141
BASE0,BASE0,chck_80M,8,14.019051142036915,heldout_natural_source_repeat,heldoutcopy:1:12:16004,0.07780402153730392,,NA,childes,16004,13,1,14.096855163574219
BASE0,BASE0,chck_80M,8,0.2952181182336062,heldout_natural_source_repeat,heldoutcopy:1:130:20591,0.003905765013769269,,NA,childes,20591,12,1,0.2991238832473755
BASE0,BASE0,chck_80M,9,0.0005089790793135762,heldout_natural_source_repeat,heldoutcopy:1:131:21970,0.0012372228084132075,,NA,childes,21970,14,1,0.0017462018877267838
BASE0,BASE0,chck_80M,8,1.2768636848777533,heldout_natural_source_repeat,heldoutcopy:1:132:8436,0.025021204724907875,,NA,childes,8436,10,1,1.3018848896026611
BASE0,BASE0,chck_80M,8,1.3714909553527832,heldout_natural_source_repeat,heldoutcopy:1:133:59742,2.5315730571746826,,NA,simple_wiki,59742,11,1,3.903064012527466
BASE0,BASE0,chck_80M,11,-0.15518727898597717,heldout_natural_source_repeat,heldoutcopy:1:134:55526,0.4905957579612732,,NA,simple_wiki,55526,18,1,0.335408478975296
BASE0,BASE0,chck_80M,25,6.009118616580963,heldout_natural_source_repeat,heldoutcopy:1:135:29340,0.16802352666854858,,NA,gutenberg,29340,40,1,6.177142143249512
BASE0,BASE0,chck_80M,14,2.150161199271679,heldout_natural_source_repeat,heldoutcopy:1:136:33364,0.05620677024126053,,NA,gutenberg,33364,22,1,2.2063679695129395
BASE0,BASE0,chck_80M,8,11.259654173627496,heldout_natural_source_repeat,heldoutcopy:1:137:55845,0.027357926592230797,,NA,simple_wiki,55845,10,1,11.287012100219727
BASE0,BASE0,chck_80M,8,1.5722546521574259,heldout_natural_source_repeat,heldoutcopy:1:138:49750,0.01951003633439541,,NA,open_subtitles,49750,12,1,1.5917646884918213
BASE0,BASE0,chck_80M,8,3.9403369948267937,heldout_natural_source_repeat,heldoutcopy:1:139:46059,0.028483577072620392,,NA,open_subtitles,46059,11,1,3.968820571899414
BASE0,BASE0,chck_80M,8,0.7588723711669445,heldout_natural_source_repeat,heldoutcopy:1:13:41264,0.016454357653856277,,NA,open_subtitles,41264,10,1,0.7753267288208008
BASE0,BASE0,chck_80M,14,0.4081293549388647,heldout_natural_source_repeat,heldoutcopy:1:140:10122,0.026453474536538124,,NA,childes,10122,22,1,0.43458282947540283
BASE0,BASE0,chck_80M,17,1.134165077470243,heldout_natural_source_repeat,heldoutcopy:1:141:2911,0.009969205595552921,,NA,bnc_spoken,2911,27,1,1.144134283065796
BASE0,BASE0,chck_80M,15,10.005071928724647,heldout_natural_source_repeat,heldoutcopy:1:142:29628,0.019585320726037025,,NA,gutenberg,29628,24,1,10.024657249450684
BASE0,BASE0,chck_80M,8,2.1857423838227987,heldout_natural_source_repeat,heldoutcopy:1:143:3336,0.025199884548783302,,NA,bnc_spoken,3336,10,1,2.210942268371582
BASE0,BASE0,chck_80M,9,-0.0002629607915878296,heldout_natural_source_repeat,heldoutcopy:1:144:39750,0.024369683116674423,,NA,open_subtitles,39750,14,1,0.024106722325086594
BASE0,BASE0,chck_80M,16,2.069210071931593,heldout_natural_source_repeat,heldoutcopy:1:145:11887,0.0008683010237291455,,NA,childes,11887,26,1,2.0700783729553223
BASE0,BASE0,chck_80M,28,15.258713245391846,heldout_natural_source_repeat,heldoutcopy:1:146:37409,0.516273021697998,,NA,gutenberg,37409,45,1,15.774986267089844
BASE0,BASE0,chck_80M,8,1.1324445744976401,heldout_natural_source_repeat,heldoutcopy:1:147:16087,0.012476489879190922,,NA,childes,16087,11,1,1.144921064376831
BASE0,BASE0,chck_80M,11,0.5835891664028168,heldout_natural_source_repeat,heldoutcopy:1:148:55281,0.05744090676307678,,NA,simple_wiki,55281,18,1,0.6410300731658936
BASE0,BASE0,chck_80M,12,0.06934462580829859,heldout_natural_source_repeat,heldoutcopy:1:149:19070,0.0081194331869483,,NA,childes,19070,19,1,0.07746405899524689
BASE0,BASE0,chck_80M,11,1.9548133423086256e-05,heldout_natural_source_repeat,heldoutcopy:1:14:16052,0.00010239553375868127,,NA,childes,16052,17,1,0.00012194366718176752
BASE0,BASE0,chck_80M,17,4.562195612117648,heldout_natural_source_repeat,heldoutcopy:1:150:50032,0.014890359714627266,,NA,open_subtitles,50032,27,1,4.577085971832275
BASE0,BASE0,chck_80M,9,14.21205459535122,heldout_natural_source_repeat,heldoutcopy:1:151:57454,0.058208122849464417,,NA,simple_wiki,57454,15,1,14.270262718200684
BASE0,BASE0,chck_80M,18,4.964905738830566,heldout_natural_source_repeat,heldoutcopy:1:152:34510,0.09891033172607422,,NA,gutenberg,34510,29,1,5.063816070556641
BASE0,BASE0,chck_80M,8,1.3665571212768555,heldout_natural_source_repeat,heldoutcopy:1:153:12407,0.5967713594436646,,NA,childes,12407,10,1,1.96332848072052
BASE0,BASE0,chck_80M,8,1.013261551503092,heldout_natural_source_repeat,heldoutcopy:1:154:38516,0.004754310008138418,,NA,open_subtitles,38516,10,1,1.0180158615112305
BASE0,BASE0,chck_80M,8,0.2488609030842781,heldout_natural_source_repeat,heldoutcopy:1:155:5433,0.06891929358243942,,NA,childes,5433,11,1,0.31778019666671753
BASE0,BASE0,chck_80M,8,9.606397867202759,heldout_natural_source_repeat,heldoutcopy:1:156:10152,0.49727416038513184,,NA,childes,10152,12,1,10.10367202758789
BASE0,BASE0,chck_80M,8,7.326852083206177,heldout_natural_source_repeat,heldoutcopy:1:157:2397,0.3431241512298584,,NA,bnc_spoken,2397,10,1,7.669976234436035
BASE0,BASE0,chck_80M,9,10.940145176835358,heldout_natural_source_repeat,heldoutcopy:1:158:39156,0.011160212568938732,,NA,open_subtitles,39156,14,1,10.951305389404297
BASE0,BASE0,chck_80M,25,-5.960300768492743e-07,heldout_natural_source_repeat,heldoutcopy:1:159:55308,2.825220326485578e-05,,NA,simple_wiki,55308,40,1,2.7656173188006505e-05
BASE0,BASE0,chck_80M,9,0.7662582397460938,heldout_natural_source_repeat,heldoutcopy:1:15:24796,16.393898010253906,,NA,gutenberg,24796,15,1,17.16015625
BASE0,BASE0,chck_80M,8,0.8489503348246217,heldout_natural_source_repeat,heldoutcopy:1:160:5825,0.010942689143121243,,NA,childes,5825,10,1,0.8598930239677429
BASE0,BASE0,chck_80M,28,6.64529525837861,heldout_natural_source_repeat,heldoutcopy:1:161:35857,0.0027159492019563913,,NA,gutenberg,35857,48,1,6.648011207580566
BASE0,BASE0,chck_80M,9,7.477327175438404,heldout_natural_source_repeat,heldoutcopy:1:162:57669,0.06762092560529709,,NA,simple_wiki,57669,14,1,7.544948101043701
BASE0,BASE0,chck_80M,8,1.4739745380356908,heldout_natural_source_repeat,heldoutcopy:1:163:20822,0.011802840046584606,,NA,childes,20822,10,1,1.4857773780822754
BASE0,BASE0,chck_80M,9,0.5600764127448201,heldout_natural_source_repeat,heldoutcopy:1:164:57321,0.006255569867789745,,NA,simple_wiki,57321,14,1,0.5663319826126099
BASE0,BASE0,chck_80M,12,1.9697365462779999,heldout_natural_source_repeat,heldoutcopy:1:165:12881,0.37549927830696106,,NA,childes,12881,19,1,2.345235824584961
BASE0,BASE0,chck_80M,28,0.0006860177963972092,heldout_natural_source_repeat,heldoutcopy:1:166:29039,0.02306070737540722,,NA,gutenberg,29039,50,1,0.023746725171804428
BASE0,BASE0,chck_80M,8,-0.02354362979531288,heldout_natural_source_repeat,heldoutcopy:1:167:7182,0.07324068993330002,,NA,childes,7182,11,1,0.04969706013798714
BASE0,BASE0,chck_80M,13,4.406307220458984,heldout_natural_source_repeat,heldoutcopy:1:168:21853,1.540156364440918,,NA,childes,21853,21,1,5.946463584899902
BASE0,BASE0,chck_80M,12,1.7614184152334929,heldout_natural_source_repeat,heldoutcopy:1:169:37536,0.020688222721219063,,NA,gutenberg,37536,20,1,1.782106637954712
BASE0,BASE0,chck_80M,18,0.0012168893590569496,heldout_natural_source_repeat,heldoutcopy:1:16:3202,0.015327990986406803,,NA,bnc_spoken,3202,29,1,0.016544880345463753
BASE0,BASE0,chck_80M,8,2.951063632965088,heldout_natural_source_repeat,heldoutcopy:1:170:3724,2.9072766304016113,,NA,bnc_spoken,3724,11,1,5.858340263366699
BASE0,BASE0,chck_80M,8,1.1900320053100586,heldout_natural_source_repeat,heldoutcopy:1:171:43719,2.8960018157958984,,NA,open_subtitles,43719,13,1,4.086033821105957
BASE0,BASE0,chck_80M,8,0.7969024181365967,heldout_natural_source_repeat,heldoutcopy:1:172:29677,2.17680287361145,,NA,gutenberg,29677,10,1,2.973705291748047
BASE0,BASE0,chck_80M,8,1.1895060539245605,heldout_natural_source_repeat,heldoutcopy:1:173:9435,7.524229526519775,,NA,childes,9435,13,1,8.713735580444336
BASE0,BASE0,chck_80M,19,2.210322290658951,heldout_natural_source_repeat,heldoutcopy:1:174:12464,0.25213250517845154,,NA,childes,12464,30,1,2.4624547958374023
BASE0,BASE0,chck_80M,8,3.0716078989207745,heldout_natural_source_repeat,heldoutcopy:1:175:43943,0.033164191991090775,,NA,open_subtitles,43943,12,1,3.1047720909118652
BASE0,BASE0,chck_80M,9,0.46936911647208035,heldout_natural_source_repeat,heldoutcopy:1:176:21153,0.0010384886991232634,,NA,childes,21153,15,1,0.4704076051712036
BASE0,BASE0,chck_80M,12,10.747748732566833,heldout_natural_source_repeat,heldoutcopy:1:177:24419,0.1333099603652954,,NA,gutenberg,24419,19,1,10.881058692932129
BASE0,BASE0,chck_80M,8,8.794331789016724,heldout_natural_source_repeat,heldoutcopy:1:178:22193,0.9435126781463623,,NA,childes,22193,12,1,9.737844467163086
BASE0,BASE0,chck_80M,9,13.11382706463337,heldout_natural_source_repeat,heldoutcopy:1:179:62109,0.024982139468193054,,NA,simple_wiki,62109,15,1,13.138809204101562
BASE0,BASE0,chck_80M,8,15.356666054576635,heldout_natural_source_repeat,heldoutcopy:1:17:43196,0.01081899181008339,,NA,open_subtitles,43196,10,1,15.367485046386719
BASE0,BASE0,chck_80M,20,2.5653745383024216,heldout_natural_source_repeat,heldoutcopy:1:180:3392,0.07857473194599152,,NA,bnc_spoken,3392,32,1,2.643949270248413
BASE0,BASE0,chck_80M,25,0.022222600877285004,heldout_natural_source_repeat,heldoutcopy:1:181:55682,0.03186587616801262,,NA,simple_wiki,55682,40,1,0.05408847704529762
BASE0,BASE0,chck_80M,8,-2.697099283337593,heldout_natural_source_repeat,heldoutcopy:1:182:57347,2.8816895484924316,,NA,simple_wiki,57347,11,1,0.18459026515483856
BASE0,BASE0,chck_80M,15,9.988551914691925,heldout_natural_source_repeat,heldoutcopy:1:183:8554,0.0691635012626648,,NA,childes,8554,24,1,10.05771541595459
BASE0,BASE0,chck_80M,12,0.1388246596325189,heldout_natural_source_repeat,heldoutcopy:1:184:57210,0.0019691854249686003,,NA,simple_wiki,57210,20,1,0.1407938450574875
BASE0,BASE0,chck_80M,27,0.618007997982204,heldout_natural_source_repeat,heldoutcopy:1:185:36351,0.006764133460819721,,NA,gutenberg,36351,43,1,0.6247721314430237
BASE0,BASE0,chck_80M,8,0.0023367700923699886,heldout_natural_source_repeat,heldoutcopy:1:186:46272,0.0002461368858348578,,NA,open_subtitles,46272,10,1,0.0025829069782048464
BASE0,BASE0,chck_80M,8,10.8703693151474,heldout_natural_source_repeat,heldoutcopy:1:187:4481,1.214133858680725,,NA,bnc_spoken,4481,10,1,12.084503173828125
BASE0,BASE0,chck_80M,13,2.5564941372722387,heldout_natural_source_repeat,heldoutcopy:1:188:61346,0.025846103206276894,,NA,simple_wiki,61346,21,1,2.5823402404785156
BASE0,BASE0,chck_80M,19,7.492921814322472,heldout_natural_source_repeat,heldoutcopy:1:189:36298,0.2394433170557022,,NA,gutenberg,36298,30,1,7.732365131378174
BASE0,BASE0,chck_80M,12,0.0019604023545980453,heldout_natural_source_repeat,heldoutcopy:1:18:12105,0.030677443370223045,,NA,childes,12105,20,1,0.03263784572482109
BASE0,BASE0,chck_80M,8,5.229341089725494,heldout_natural_source_repeat,heldoutcopy:1:190:23133,0.3358134627342224,,NA,gutenberg,23133,10,1,5.565154552459717
BASE0,BASE0,chck_80M,13,0.03474759683012962,heldout_natural_source_repeat,heldoutcopy:1:191:59486,0.0362156443297863,,NA,simple_wiki,59486,21,1,0.07096324115991592
BASE0,BASE0,chck_80M,18,0.6010180509183556,heldout_natural_source_repeat,heldoutcopy:1:192:38482,0.001972516765818,,NA,gutenberg,38482,29,1,0.6029905676841736
BASE0,BASE0,chck_80M,8,-0.09332990646362305,heldout_natural_source_repeat,heldoutcopy:1:193:45843,4.75229024887085,,NA,open_subtitles,45843,10,1,4.658960342407227
BASE0,BASE0,chck_80M,8,1.873302161693573,heldout_natural_source_repeat,heldoutcopy:1:194:61912,0.05202442407608032,,NA,simple_wiki,61912,10,1,1.9253265857696533
BASE0,BASE0,chck_80M,8,5.2052337527275085,heldout_natural_source_repeat,heldoutcopy:1:195:1018,0.038102924823760986,,NA,bnc_spoken,1018,13,1,5.2433366775512695
BASE0,BASE0,chck_80M,8,10.35337845236063,heldout_natural_source_repeat,heldoutcopy:1:196:45756,0.08320697396993637,,NA,open_subtitles,45756,13,1,10.436585426330566
BASE0,BASE0,chck_80M,8,1.269458880648017,heldout_natural_source_repeat,heldoutcopy:1:197:51773,0.015538224950432777,,NA,open_subtitles,51773,13,1,1.2849971055984497
BASE0,BASE0,chck_80M,8,0.006082691019400954,heldout_natural_source_repeat,heldoutcopy:1:198:14587,0.003378162393346429,,NA,childes,14587,12,1,0.009460853412747383
BASE0,BASE0,chck_80M,22,3.2180832931771874e-06,heldout_natural_source_repeat,heldoutcopy:1:199:7065,0.00017486473370809108,,NA,childes,7065,36,1,0.00017808281700126827
BASE0,BASE0,chck_80M,9,0.0009707966819405556,heldout_natural_source_repeat,heldoutcopy:1:19:58281,0.01127832755446434,,NA,simple_wiki,58281,15,1,0.012249124236404896
BASE0,BASE0,chck_80M,17,4.594375133514404,heldout_natural_source_repeat,heldoutcopy:1:1:57252,3.7091355323791504,,NA,simple_wiki,57252,28,1,8.303510665893555
BASE0,BASE0,chck_80M,8,0.5514440163969994,heldout_natural_source_repeat,heldoutcopy:1:200:7935,0.0036740675568580627,,NA,childes,7935,11,1,0.5551180839538574
BASE0,BASE0,chck_80M,8,1.6552788382396102,heldout_natural_source_repeat,heldoutcopy:1:201:50052,0.012067996896803379,,NA,open_subtitles,50052,11,1,1.6673468351364136
BASE0,BASE0,chck_80M,12,2.5275597162544727,heldout_natural_source_repeat,heldoutcopy:1:202:7743,0.03691510483622551,,NA,childes,7743,19,1,2.5644748210906982
BASE0,BASE0,chck_80M,22,13.189824890345335,heldout_natural_source_repeat,heldoutcopy:1:203:52392,0.018558669835329056,,NA,open_subtitles,52392,36,1,13.208383560180664
BASE0,BASE0,chck_80M,10,0.11147580156102777,heldout_natural_source_repeat,heldoutcopy:1:204:21975,0.004341581370681524,,NA,childes,21975,16,1,0.11581738293170929
BASE0,BASE0,chck_80M,12,9.679413810372353,heldout_natural_source_repeat,heldoutcopy:1:205:42298,0.03647325932979584,,NA,open_subtitles,42298,19,1,9.715887069702148
BASE0,BASE0,chck_80M,19,9.970892779994756,heldout_natural_source_repeat,heldoutcopy:1:206:56120,0.006321079563349485,,NA,simple_wiki,56120,30,1,9.977213859558105
BASE0,BASE0,chck_80M,9,0.8631000518798828,heldout_natural_source_repeat,heldoutcopy:1:207:31876,7.03893518447876,,NA,gutenberg,31876,14,1,7.902035236358643
BASE0,BASE0,chck_80M,10,0.6162518188357353,heldout_natural_source_repeat,heldoutcopy:1:208:17882,0.02198619395494461,,NA,childes,17882,16,1,0.6382380127906799
BASE0,BASE0,chck_80M,9,11.22496342472732,heldout_natural_source_repeat,heldoutcopy:1:209:29842,0.016662361100316048,,NA,gutenberg,29842,14,1,11.241625785827637
BASE0,BASE0,chck_80M,8,1.2749214377254248,heldout_natural_source_repeat,heldoutcopy:1:20:18239,0.008531669154763222,,NA,childes,18239,12,1,1.283453106880188
BASE0,BASE0,chck_80M,8,8.37519645690918,heldout_natural_source_repeat,heldoutcopy:1:210:17570,0.06551933288574219,,NA,childes,17570,10,1,8.440715789794922
BASE0,BASE0,chck_80M,9,4.768778845667839,heldout_natural_source_repeat,heldoutcopy:1:211:36593,0.07721944153308868,,NA,gutenberg,36593,15,1,4.845998287200928
BASE0,BASE0,chck_80M,9,4.724051892757416,heldout_natural_source_repeat,heldoutcopy:1:212:12470,0.5409422516822815,,NA,childes,12470,15,1,5.264994144439697
BASE0,BASE0,chck_80M,8,0.6114544067531824,heldout_natural_source_repeat,heldoutcopy:1:213:20655,0.00878741405904293,,NA,childes,20655,11,1,0.6202418208122253
BASE0,BASE0,chck_80M,9,15.296860728412867,heldout_natural_source_repeat,heldoutcopy:1:214:42006,0.046609845012426376,,NA,open_subtitles,42006,14,1,15.343470573425293
BASE0,BASE0,chck_80M,22,-4.052984877489507e-06,heldout_natural_source_repeat,heldoutcopy:1:215:60583,3.397406908334233e-05,,NA,simple_wiki,60583,36,1,2.992108420585282e-05
BASE0,BASE0,chck_80M,12,1.8472522618249059,heldout_natural_source_repeat,heldoutcopy:1:216:18563,0.008991348557174206,,NA,childes,18563,19,1,1.85624361038208
BASE0,BASE0,chck_80M,8,4.35285872220993,heldout_natural_source_repeat,heldoutcopy:1:217:6247,0.1868036389350891,,NA,childes,6247,11,1,4.5396623611450195
BASE0,BASE0,chck_80M,10,0.0005559495184570551,heldout_natural_source_repeat,heldoutcopy:1:218:56147,0.002582074608653784,,NA,simple_wiki,56147,16,1,0.003138024127110839
BASE0,BASE0,chck_80M,9,0.1907970905303955,heldout_natural_source_repeat,heldoutcopy:1:219:50022,1.0059452056884766,,NA,open_subtitles,50022,14,1,1.196742296218872
BASE0,BASE0,chck_80M,11,1.1514360830187798,heldout_natural_source_repeat,heldoutcopy:1:21:54800,0.08522666245698929,,NA,simple_wiki,54800,17,1,1.236662745475769
BASE0,BASE0,chck_80M,27,11.734235271811485,heldout_natural_source_repeat,heldoutcopy:1:220:445,0.15537787973880768,,NA,bnc_spoken,445,44,1,11.889613151550293
BASE0,BASE0,chck_80M,8,0.0036922618746757507,heldout_natural_source_repeat,heldoutcopy:1:221:17535,0.021891847252845764,,NA,childes,17535,10,1,0.025584109127521515
BASE0,BASE0,chck_80M,9,-0.13804113864898682,heldout_natural_source_repeat,heldoutcopy:1:222:50711,1.38261079788208,,NA,open_subtitles,50711,15,1,1.2445696592330933
BASE0,BASE0,chck_80M,9,6.456005230545998,heldout_natural_source_repeat,heldoutcopy:1:223:20001,0.06660352647304535,,NA,childes,20001,14,1,6.522608757019043
BASE0,BASE0,chck_80M,17,8.743909349665046,heldout_natural_source_repeat,heldoutcopy:1:224:777,0.024550924077630043,,NA,bnc_spoken,777,27,1,8.768460273742676
BASE0,BASE0,chck_80M,16,13.261269310489297,heldout_natural_source_repeat,heldoutcopy:1:225:1742,0.004440566524863243,,NA,bnc_spoken,1742,25,1,13.26570987701416
BASE0,BASE0,chck_80M,14,4.37404103949666,heldout_natural_source_repeat,heldoutcopy:1:226:25849,0.04723362252116203,,NA,gutenberg,25849,22,1,4.421274662017822
BASE0,BASE0,chck_80M,9,0.5434365775436163,heldout_natural_source_repeat,heldoutcopy:1:227:11615,0.01672566868364811,,NA,childes,11615,15,1,0.5601622462272644
BASE0,BASE0,chck_80M,9,0.09204608015716076,heldout_natural_source_repeat,heldoutcopy:1:228:57671,0.002514773979783058,,NA,simple_wiki,57671,14,1,0.09456085413694382
BASE0,BASE0,chck_80M,8,3.0219302251935005,heldout_natural_source_repeat,heldoutcopy:1:229:57417,0.06374835222959518,,NA,simple_wiki,57417,10,1,3.0856785774230957
BASE0,BASE0,chck_80M,8,9.31265814602375,heldout_natural_source_repeat,heldoutcopy:1:22:24538,0.20563428103923798,,NA,gutenberg,24538,13,1,9.518292427062988
BASE0,BASE0,chck_80M,11,8.858230493962765,heldout_natural_source_repeat,heldoutcopy:1:230:1756,0.09048566967248917,,NA,bnc_spoken,1756,18,1,8.948716163635254
BASE0,BASE0,chck_80M,28,9.703765010461211,heldout_natural_source_repeat,heldoutcopy:1:231:17433,0.022948170080780983,,NA,childes,17433,45,1,9.726713180541992
BASE0,BASE0,chck_80M,9,2.1092232391238213,heldout_natural_source_repeat,heldoutcopy:1:232:49603,0.07703889161348343,,NA,open_subtitles,49603,14,1,2.1862621307373047
BASE0,BASE0,chck_80M,14,11.391522079706192,heldout_natural_source_repeat,heldoutcopy:1:233:24329,0.12518343329429626,,NA,gutenberg,24329,22,1,11.516705513000488
BASE0,BASE0,chck_80M,9,1.824823759496212,heldout_natural_source_repeat,heldoutcopy:1:234:35242,0.043352700769901276,,NA,gutenberg,35242,14,1,1.8681764602661133
BASE0,BASE0,chck_80M,14,-0.21807724982500076,heldout_natural_source_repeat,heldoutcopy:1:235:43592,0.3337313234806061,,NA,open_subtitles,43592,22,1,0.11565407365560532
BASE0,BASE0,chck_80M,8,9.939571589231491,heldout_natural_source_repeat,heldoutcopy:1:236:3574,0.22444704174995422,,NA,bnc_spoken,3574,12,1,10.164018630981445
BASE0,BASE0,chck_80M,8,4.197352234274149,heldout_natural_source_repeat,heldoutcopy:1:237:28648,0.03822248801589012,,NA,gutenberg,28648,13,1,4.235574722290039
BASE0,BASE0,chck_80M,10,0.03606291557662189,heldout_natural_source_repeat,heldoutcopy:1:238:7814,0.0017688118387013674,,NA,childes,7814,16,1,0.03783172741532326
BASE0,BASE0,chck_80M,22,0.0037086308002471924,heldout_natural_source_repeat,heldoutcopy:1:239:5577,0.07287024706602097,,NA,childes,5577,36,1,0.07657887786626816
BASE0,BASE0,chck_80M,12,-0.8367360681295395,heldout_natural_source_repeat,heldoutcopy:1:23:12025,1.0063447952270508,,NA,childes,12025,19,1,0.1696087270975113
