event_index,pair_id,category,word,n_pieces,checkpoint,ordered_loss_mean,scrambled_loss_mean,delta_ordered_minus_scrambled
34,compact:frontier_consolidation_fwcompact_medium_012836,source_absent_content,males.,2,chck_20M,4.564340114593506,5.070226192474365,-0.5058860778808594
34,compact:frontier_consolidation_fwcompact_medium_012836,source_absent_content,males.,2,chck_40M,3.3293747901916504,4.864749431610107,-1.535374641418457
35,compact:frontier_consolidation_fwcompact_medium_060445,function_other,only,1,chck_20M,8.143528938293457,8.839223861694336,-0.6956949234008789
35,compact:frontier_consolidation_fwcompact_medium_060445,function_other,only,1,chck_40M,0.9770442247390747,0.17538665235042572,0.801657572388649
36,compact:frontier_consolidation_fwcompact_medium_048888,retained_content,"alcohol,",2,chck_20M,4.409243583679199,4.395097255706787,0.01414632797241211
36,compact:frontier_consolidation_fwcompact_medium_048888,retained_content,"alcohol,",2,chck_40M,0.2159891128540039,0.4377078711986542,-0.22171875834465027
37,compact:frontier_consolidation_fwcompact_medium_042257,source_absent_content,suffered,1,chck_20M,8.10260009765625,8.591076850891113,-0.4884767532348633
37,compact:frontier_consolidation_fwcompact_medium_042257,source_absent_content,suffered,1,chck_40M,6.8671112060546875,4.189941883087158,2.6771693229675293
38,compact:frontier_consolidation_fwcompact_medium_013940,function_other,more,1,chck_20M,5.197762489318848,4.736663818359375,0.46109867095947266
38,compact:frontier_consolidation_fwcompact_medium_013940,function_other,more,1,chck_40M,0.14381180703639984,0.3420935273170471,-0.19828172028064728
39,compact:frontier_consolidation_fwcompact_medium_044690,source_absent_content,exist,1,chck_20M,7.263720512390137,7.723877906799316,-0.4601573944091797
39,compact:frontier_consolidation_fwcompact_medium_044690,source_absent_content,exist,1,chck_40M,7.0336198806762695,9.523845672607422,-2.4902257919311523
40,compact:frontier_consolidation_fwcompact_medium_048448,retained_content,portfolios.,5,chck_20M,5.719054698944092,5.833800792694092,-0.11474609375
40,compact:frontier_consolidation_fwcompact_medium_048448,retained_content,portfolios.,5,chck_40M,0.24832439422607422,0.6576995253562927,-0.4093751311302185
41,compact:frontier_consolidation_fwcompact_medium_053964,source_absent_content,losing,1,chck_20M,8.379324913024902,9.943904876708984,-1.564579963684082
41,compact:frontier_consolidation_fwcompact_medium_053964,source_absent_content,losing,1,chck_40M,8.840203285217285,10.780058860778809,-1.9398555755615234
42,compact:frontier_consolidation_fwcompact_medium_053355,function_other,to,1,chck_20M,0.020148957148194313,0.048435378819704056,-0.028286421671509743
42,compact:frontier_consolidation_fwcompact_medium_053355,function_other,to,1,chck_40M,0.0013436584267765284,0.0018688846612349153,-0.0005252262344583869
43,compact:frontier_consolidation_fwcompact_medium_029584,source_absent_content,weigh,1,chck_20M,10.153316497802734,10.623944282531738,-0.4706277847290039
43,compact:frontier_consolidation_fwcompact_medium_029584,source_absent_content,weigh,1,chck_40M,10.368854522705078,11.917741775512695,-1.5488872528076172
44,compact:frontier_consolidation_fwcompact_medium_049450,function_other,all,1,chck_20M,4.741256237030029,4.916619300842285,-0.17536306381225586
44,compact:frontier_consolidation_fwcompact_medium_049450,function_other,all,1,chck_40M,0.04449436441063881,0.3176359236240387,-0.2731415592133999
45,compact:frontier_consolidation_fwcompact_medium_023890,retained_content,western,1,chck_20M,7.970737457275391,6.907695770263672,1.0630416870117188
45,compact:frontier_consolidation_fwcompact_medium_023890,retained_content,western,1,chck_40M,0.3436633050441742,0.5189527869224548,-0.17528948187828064
46,compact:frontier_consolidation_fwcompact_medium_030971,retained_content,acceptor,2,chck_20M,6.675359725952148,6.534773349761963,0.14058637619018555
46,compact:frontier_consolidation_fwcompact_medium_030971,retained_content,acceptor,2,chck_40M,0.3832242488861084,0.27599745988845825,0.10722678899765015
47,compact:frontier_consolidation_fwcompact_medium_034154,retained_content,"easily,",2,chck_20M,5.42681360244751,5.72321081161499,-0.29639720916748047
47,compact:frontier_consolidation_fwcompact_medium_034154,retained_content,"easily,",2,chck_40M,4.97313928604126,3.5638458728790283,1.4092934131622314
48,compact:frontier_consolidation_fwcompact_medium_060908,retained_content,Mortfield,2,chck_20M,9.23995590209961,8.281253814697266,0.9587020874023438
48,compact:frontier_consolidation_fwcompact_medium_060908,retained_content,Mortfield,2,chck_40M,2.5814197063446045,1.7324281930923462,0.8489915132522583
49,compact:frontier_consolidation_fwcompact_medium_047654,retained_content,Together!,2,chck_20M,9.20732307434082,9.644156455993652,-0.43683338165283203
49,compact:frontier_consolidation_fwcompact_medium_047654,retained_content,Together!,2,chck_40M,2.5819756984710693,2.7441790103912354,-0.16220331192016602
50,compact:frontier_consolidation_fwcompact_medium_012161,function_other,in,1,chck_20M,1.8183486461639404,1.1339402198791504,0.68440842628479
50,compact:frontier_consolidation_fwcompact_medium_012161,function_other,in,1,chck_40M,0.8517319560050964,0.16833506524562836,0.6833968907594681
51,compact:frontier_consolidation_fwcompact_medium_005180,source_absent_content,opening,1,chck_20M,9.340902328491211,8.622454643249512,0.7184476852416992
51,compact:frontier_consolidation_fwcompact_medium_005180,source_absent_content,opening,1,chck_40M,6.665949821472168,8.946259498596191,-2.2803096771240234
52,compact:frontier_consolidation_fwcompact_medium_048516,source_absent_content,happens,1,chck_20M,4.425817012786865,4.782990455627441,-0.35717344284057617
52,compact:frontier_consolidation_fwcompact_medium_048516,source_absent_content,happens,1,chck_40M,1.145482063293457,2.7539632320404053,-1.6084811687469482
53,compact:frontier_consolidation_fwcompact_medium_015765,source_absent_content,shows,1,chck_20M,7.274142265319824,7.4462890625,-0.17214679718017578
53,compact:frontier_consolidation_fwcompact_medium_015765,source_absent_content,shows,1,chck_40M,9.572986602783203,10.682679176330566,-1.1096925735473633
54,compact:frontier_consolidation_fwcompact_medium_061322,source_absent_content,largest,1,chck_20M,7.247213840484619,7.904831409454346,-0.6576175689697266
54,compact:frontier_consolidation_fwcompact_medium_061322,source_absent_content,largest,1,chck_40M,9.603139877319336,7.60378360748291,1.9993562698364258
55,compact:frontier_consolidation_fwcompact_medium_000261,source_absent_content,panel,1,chck_20M,10.86444091796875,12.14854907989502,-1.2841081619262695
