pair_id,delta_active_tokens,delta_wwm_mass,delta_whole_word_copy_frac,delta_complete_bpe_copy_frac,delta_contentlike_frac,delta_counterpart_any_visible_frac,delta_active_absent,delta_targets_absent,delta_active_prefix_only,delta_targets_prefix_only,delta_active_tail_only,delta_targets_tail_only,delta_active_both_prefix_tail,delta_targets_both_prefix_tail
compact:frontier_consolidation_fwcompact_medium_003121,0.0,0.0,0.0,-0.1428571428571429,-0.1428571428571429,0.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003123,0.0,0.0,-0.19999999999999996,-0.4,-0.19999999999999996,-0.19999999999999996,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003153,-1.0,-1.0,0.0,-0.2222222222222222,0.0,0.0,0.0,0.0,2.0,1.0,-3.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003160,0.0,0.0,0.0,0.0,-0.05882352941176461,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003165,1.0,1.0,-0.08333333333333337,-0.33333333333333337,0.0,-0.08333333333333337,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003169,2.0,2.0,-0.1333333333333333,-0.2666666666666667,0.1333333333333333,-0.1333333333333333,3.0,2.0,1.0,0.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003171,0.0,0.0,-0.04761904761904767,-0.19047619047619047,0.09523809523809523,-0.04761904761904767,2.0,1.0,5.0,5.0,-5.0,-4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003172,1.0,1.0,-0.09090909090909094,-0.36363636363636365,-0.09090909090909094,-0.09090909090909094,1.0,1.0,2.0,0.0,-2.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003186,-1.0,-1.0,0.0,-0.16666666666666663,-0.16666666666666663,0.0,0.0,0.0,-2.0,-2.0,1.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003187,-1.0,-1.0,-0.19999999999999996,-0.19999999999999996,0.06666666666666665,-0.19999999999999996,3.0,3.0,-4.0,-3.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003223,0.0,0.0,-0.2857142857142857,-0.2857142857142857,0.0,-0.2857142857142857,3.0,2.0,1.0,1.0,-4.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003226,4.0,4.0,-0.4444444444444444,-0.6666666666666667,0.11111111111111105,-0.4444444444444444,10.0,4.0,2.0,1.0,-7.0,-4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003237,0.0,0.0,-0.1875,-0.3125,0.0,-0.1875,3.0,3.0,-5.0,-4.0,2.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003246,2.0,2.0,-0.33333333333333337,-0.33333333333333337,0.33333333333333337,-0.33333333333333337,5.0,2.0,1.0,0.0,-4.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003249,1.0,1.0,-0.04761904761904767,-0.23809523809523814,-0.09523809523809523,-0.04761904761904767,1.0,1.0,2.0,2.0,-2.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003264,3.0,3.0,-0.36363636363636365,-0.4545454545454546,0.0,-0.36363636363636365,6.0,4.0,-3.0,-4.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003265,2.0,2.0,-0.2857142857142857,-0.4285714285714286,0.2857142857142857,-0.2857142857142857,3.0,2.0,1.0,0.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003268,2.0,2.0,-0.1428571428571429,-0.4285714285714286,0.4285714285714286,-0.1428571428571429,2.0,1.0,3.0,1.0,-3.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003269,5.0,5.0,-0.06666666666666665,-0.19999999999999996,-0.06666666666666665,-0.06666666666666665,4.0,1.0,4.0,2.0,-3.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003277,4.0,4.0,-0.19999999999999996,-0.2666666666666667,0.06666666666666665,-0.19999999999999996,5.0,3.0,1.0,-1.0,1.0,0.0,-3.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003286,5.0,5.0,-0.2727272727272727,-0.4545454545454546,0.18181818181818188,-0.2727272727272727,3.0,3.0,1.0,-1.0,-4.0,-4.0,5.0,2.0
compact:frontier_consolidation_fwcompact_medium_003290,-2.0,-2.0,-0.05555555555555558,-0.2222222222222222,0.05555555555555558,-0.05555555555555558,1.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003292,1.0,1.0,-0.2222222222222222,-0.4444444444444444,0.11111111111111116,-0.2222222222222222,3.0,2.0,1.0,0.0,-3.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003295,5.0,5.0,-0.1333333333333333,-0.1333333333333333,0.0,-0.1333333333333333,7.0,2.0,-3.0,-3.0,3.0,2.0,-2.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003298,6.0,6.0,-0.19999999999999996,-0.4,0.13333333333333341,-0.19999999999999996,5.0,3.0,5.0,1.0,-3.0,-3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003299,2.0,2.0,-0.0625,-0.125,0.125,-0.0625,1.0,1.0,-3.0,-3.0,5.0,3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003304,-2.0,-2.0,-0.36363636363636365,-0.5454545454545454,0.0,-0.36363636363636365,6.0,4.0,-2.0,-1.0,-6.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003307,4.0,5.0,-0.09999999999999998,-0.15000000000000002,0.15000000000000002,-0.09999999999999998,3.0,2.0,5.0,2.0,-2.0,-2.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003310,1.0,1.0,-0.2727272727272727,-0.4545454545454546,0.18181818181818188,-0.2727272727272727,4.0,3.0,3.0,2.0,-6.0,-5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003313,2.0,2.0,-0.06666666666666665,-0.33333333333333337,0.0,-0.06666666666666665,1.0,1.0,3.0,0.0,-1.0,0.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003316,-1.0,-1.0,0.0,-0.19999999999999996,0.20000000000000007,0.0,0.0,0.0,-2.0,-1.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003318,2.0,2.0,0.0,-0.15384615384615385,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003324,0.0,0.0,-0.1428571428571429,-0.4285714285714286,0.14285714285714285,-0.1428571428571429,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003325,-1.0,-1.0,-0.2222222222222222,-0.33333333333333337,0.0,-0.2222222222222222,2.0,2.0,-1.0,0.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003334,0.0,0.0,0.0,-0.16666666666666663,0.0,0.0,0.0,0.0,3.0,2.0,-3.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003337,-1.0,-1.0,-0.375,-0.5,0.25,-0.375,3.0,3.0,-4.0,-3.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003358,-1.0,-1.0,-0.33333333333333337,-0.4444444444444444,0.11111111111111105,-0.33333333333333337,3.0,3.0,1.0,0.0,-5.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003359,0.0,0.0,-0.25,-0.33333333333333337,-0.08333333333333331,-0.25,4.0,3.0,-1.0,-1.0,-3.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003381,3.0,3.0,0.0,-0.2222222222222222,-0.2222222222222222,0.0,0.0,0.0,6.0,3.0,-3.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003387,0.0,0.0,-0.1333333333333333,-0.19999999999999996,0.20000000000000007,-0.1333333333333333,2.0,2.0,1.0,1.0,-2.0,-2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003390,-1.0,-1.0,-0.1428571428571429,-0.2142857142857143,-0.2142857142857143,-0.1428571428571429,2.0,2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003392,0.0,0.0,-0.30000000000000004,-0.4,0.09999999999999998,-0.30000000000000004,3.0,3.0,1.0,0.0,-4.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003400,1.0,1.0,-0.19999999999999996,-0.4,0.10000000000000003,-0.19999999999999996,3.0,2.0,0.0,0.0,0.0,-1.0,-2.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003402,1.0,1.0,0.0,-0.16666666666666663,-0.08333333333333337,0.0,0.0,0.0,-4.0,-4.0,6.0,5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003405,0.0,0.0,-0.04761904761904767,-0.1428571428571429,0.047619047619047616,-0.04761904761904767,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003421,1.0,1.0,-0.05882352941176472,-0.11764705882352944,0.05882352941176472,-0.05882352941176472,1.0,1.0,3.0,2.0,-2.0,-2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003423,0.0,0.0,-0.1428571428571429,-0.7142857142857143,0.28571428571428575,-0.1428571428571429,1.0,1.0,0.0,-1.0,1.0,2.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003425,0.0,0.0,-0.1875,-0.5,0.1875,-0.1875,3.0,3.0,4.0,3.0,-6.0,-5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003428,-5.0,-5.0,-0.2666666666666667,-0.4666666666666667,0.06666666666666665,-0.2666666666666667,4.0,4.0,-2.0,-1.0,-4.0,-2.0,-3.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003435,2.0,2.0,-0.25,-0.41666666666666663,0.08333333333333337,-0.25,4.0,3.0,0.0,-1.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003439,-2.0,-2.0,-0.2727272727272727,-0.4545454545454546,-0.09090909090909094,-0.2727272727272727,3.0,3.0,2.0,1.0,-3.0,-3.0,-4.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003443,2.0,2.0,-0.16666666666666663,-0.38888888888888884,0.05555555555555547,-0.16666666666666663,3.0,3.0,3.0,1.0,-2.0,-2.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003447,2.0,2.0,-0.06666666666666665,-0.2666666666666667,0.06666666666666665,-0.06666666666666665,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003448,0.0,0.0,-0.23076923076923073,-0.46153846153846156,0.1538461538461538,-0.23076923076923073,4.0,3.0,-2.0,-1.0,-3.0,-3.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_003450,-1.0,-1.0,-0.08333333333333337,-0.25,0.0,-0.08333333333333337,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003463,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,5.0,0.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_003475,3.0,3.0,-0.125,-0.3125,0.25,-0.125,2.0,2.0,5.0,2.0,-3.0,-3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003476,0.0,0.0,-0.19999999999999996,-0.4666666666666667,-0.06666666666666665,-0.19999999999999996,6.0,3.0,5.0,3.0,-10.0,-5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003477,6.0,7.0,-0.14814814814814814,-0.14814814814814814,0.11111111111111105,-0.14814814814814814,5.0,4.0,9.0,3.0,-5.0,-4.0,-3.0,-3.0
compact:frontier_consolidation_fwcompact_medium_003480,0.0,0.0,-0.1785714285714286,-0.2142857142857143,0.0,-0.1785714285714286,7.0,5.0,2.0,1.0,-9.0,-6.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003482,1.0,1.0,-0.11111111111111116,-0.2222222222222222,0.11111111111111116,-0.11111111111111116,1.0,1.0,-1.0,-2.0,0.0,0.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_003483,0.0,0.0,-0.19999999999999996,-0.30000000000000004,0.0,-0.19999999999999996,2.0,2.0,4.0,3.0,-4.0,-4.0,-2.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003486,-1.0,-1.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003490,-1.0,-1.0,-0.19999999999999996,-0.8,0.19999999999999996,-0.19999999999999996,2.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003491,1.0,1.0,-0.08333333333333337,-0.08333333333333337,0.08333333333333337,-0.08333333333333337,2.0,1.0,-4.0,-3.0,3.0,2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003493,0.0,0.0,-0.125,-0.375,-0.0625,-0.125,2.0,2.0,-2.0,-1.0,0.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003494,0.0,0.0,-0.08333333333333337,-0.16666666666666663,0.08333333333333331,-0.08333333333333337,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003503,1.0,1.0,-0.07692307692307687,-0.23076923076923073,0.0,-0.07692307692307687,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003505,0.0,0.0,-0.16666666666666663,-0.33333333333333337,0.16666666666666674,-0.16666666666666663,1.0,1.0,2.0,1.0,-3.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003514,-2.0,-2.0,-0.09090909090909094,-0.2727272727272727,0.09090909090909094,-0.09090909090909094,2.0,1.0,2.0,2.0,-5.0,-2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003516,-3.0,-3.0,-0.33333333333333337,-0.33333333333333337,0.0,-0.33333333333333337,4.0,4.0,-4.0,-1.0,-3.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003517,1.0,1.0,-0.16666666666666663,-0.16666666666666663,0.08333333333333337,-0.16666666666666663,3.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003525,0.0,0.0,-0.25,-0.25,-0.16666666666666663,-0.25,3.0,3.0,2.0,2.0,-5.0,-5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003532,2.0,2.0,-0.375,-0.4375,-0.0625,-0.375,10.0,6.0,1.0,1.0,-3.0,-3.0,-6.0,-4.0
compact:frontier_consolidation_fwcompact_medium_003533,10.0,10.0,-0.10526315789473684,-0.3157894736842105,0.26315789473684215,-0.10526315789473684,5.0,2.0,10.0,5.0,-1.0,-3.0,-4.0,-4.0
compact:frontier_consolidation_fwcompact_medium_003538,0.0,0.0,-0.16666666666666663,-0.33333333333333337,0.0,-0.16666666666666663,2.0,2.0,1.0,1.0,-2.0,-2.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003541,3.0,3.0,-0.1875,-0.375,0.1875,-0.1875,3.0,3.0,2.0,1.0,-2.0,-4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003542,2.0,2.0,-0.11538461538461542,-0.34615384615384615,0.1923076923076923,-0.11538461538461542,4.0,3.0,8.0,4.0,-8.0,-5.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003547,-1.0,-1.0,-0.25,-0.5,0.0,-0.25,3.0,3.0,-4.0,-4.0,0.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003550,-1.0,-1.0,-0.09090909090909094,-0.4545454545454546,0.0,-0.09090909090909094,1.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003551,1.0,1.0,-0.23076923076923084,-0.3076923076923077,0.15384615384615385,-0.23076923076923084,7.0,6.0,0.0,-1.0,-5.0,-4.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003556,1.0,1.0,-0.125,-0.375,0.0,-0.125,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003558,-2.0,-2.0,-0.0714285714285714,-0.3571428571428571,-0.07142857142857151,-0.0714285714285714,1.0,1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003561,2.0,2.0,-0.33333333333333337,-0.5,-0.16666666666666674,-0.33333333333333337,2.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003564,-1.0,-1.0,-0.1875,-0.375,0.0625,-0.1875,3.0,3.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003568,-1.0,-1.0,-0.2222222222222222,-0.6666666666666667,0.0,-0.2222222222222222,2.0,2.0,3.0,2.0,-6.0,-4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003572,5.0,5.0,-0.23076923076923073,-0.3076923076923077,0.23076923076923073,-0.23076923076923073,3.0,3.0,8.0,3.0,-4.0,-4.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003577,1.0,1.0,-0.2222222222222222,-0.4444444444444444,0.0,-0.2222222222222222,2.0,2.0,1.0,0.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003582,4.0,4.0,-0.33333333333333337,-0.4666666666666667,0.13333333333333341,-0.33333333333333337,9.0,5.0,2.0,-1.0,-7.0,-4.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003584,-4.0,-4.0,-0.23076923076923073,-0.23076923076923073,0.07692307692307698,-0.23076923076923073,4.0,3.0,-5.0,-3.0,1.0,1.0,-4.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003585,-1.0,-1.0,0.0,-0.1333333333333333,-0.06666666666666665,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003607,0.0,0.0,-0.0714285714285714,-0.0714285714285714,0.07142857142857145,-0.0714285714285714,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003611,1.0,1.0,-0.1428571428571429,-0.4285714285714286,0.0,-0.1428571428571429,2.0,1.0,1.0,0.0,-2.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003612,1.0,1.0,-0.25,-0.2857142857142857,0.17857142857142855,-0.25,11.0,7.0,-2.0,-1.0,-7.0,-5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003621,2.0,2.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,5.0,3.0,-4.0,-4.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003622,0.0,0.0,-0.1428571428571429,-0.2857142857142857,0.2142857142857143,-0.1428571428571429,3.0,2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003629,2.0,2.0,-0.125,-0.25,0.0,-0.125,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_003633,-1.0,-1.0,0.0,-0.125,0.125,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003638,6.0,7.0,-0.1875,-0.3125,0.0,-0.1875,8.0,3.0,-3.0,-4.0,1.0,1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003641,-1.0,-1.0,-0.15384615384615385,-0.23076923076923073,0.038461538461538436,-0.15384615384615385,5.0,4.0,1.0,4.0,-6.0,-7.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003642,0.0,0.0,-0.17647058823529416,-0.2941176470588235,0.0,-0.17647058823529416,6.0,3.0,-5.0,-2.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003643,0.0,0.0,-0.33333333333333337,-0.5833333333333333,0.125,-0.33333333333333337,12.0,8.0,5.0,1.0,-8.0,-4.0,-9.0,-5.0
compact:frontier_consolidation_fwcompact_medium_003646,0.0,0.0,-0.18181818181818177,-0.18181818181818177,-0.09090909090909094,-0.18181818181818177,2.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003658,0.0,0.0,-0.3571428571428571,-0.6428571428571428,0.0,-0.3571428571428571,5.0,5.0,-3.0,-4.0,-3.0,-2.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_003674,2.0,2.0,-0.09999999999999998,-0.4,0.20000000000000007,-0.09999999999999998,1.0,1.0,3.0,1.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003680,1.0,1.0,-0.33333333333333337,-0.5555555555555556,0.0,-0.33333333333333337,4.0,3.0,1.0,0.0,-4.0,-3.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003683,-3.0,-3.0,-0.35,-0.35,0.09999999999999998,-0.35,9.0,7.0,-2.0,-1.0,-9.0,-5.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003690,2.0,2.0,-0.15000000000000002,-0.19999999999999996,0.050000000000000044,-0.15000000000000002,4.0,3.0,1.0,1.0,-2.0,-2.0,-1.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003697,2.0,2.0,-0.15384615384615385,-0.3076923076923077,0.15384615384615385,-0.15384615384615385,2.0,2.0,2.0,-1.0,-2.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003699,3.0,3.0,-0.3846153846153846,-0.6153846153846154,0.46153846153846156,-0.3846153846153846,8.0,5.0,1.0,0.0,-6.0,-5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003701,-1.0,-1.0,-0.125,-0.625,0.125,-0.125,2.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003705,-1.0,-1.0,-0.0714285714285714,-0.0714285714285714,-0.0357142857142857,-0.0714285714285714,2.0,2.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003706,0.0,0.0,0.0,-0.15384615384615385,-0.07692307692307698,0.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003711,-3.0,-3.0,-0.040000000000000036,-0.48,-0.039999999999999925,-0.040000000000000036,1.0,1.0,-3.0,0.0,-2.0,-2.0,1.0,1.0
compact:frontier_consolidation_fwcompact_medium_003712,3.0,4.0,-0.045454545454545525,-0.13636363636363635,0.13636363636363635,-0.045454545454545525,1.0,1.0,4.0,1.0,0.0,0.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003718,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003720,3.0,3.0,-0.11111111111111116,-0.16666666666666663,0.11111111111111116,-0.11111111111111116,4.0,2.0,4.0,3.0,-5.0,-5.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003723,3.0,3.0,-0.07692307692307687,-0.23076923076923073,0.15384615384615385,-0.07692307692307687,2.0,1.0,2.0,0.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003724,5.0,5.0,-0.15384615384615385,-0.3076923076923077,0.0,-0.15384615384615385,6.0,2.0,3.0,2.0,0.0,-1.0,-4.0,-3.0
compact:frontier_consolidation_fwcompact_medium_003726,0.0,0.0,-0.4,-0.5,0.0,-0.4,5.0,4.0,-5.0,-4.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003732,-5.0,-5.0,-0.09999999999999998,-0.30000000000000004,-0.09999999999999998,-0.09999999999999998,1.0,1.0,-5.0,-1.0,-1.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003734,0.0,0.0,-0.1428571428571429,-0.1428571428571429,0.0,-0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003742,-4.0,-4.0,-0.10526315789473684,-0.26315789473684215,0.05263157894736842,-0.10526315789473684,2.0,2.0,1.0,2.0,-6.0,-3.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003743,0.0,0.0,-0.16666666666666663,-0.16666666666666663,-0.08333333333333337,-0.16666666666666663,3.0,2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003744,0.0,0.0,0.0,-0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003751,5.0,5.0,-0.19999999999999996,-0.2666666666666667,0.26666666666666666,-0.19999999999999996,5.0,3.0,5.0,2.0,-3.0,-3.0,-2.0,-2.0
compact:frontier_consolidation_fwcompact_medium_003752,1.0,1.0,-0.18181818181818177,-0.4545454545454546,-0.09090909090909088,-0.18181818181818177,2.0,2.0,1.0,0.0,-2.0,-2.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003757,4.0,4.0,-0.21739130434782605,-0.3913043478260869,0.08695652173913038,-0.21739130434782605,10.0,5.0,7.0,4.0,-13.0,-9.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003777,4.0,4.0,-0.16666666666666663,-0.5833333333333333,0.08333333333333337,-0.16666666666666663,2.0,2.0,2.0,-2.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003778,-1.0,-1.0,-0.19999999999999996,-0.4666666666666667,0.0,-0.19999999999999996,4.0,3.0,-3.0,-2.0,-2.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003798,-1.0,-1.0,-0.5,-0.5,0.0,-0.5,3.0,3.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0
compact:frontier_consolidation_fwcompact_medium_003803,-1.0,-1.0,-0.30000000000000004,-0.4,0.10000000000000009,-0.30000000000000004,3.0,3.0,-3.0,-2.0,-1.0,-1.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003805,-1.0,-1.0,0.0,-0.08333333333333337,-0.08333333333333331,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003811,1.0,1.0,-0.11111111111111116,-0.11111111111111116,0.0,-0.11111111111111116,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
compact:frontier_consolidation_fwcompact_medium_003816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
