case_group,example_id,source,target_idx,target_id,target_token,target_surface,prefix_tokens,later_tokens,target_frac,target_freq_bucket,target_subword_len_bucket,local_leak_10tok,repeated_capitalized_prefix_suffix,case_id,wwm42_40M_lp_full,wwm42_40M_lp_deleted,wwm42_40M_lp_block_shuffled,wwm42_40M_lp_same_source_near,wwm42_40M_lp_cross_source_near,wwm42_40M_full_minus_deleted,wwm42_40M_full_minus_block_shuffled,wwm42_40M_full_minus_same_source_near,wwm42_40M_full_minus_cross_source_near,wwm42_40M_same_vs_cross_spec,wwm42_80M_lp_full,wwm42_80M_lp_deleted,wwm42_80M_lp_block_shuffled,wwm42_80M_lp_same_source_near,wwm42_80M_lp_cross_source_near,wwm42_80M_full_minus_deleted,wwm42_80M_full_minus_block_shuffled,wwm42_80M_full_minus_same_source_near,wwm42_80M_full_minus_cross_source_near,wwm42_80M_same_vs_cross_spec,wwm42_100M_lp_full,wwm42_100M_lp_deleted,wwm42_100M_lp_block_shuffled,wwm42_100M_lp_same_source_near,wwm42_100M_lp_cross_source_near,wwm42_100M_full_minus_deleted,wwm42_100M_full_minus_block_shuffled,wwm42_100M_full_minus_same_source_near,wwm42_100M_full_minus_cross_source_near,wwm42_100M_same_vs_cross_spec,wwm43_40M_lp_full,wwm43_40M_lp_deleted,wwm43_40M_lp_block_shuffled,wwm43_40M_lp_same_source_near,wwm43_40M_lp_cross_source_near,wwm43_40M_full_minus_deleted,wwm43_40M_full_minus_block_shuffled,wwm43_40M_full_minus_same_source_near,wwm43_40M_full_minus_cross_source_near,wwm43_40M_same_vs_cross_spec,wwm43_80M_lp_full,wwm43_80M_lp_deleted,wwm43_80M_lp_block_shuffled,wwm43_80M_lp_same_source_near,wwm43_80M_lp_cross_source_near,wwm43_80M_full_minus_deleted,wwm43_80M_full_minus_block_shuffled,wwm43_80M_full_minus_same_source_near,wwm43_80M_full_minus_cross_source_near,wwm43_80M_same_vs_cross_spec,wwm43_100M_lp_full,wwm43_100M_lp_deleted,wwm43_100M_lp_block_shuffled,wwm43_100M_lp_same_source_near,wwm43_100M_lp_cross_source_near,wwm43_100M_full_minus_deleted,wwm43_100M_full_minus_block_shuffled,wwm43_100M_full_minus_same_source_near,wwm43_100M_full_minus_cross_source_near,wwm43_100M_same_vs_cross_spec,stable_full_minus_same_40M,stable_full_minus_deleted_40M,stable_full_minus_same_80M,stable_full_minus_deleted_80M,stable_full_minus_same_100M,stable_full_minus_deleted_100M
exact_1m_slice,6192,childes.train.txt,50,1081,Ġuse,use,120,120,0.4166666666666667,31+,1tok,0,1,164,-5.378347873687744,-5.385125160217285,-5.347414970397949,-5.369719982147217,-5.266290187835693,0.006777286529541016,-0.030932903289794922,-0.008627891540527344,-0.11205768585205078,0.10342979431152344,-5.484690189361572,-5.6979804039001465,-5.47392463684082,-5.4078521728515625,-5.491177082061768,0.21329021453857422,-0.010765552520751953,-0.07683801651000977,0.0064868927001953125,-0.08332490921020508,-6.090882778167725,-6.093983173370361,-6.087031364440918,-6.102066516876221,-5.835921287536621,0.0031003952026367188,-0.0038514137268066406,0.011183738708496094,-0.2549614906311035,0.2661452293395996,-6.1420063972473145,-6.177661895751953,-6.086826801300049,-6.031106948852539,-6.414529800415039,0.03565549850463867,-0.055179595947265625,-0.11089944839477539,0.2725234031677246,-0.3834228515625,-3.9129414558410645,-4.340821266174316,-3.9447426795959473,-3.940248489379883,-4.726433753967285,0.42787981033325195,0.03180122375488281,0.02730703353881836,0.8134922981262207,-0.7861852645874023,-3.532731294631958,-3.9068591594696045,-3.5616750717163086,-3.576517343521118,-4.186675548553467,0.3741278648376465,0.028943777084350586,0.043786048889160156,0.6539442539215088,-0.6101582050323486,-0.008627891540527344,0.006777286529541016,0.0,0.21329021453857422,0.011183738708496094,0.0031003952026367188
exact_1m_slice,2791,bnc_spoken.train.txt,34,7302,Ġchemical,chemical,96,106,0.32075471698113206,31+,1tok,0,1,165,-10.682283401489258,-10.840471267700195,-10.862449645996094,-10.29353141784668,-11.583524703979492,0.1581878662109375,0.18016624450683594,-0.3887519836425781,0.9012413024902344,-1.2899932861328125,-10.734697341918945,-10.537097930908203,-10.787307739257812,-10.03438949584961,-11.673332214355469,-0.1975994110107422,0.05261039733886719,-0.7003078460693359,0.9386348724365234,-1.6389427185058594,-10.862932205200195,-10.606112480163574,-10.90739631652832,-10.099480628967285,-11.681838035583496,-0.2568197250366211,0.044464111328125,-0.7634515762329102,0.8189058303833008,-1.582357406616211,-9.295129776000977,-9.222626686096191,-9.266484260559082,-9.205366134643555,-9.877036094665527,-0.07250308990478516,-0.02864551544189453,-0.08976364135742188,0.5819063186645508,-0.6716699600219727,-10.326713562011719,-10.391091346740723,-10.330026626586914,-10.700334548950195,-10.29092025756836,0.0643777847290039,0.0033130645751953125,0.37362098693847656,-0.035793304443359375,0.40941429138183594,-10.520648002624512,-10.600296020507812,-10.540916442871094,-10.763960838317871,-10.528785705566406,0.07964801788330078,0.02026844024658203,0.24331283569335938,0.008137702941894531,0.23517513275146484,-0.08976364135742188,0.0,0.0,0.0,0.0,0.0
exact_1m_slice,1461,bnc_spoken.train.txt,40,10223,Ġinfect,infect,98,105,0.38095238095238093,4-10,1tok,0,0,166,-7.170811653137207,-7.174072265625,-7.264285564422607,-7.313124179840088,-7.545889854431152,0.0032606124877929688,0.09347391128540039,0.14231252670288086,0.3750782012939453,-0.23276567459106445,-6.646770477294922,-6.393890380859375,-6.636634826660156,-7.166501522064209,-6.894416809082031,-0.2528800964355469,-0.010135650634765625,0.5197310447692871,0.24764633178710938,0.27208471298217773,-6.807271480560303,-6.601951599121094,-6.814938545227051,-7.3628129959106445,-7.076836585998535,-0.20531988143920898,0.007667064666748047,0.5555415153503418,0.2695651054382324,0.2859764099121094,-6.939182281494141,-6.770529270172119,-7.099827289581299,-7.160539627075195,-7.515519142150879,-0.16865301132202148,0.1606450080871582,0.2213573455810547,0.5763368606567383,-0.3549795150756836,-6.900576114654541,-6.447087287902832,-7.176512718200684,-7.051712989807129,-6.976905822753906,-0.453488826751709,0.2759366035461426,0.1511368751525879,0.07632970809936523,0.07480716705322266,-6.958484649658203,-6.49434232711792,-7.281681060791016,-7.242002487182617,-7.013598918914795,-0.4641423225402832,0.3231964111328125,0.28351783752441406,0.0551142692565918,0.22840356826782227,0.14231252670288086,0.0,0.1511368751525879,-0.2528800964355469,0.28351783752441406,-0.20531988143920898
exact_1m_slice,2084,bnc_spoken.train.txt,37,2398,Ġwaiting,waiting,98,100,0.37,31+,1tok,0,0,167,-9.748580932617188,-9.911409378051758,-9.790349006652832,-10.290791511535645,-9.859827995300293,0.1628284454345703,0.04176807403564453,0.542210578918457,0.11124706268310547,0.43096351623535156,-8.123273849487305,-8.655046463012695,-8.09913444519043,-8.325111389160156,-8.388303756713867,0.5317726135253906,-0.024139404296875,0.20183753967285156,0.2650299072265625,-0.06319236755371094,-8.657461166381836,-9.25544548034668,-8.581390380859375,-8.731256484985352,-8.772976875305176,0.5979843139648438,-0.07607078552246094,0.07379531860351562,0.11551570892333984,-0.04172039031982422,-9.45667839050293,-9.458245277404785,-9.467138290405273,-8.96894645690918,-9.22004222869873,0.0015668869018554688,0.01045989990234375,-0.48773193359375,-0.23663616180419922,-0.2510957717895508,-9.478507995605469,-9.43614673614502,-9.439298629760742,-9.477258682250977,-9.42525863647461,-0.04236125946044922,-0.03920936584472656,-0.0012493133544921875,-0.053249359130859375,0.05200004577636719,-9.260433197021484,-9.444792747497559,-9.218791961669922,-9.43913745880127,-9.262203216552734,0.18435955047607422,-0.0416412353515625,0.17870426177978516,0.00177001953125,0.17693424224853516,0.0,0.0015668869018554688,0.0,0.0,0.07379531860351562,0.18435955047607422
exact_1m_slice,5672,childes.train.txt,38,309,Ġwhat,what,120,120,0.31666666666666665,31+,1tok,0,1,168,-3.159420967102051,-3.241734743118286,-3.2654290199279785,-3.1542325019836426,-3.0785269737243652,0.08231377601623535,0.10600805282592773,-0.005188465118408203,-0.08089399337768555,0.07570552825927734,-5.540126800537109,-5.676516056060791,-5.635352611541748,-5.551863670349121,-5.647271156311035,0.13638925552368164,0.09522581100463867,0.011736869812011719,0.10714435577392578,-0.09540748596191406,-5.241623878479004,-5.397503852844238,-5.325379371643066,-5.316542148590088,-5.250782489776611,0.15587997436523438,0.0837554931640625,0.07491827011108398,0.009158611297607422,0.06575965881347656,-3.414374589920044,-3.4524593353271484,-3.507810592651367,-3.446939468383789,-3.4937174320220947,0.03808474540710449,0.09343600273132324,0.03256487846374512,0.07934284210205078,-0.046777963638305664,-5.1841654777526855,-5.379113674163818,-5.226676940917969,-5.267192840576172,-5.17607307434082,0.1949481964111328,0.0425114631652832,0.08302736282348633,-0.008092403411865234,0.09111976623535156,-5.004082202911377,-5.1848883628845215,-5.05686616897583,-5.18499231338501,-5.13258171081543,0.18080615997314453,0.052783966064453125,0.1809101104736328,0.12849950790405273,0.05241060256958008,0.0,0.03808474540710449,0.011736869812011719,0.13638925552368164,0.07491827011108398,0.15587997436523438
exact_1m_slice,2744,bnc_spoken.train.txt,49,618,ĠYeah,yeah,97,100,0.49,31+,1tok,0,0,169,-4.954096794128418,-5.477928161621094,-4.833096504211426,-4.858023643493652,-7.4931206703186035,0.5238313674926758,-0.12100028991699219,-0.09607315063476562,2.5390238761901855,-2.635097026824951,-4.8474602699279785,-5.195453643798828,-4.721502780914307,-4.359179496765137,-6.0096917152404785,0.3479933738708496,-0.12595748901367188,-0.4882807731628418,1.1622314453125,-1.6505122184753418,-4.583902359008789,-4.913471698760986,-4.4885454177856445,-4.119997501373291,-6.008520126342773,0.32956933975219727,-0.09535694122314453,-0.46390485763549805,1.4246177673339844,-1.8885226249694824,-4.946998596191406,-5.422422409057617,-4.433387756347656,-4.814370155334473,-6.11013126373291,0.47542381286621094,-0.51361083984375,-0.1326284408569336,1.163132667541504,-1.2957611083984375,-3.3961260318756104,-3.32170033454895,-3.4089953899383545,-3.225966215133667,-3.3827428817749023,-0.07442569732666016,0.01286935806274414,-0.17015981674194336,-0.013383150100708008,-0.15677666664123535,-3.3415374755859375,-3.2587685585021973,-3.3088109493255615,-3.098721504211426,-3.55370831489563,-0.08276891708374023,-0.03272652626037598,-0.24281597137451172,0.21217083930969238,-0.4549868106842041,-0.09607315063476562,0.47542381286621094,-0.17015981674194336,0.0,-0.24281597137451172,0.0
exact_1m_slice,3879,bnc_spoken.train.txt,47,1227,Ġfew,few,96,91,0.5164835164835165,31+,1tok,0,0,170,-0.4836127758026123,-0.4851529002189636,-0.49837571382522583,-0.47009164094924927,-0.334945946931839,0.0015401244163513184,0.014762938022613525,-0.013521134853363037,-0.14866682887077332,0.13514569401741028,-0.6139761209487915,-0.7210548520088196,-0.6434876918792725,-0.5085492134094238,-0.5133888125419617,0.10707873106002808,0.029511570930480957,-0.10542690753936768,-0.10058730840682983,-0.004839599132537842,-0.5850709676742554,-0.8216561079025269,-0.6111025214195251,-0.5765354633331299,-0.5710716843605042,0.23658514022827148,0.026031553745269775,-0.008535504341125488,-0.01399928331375122,0.005463778972625732,-1.3579219579696655,-1.3822113275527954,-1.3712830543518066,-1.406423807144165,-1.1849185228347778,0.024289369583129883,0.013361096382141113,0.04850184917449951,-0.1730034351348877,0.2215052843093872,-0.7314436435699463,-0.3799900412559509,-0.7446509003639221,-0.38355910778045654,-0.3877939283847809,-0.35145360231399536,0.01320725679397583,-0.34788453578948975,-0.3436497151851654,-0.004234820604324341,-0.463040292263031,-0.2978235185146332,-0.4740784764289856,-0.2794314920902252,-0.2851199805736542,-0.16521677374839783,0.01103818416595459,-0.1836088001728058,-0.17792031168937683,-0.005688488483428955,0.0,0.0015401244163513184,-0.10542690753936768,0.0,-0.008535504341125488,0.0
exact_1m_slice,5679,childes.train.txt,54,223,MOT,mot,120,120,0.45,31+,1tok,1,1,171,-1.2041337490081787,-1.2376176118850708,-1.25534987449646,-0.85712730884552,-0.9599775075912476,0.03348386287689209,0.05121612548828125,-0.3470064401626587,-0.24415624141693115,-0.10285019874572754,-0.300552099943161,-0.34504052996635437,-0.2863559424877167,-0.19248904287815094,-0.28476640582084656,0.04448843002319336,-0.014196157455444336,-0.10806305706501007,-0.015785694122314453,-0.09227736294269562,-0.33746516704559326,-0.3866172432899475,-0.3133589029312134,-0.20781372487545013,-0.2993830740451813,0.04915207624435425,-0.024106264114379883,-0.12965144217014313,-0.03808209300041199,-0.09156934916973114,-0.1584712564945221,-0.13215498626232147,-0.1636020839214325,-0.10735756158828735,-0.12670321762561798,-0.026316270232200623,0.0051308274269104,-0.05111369490623474,-0.031768038868904114,-0.019345656037330627,-0.36060500144958496,-0.25707101821899414,-0.3843281865119934,-0.20286934077739716,-0.23475146293640137,-0.10353398323059082,0.023723185062408447,-0.1577356606721878,-0.1258535385131836,-0.03188212215900421,-0.20065273344516754,-0.12803810834884644,-0.22001729905605316,-0.11892001330852509,-0.13149859011173248,-0.0726146250963211,0.01936456561088562,-0.08173272013664246,-0.06915414333343506,-0.012578576803207397,-0.05111369490623474,0.0,-0.10806305706501007,0.0,-0.08173272013664246,0.0
exact_1m_slice,6187,childes.train.txt,41,1338,Ġhaving,having,120,120,0.3416666666666667,31+,1tok,0,1,172,-7.678672790527344,-7.722525119781494,-7.776429653167725,-7.743535995483398,-7.861602306365967,0.04385232925415039,0.09775686264038086,0.06486320495605469,0.18292951583862305,-0.11806631088256836,-7.0605902671813965,-6.942595481872559,-7.075401782989502,-7.044275283813477,-8.145495414733887,-0.11799478530883789,0.014811515808105469,-0.016314983367919922,1.0849051475524902,-1.1012201309204102,-6.896303653717041,-6.8503923416137695,-6.891242504119873,-6.928372859954834,-7.930445671081543,-0.045911312103271484,-0.005061149597167969,0.03206920623779297,1.034142017364502,-1.002072811126709,-7.142081260681152,-6.824285507202148,-7.077645778656006,-6.894274711608887,-7.0960307121276855,-0.3177957534790039,-0.06443548202514648,-0.24780654907226562,-0.0460505485534668,-0.20175600051879883,-8.319149017333984,-8.518427848815918,-8.315670013427734,-8.284215927124023,-8.584248542785645,0.1992788314819336,-0.00347900390625,-0.03493309020996094,0.26509952545166016,-0.3000326156616211,-7.953296184539795,-8.272761344909668,-7.961389064788818,-7.997838020324707,-8.520130157470703,0.31946516036987305,0.008092880249023438,0.04454183578491211,0.5668339729309082,-0.5222921371459961,0.0,0.0,-0.016314983367919922,0.0,0.03206920623779297,0.0
exact_1m_slice,3419,bnc_spoken.train.txt,31,1496,Ġcent,cent,101,94,0.32978723404255317,31+,1tok,1,1,173,-0.05476832762360573,-0.05674034357070923,-0.05376306548714638,-0.04452287033200264,-0.05407605692744255,0.0019720159471035004,-0.0010052621364593506,-0.010245457291603088,-0.0006922706961631775,-0.009553186595439911,-0.02694583684206009,-0.025140250101685524,-0.023822972550988197,-0.03389851748943329,-0.027742018923163414,-0.0018055867403745651,-0.003122864291071892,0.0069526806473731995,0.0007961820811033249,0.006156498566269875,-0.020785368978977203,-0.023116622120141983,-0.01884496957063675,-0.028097450733184814,-0.024686889722943306,0.0023312531411647797,-0.001940399408340454,0.007312081754207611,0.0039015207439661026,0.0034105610102415085,-0.267260879278183,-0.2496572732925415,-0.2826668620109558,-0.23510725796222687,-0.290181040763855,-0.01760360598564148,0.015405982732772827,-0.032153621315956116,0.022920161485671997,-0.05507378280162811,-0.030363403260707855,-0.05236363783478737,-0.028811875730752945,-0.03550327196717262,-0.042987123131752014,0.022000234574079514,-0.0015515275299549103,0.0051398687064647675,0.012623719871044159,-0.0074838511645793915,-0.02345425635576248,-0.04393995553255081,-0.02384881302714348,-0.029839975759387016,-0.035045262426137924,0.02048569917678833,0.0003945566713809967,0.006385719403624535,0.011591006070375443,-0.005205286666750908,-0.010245457291603088,0.0,0.0051398687064647675,0.0,0.006385719403624535,0.0023312531411647797
exact_1m_slice,4386,bnc_spoken.train.txt,39,1076,Ġerm,erm,92,94,0.4148936170212766,31+,1tok,0,1,174,-8.169173240661621,-8.430450439453125,-8.216415405273438,-8.608306884765625,-9.253898620605469,0.2612771987915039,0.047242164611816406,0.4391336441040039,1.0847253799438477,-0.6455917358398438,-11.199488639831543,-11.036865234375,-11.27145004272461,-11.794321060180664,-11.391622543334961,-0.16262340545654297,0.0719614028930664,0.5948324203491211,0.19213390350341797,0.4026985168457031,-11.770646095275879,-11.432557106018066,-11.8615140914917,-12.260961532592773,-11.838837623596191,-0.3380889892578125,0.09086799621582031,0.49031543731689453,0.0681915283203125,0.42212390899658203,-6.958035469055176,-7.250094413757324,-7.003190517425537,-7.408519744873047,-8.111689567565918,0.29205894470214844,0.04515504837036133,0.4504842758178711,1.1536540985107422,-0.7031698226928711,-9.03841781616211,-9.266176223754883,-9.019177436828613,-9.13068675994873,-9.262428283691406,0.22775840759277344,-0.019240379333496094,0.0922689437866211,0.22401046752929688,-0.13174152374267578,-9.58081340789795,-9.894968032836914,-9.530630111694336,-10.02617073059082,-9.954371452331543,0.31415462493896484,-0.05018329620361328,0.4453573226928711,0.37355804443359375,0.07179927825927734,0.4391336441040039,0.2612771987915039,0.0922689437866211,0.0,0.4453573226928711,0.0
exact_1m_slice,4804,childes.train.txt,49,547,Ġtime,time,120,120,0.4083333333333333,31+,1tok,1,1,175,-3.268561601638794,-3.330528497695923,-3.3193447589874268,-3.126631498336792,-3.1273858547210693,0.061966896057128906,0.05078315734863281,-0.14193010330200195,-0.1411757469177246,-0.0007543563842773438,-0.041386447846889496,-0.04268834739923477,-0.04341639578342438,-0.040364887565374374,-0.32130512595176697,0.0013018995523452759,0.0020299479365348816,-0.0010215602815151215,0.27991867810487747,-0.2809402383863926,-0.031017733737826347,-0.03187626972794533,-0.032466720789670944,-0.030023004859685898,-0.1716117113828659,0.0008585359901189804,0.0014489870518445969,-0.0009947288781404495,0.14059397764503956,-0.14158870652318,-1.5219582319259644,-1.4321086406707764,-1.498241662979126,-1.4226648807525635,-2.0141189098358154,-0.08984959125518799,-0.02371656894683838,-0.09929335117340088,0.4921606779098511,-0.591454029083252,-0.25013089179992676,-0.24332129955291748,-0.25306904315948486,-0.22876252233982086,-0.39286503195762634,-0.006809592247009277,0.0029381513595581055,-0.021368369460105896,0.14273414015769958,-0.16410250961780548,-0.19298306107521057,-0.16889512538909912,-0.1972695291042328,-0.17378854751586914,-0.3013971447944641,-0.02408793568611145,0.004286468029022217,-0.01919451355934143,0.10841408371925354,-0.12760859727859497,-0.09929335117340088,0.0,-0.0010215602815151215,0.0,-0.0009947288781404495,0.0
exact_1m_slice,2371,bnc_spoken.train.txt,46,693,Ġdidn,didn,116,108,0.42592592592592593,4-10,1tok,0,0,176,-0.8393380641937256,-0.9839096665382385,-1.0429186820983887,-1.295033574104309,-0.9435558319091797,0.14457160234451294,0.20358061790466309,0.4556955099105835,0.1042177677154541,0.3514777421951294,-1.3992869853973389,-1.5564500093460083,-1.4172930717468262,-1.6178178787231445,-1.7081161737442017,0.15716302394866943,0.018006086349487305,0.21853089332580566,0.3088291883468628,-0.09029829502105713,-1.4569010734558105,-1.5678143501281738,-1.4453973770141602,-1.6717997789382935,-1.7251719236373901,0.11091327667236328,-0.01150369644165039,0.2148987054824829,0.2682708501815796,-0.05337214469909668,-1.4940884113311768,-1.6596901416778564,-1.5863842964172363,-1.9534555673599243,-2.024628162384033,0.1656017303466797,0.09229588508605957,0.45936715602874756,0.5305397510528564,-0.07117259502410889,-1.8841229677200317,-1.9545577764511108,-1.9278266429901123,-2.378711700439453,-2.8433258533477783,0.0704348087310791,0.043703675270080566,0.4945887327194214,0.9592028856277466,-0.4646141529083252,-1.8642618656158447,-1.9738011360168457,-1.9098087549209595,-2.4884512424468994,-2.853917360305786,0.10953927040100098,0.045546889305114746,0.6241893768310547,0.9896554946899414,-0.3654661178588867,0.4556955099105835,0.14457160234451294,0.21853089332580566,0.0704348087310791,0.2148987054824829,0.10953927040100098
exact_1m_slice,521,bnc_spoken.train.txt,38,2143,ĠYork,york,94,89,0.42696629213483145,31+,1tok,0,1,177,-6.838741302490234,-7.056448936462402,-6.827375888824463,-7.255932807922363,-8.485363006591797,0.21770763397216797,-0.011365413665771484,0.4171915054321289,1.6466217041015625,-1.2294301986694336,-6.643625736236572,-5.094020366668701,-6.655637741088867,-5.117501258850098,-6.6627326011657715,-1.549605369567871,0.012012004852294922,-1.5261244773864746,0.01910686492919922,-1.5452313423156738,-6.0024495124816895,-4.992578506469727,-6.089089870452881,-4.874035358428955,-6.1477155685424805,-1.009871006011963,0.0866403579711914,-1.1284141540527344,0.14526605606079102,-1.2736802101135254,-3.259799003601074,-3.6365952491760254,-3.317782402038574,-3.3348634243011475,-3.7073917388916016,0.37679624557495117,0.0579833984375,0.07506442070007324,0.44759273529052734,-0.3725283145904541,-4.585878372192383,-4.666481971740723,-4.515804290771484,-4.519496917724609,-4.028735160827637,0.08060359954833984,-0.07007408142089844,-0.06638145446777344,-0.5571432113647461,0.49076175689697266,-4.498269081115723,-4.729826927185059,-4.400362014770508,-4.464120388031006,-3.7001774311065674,0.23155784606933594,-0.09790706634521484,-0.0341486930847168,-0.7980916500091553,0.7639429569244385,0.07506442070007324,0.21770763397216797,-0.06638145446777344,0.0,-0.0341486930847168,0.0
exact_1m_slice,6092,childes.train.txt,41,3853,ĠAdam,adam,120,120,0.3416666666666667,31+,1tok,0,1,178,-2.7894628047943115,-2.8216946125030518,-2.9170358180999756,-3.4558968544006348,-4.130252838134766,0.032231807708740234,0.12757301330566406,0.6664340496063232,1.340790033340454,-0.6743559837341309,-3.2606289386749268,-3.4821276664733887,-3.2627780437469482,-3.3887710571289062,-4.154521465301514,0.22149872779846191,0.0021491050720214844,0.1281421184539795,0.8938925266265869,-0.7657504081726074,-2.8948659896850586,-3.1922237873077393,-2.888509511947632,-2.9628496170043945,-3.4431304931640625,0.29735779762268066,-0.006356477737426758,0.06798362731933594,0.5482645034790039,-0.48028087615966797,-3.774214744567871,-3.838611364364624,-3.880730152130127,-4.138102054595947,-4.774307727813721,0.06439661979675293,0.10651540756225586,0.36388731002807617,1.0000929832458496,-0.6362056732177734,-2.754354953765869,-2.754011631011963,-2.777376890182495,-3.1656551361083984,-3.6603314876556396,-0.00034332275390625,0.023021936416625977,0.4113001823425293,0.9059765338897705,-0.4946763515472412,-3.067823648452759,-2.984437942504883,-3.10054874420166,-3.3933098316192627,-3.8701834678649902,-0.08338570594787598,0.03272509574890137,0.3254861831665039,0.8023598194122314,-0.47687363624572754,0.36388731002807617,0.032231807708740234,0.1281421184539795,0.0,0.06798362731933594,0.0
exact_1m_slice,3473,bnc_spoken.train.txt,43,726,ock,ock,94,100,0.43,2-3,1tok,0,1,179,-8.133649826049805,-7.948998928070068,-8.257085800170898,-7.255373001098633,-8.40958023071289,-0.18465089797973633,0.12343597412109375,-0.8782768249511719,0.27593040466308594,-1.1542072296142578,-7.53419828414917,-7.576113700866699,-7.516222953796387,-5.507631301879883,-8.198928833007812,0.0419154167175293,-0.017975330352783203,-2.026566982269287,0.6647305488586426,-2.6912975311279297,-7.598511695861816,-7.676108360290527,-7.57600212097168,-5.663320541381836,-8.227063179016113,0.07759666442871094,-0.02250957489013672,-1.9351911544799805,0.6285514831542969,-2.5637426376342773,-7.704714298248291,-7.5412139892578125,-7.65529727935791,-7.7274322509765625,-7.5694684982299805,-0.16350030899047852,-0.04941701889038086,0.022717952728271484,-0.13524580001831055,0.15796375274658203,-6.828151226043701,-6.771209716796875,-6.812919616699219,-7.231344223022461,-6.675049304962158,-0.05694150924682617,-0.015231609344482422,0.40319299697875977,-0.15310192108154297,0.5562949180603027,-6.6343536376953125,-6.546957015991211,-6.654699325561523,-7.266297817230225,-6.467213153839111,-0.08739662170410156,0.020345687866210938,0.6319441795349121,-0.16714048385620117,0.7990846633911133,0.0,-0.16350030899047852,0.0,0.0,0.0,0.0
exact_1m_slice,6026,childes.train.txt,48,237,CHI,chi,120,120,0.4,31+,1tok,1,1,180,-1.045115351676941,-1.348381757736206,-1.0530822277069092,-1.2998908758163452,-1.2947512865066528,0.30326640605926514,0.007966876029968262,0.2547755241394043,0.24963593482971191,0.005139589309692383,-1.5108460187911987,-1.39729642868042,-1.65470290184021,-1.989033579826355,-1.2577742338180542,-0.11354959011077881,0.14385688304901123,0.47818756103515625,-0.25307178497314453,0.7312593460083008,-1.5414485931396484,-1.4345604181289673,-1.6755931377410889,-2.071768283843994,-1.3073066473007202,-0.10688817501068115,0.13414454460144043,0.5303196907043457,-0.23414194583892822,0.7644616365432739,-2.0849721431732178,-2.0924668312072754,-2.16094708442688,-2.427521228790283,-2.219957113265991,0.007494688034057617,0.07597494125366211,0.34254908561706543,0.13498497009277344,0.207564115524292,-1.436136245727539,-1.5462597608566284,-1.59458327293396,-1.9054582118988037,-1.4610832929611206,0.11012351512908936,0.1584470272064209,0.46932196617126465,0.024947047233581543,0.4443749189376831,-1.322892189025879,-1.5013577938079834,-1.4699554443359375,-1.7336293458938599,-1.3882527351379395,0.1784656047821045,0.1470632553100586,0.41073715686798096,0.06536054611206055,0.3453766107559204,0.2547755241394043,0.007494688034057617,0.46932196617126465,0.0,0.41073715686798096,0.0
exact_1m_slice,5686,childes.train.txt,43,237,CHI,chi,120,120,0.35833333333333334,31+,1tok,1,1,181,-1.3192682266235352,-1.2504693269729614,-1.3163198232650757,-1.187307596206665,-1.37883460521698,-0.06879889965057373,-0.0029484033584594727,-0.13196063041687012,0.059566378593444824,-0.19152700901031494,-0.8775025606155396,-0.8635611534118652,-1.030242681503296,-0.955650269985199,-1.1120086908340454,-0.013941407203674316,0.15274012088775635,0.07814770936965942,0.23450613021850586,-0.15635842084884644,-0.6564212441444397,-0.6486186385154724,-0.7793524265289307,-0.6973287463188171,-0.8722447156906128,-0.007802605628967285,0.12293118238449097,0.04090750217437744,0.2158234715461731,-0.17491596937179565,-2.1491568088531494,-2.028277635574341,-2.228370428085327,-2.2747950553894043,-2.2565693855285645,-0.1208791732788086,0.07921361923217773,0.12563824653625488,0.10741257667541504,0.018225669860839844,-0.42743194103240967,-0.4935652017593384,-0.5075483322143555,-0.5422632694244385,-0.432234525680542,0.06613326072692871,0.0801163911819458,0.11483132839202881,0.004802584648132324,0.11002874374389648,-0.3921118676662445,-0.40006428956985474,-0.45284226536750793,-0.5059448480606079,-0.3739996552467346,0.00795242190361023,0.06073039770126343,0.1138329803943634,-0.018112212419509888,0.1319451928138733,0.0,-0.06879889965057373,0.07814770936965942,0.0,0.04090750217437744,0.0
exact_1m_slice,1611,bnc_spoken.train.txt,35,1666,ots,ots,95,106,0.330188679245283,1,1tok,0,1,182,-6.1855926513671875,-5.889625549316406,-6.209352016448975,-5.710478782653809,-6.2523417472839355,-0.29596710205078125,0.02375936508178711,-0.4751138687133789,0.06674909591674805,-0.541862964630127,-5.737168312072754,-5.693849086761475,-5.747524261474609,-5.4335832595825195,-5.125908374786377,-0.0433192253112793,0.010355949401855469,-0.3035850524902344,-0.611259937286377,0.3076748847961426,-5.2854323387146,-5.28183126449585,-5.335247039794922,-4.989648818969727,-4.688830375671387,-0.00360107421875,0.049814701080322266,-0.29578351974487305,-0.5966019630432129,0.30081844329833984,-6.8592634201049805,-6.6339521408081055,-6.95501184463501,-6.344725608825684,-6.450982093811035,-0.225311279296875,0.0957484245300293,-0.5145378112792969,-0.4082813262939453,-0.10625648498535156,-6.017037391662598,-5.695462703704834,-6.022998809814453,-5.805970191955566,-6.041082382202148,-0.32157468795776367,0.005961418151855469,-0.21106719970703125,0.02404499053955078,-0.23511219024658203,-5.74007511138916,-5.303133010864258,-5.746966361999512,-5.533719062805176,-5.6821088790893555,-0.43694210052490234,0.0068912506103515625,-0.20635604858398438,-0.05796623229980469,-0.1483898162841797,-0.4751138687133789,-0.225311279296875,-0.21106719970703125,-0.0433192253112793,-0.20635604858398438,-0.00360107421875
