case_group,example_id,source,target_idx,target_id,target_token,target_surface,prefix_tokens,later_tokens,target_frac,target_freq_bucket,local_leak_10tok,repeated_capitalized_prefix_suffix,case_id,wwm42_40M_lp_full,wwm42_40M_lp_deleted_fixedpos,wwm42_40M_lp_block_shuffled_fixedpos,wwm42_40M_lp_same_source_near_fixedpos,wwm42_40M_lp_cross_source_near_fixedpos,wwm42_40M_full_minus_deleted_fixedpos,wwm42_40M_full_minus_block_shuffled_fixedpos,wwm42_40M_full_minus_same_source_near_fixedpos,wwm42_40M_full_minus_cross_source_near_fixedpos,wwm42_80M_lp_full,wwm42_80M_lp_deleted_fixedpos,wwm42_80M_lp_block_shuffled_fixedpos,wwm42_80M_lp_same_source_near_fixedpos,wwm42_80M_lp_cross_source_near_fixedpos,wwm42_80M_full_minus_deleted_fixedpos,wwm42_80M_full_minus_block_shuffled_fixedpos,wwm42_80M_full_minus_same_source_near_fixedpos,wwm42_80M_full_minus_cross_source_near_fixedpos,wwm42_100M_lp_full,wwm42_100M_lp_deleted_fixedpos,wwm42_100M_lp_block_shuffled_fixedpos,wwm42_100M_lp_same_source_near_fixedpos,wwm42_100M_lp_cross_source_near_fixedpos,wwm42_100M_full_minus_deleted_fixedpos,wwm42_100M_full_minus_block_shuffled_fixedpos,wwm42_100M_full_minus_same_source_near_fixedpos,wwm42_100M_full_minus_cross_source_near_fixedpos,wwm43_40M_lp_full,wwm43_40M_lp_deleted_fixedpos,wwm43_40M_lp_block_shuffled_fixedpos,wwm43_40M_lp_same_source_near_fixedpos,wwm43_40M_lp_cross_source_near_fixedpos,wwm43_40M_full_minus_deleted_fixedpos,wwm43_40M_full_minus_block_shuffled_fixedpos,wwm43_40M_full_minus_same_source_near_fixedpos,wwm43_40M_full_minus_cross_source_near_fixedpos,wwm43_80M_lp_full,wwm43_80M_lp_deleted_fixedpos,wwm43_80M_lp_block_shuffled_fixedpos,wwm43_80M_lp_same_source_near_fixedpos,wwm43_80M_lp_cross_source_near_fixedpos,wwm43_80M_full_minus_deleted_fixedpos,wwm43_80M_full_minus_block_shuffled_fixedpos,wwm43_80M_full_minus_same_source_near_fixedpos,wwm43_80M_full_minus_cross_source_near_fixedpos,wwm43_100M_lp_full,wwm43_100M_lp_deleted_fixedpos,wwm43_100M_lp_block_shuffled_fixedpos,wwm43_100M_lp_same_source_near_fixedpos,wwm43_100M_lp_cross_source_near_fixedpos,wwm43_100M_full_minus_deleted_fixedpos,wwm43_100M_full_minus_block_shuffled_fixedpos,wwm43_100M_full_minus_same_source_near_fixedpos,wwm43_100M_full_minus_cross_source_near_fixedpos,stable_full_minus_same_fixedpos_40M,stable_full_minus_deleted_fixedpos_40M,stable_full_minus_same_fixedpos_80M,stable_full_minus_deleted_fixedpos_80M,stable_full_minus_same_fixedpos_100M,stable_full_minus_deleted_fixedpos_100M
exact_1m_slice,805,bnc_spoken.train.txt,37,1678,Ġinter,inter,106,111,0.3333333333333333,4-10,0,1,102,-3.8412342071533203,-3.5870537757873535,-3.7793807983398438,-3.788774013519287,-3.4850733280181885,-0.2541804313659668,-0.06185340881347656,-0.0524601936340332,-0.35616087913513184,-0.21253150701522827,-0.18238279223442078,-0.20182999968528748,-0.19003935158252716,-0.21414388716220856,-0.030148714780807495,-0.010701507329940796,-0.02249215543270111,0.0016123801469802856,-0.1569071114063263,-0.13059554994106293,-0.14901697635650635,-0.149196594953537,-0.15991154313087463,-0.026311561465263367,-0.007890135049819946,-0.007710516452789307,0.00300443172454834,-0.5069498419761658,-0.49888283014297485,-0.5178472399711609,-0.5917308330535889,-0.7939075827598572,-0.008067011833190918,0.010897397994995117,0.0847809910774231,0.2869577407836914,-0.06614292412996292,-0.08778008073568344,-0.07198075950145721,-0.06992500275373459,-0.06543748825788498,0.02163715660572052,0.005837835371494293,0.0037820786237716675,-0.0007054358720779419,-0.05835285782814026,-0.07695600390434265,-0.06194464489817619,-0.06703048199415207,-0.06727994233369827,0.018603146076202393,0.0035917870700359344,0.00867762416601181,0.008927084505558014,0.0,-0.008067011833190918,0.0,0.0,0.0,0.0
exact_1m_slice,1263,bnc_spoken.train.txt,27,5976,Ġtotally,totally,92,93,0.2903225806451613,31+,0,1,103,-5.028080940246582,-4.8131585121154785,-5.045506477355957,-4.856114387512207,-5.055365562438965,-0.21492242813110352,0.017425537109375,-0.171966552734375,0.027284622192382812,-4.426182746887207,-4.592771530151367,-4.4218220710754395,-4.5146026611328125,-4.874566078186035,0.16658878326416016,-0.004360675811767578,0.08841991424560547,0.4483833312988281,-4.048285007476807,-4.2645263671875,-4.04067325592041,-4.040491104125977,-4.611701011657715,0.21624135971069336,-0.007611751556396484,-0.007793903350830078,0.5634160041809082,-4.847480297088623,-4.878940105438232,-4.7255473136901855,-4.382959842681885,-5.0703935623168945,0.031459808349609375,-0.1219329833984375,-0.4645204544067383,0.22291326522827148,-4.984899520874023,-4.973082542419434,-4.962550163269043,-4.644028186798096,-5.262203693389893,-0.011816978454589844,-0.02234935760498047,-0.34087133407592773,0.27730417251586914,-5.256468772888184,-5.053747177124023,-5.2450408935546875,-4.9157562255859375,-5.718186378479004,-0.20272159576416016,-0.011427879333496094,-0.3407125473022461,0.4617176055908203,-0.171966552734375,0.0,0.0,0.0,-0.007793903350830078,0.0
exact_1m_slice,3069,bnc_spoken.train.txt,46,2624,Ġstation,station,110,111,0.4144144144144144,31+,0,1,104,-7.039156436920166,-7.2915191650390625,-7.212838172912598,-7.061561584472656,-7.347376823425293,0.2523627281188965,0.17368173599243164,0.022405147552490234,0.30822038650512695,-7.848444938659668,-8.198246002197266,-7.984793186187744,-8.220638275146484,-9.14128303527832,0.34980106353759766,0.13634824752807617,0.3721933364868164,1.2928380966186523,-6.835936546325684,-7.0320892333984375,-6.968663692474365,-7.2090911865234375,-7.8605451583862305,0.1961526870727539,0.13272714614868164,0.3731546401977539,1.0246086120605469,-10.150016784667969,-10.287989616394043,-10.110095977783203,-10.450054168701172,-11.092947006225586,0.13797283172607422,-0.039920806884765625,0.3000373840332031,0.9429302215576172,-1.2698687314987183,-0.8119770288467407,-1.2454521656036377,-1.4356372356414795,-3.5872929096221924,-0.45789170265197754,-0.024416565895080566,0.16576850414276123,2.317424178123474,-0.5799508094787598,-0.3826610743999481,-0.6146977543830872,-0.7409502267837524,-2.736563205718994,-0.19728973507881165,0.03474694490432739,0.16099941730499268,2.1566123962402344,0.022405147552490234,0.13797283172607422,0.16576850414276123,0.0,0.16099941730499268,0.0
exact_1m_slice,1028,bnc_spoken.train.txt,57,7077,Ġoperation,operation,107,120,0.475,31+,0,1,105,-7.179810523986816,-7.383213996887207,-8.084480285644531,-7.278113842010498,-7.923764228820801,0.20340347290039062,0.9046697616577148,0.09830331802368164,0.7439537048339844,-5.280289649963379,-5.142810344696045,-5.453088760375977,-5.260237693786621,-5.703664779663086,-0.13747930526733398,0.17279911041259766,-0.020051956176757812,0.42337512969970703,-5.431365966796875,-5.384908199310303,-5.521352767944336,-5.443069934844971,-6.0023956298828125,-0.046457767486572266,0.08998680114746094,0.011703968048095703,0.5710296630859375,-5.888522624969482,-5.81943416595459,-5.7821855545043945,-5.828880310058594,-6.973352909088135,-0.06908845901489258,-0.10633707046508789,-0.05964231491088867,1.0848302841186523,-5.602869987487793,-5.865803241729736,-5.632133483886719,-5.985104560852051,-6.961900234222412,0.26293325424194336,0.02926349639892578,0.3822345733642578,1.3590302467346191,-5.521711826324463,-5.833789348602295,-5.549874782562256,-5.77620792388916,-6.90296745300293,0.31207752227783203,0.02816295623779297,0.25449609756469727,1.3812556266784668,0.0,0.0,0.0,0.0,0.011703968048095703,0.0
exact_1m_slice,5205,childes.train.txt,45,432,Ġyeah,yeah,120,120,0.375,31+,0,1,106,-1.5283788442611694,-1.4893649816513062,-1.5467416048049927,-1.4741227626800537,-1.2120815515518188,-0.03901386260986328,0.018362760543823242,-0.05425608158111572,-0.3162972927093506,-1.6182570457458496,-1.8270010948181152,-1.6178205013275146,-1.5782629251480103,-1.284940481185913,0.20874404907226562,-0.00043654441833496094,-0.039994120597839355,-0.3333165645599365,-1.6290206909179688,-1.875258207321167,-1.6153620481491089,-1.5311155319213867,-1.2280046939849854,0.24623751640319824,-0.013658642768859863,-0.09790515899658203,-0.4010159969329834,-1.4594568014144897,-1.6242934465408325,-1.460883617401123,-1.582471489906311,-1.1088366508483887,0.16483664512634277,0.0014268159866333008,0.12301468849182129,-0.3506201505661011,-1.0153260231018066,-1.1577420234680176,-1.0127873420715332,-1.3038828372955322,-0.8314093351364136,0.14241600036621094,-0.0025386810302734375,0.2885568141937256,-0.18391668796539307,-1.2582652568817139,-1.3897926807403564,-1.230373501777649,-1.4893608093261719,-1.0516588687896729,0.13152742385864258,-0.02789175510406494,0.231095552444458,-0.20660638809204102,0.0,0.0,0.0,0.14241600036621094,0.0,0.13152742385864258
exact_1m_slice,1403,bnc_spoken.train.txt,31,671,Ġmean,mean,107,104,0.2980769230769231,31+,0,0,107,-0.7550186514854431,-0.7716271281242371,-0.7980871796607971,-0.8852521777153015,-0.5645427107810974,0.016608476638793945,0.043068528175354004,0.1302335262298584,-0.1904759407043457,-0.15669585764408112,-0.0819324254989624,-0.17541195452213287,-0.14298708736896515,-0.09360655397176743,-0.07476343214511871,0.018716096878051758,-0.013708770275115967,-0.06308930367231369,-0.10907270759344101,-0.05626266449689865,-0.12311603873968124,-0.09290372580289841,-0.08328770846128464,-0.05281004309654236,0.014043331146240234,-0.016168981790542603,-0.025784999132156372,-0.3920097351074219,-0.3659539222717285,-0.41208359599113464,-0.320673406124115,-0.23347578942775726,-0.02605581283569336,0.02007386088371277,-0.07133632898330688,-0.1585339456796646,-0.09016589820384979,-0.1323559284210205,-0.10122162103652954,-0.08921153843402863,-0.04359467327594757,0.042190030217170715,0.011055722832679749,-0.000954359769821167,-0.04657122492790222,-0.17318400740623474,-0.20621515810489655,-0.19426244497299194,-0.150144562125206,-0.09133285284042358,0.033031150698661804,0.021078437566757202,-0.023039445281028748,-0.08185115456581116,0.0,0.0,-0.000954359769821167,0.0,-0.016168981790542603,0.0
exact_1m_slice,3095,bnc_spoken.train.txt,27,3103,Ġpounds,pounds,94,92,0.29347826086956524,31+,1,1,108,-0.6194514036178589,-0.7265627384185791,-0.62726229429245,-0.3840938210487366,-0.36184751987457275,0.10711133480072021,0.0078108906745910645,-0.23535758256912231,-0.25760388374328613,-0.4780299663543701,-0.4823753237724304,-0.47602707147598267,-0.2225729078054428,-0.230648010969162,0.004345357418060303,-0.002002894878387451,-0.2554570585489273,-0.24738195538520813,-0.41416653990745544,-0.4015693962574005,-0.41235488653182983,-0.21546712517738342,-0.24647897481918335,-0.012597143650054932,-0.0018116533756256104,-0.19869941473007202,-0.1676875650882721,-0.11935673654079437,-0.11966952681541443,-0.12235771864652634,-0.1665254384279251,-0.10482032597064972,0.00031279027462005615,0.003000982105731964,0.04716870188713074,-0.014536410570144653,-0.39315125346183777,-0.4120965301990509,-0.42420095205307007,-0.2981484532356262,-0.14505714178085327,0.018945276737213135,0.0310496985912323,-0.09500280022621155,-0.2480941116809845,-0.4018494784832001,-0.4298853874206543,-0.42706063389778137,-0.2946656346321106,-0.18292094767093658,0.028035908937454224,0.0252111554145813,-0.10718384385108948,-0.2189285308122635,0.0,0.00031279027462005615,-0.09500280022621155,0.004345357418060303,-0.10718384385108948,0.0
exact_1m_slice,3410,bnc_spoken.train.txt,29,12526,Ġethnic,ethnic,88,94,0.30851063829787234,11-30,0,1,109,-7.443545341491699,-7.5109663009643555,-7.4038543701171875,-8.36022663116455,-8.10120964050293,0.06742095947265625,-0.03969097137451172,0.9166812896728516,0.6576642990112305,-6.613170623779297,-6.6916117668151855,-6.581928253173828,-6.9855427742004395,-6.78827428817749,0.07844114303588867,-0.03124237060546875,0.3723721504211426,0.17510366439819336,-6.27231502532959,-6.457833766937256,-6.219964981079102,-6.335430145263672,-6.380310535430908,0.18551874160766602,-0.05235004425048828,0.06311511993408203,0.10799551010131836,-7.747489929199219,-8.01077938079834,-7.828371047973633,-8.230903625488281,-8.420955657958984,0.2632894515991211,0.08088111877441406,0.4834136962890625,0.6734657287597656,-8.437052726745605,-8.588356971740723,-8.325654983520508,-8.192917823791504,-8.531304359436035,0.1513042449951172,-0.11139774322509766,-0.24413490295410156,0.09425163269042969,-8.132972717285156,-8.35852336883545,-8.006746292114258,-7.836953639984131,-8.169856071472168,0.22555065155029297,-0.12622642517089844,-0.2960190773010254,0.03688335418701172,0.4834136962890625,0.06742095947265625,0.0,0.07844114303588867,0.0,0.18551874160766602
exact_1m_slice,4926,childes.train.txt,33,843,Ġthrough,through,120,120,0.275,31+,0,1,110,-5.637200355529785,-6.201135635375977,-5.657894134521484,-5.9608154296875,-6.338737487792969,0.5639352798461914,0.02069377899169922,0.32361507415771484,0.7015371322631836,-5.428949356079102,-5.766836166381836,-5.422031879425049,-5.532759189605713,-6.124183177947998,0.3378868103027344,-0.006917476654052734,0.10380983352661133,0.6952338218688965,-6.305790901184082,-7.204599380493164,-6.173990726470947,-6.4460368156433105,-7.142419815063477,0.898808479309082,-0.13180017471313477,0.14024591445922852,0.8366289138793945,-5.693761825561523,-5.818636894226074,-5.904075622558594,-5.045186996459961,-5.662095069885254,0.12487506866455078,0.2103137969970703,-0.6485748291015625,-0.03166675567626953,-6.359751224517822,-6.846266746520996,-6.5205841064453125,-6.485662937164307,-5.99393367767334,0.48651552200317383,0.16083288192749023,0.12591171264648438,-0.3658175468444824,-6.708253860473633,-7.03830099105835,-6.925862789154053,-6.875335693359375,-6.4041337966918945,0.3300471305847168,0.21760892868041992,0.1670818328857422,-0.3041200637817383,0.0,0.12487506866455078,0.10380983352661133,0.3378868103027344,0.14024591445922852,0.3300471305847168
exact_1m_slice,315,bnc_spoken.train.txt,48,4089,Ġmanage,manage,97,111,0.43243243243243246,31+,0,0,111,-5.037661075592041,-4.897632598876953,-4.93977165222168,-5.215568542480469,-5.065923690795898,-0.1400284767150879,-0.09788942337036133,0.17790746688842773,0.028262615203857422,-3.7080652713775635,-3.2937488555908203,-3.7033767700195312,-3.6820151805877686,-4.057064056396484,-0.41431641578674316,-0.0046885013580322266,-0.026050090789794922,0.3489987850189209,-3.9288747310638428,-3.5272374153137207,-3.926466464996338,-3.978080987930298,-4.392897605895996,-0.40163731575012207,-0.002408266067504883,0.04920625686645508,0.4640228748321533,-6.703316688537598,-6.720340728759766,-6.697495460510254,-6.7570648193359375,-7.038608074188232,0.01702404022216797,-0.00582122802734375,0.053748130798339844,0.33529138565063477,-7.48004150390625,-7.469507694244385,-7.431946754455566,-7.732791900634766,-8.344819068908691,-0.010533809661865234,-0.048094749450683594,0.2527503967285156,0.8647775650024414,-7.953267574310303,-7.914460182189941,-7.911310195922852,-8.22951889038086,-8.848315238952637,-0.03880739212036133,-0.04195737838745117,0.27625131607055664,0.895047664642334,0.053748130798339844,0.0,0.0,-0.010533809661865234,0.04920625686645508,-0.03880739212036133
exact_1m_slice,309,bnc_spoken.train.txt,30,1408,ĠRight,right,98,94,0.3191489361702128,31+,1,1,112,-1.6780890226364136,-1.817095160484314,-1.6396260261535645,-1.6325762271881104,-2.5679192543029785,0.1390061378479004,-0.03846299648284912,-0.04551279544830322,0.8898302316665649,-1.9807460308074951,-1.6899586915969849,-1.8697820901870728,-1.7476840019226074,-2.3726940155029297,-0.29078733921051025,-0.11096394062042236,-0.2330620288848877,0.39194798469543457,-1.66863214969635,-1.4236565828323364,-1.5688555240631104,-1.4996740818023682,-2.0138635635375977,-0.24497556686401367,-0.09977662563323975,-0.16895806789398193,0.34523141384124756,-2.2340617179870605,-2.3434886932373047,-2.2020044326782227,-2.328773021697998,-2.9330782890319824,0.10942697525024414,-0.03205728530883789,0.0947113037109375,0.6990165710449219,-2.2831149101257324,-2.7162928581237793,-2.2924790382385254,-2.2990834712982178,-2.253337860107422,0.4331779479980469,0.009364128112792969,0.01596856117248535,-0.029777050018310547,-2.3925116062164307,-2.810250759124756,-2.39399790763855,-2.384763717651367,-2.442300796508789,0.4177391529083252,0.0014863014221191406,-0.0077478885650634766,0.0497891902923584,0.0,0.10942697525024414,0.0,0.0,-0.0077478885650634766,0.0
exact_1m_slice,5222,childes.train.txt,63,3818,ĠDoctor,doctor,120,120,0.525,31+,0,1,113,-6.63468074798584,-6.70688533782959,-6.608205795288086,-6.77590799331665,-6.3437910079956055,0.07220458984375,-0.026474952697753906,0.14122724533081055,-0.2908897399902344,-8.127934455871582,-8.393298149108887,-7.915430068969727,-8.041617393493652,-9.049829483032227,0.2653636932373047,-0.21250438690185547,-0.08631706237792969,0.9218950271606445,-8.181266784667969,-8.320016860961914,-8.032939910888672,-8.044106483459473,-9.245391845703125,0.1387500762939453,-0.14832687377929688,-0.1371603012084961,1.0641250610351562,-7.592545032501221,-7.9307050704956055,-7.237672328948975,-8.577200889587402,-7.918020248413086,0.33816003799438477,-0.3548727035522461,0.9846558570861816,0.32547521591186523,-5.566747188568115,-5.339474678039551,-5.846242427825928,-5.54412317276001,-5.553341865539551,-0.22727251052856445,0.2794952392578125,-0.02262401580810547,-0.013405323028564453,-6.406872272491455,-6.15557336807251,-6.596258640289307,-6.327934265136719,-6.363746643066406,-0.2512989044189453,0.18938636779785156,-0.07893800735473633,-0.04312562942504883,0.14122724533081055,0.07220458984375,-0.02262401580810547,0.0,-0.07893800735473633,0.0
exact_1m_slice,4150,bnc_spoken.train.txt,40,418,Ġsee,see,90,99,0.40404040404040403,31+,0,0,114,-1.6182090044021606,-1.2361493110656738,-1.5962165594100952,-1.713513970375061,-1.4115421772003174,-0.3820596933364868,-0.02199244499206543,0.09530496597290039,-0.20666682720184326,-0.2633441984653473,-0.32694146037101746,-0.2914796769618988,-0.6830509901046753,-0.48542800545692444,0.06359726190567017,0.028135478496551514,0.419706791639328,0.22208380699157715,-0.2801303267478943,-0.3584396541118622,-0.3023827075958252,-0.7645705938339233,-0.4954559803009033,0.0783093273639679,0.022252380847930908,0.48444026708602905,0.21532565355300903,-0.5460538864135742,-0.5001589059829712,-0.5117178559303284,-0.8477429151535034,-0.36354556679725647,-0.04589498043060303,-0.03433603048324585,0.3016890287399292,-0.18250831961631775,-0.26613813638687134,-0.2457304745912552,-0.30490848422050476,-0.4720335006713867,-0.2987911105155945,-0.02040766179561615,0.03877034783363342,0.20589536428451538,0.032652974128723145,-0.26801854372024536,-0.24313005805015564,-0.3117862641811371,-0.5221202373504639,-0.3054923713207245,-0.02488848567008972,0.043767720460891724,0.2541016936302185,0.037473827600479126,0.09530496597290039,-0.04589498043060303,0.20589536428451538,0.0,0.2541016936302185,0.0
exact_1m_slice,2294,bnc_spoken.train.txt,25,1359,Ġmatter,matter,111,99,0.25252525252525254,31+,0,1,115,-1.804422378540039,-1.6016325950622559,-1.8203023672103882,-1.2645632028579712,-2.795879602432251,-0.2027897834777832,0.01587998867034912,-0.5398591756820679,0.9914572238922119,-0.6881260275840759,-0.44142407178878784,-0.6827006936073303,-0.46811920404434204,-0.6976321339607239,-0.24670195579528809,-0.0054253339767456055,-0.2200068235397339,0.00950610637664795,-0.6077677011489868,-0.3684515058994293,-0.568507969379425,-0.44734030961990356,-0.582895040512085,-0.2393161952495575,-0.03925973176956177,-0.16042739152908325,-0.024872660636901855,-1.631118893623352,-1.9013570547103882,-1.7279407978057861,-1.2239341735839844,-2.311061382293701,0.27023816108703613,0.09682190418243408,-0.4071847200393677,0.6799424886703491,-0.5582432150840759,-0.5611892938613892,-0.607455849647522,-0.29192066192626953,-0.5670706033706665,0.0029460787773132324,0.049212634563446045,-0.2663225531578064,0.008827388286590576,-0.4782858192920685,-0.4865034818649292,-0.5286806225776672,-0.24901551008224487,-0.5026220083236694,0.008217662572860718,0.050394803285598755,-0.2292703092098236,0.024336189031600952,-0.4071847200393677,0.0,-0.2200068235397339,0.0,-0.16042739152908325,0.0
exact_1m_slice,5087,childes.train.txt,35,3287,Ġcrayon,crayon,115,120,0.2916666666666667,31+,0,1,116,-0.7325191497802734,-0.6785812973976135,-0.742560863494873,-0.6678423881530762,-0.6859413385391235,-0.05393785238265991,0.01004171371459961,-0.06467676162719727,-0.0465778112411499,-0.09813320636749268,-0.09041336178779602,-0.09690503031015396,-0.08614251017570496,-0.09865805506706238,-0.007719844579696655,-0.0012281760573387146,-0.01199069619178772,0.0005248486995697021,-0.06513787060976028,-0.06178216263651848,-0.06512189656496048,-0.056728631258010864,-0.06869305670261383,-0.003355707973241806,-1.5974044799804688e-05,-0.00840923935174942,0.003555186092853546,-0.5386127829551697,-0.4880114495754242,-0.5346245169639587,-0.46730470657348633,-0.503961443901062,-0.05060133337974548,-0.0039882659912109375,-0.07130807638168335,-0.034651339054107666,-0.05460241436958313,-0.06292325258255005,-0.05491074174642563,-0.061196327209472656,-0.05783769488334656,0.008320838212966919,0.0003083273768424988,0.006593912839889526,0.0032352805137634277,-0.0545300617814064,-0.06535910069942474,-0.05493996664881706,-0.06042960286140442,-0.05723738670349121,0.010829038918018341,0.0004099048674106598,0.005899541079998016,0.0027073249220848083,-0.06467676162719727,-0.05060133337974548,0.0,0.0,0.0,0.0
exact_1m_slice,3517,bnc_spoken.train.txt,41,11461,Ġsensible,sensible,93,106,0.3867924528301887,31+,0,1,117,-8.695110321044922,-8.611373901367188,-8.689939498901367,-8.498408317565918,-9.260348320007324,-0.08373641967773438,-0.0051708221435546875,-0.1967020034790039,0.5652379989624023,-8.845952033996582,-8.82261848449707,-8.742076873779297,-8.734352111816406,-9.277985572814941,-0.02333354949951172,-0.10387516021728516,-0.11159992218017578,0.4320335388183594,-8.953761100769043,-8.96532917022705,-8.86079216003418,-8.829882621765137,-9.422069549560547,0.011568069458007812,-0.09296894073486328,-0.12387847900390625,0.4683084487915039,-7.6634135246276855,-7.402456283569336,-7.67607307434082,-7.642803192138672,-8.512646675109863,-0.2609572410583496,0.012659549713134766,-0.020610332489013672,0.8492331504821777,-8.317530632019043,-8.3486328125,-8.320040702819824,-8.2620267868042,-8.827641487121582,0.03110218048095703,0.00251007080078125,-0.05550384521484375,0.5101108551025391,-8.23681926727295,-8.308177947998047,-8.22838020324707,-8.21013069152832,-8.79411792755127,0.07135868072509766,-0.008439064025878906,-0.026688575744628906,0.5572986602783203,-0.020610332489013672,-0.08373641967773438,-0.05550384521484375,0.0,-0.026688575744628906,0.011568069458007812
exact_1m_slice,4229,bnc_spoken.train.txt,31,2920,Ġmembers,members,92,89,0.34831460674157305,31+,0,0,118,-5.7700676918029785,-5.94026517868042,-5.730649471282959,-5.907594680786133,-6.283456802368164,0.1701974868774414,-0.03941822052001953,0.1375269889831543,0.5133891105651855,-4.913061618804932,-4.921245574951172,-4.806142807006836,-4.98527193069458,-5.080910682678223,0.008183956146240234,-0.1069188117980957,0.07221031188964844,0.16784906387329102,-5.247622966766357,-5.264725208282471,-5.133148193359375,-5.292715549468994,-5.387679576873779,0.01710224151611328,-0.11447477340698242,0.04509258270263672,0.14005661010742188,-3.1244635581970215,-3.467503070831299,-3.1510324478149414,-3.44252872467041,-2.9143221378326416,0.34303951263427734,0.026568889617919922,0.31806516647338867,-0.21014142036437988,-2.417573928833008,-2.5841681957244873,-2.3832247257232666,-2.605262041091919,-1.7718206644058228,0.1665942668914795,-0.03434920310974121,0.18768811225891113,-0.6457532644271851,-2.09594988822937,-2.2163567543029785,-2.0467329025268555,-2.210761308670044,-1.4375330209732056,0.1204068660736084,-0.04921698570251465,0.11481142044067383,-0.6584168672561646,0.1375269889831543,0.1701974868774414,0.07221031188964844,0.008183956146240234,0.04509258270263672,0.01710224151611328
exact_1m_slice,4053,bnc_spoken.train.txt,40,1020,Ġschool,school,94,96,0.4166666666666667,31+,0,1,119,-0.5617638826370239,-0.5589163303375244,-0.5665661096572876,-0.875575065612793,-0.523348331451416,-0.0028475522994995117,0.004802227020263672,0.31381118297576904,-0.03841555118560791,-0.3534460663795471,-0.2746398448944092,-0.3383159637451172,-1.0451083183288574,-1.1118113994598389,-0.07880622148513794,-0.015130102634429932,0.6916622519493103,0.7583653330802917,-0.2614360749721527,-0.19183224439620972,-0.24436277151107788,-0.7190985083580017,-0.901329517364502,-0.069603830575943,-0.01707330346107483,0.457662433385849,0.6398934423923492,-0.4449719786643982,-0.36998599767684937,-0.41447192430496216,-0.6525610089302063,-0.33842331171035767,-0.07498598098754883,-0.030500054359436035,0.2075890302658081,-0.10654866695404053,-0.5005186200141907,-0.3167325258255005,-0.4632452428340912,-0.9471549987792969,-1.2595785856246948,-0.18378609418869019,-0.03727337718009949,0.4466363787651062,0.7590599656105042,-0.7494611144065857,-0.4001635015010834,-0.6692624688148499,-1.1655462980270386,-1.4522883892059326,-0.3492976129055023,-0.08019864559173584,0.4160851836204529,0.7028272747993469,0.2075890302658081,-0.0028475522994995117,0.4466363787651062,-0.07880622148513794,0.4160851836204529,-0.069603830575943
exact_1m_slice,5928,childes.train.txt,57,533,Ġgoing,going,120,120,0.475,31+,0,1,120,-0.17802931368350983,-0.17945817112922668,-0.19241371750831604,-0.20684805512428284,-0.1744682341814041,0.001428857445716858,0.014384403824806213,0.02881874144077301,-0.003561079502105713,-0.30804964900016785,-0.19332632422447205,-0.31642380356788635,-0.34526583552360535,-0.14864665269851685,-0.1147233247756958,0.008374154567718506,0.0372161865234375,-0.159402996301651,-0.19285115599632263,-0.12866395711898804,-0.19854861497879028,-0.20194631814956665,-0.10320421308279037,-0.0641871988773346,0.005697458982467651,0.009095162153244019,-0.08964694291353226,-0.1468336433172226,-0.19597478210926056,-0.14406068623065948,-0.21417765319347382,-0.12993332743644714,0.049141138792037964,-0.0027729570865631104,0.06734400987625122,-0.01690031588077545,-0.36680305004119873,-0.25425824522972107,-0.35783571004867554,-0.36094629764556885,-0.28976836800575256,-0.11254480481147766,-0.008967339992523193,-0.005856752395629883,-0.07703468203544617,-0.37824276089668274,-0.27073800563812256,-0.3843250870704651,-0.41165465116500854,-0.38495388627052307,-0.10750475525856018,0.006082326173782349,0.033411890268325806,0.006711125373840332,0.02881874144077301,0.001428857445716858,0.0,-0.11254480481147766,0.009095162153244019,-0.0641871988773346
exact_1m_slice,2765,bnc_spoken.train.txt,30,3234,Ġwet,wet,100,102,0.29411764705882354,31+,1,1,121,-8.66623306274414,-8.721302032470703,-8.646657943725586,-8.487053871154785,-8.057219505310059,0.0550689697265625,-0.019575119018554688,-0.17917919158935547,-0.609013557434082,-6.461675643920898,-6.371253967285156,-6.439578056335449,-6.5528340339660645,-6.042471408843994,-0.09042167663574219,-0.02209758758544922,0.09115839004516602,-0.4192042350769043,-7.133182048797607,-7.010393142700195,-7.107647895812988,-7.248411655426025,-6.691774368286133,-0.12278890609741211,-0.02553415298461914,0.11522960662841797,-0.4414076805114746,-7.100345611572266,-7.2277631759643555,-7.252528190612793,-6.859450817108154,-6.598205089569092,0.12741756439208984,0.15218257904052734,-0.24089479446411133,-0.5021405220031738,-2.9842529296875,-3.074831485748291,-3.0445947647094727,-2.9909138679504395,-3.495450019836426,0.09057855606079102,0.060341835021972656,0.006660938262939453,0.5111970901489258,-3.839850902557373,-3.886834144592285,-3.9017844200134277,-3.871393918991089,-4.261627197265625,0.04698324203491211,0.06193351745605469,0.03154301643371582,0.42177629470825195,-0.17917919158935547,0.0550689697265625,0.006660938262939453,0.0,0.03154301643371582,0.0
