model_type,model_label,pair_id,pair_type,target_segment,token_text,token_norm,token_is_content_norm,copy_by_text,source_copy_zone_by_text,source_positions_by_text,source_len,repeat_prefix_words,paired_nll,sideonly_nll,lift_nll_sideonly_minus_paired
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_045126,repeat,source,ition,ition,True,True,not_in_source,[],27,13,0.028120284900069237,8.419439315795898,8.39131903089583
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_045126,repeat,source,teacher,teacher,True,False,tail_only,[13],27,13,5.8543620109558105,6.993566036224365,1.1392040252685547
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_045126,repeat,other,In,in,False,True,both_prefix_and_tail,"[0, 24]",27,13,0.442369282245636,5.404109001159668,4.961739718914032
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_045126,repeat,other,of,of,False,True,prefix_only,[5],27,13,0.010029987432062626,1.7061117887496948,1.6960818013176322
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_045126,repeat,other,used,used,True,True,prefix_only,[10],27,13,1.037927269935608,5.2615275382995605,4.223600268363953
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_045126,repeat,other,the,the,False,True,prefix_only,[12],27,13,2.9548935890197754,4.436084747314453,1.4811911582946777
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,source,predict,predict,True,True,not_in_source,[],21,12,0.025180356577038765,7.480038642883301,7.454858286306262
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,source,able,able,True,True,not_in_source,[],21,12,0.010484968312084675,4.806034564971924,4.795549596659839
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,source,American,american,True,True,tail_only,[14],21,12,0.11106327921152115,10.067340850830078,9.956277571618557
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,source,our,our,False,False,both_prefix_and_tail,"[11, 18]",21,12,0.2270180583000183,0.4822443723678589,0.2552263140678406
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,other,and,and,False,True,tail_only,[13],21,12,0.029456226155161858,1.8003298044204712,1.7708735782653093
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,other,American,american,True,True,tail_only,[14],21,12,0.07859699428081512,8.673141479492188,8.594544485211372
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,other,able,able,True,True,not_in_source,[],21,12,0.022603722289204597,3.617791175842285,3.5951874535530806
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,compact,other,other,other,False,True,prefix_only,[0],21,12,2.2427663803100586,2.327018976211548,0.08425259590148926
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,source,i,i,False,False,not_in_source,[],21,12,7.427575588226318,7.248037815093994,-0.17953777313232422
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,source,geon,geon,True,False,not_in_source,[],21,12,9.81719970703125,11.444914817810059,1.6277151107788086
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,source,ing,ing,False,False,not_in_source,[],21,12,7.461217880249023,7.516345024108887,0.05512714385986328
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,source,s,s,False,False,not_in_source,[],21,12,4.729205131530762,3.0282671451568604,-1.7009379863739014
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,other,birds,birds,True,True,prefix_only,[1],21,12,0.03232245892286301,5.216741561889648,5.184419102966785
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,other,are,are,False,True,prefix_only,[2],21,12,0.11832521110773087,0.7504972219467163,0.6321720108389854
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,other,nearly,nearly,True,True,prefix_only,[3],21,12,0.24413175880908966,4.883371353149414,4.639239594340324
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_014477,repeat,other,as,as,False,True,prefix_only,[4],21,12,0.09282159060239792,4.081150054931641,3.9883284643292427
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,source,state,state,True,True,prefix_only,[1],35,25,1.2609463930130005,9.055458068847656,7.794511675834656
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,source,plants,plants,True,False,prefix_only,[11],35,25,3.4723753929138184,4.231123447418213,0.7587480545043945
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,source,wh,wh,False,True,not_in_source,[],35,25,0.042209163308143616,6.530133247375488,6.487924084067345
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,source,S,s,False,True,not_in_source,[],35,25,0.005441970657557249,5.980378150939941,5.974936180282384
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,other,um,um,False,True,not_in_source,[],35,25,0.01612338423728943,6.587083339691162,6.570959955453873
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,other,ers,ers,False,True,not_in_source,[],35,25,0.012207201682031155,6.38686466217041,6.374657460488379
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,other,or,or,False,True,not_in_source,[],35,25,0.021893363445997238,5.792284965515137,5.7703916020691395
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,compact,other,Fal,fal,False,True,not_in_source,[],35,25,0.030209699645638466,8.181209564208984,8.150999864563346
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,source,assemb,assemb,True,True,not_in_source,[],35,25,0.5968485474586487,9.95276927947998,9.355920732021332
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,source,l,l,False,True,not_in_source,[],35,25,0.010699288919568062,4.469581604003906,4.458882315084338
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,source,core,core,True,False,not_in_source,[],35,25,15.94462776184082,13.48371696472168,-2.4609107971191406
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,source,is,is,False,True,prefix_only,[4],35,25,10.205918312072754,7.3771748542785645,-2.8287434577941895
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,other,state,state,True,True,prefix_only,[1],35,25,0.05382983013987541,8.296073913574219,8.242244083434343
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,other,natural,natural,True,True,prefix_only,[2],35,25,0.026707347482442856,5.887162208557129,5.860454861074686
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,other,l,l,False,True,not_in_source,[],35,25,0.012379356659948826,4.708107948303223,4.695728591643274
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_007112,repeat,other,age,age,False,True,not_in_source,[],35,25,0.01238653901964426,5.384555816650391,5.372169277630746
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,source,In,in,False,True,prefix_only,[0],25,21,1.2034111022949219,4.624423980712891,3.4210128784179688
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,source,1,1,True,True,not_in_source,[],25,21,0.006996891926974058,0.8530611991882324,0.8460643072612584
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,source,to,to,False,True,prefix_only,"[10, 12]",25,21,0.0035517248325049877,0.1654045730829239,0.1618528482504189
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,source,there,there,False,False,tail_only,[24],25,21,3.4175069332122803,3.78247332572937,0.36496639251708984
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,other,made,made,True,False,not_in_source,[],25,21,0.5148762464523315,3.6011502742767334,3.086274027824402
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,other,him,him,False,True,prefix_only,"[5, 9]",25,21,0.011896023526787758,0.34763526916503906,0.3357392456382513
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,other,ade,ade,False,True,not_in_source,[],25,21,0.04805324599146843,8.55085277557373,8.502799529582262
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,compact,other,reform,reform,True,True,not_in_source,[],25,21,0.021766580641269684,3.7223033905029297,3.70053680986166
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,source,him,him,False,True,prefix_only,"[5, 9]",25,21,0.014052256941795349,0.7729043364524841,0.7588520795106888
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,source,ach,ach,False,True,not_in_source,[],25,21,0.0937034860253334,8.356024742126465,8.262321256101131
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,source,who,who,False,True,prefix_only,[19],25,21,0.029906272888183594,0.6837001442909241,0.6537938714027405
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,source,excess,excess,True,False,not_in_source,[],25,21,9.264765739440918,8.617837905883789,-0.6469278335571289
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,other,4,4,True,True,not_in_source,[],25,21,0.02121085673570633,4.942251205444336,4.92104034870863
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,other,6,6,True,True,not_in_source,[],25,21,0.19276395440101624,7.019769668579102,6.827005714178085
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,other,us,us,False,True,not_in_source,[],25,21,0.006573718972504139,6.801056385040283,6.794482666067779
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_032506,repeat,other,were,were,False,True,prefix_only,[20],25,21,0.43116694688796997,3.405363082885742,2.974196135997772
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,source,This,this,False,True,prefix_only,[0],21,13,2.0761754512786865,7.238407135009766,5.162231683731079
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,source,spend,spend,True,True,prefix_only,[11],21,13,0.055976059287786484,2.722362995147705,2.6663869358599186
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,source,time,time,True,True,prefix_only,"[6, 12]",21,13,0.005073292646557093,3.368391990661621,3.363318698015064
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,source,honor,honor,True,True,tail_only,[18],21,13,0.308512806892395,7.4370880126953125,7.1285752058029175
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,other,lets,lets,True,False,not_in_source,[],21,13,3.092416763305664,7.49680233001709,4.404385566711426
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,other,time,time,True,True,prefix_only,"[6, 12]",21,13,0.007558083161711693,3.069701910018921,3.062143826857209
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,other,and,and,False,True,tail_only,[14],21,13,0.22334133088588715,2.8259449005126953,2.602603569626808
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,compact,other,arents,arents,True,True,not_in_source,[],21,13,0.07578396797180176,8.457036018371582,8.38125205039978
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,source,together,together,True,False,tail_only,[13],21,13,2.408045768737793,2.6479644775390625,0.23991870880126953
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,source,children,children,True,False,tail_only,[16],21,13,4.959084510803223,3.9886436462402344,-0.9704408645629883
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,source,to,to,False,True,both_prefix_and_tail,"[10, 17]",21,13,0.007570860907435417,0.009343940764665604,0.0017730798572301865
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,source,pp,pp,False,False,not_in_source,[],21,13,4.736146926879883,4.413238525390625,-0.3229084014892578
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,other,designated,designated,True,True,prefix_only,[3],21,13,0.26787930727005005,8.311838150024414,8.043958842754364
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,other,time,time,True,True,prefix_only,"[6, 12]",21,13,0.034463703632354736,4.701877593994141,4.667413890361786
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,other,step,step,True,True,prefix_only,[8],21,13,0.1237342357635498,13.443500518798828,13.319766283035278
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_036139,repeat,other,to,to,False,True,both_prefix_and_tail,"[10, 17]",21,13,0.003023341065272689,0.5217722058296204,0.5187488647643477
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,source,method,method,True,True,prefix_only,[1],18,13,0.060001734644174576,6.30474328994751,6.244741555303335
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,source,Brid,brid,True,True,not_in_source,[],18,13,0.011004708707332611,10.41580867767334,10.404803968966007
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,source,it,it,False,False,prefix_only,[10],18,13,0.1405828893184662,0.1681641936302185,0.02758130431175232
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,source,the,the,False,False,tail_only,[15],18,13,3.528869152069092,0.690300464630127,-2.838568687438965
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,other,often,often,True,True,prefix_only,[3],18,13,0.12840020656585693,2.3227155208587646,2.1943153142929077
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,other,in,in,False,True,prefix_only,[5],18,13,0.10020723193883896,1.1866834163665771,1.0864761844277382
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,other,furn,furn,True,True,not_in_source,[],18,13,0.020605897530913353,6.838799953460693,6.81819405592978
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,compact,other,temperature,temperature,True,True,tail_only,[16],18,13,0.025646738708019257,6.192561149597168,6.166914410889149
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,source,method,method,True,True,prefix_only,[1],18,13,0.051460132002830505,6.30474328994751,6.253283157944679
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,source,used,used,True,True,prefix_only,[4],18,13,0.07692895829677582,1.0424574613571167,0.9655285030603409
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,source,it,it,False,True,prefix_only,[10],18,13,0.011164220981299877,0.1681641936302185,0.15699997264891863
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,source,ient,ient,True,False,not_in_source,[],18,13,6.925067901611328,7.133909225463867,0.20884132385253906
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,other,method,method,True,True,prefix_only,[1],18,13,0.0370420478284359,4.95579719543457,4.918755147606134
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,other,used,used,True,True,prefix_only,[4],18,13,0.09955769777297974,1.1188914775848389,1.0193337798118591
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,other,man,man,False,True,not_in_source,[],18,13,0.015020600520074368,10.956219673156738,10.941199072636664
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_054267,repeat,other,provides,provides,True,True,prefix_only,[11],18,13,0.3573629856109619,7.034460067749023,6.6770970821380615
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,source,direction,direction,True,True,prefix_only,[7],27,17,0.036139532923698425,6.800535202026367,6.764395669102669
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,source,vel,vel,False,True,not_in_source,[],27,17,0.06455891579389572,8.415431022644043,8.350872106850147
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,source,of,of,False,False,both_prefix_and_tail,"[10, 24]",27,17,3.0819783210754395,1.8329956531524658,-1.2489826679229736
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,source,ort,ort,False,True,not_in_source,[],27,17,0.016582166776061058,6.294018745422363,6.277436578646302
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,other,identified,identified,True,True,tail_only,[18],27,17,2.45483136177063,10.001684188842773,7.5468528270721436
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,other,brain,brain,True,True,prefix_only,[2],27,17,0.020882271230220795,9.540543556213379,9.519661284983158
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,other,various,various,True,True,prefix_only,[14],27,17,0.3096788227558136,2.491020679473877,2.1813418567180634
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,compact,other,ical,ical,True,True,not_in_source,[],27,17,0.10313475131988525,6.934327125549316,6.831192374229431
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,source,of,of,False,True,both_prefix_and_tail,"[10, 24]",27,17,0.0051244106143713,1.8329956531524658,1.8278712425380945
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,source,were,were,False,False,tail_only,[17],27,17,1.7295271158218384,1.4357244968414307,-0.2938026189804077
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,source,of,of,False,True,both_prefix_and_tail,"[10, 24]",27,17,0.30607089400291443,0.20163747668266296,-0.10443341732025146
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,source,atical,atical,True,False,not_in_source,[],27,17,5.66521692276001,3.5694987773895264,-2.0957181453704834
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,other,brain,brain,True,True,prefix_only,[2],27,17,0.012483553029596806,10.999160766601562,10.986677213571966
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,other,wave,wave,True,True,prefix_only,[3],27,17,0.007125678937882185,9.072003364562988,9.064877685625106
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,other,of,of,False,True,both_prefix_and_tail,"[10, 24]",27,17,0.011010839603841305,1.329230546951294,1.3182197073474526
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_058148,repeat,other,c,c,False,True,not_in_source,[],27,17,0.010288299061357975,4.796170234680176,4.785881935618818
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,source,is,is,False,False,prefix_only,[5],19,10,3.2522506713867188,3.6662204265594482,0.4139697551727295
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,source,they,they,False,False,tail_only,[12],19,10,0.4163132309913635,1.7781171798706055,1.361803948879242
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,source,widely,widely,True,False,tail_only,[14],19,10,7.9699578285217285,5.3080363273620605,-2.661921501159668
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,source,enjoyed,enjoyed,True,False,tail_only,[15],19,10,4.11767578125,6.412853717803955,2.295177936553955
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,other,Modern,modern,True,True,prefix_only,[9],19,10,10.253817558288574,12.808180809020996,2.554363250732422
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,other,aud,aud,False,True,not_in_source,[],19,10,0.02521883323788643,7.658905982971191,7.633687149733305
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,other,ences,ences,True,True,not_in_source,[],19,10,4.505395889282227,10.165727615356445,5.660331726074219
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,compact,other,and,and,False,True,tail_only,[11],19,10,1.4368869066238403,1.5829188823699951,0.14603197574615479
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,source,modern,modern,True,True,prefix_only,[9],19,10,0.11911708116531372,8.98360538482666,8.864488303661346
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,source,they,they,False,False,tail_only,[12],19,10,2.859473705291748,1.7781171798706055,-1.0813565254211426
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,source,are,are,False,False,tail_only,[13],19,10,0.14748652279376984,0.11409687250852585,-0.03338965028524399
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,source,enjoyed,enjoyed,True,False,tail_only,[15],19,10,6.792110443115234,6.412853717803955,-0.3792567253112793
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,other,wit,wit,False,True,prefix_only,[1],19,10,0.4363146126270294,10.346946716308594,9.910632103681564
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,other,his,his,False,True,prefix_only,[3],19,10,0.013415543362498283,6.324611663818359,6.311196120455861
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,other,comed,comed,True,True,not_in_source,[],19,10,0.16905631124973297,9.133259773254395,8.964203462004662
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_060292,repeat,other,on,on,False,True,prefix_only,[8],19,10,0.02603369578719139,3.8161895275115967,3.7901558317244053
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,source,for,for,False,True,prefix_only,[4],16,11,0.03710338845849037,0.6276297569274902,0.5905263684689999
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,source,the,the,False,True,prefix_only,[5],16,11,0.002217455068603158,0.009606444276869297,0.007388989208266139
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,source,this,this,False,False,prefix_only,[8],16,11,6.393767833709717,2.859748363494873,-3.5340194702148438
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,source,easier,easier,True,True,tail_only,[15],16,11,0.011701871640980244,2.5706710815429688,2.5589692099019885
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,other,No,no,False,True,prefix_only,[0],16,11,1.1434471607208252,9.684368133544922,8.540920972824097
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,other,Action,action,True,False,not_in_source,[],16,11,10.499029159545898,8.715248107910156,-1.7837810516357422
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,other,cript,cript,True,True,not_in_source,[],16,11,5.175882339477539,9.754305839538574,4.578423500061035
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,compact,other,making,making,True,False,not_in_source,[],16,11,0.9921293258666992,0.7991011738777161,-0.19302815198898315
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,source,required,required,True,True,prefix_only,[3],16,11,0.4065234363079071,4.319960594177246,3.913437157869339
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,source,creation,creation,True,True,prefix_only,[6],16,11,0.07494606822729111,5.873989105224609,5.799043036997318
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,source,which,which,False,False,tail_only,[11],16,11,0.6232627630233765,0.6145098209381104,-0.008752942085266113
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,source,makes,makes,True,False,tail_only,[12],16,11,0.8823859691619873,2.4561781883239746,1.5737922191619873
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,other,No,no,False,True,prefix_only,[0],16,11,0.42482420802116394,8.61254596710205,8.187721759080887
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,other,required,required,True,True,prefix_only,[3],16,11,0.31817469000816345,3.9512827396392822,3.6331080496311188
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,other,this,this,False,True,prefix_only,[8],16,11,0.018808118999004364,3.6320009231567383,3.613192804157734
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015762,repeat,other,mask,mask,True,True,prefix_only,[9],16,11,0.09867404401302338,11.501736640930176,11.403062596917152
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,source,os,os,False,True,not_in_source,[],27,16,0.7330377101898193,0.13512825965881348,-0.5979094505310059
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,source,de,de,False,True,prefix_only,"[1, 7]",27,16,0.008627049624919891,0.005262688733637333,-0.0033643608912825584
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,source,Mu,mu,False,True,not_in_source,[],27,16,0.04805654287338257,0.04523386433720589,-0.0028226785361766815
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,source,is,is,False,False,prefix_only,[10],27,16,3.0435550212860107,2.5742883682250977,-0.4692666530609131
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,other,Mexico,mexico,True,True,both_prefix_and_tail,"[5, 16]",27,16,3.649508476257324,6.276783466339111,2.627274990081787
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,other,and,and,False,True,tail_only,"[19, 24]",27,16,0.0590403787791729,1.2640424966812134,1.2050021179020405
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,other,D,d,False,True,not_in_source,[],27,16,0.008437462151050568,9.354022026062012,9.345584563910961
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,compact,other,ia,ia,False,True,not_in_source,[],27,16,0.0030793175101280212,4.749333381652832,4.746254064142704
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,source,D,d,False,True,not_in_source,[],27,16,0.03616390749812126,2.179755687713623,2.143591780215502
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,source,de,de,False,True,prefix_only,"[1, 7]",27,16,0.0024291551671922207,0.002416787436231971,-1.23677309602499e-05
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,source,los,los,False,True,prefix_only,"[2, 8]",27,16,0.2635924220085144,0.34314435720443726,0.07955193519592285
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,source,parts,parts,True,False,tail_only,[21],27,16,1.1245951652526855,1.1489496231079102,0.02435445785522461
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,other,D,d,False,True,not_in_source,[],27,16,0.029193557798862457,0.02743946574628353,-0.001754092052578926
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,other,los,los,False,True,prefix_only,"[2, 8]",27,16,0.23388563096523285,0.2817550301551819,0.047869399189949036
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,other,los,los,False,True,prefix_only,"[2, 8]",27,16,0.24311304092407227,0.2116672396659851,-0.03144580125808716
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_015984,repeat,other,on,on,False,True,prefix_only,[12],27,16,0.004119719844311476,0.05752374231815338,0.053404022473841906
mlm,scale1p75_chck82,compact:frontier_consolidation_fwcompact_medium_022427,compact,source,sl,sl,False,True,not_in_source,[],35,17,0.01100989617407322,7.432394981384277,7.421385085210204
