frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00001,BASE_0001,none,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,1.23394775390625,-1.23394775390625,0.0,-1.23394775390625,False,True,False,False
OD_00002,BASE_0001,prior_only_contradict,empty_full,glass,empty,full,-6.3953302800655365,5.787332713603973,-6.3953302800655365,-5.787332713603973,-12.18266299366951,-6.3953302800655365,False,False,False,False
OD_00003,BASE_0001,action_only,empty_full,glass,empty,full,3.5683298110961914,0.6127238273620605,3.5683298110961914,-0.6127238273620605,2.955605983734131,-0.6127238273620605,False,True,False,False
OD_00004,BASE_0001,action_distance,empty_full,glass,empty,full,2.6350350379943848,1.7497987747192383,2.6350350379943848,-1.7497987747192383,0.8852362632751465,-1.7497987747192383,False,True,False,False
OD_00005,BASE_0001,contradict_adjacent,empty_full,glass,empty,full,-6.474321238696575,5.788237035274506,-6.474321238696575,-5.788237035274506,-12.26255827397108,-6.474321238696575,False,False,False,False
OD_00006,BASE_0001,contradict_then,empty_full,glass,empty,full,-6.4696033373475075,5.997048914432526,-6.4696033373475075,-5.997048914432526,-12.466652251780033,-6.4696033373475075,False,False,False,False
OD_00007,BASE_0001,contradict_distance,empty_full,glass,empty,full,-4.196206212043762,5.042423963546753,-4.196206212043762,-5.042423963546753,-9.238630175590515,-5.042423963546753,False,False,False,False
OD_00008,BASE_0001,consistent_adjacent,empty_full,glass,empty,full,5.967295527458191,-7.002288054674864,5.967295527458191,7.002288054674864,12.969583582133055,5.967295527458191,True,False,False,False
OD_00009,BASE_0001,explicit_override_direct,empty_full,glass,empty,full,0.8095178604125977,-2.3335562646389008,0.8095178604125977,2.3335562646389008,3.1430741250514984,0.8095178604125977,True,False,False,False
OD_00010,BASE_0001,tf_prior_only_contradict,empty_full,glass,empty,full,1.973750114440918,1.9843502044677734,1.973750114440918,-1.9843502044677734,-0.010600090026855469,-1.9843502044677734,False,True,False,True
OD_00011,BASE_0001,tf_action_only,empty_full,glass,empty,full,2.382920980453491,0.8100299835205078,2.382920980453491,-0.8100299835205078,1.5728909969329834,-0.8100299835205078,False,True,False,True
OD_00012,BASE_0001,tf_contradict_adjacent,empty_full,glass,empty,full,2.0125327110290527,0.9938616752624512,2.0125327110290527,-0.9938616752624512,1.0186710357666016,-0.9938616752624512,False,True,False,True
OD_00013,BASE_0001,tf_contradict_distance,empty_full,glass,empty,full,1.837874412536621,1.6536006927490234,1.837874412536621,-1.6536006927490234,0.18427371978759766,-1.6536006927490234,False,True,False,True
OD_00014,BASE_0002,none,empty_full,glass,empty,full,1.23394775390625,1.23394775390625,1.23394775390625,-1.23394775390625,0.0,-1.23394775390625,False,True,False,False
OD_00015,BASE_0002,prior_only_contradict,empty_full,glass,empty,full,-6.3953302800655365,5.787332713603973,-6.3953302800655365,-5.787332713603973,-12.18266299366951,-6.3953302800655365,False,False,False,False
OD_00016,BASE_0002,action_only,empty_full,glass,empty,full,2.7822957038879395,0.7986974716186523,2.7822957038879395,-0.7986974716186523,1.983598232269287,-0.7986974716186523,False,True,False,False
OD_00017,BASE_0002,action_distance,empty_full,glass,empty,full,2.2474818229675293,1.3725767135620117,2.2474818229675293,-1.3725767135620117,0.8749051094055176,-1.3725767135620117,False,True,False,False
OD_00018,BASE_0002,contradict_adjacent,empty_full,glass,empty,full,-6.94749940559268,5.714561700820923,-6.94749940559268,-5.714561700820923,-12.662061106413603,-6.94749940559268,False,False,False,False
OD_00019,BASE_0002,contradict_then,empty_full,glass,empty,full,-6.830320566892624,5.957551538944244,-6.830320566892624,-5.957551538944244,-12.787872105836868,-6.830320566892624,False,False,False,False
OD_00020,BASE_0002,contradict_distance,empty_full,glass,empty,full,-4.660685569047928,5.034229099750519,-4.660685569047928,-5.034229099750519,-9.694914668798447,-5.034229099750519,False,False,False,False
OD_00021,BASE_0002,consistent_adjacent,empty_full,glass,empty,full,5.91599515080452,-7.301586885005236,5.91599515080452,7.301586885005236,13.217582035809755,5.91599515080452,True,False,False,False
