frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias
IF_00001,BASE_0001,no_context,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.0,-0.4911222457885742,False,True,False
IF_00002,BASE_0001,explicit_final,empty_full,glass,empty,full,6.602719083428383,-8.667694795876741,15.270413879305124,6.602719083428383,True,False,False
IF_00003,BASE_0001,last_event,empty_full,glass,empty,full,2.2560367584228516,-1.6280739307403564,3.884110689163208,1.6280739307403564,True,False,False
IF_00004,BASE_0001,consistent_prior,empty_full,glass,empty,full,7.123575419187546,-5.86196756362915,12.985542982816696,5.86196756362915,True,False,False
IF_00005,BASE_0001,distractor_event,empty_full,glass,empty,full,1.539754867553711,-0.0646200180053711,1.604374885559082,0.0646200180053711,True,False,False
IF_00006,BASE_0001,contradict_bare,empty_full,glass,empty,full,-4.908147007226944,6.733444511890411,-11.641591519117355,-6.733444511890411,False,False,False
IF_00007,BASE_0001,contradict_temporal,empty_full,glass,empty,full,-4.82882234454155,6.8290203511714935,-11.657842695713043,-6.8290203511714935,False,False,False
IF_00008,BASE_0001,contradict_reinforced,empty_full,glass,empty,full,-5.058633208274841,6.594899222254753,-11.653532430529594,-6.594899222254753,False,False,False
IF_00009,BASE_0001,explicit_override,empty_full,glass,empty,full,4.304730623960495,-4.778255492448807,9.082986116409302,4.304730623960495,True,False,False
IF_00010,BASE_0001,reported_event,empty_full,glass,empty,full,2.3368968963623047,-1.756565809249878,4.093462705612183,1.756565809249878,True,False,False
IF_00011,BASE_0002,no_context,empty_full,glass,empty,full,0.4911222457885742,0.4911222457885742,0.0,-0.4911222457885742,False,True,False
IF_00012,BASE_0002,explicit_final,empty_full,glass,empty,full,6.602719083428383,-8.667694795876741,15.270413879305124,6.602719083428383,True,False,False
IF_00013,BASE_0002,last_event,empty_full,glass,empty,full,2.5191726684570312,-1.8099117279052734,4.329084396362305,1.8099117279052734,True,False,False
IF_00014,BASE_0002,consistent_prior,empty_full,glass,empty,full,7.094495862722397,-5.808254137635231,12.902750000357628,5.808254137635231,True,False,False
IF_00015,BASE_0002,distractor_event,empty_full,glass,empty,full,1.445418357849121,0.05526161193847656,1.3901567459106445,-0.05526161193847656,False,True,False
