seed,checkpoint,probe_set,slot_mode,packet_type,condition,grouping,n_packets,mean_delta_full_m_orig_new_minus_source,se_delta_full_m_orig_new_minus_source,fraction_positive_delta_full_m_orig_new_minus_source,mean_delta_full_m_source_minus_orig_new,se_delta_full_m_source_minus_orig_new,fraction_positive_delta_full_m_source_minus_orig_new,mean_delta_full_m_source_minus_swapped_new,se_delta_full_m_source_minus_swapped_new,fraction_positive_delta_full_m_source_minus_swapped_new,mean_delta_full_m_orig_new_minus_swapped_new,se_delta_full_m_orig_new_minus_swapped_new,fraction_positive_delta_full_m_orig_new_minus_swapped_new,mean_delta_full_gold_margin_vs_original_competitor,se_delta_full_gold_margin_vs_original_competitor,fraction_positive_delta_full_gold_margin_vs_original_competitor,mean_delta_full_retention_margin_vs_swapped_new,se_delta_full_retention_margin_vs_swapped_new,fraction_positive_delta_full_retention_margin_vs_swapped_new,mean_delta_content_m_orig_new_minus_source,se_delta_content_m_orig_new_minus_source,fraction_positive_delta_content_m_orig_new_minus_source,mean_delta_content_m_source_minus_orig_new,se_delta_content_m_source_minus_orig_new,fraction_positive_delta_content_m_source_minus_orig_new,mean_delta_content_m_source_minus_swapped_new,se_delta_content_m_source_minus_swapped_new,fraction_positive_delta_content_m_source_minus_swapped_new,mean_delta_content_m_orig_new_minus_swapped_new,se_delta_content_m_orig_new_minus_swapped_new,fraction_positive_delta_content_m_orig_new_minus_swapped_new,mean_delta_content_gold_margin_vs_original_competitor,se_delta_content_gold_margin_vs_original_competitor,fraction_positive_delta_content_gold_margin_vs_original_competitor,mean_delta_content_retention_margin_vs_swapped_new,se_delta_content_retention_margin_vs_swapped_new,fraction_positive_delta_content_retention_margin_vs_swapped_new,updated_conflict_heuristic,gold_state_type
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-0.359969342083594,0.053401453441771364,0.41955555555555557,0.359969342083594,0.053401453441771364,0.5804444444444444,0.4044007360649783,0.05362311484494874,0.5653333333333334,0.04443139398138429,0.043116542820159,0.4951111111111111,-0.359969342083594,0.053401453441771364,0.41955555555555557,0.4044007360649783,0.05362311484494874,0.5653333333333334,-0.48175022062007583,0.059042053811424716,0.40444444444444444,0.48175022062007583,0.059042053811424716,0.5955555555555555,0.5900666458088875,0.06369682146906314,0.5848888888888889,0.1083164251888116,0.05236607589367071,0.5048888888888889,-0.48175022062007583,0.059042053811424716,0.40444444444444444,0.5900666458088875,0.06369682146906314,0.5848888888888889,,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition,1125,-0.3314505128250345,0.053277523552398814,0.41688888888888886,0.3314505128250345,0.053277523552398814,0.5831111111111111,0.7818606698396757,0.054274676469670116,0.7031111111111111,0.45041015701464115,0.04558649482959112,0.6186666666666667,-0.3314505128250345,0.053277523552398814,0.41688888888888886,0.7818606698396757,0.054274676469670116,0.7031111111111111,-0.428205492604373,0.058209457112950946,0.39911111111111114,0.428205492604373,0.058209457112950946,0.6008888888888889,0.9506642970321553,0.060897042846916216,0.7084444444444444,0.5224588044277823,0.05247074686217957,0.6222222222222222,-0.428205492604373,0.058209457112950946,0.39911111111111114,0.9506642970321553,0.060897042846916216,0.7084444444444444,,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,200,-0.5354002446480846,0.11409253250122986,0.35,0.5354002446480846,0.11409253250122986,0.65,0.7998386262418907,0.09666666326042687,0.725,0.26443838159380617,0.11380156104495359,0.58,0.5354002446480846,0.11409253250122986,0.65,0.7998386262418907,0.09666666326042687,0.725,-0.7817226897899034,0.1302554649458242,0.335,0.7817226897899034,0.1302554649458242,0.665,1.0156787882336973,0.11511795892023118,0.74,0.23395609844379386,0.1398949571037226,0.54,0.7817226897899034,0.1302554649458242,0.665,1.0156787882336973,0.11511795892023118,0.74,,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,200,-0.4548654119757705,0.09866309123166102,0.355,0.4548654119757705,0.09866309123166102,0.645,0.5050530111154884,0.12262501316760857,0.65,0.05018759913971782,0.1378592219493852,0.51,0.4548654119757705,0.09866309123166102,0.645,0.5050530111154884,0.12262501316760857,0.65,-0.6217542767091709,0.11329787253986125,0.345,0.6217542767091709,0.11329787253986125,0.655,0.7899716232528361,0.15341724679941535,0.65,0.16821734654366513,0.16298750172085236,0.51,0.6217542767091709,0.11329787253986125,0.655,0.7899716232528361,0.15341724679941535,0.65,,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,200,-0.5042649611817168,0.10050750324322567,0.33,0.5042649611817168,0.10050750324322567,0.67,0.7478631522017868,0.10952841060060182,0.72,0.24359819102006994,0.1132146882844274,0.535,0.5042649611817168,0.10050750324322567,0.67,0.7478631522017868,0.10952841060060182,0.72,-0.6570205419301337,0.11293935938870046,0.305,0.6570205419301337,0.11293935938870046,0.695,0.9414001118051851,0.128680501499337,0.715,0.2843795698750514,0.13437323608186888,0.535,0.6570205419301337,0.11293935938870046,0.695,0.9414001118051851,0.128680501499337,0.715,,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,131,0.21602932718929038,0.12417747045044235,0.5572519083969466,-0.21602932718929038,0.12417747045044235,0.44274809160305345,0.5750034882659618,0.13971416486250599,0.7251908396946565,0.7910328154552522,0.11506254720987412,0.7862595419847328,0.21602932718929038,0.12417747045044235,0.5572519083969466,0.5750034882659618,0.13971416486250599,0.7251908396946565,0.16030069885133216,0.14592819257411824,0.5419847328244275,-0.16030069885133216,0.14592819257411824,0.4580152671755725,0.7375273271227867,0.1545867471615294,0.7022900763358778,0.8978280259741188,0.13023574866989218,0.7938931297709924,0.16030069885133216,0.14592819257411824,0.5419847328244275,0.7375273271227867,0.1545867471615294,0.7022900763358778,True,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,131,-0.13852162985561167,0.137246997258155,0.4198473282442748,0.13852162985561167,0.137246997258155,0.5801526717557252,0.18764807961714552,0.1220088328922121,0.5572519083969466,0.049126449761533846,0.13044296828704488,0.5038167938931297,-0.13852162985561167,0.137246997258155,0.4198473282442748,0.18764807961714552,0.1220088328922121,0.5572519083969466,-0.17503772367708928,0.15398894657945214,0.44274809160305345,0.17503772367708928,0.15398894657945214,0.5572519083969466,0.26094253799348865,0.14893812876774373,0.5801526717557252,0.0859048143163994,0.15224559052591155,0.5038167938931297,-0.17503772367708928,0.15398894657945214,0.44274809160305345,0.26094253799348865,0.14893812876774373,0.5801526717557252,True,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,131,-0.26383171858734966,0.15102179427356704,0.3893129770992366,0.26383171858734966,0.15102179427356704,0.6106870229007634,0.5935949490189691,0.14794182324681707,0.7175572519083969,0.3297632304316195,0.14067441627360197,0.5648854961832062,-0.26383171858734966,0.15102179427356704,0.3893129770992366,0.5935949490189691,0.14794182324681707,0.7175572519083969,-0.29640826411438087,0.16505231140696708,0.40458015267175573,0.29640826411438087,0.16505231140696708,0.5954198473282443,0.718736863679022,0.1621421767801863,0.7175572519083969,0.4223285995646412,0.1615132827632528,0.5801526717557252,-0.29640826411438087,0.16505231140696708,0.40458015267175573,0.718736863679022,0.1621421767801863,0.7175572519083969,True,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,69,0.1009042641509081,0.23265797409344863,0.5072463768115942,-0.1009042641509081,0.23265797409344863,0.4927536231884058,0.6669978647660194,0.19715559848332612,0.7536231884057971,0.7679021289169276,0.12979208786481555,0.7681159420289855,0.1009042641509081,0.23265797409344863,0.5072463768115942,0.6669978647660194,0.19715559848332612,0.7536231884057971,0.24779320412296063,0.2674768779591155,0.5507246376811594,-0.24779320412296063,0.2674768779591155,0.4492753623188406,0.6067449341520471,0.23086398943455833,0.7246376811594203,0.8545381382750078,0.13921746299846774,0.8115942028985508,0.24779320412296063,0.2674768779591155,0.5507246376811594,0.6067449341520471,0.23086398943455833,0.7246376811594203,False,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,69,-0.29698233510582445,0.2022803560250221,0.4492753623188406,0.29698233510582445,0.2022803560250221,0.5507246376811594,0.2605919765406816,0.2026644047765937,0.4782608695652174,-0.036390358565142736,0.16789749668956314,0.4927536231884058,-0.29698233510582445,0.2022803560250221,0.4492753623188406,0.2605919765406816,0.2026644047765937,0.4782608695652174,-0.27523061588637227,0.24521351582403325,0.4492753623188406,0.27523061588637227,0.24521351582403325,0.5507246376811594,0.21901251566499655,0.24267357509493664,0.43478260869565216,-0.056218100221375786,0.20831712884507173,0.4782608695652174,-0.27523061588637227,0.24521351582403325,0.4492753623188406,0.21901251566499655,0.24267357509493664,0.43478260869565216,False,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,69,-0.41143478581123494,0.223776157368721,0.4492753623188406,0.41143478581123494,0.223776157368721,0.5507246376811594,0.5397362075058302,0.2033922693137257,0.6521739130434783,0.12830142169459532,0.16033947604651974,0.5652173913043478,-0.41143478581123494,0.223776157368721,0.4492753623188406,0.5397362075058302,0.2033922693137257,0.6521739130434783,-0.40048536745450697,0.26393573395744496,0.43478260869565216,0.40048536745450697,0.26393573395744496,0.5652173913043478,0.5263096209115528,0.24169822077409048,0.5942028985507246,0.12582425345704568,0.20620875093937294,0.5942028985507246,-0.40048536745450697,0.26393573395744496,0.43478260869565216,0.5263096209115528,0.24169822077409048,0.5942028985507246,False,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,200,-0.5354002446480846,0.11409253250122986,0.35,0.5354002446480846,0.11409253250122986,0.65,0.7998386262418907,0.09666666326042687,0.725,0.26443838159380617,0.11380156104495359,0.58,0.5354002446480846,0.11409253250122986,0.65,0.7998386262418907,0.09666666326042687,0.725,-0.7817226897899034,0.1302554649458242,0.335,0.7817226897899034,0.1302554649458242,0.665,1.0156787882336973,0.11511795892023118,0.74,0.23395609844379386,0.1398949571037226,0.54,0.7817226897899034,0.1302554649458242,0.665,1.0156787882336973,0.11511795892023118,0.74,,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,200,-0.4548654119757705,0.09866309123166102,0.355,0.4548654119757705,0.09866309123166102,0.645,0.5050530111154884,0.12262501316760857,0.65,0.05018759913971782,0.1378592219493852,0.51,0.4548654119757705,0.09866309123166102,0.645,0.5050530111154884,0.12262501316760857,0.65,-0.6217542767091709,0.11329787253986125,0.345,0.6217542767091709,0.11329787253986125,0.655,0.7899716232528361,0.15341724679941535,0.65,0.16821734654366513,0.16298750172085236,0.51,0.6217542767091709,0.11329787253986125,0.655,0.7899716232528361,0.15341724679941535,0.65,,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,200,-0.5042649611817168,0.10050750324322567,0.33,0.5042649611817168,0.10050750324322567,0.67,0.7478631522017868,0.10952841060060182,0.72,0.24359819102006994,0.1132146882844274,0.535,0.5042649611817168,0.10050750324322567,0.67,0.7478631522017868,0.10952841060060182,0.72,-0.6570205419301337,0.11293935938870046,0.305,0.6570205419301337,0.11293935938870046,0.695,0.9414001118051851,0.128680501499337,0.715,0.2843795698750514,0.13437323608186888,0.535,0.6570205419301337,0.11293935938870046,0.695,0.9414001118051851,0.128680501499337,0.715,,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,715,0.055650819307303076,0.0605354921404289,0.5426573426573427,-0.055650819307303076,0.0605354921404289,0.45734265734265733,0.7974003585856525,0.06625758887745037,0.7202797202797203,0.8530511778929556,0.049378632840473974,0.7734265734265734,0.055650819307303076,0.0605354921404289,0.5426573426573427,0.7974003585856525,0.06625758887745037,0.7202797202797203,-0.03128366967757217,0.06592422323437101,0.5188811188811189,0.03128366967757217,0.06592422323437101,0.4811188811188811,0.9989827460055442,0.07427169802584725,0.7244755244755244,0.9676990763279719,0.05794249325482587,0.7580419580419581,-0.03128366967757217,0.06592422323437101,0.5188811188811189,0.9989827460055442,0.07427169802584725,0.7244755244755244,True,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,715,-0.4242335050521072,0.06663013384667447,0.4013986013986014,0.4242335050521072,0.06663013384667447,0.5986013986013986,0.39242159940972404,0.06844228585581737,0.5566433566433566,-0.03181190564238316,0.05678452787722853,0.46153846153846156,-0.4242335050521072,0.06663013384667447,0.4013986013986014,0.39242159940972404,0.06844228585581737,0.5566433566433566,-0.5755008068455594,0.0740844144375661,0.38741258741258744,0.5755008068455594,0.0740844144375661,0.6125874125874126,0.6048285814005493,0.08309793189333466,0.5748251748251748,0.02932777455498995,0.06982804446309553,0.4671328671328671,-0.5755008068455594,0.0740844144375661,0.38741258741258744,0.6048285814005493,0.08309793189333466,0.5748251748251748,True,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,715,-0.3940218174917701,0.06730599486123691,0.3972027972027972,0.3940218174917701,0.06730599486123691,0.6027972027972028,0.7641952489638545,0.06866537465055213,0.6923076923076923,0.37017343147208437,0.057701796078384826,0.5832167832167832,-0.3940218174917701,0.06730599486123691,0.3972027972027972,0.7641952489638545,0.06866537465055213,0.6923076923076923,-0.5165668234438737,0.07331121494549944,0.3804195804195804,0.5165668234438737,0.07331121494549944,0.6195804195804195,0.9420696318406555,0.07704222633867332,0.6965034965034965,0.42550280839678184,0.06595868725629217,0.5818181818181818,-0.5165668234438737,0.07331121494549944,0.3804195804195804,0.9420696318406555,0.07704222633867332,0.6965034965034965,True,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,410,0.07828488442224492,0.07802579759444862,0.5195121951219512,-0.07828488442224492,0.07802579759444862,0.48048780487804876,0.802616892984724,0.08684453036625868,0.7268292682926829,0.880901777406969,0.06292607243968082,0.7634146341463415,0.07828488442224492,0.07802579759444862,0.5195121951219512,0.802616892984724,0.08684453036625868,0.7268292682926829,0.043203452037545144,0.0874126657417663,0.5195121951219512,-0.043203452037545144,0.0874126657417663,0.48048780487804876,0.9725390228884536,0.09753284700170947,0.748780487804878,1.0157424749259987,0.07388702432932519,0.7634146341463415,0.043203452037545144,0.0874126657417663,0.5195121951219512,0.9725390228884536,0.09753284700170947,0.748780487804878,False,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,U,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,410,-0.24789891154094293,0.08910619688217136,0.45121951219512196,0.24789891154094293,0.08910619688217136,0.5487804878048781,0.42529118169548263,0.08614097452097243,0.5804878048780487,0.17739227015453973,0.0642955280232693,0.5536585365853659,-0.24789891154094293,0.08910619688217136,0.45121951219512196,0.42529118169548263,0.08614097452097243,0.5804878048780487,-0.3182583446414888,0.09733842053661844,0.43414634146341463,0.3182583446414888,0.09733842053661844,0.5658536585365853,0.5643232703258674,0.09782664043006402,0.6024390243902439,0.24606492568437863,0.07590095484184653,0.5707317073170731,-0.3182583446414888,0.09733842053661844,0.43414634146341463,0.5643232703258674,0.09782664043006402,0.6024390243902439,False,
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UPDATED_USE,N,seed+checkpoint+probe_set+slot_mode+packet_type+condition+updated_conflict_heuristic,410,-0.22233226200377612,0.0869893675289725,0.45121951219512196,0.22233226200377612,0.0869893675289725,0.5487804878048781,0.8126674403914126,0.08863014984348926,0.7219512195121951,0.5903351783876365,0.07388511138968384,0.6804878048780488,-0.22233226200377612,0.0869893675289725,0.45121951219512196,0.8126674403914126,0.08863014984348926,0.7219512195121951,-0.2741119522379267,0.09537849976355614,0.4317073170731707,0.2741119522379267,0.09537849976355614,0.5682926829268292,0.9656525546222098,0.0994665061980712,0.7292682926829268,0.691540602384283,0.08605957153183612,0.6926829268292682,-0.2741119522379267,0.09537849976355614,0.4317073170731707,0.9656525546222098,0.0994665061980712,0.7292682926829268,False,
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,T,seed+checkpoint+probe_set+slot_mode+packet_type+condition+gold_state_type,12,-0.9908093489062191,0.6819121340937432,0.25,0.9908093489062191,0.6819121340937432,0.75,0.8288087667798136,0.48730894811180675,0.75,-0.16200058212640542,0.470787003614079,0.6666666666666666,0.9908093489062191,0.6819121340937432,0.75,0.8288087667798136,0.48730894811180675,0.75,-0.9595853675828991,0.6968432728503953,0.3333333333333333,0.9595853675828991,0.6968432728503953,0.6666666666666666,0.9453576956512977,0.514436378795137,0.75,-0.014227671931601238,0.5173045346121421,0.5833333333333334,0.9595853675828991,0.6968432728503953,0.6666666666666666,0.9453576956512977,0.514436378795137,0.75,,possession_artifact
