seed,checkpoint,probe_set,slot_mode,packet_type,grouping,n_packets,mean_content_binding_pair_sum_Tretention_Uretention,se_content_binding_pair_sum_Tretention_Uretention,fraction_positive_content_binding_pair_sum_Tretention_Uretention,mean_content_binding_pair_sum_Tupdate_Uretention,se_content_binding_pair_sum_Tupdate_Uretention,fraction_positive_content_binding_pair_sum_Tupdate_Uretention,mean_content_delta_N_retention_prior,se_content_delta_N_retention_prior,fraction_positive_content_delta_N_retention_prior,mean_content_delta_N_update_prior,se_content_delta_N_update_prior,fraction_positive_content_delta_N_update_prior,mean_content_delta_T_retention,se_content_delta_T_retention,fraction_positive_content_delta_T_retention,mean_content_delta_T_update_use,se_content_delta_T_update_use,fraction_positive_content_delta_T_update_use,mean_content_delta_U_retention,se_content_delta_U_retention,fraction_positive_content_delta_U_retention,mean_content_net_T_minus_N_retention,se_content_net_T_minus_N_retention,fraction_positive_content_net_T_minus_N_retention,mean_content_net_T_minus_N_update_use,se_content_net_T_minus_N_update_use,fraction_positive_content_net_T_minus_N_update_use,mean_content_net_T_minus_U_retention,se_content_net_T_minus_U_retention,fraction_positive_content_net_T_minus_U_retention,mean_content_net_T_minus_U_update_use,se_content_net_T_minus_U_update_use,fraction_positive_content_net_T_minus_U_update_use,mean_full_binding_pair_sum_Tretention_Uretention,se_full_binding_pair_sum_Tretention_Uretention,fraction_positive_full_binding_pair_sum_Tretention_Uretention,mean_full_binding_pair_sum_Tupdate_Uretention,se_full_binding_pair_sum_Tupdate_Uretention,fraction_positive_full_binding_pair_sum_Tupdate_Uretention,mean_full_delta_N_retention_prior,se_full_delta_N_retention_prior,fraction_positive_full_delta_N_retention_prior,mean_full_delta_N_update_prior,se_full_delta_N_update_prior,fraction_positive_full_delta_N_update_prior,mean_full_delta_T_retention,se_full_delta_T_retention,fraction_positive_full_delta_T_retention,mean_full_delta_T_update_use,se_full_delta_T_update_use,fraction_positive_full_delta_T_update_use,mean_full_delta_U_retention,se_full_delta_U_retention,fraction_positive_full_delta_U_retention,mean_full_net_T_minus_N_retention,se_full_net_T_minus_N_retention,fraction_positive_full_net_T_minus_N_retention,mean_full_net_T_minus_N_update_use,se_full_net_T_minus_N_update_use,fraction_positive_full_net_T_minus_N_update_use,mean_full_net_T_minus_U_retention,se_full_net_T_minus_U_retention,fraction_positive_full_net_T_minus_U_retention,mean_full_net_T_minus_U_update_use,se_full_net_T_minus_U_update_use,fraction_positive_full_net_T_minus_U_update_use,updated_conflict_heuristic,gold_state_type
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,0.9652302517463491,0.7162830988709619,0.75,nan,nan,nan,0.9679947090969006,0.40705160919088557,0.75,nan,nan,nan,0.9595853675828991,0.6968432728503953,0.6666666666666666,nan,nan,nan,0.9708751359097991,0.9110056741815065,0.8333333333333334,-0.008409341514001384,0.661003214735419,0.4166666666666667,nan,nan,nan,0.0568245551085548,0.5531148136439412,0.3333333333333333,nan,nan,nan,0.9675820873334906,0.7127900881714971,0.8333333333333334,nan,nan,nan,0.9256927253432792,0.3836401691167202,0.6666666666666666,nan,nan,nan,0.9908093489062191,0.6819121340937432,0.75,nan,nan,nan,0.9443548257607622,0.9174156701712594,0.8333333333333334,0.06511662356293992,0.6229029551155878,0.5,nan,nan,nan,0.1583264099699881,0.5240195435369841,0.4166666666666667,nan,nan,nan,,possession_artifact
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.7668241199157066,0.1499957390746595,0.68,nan,nan,nan,0.6962481619544172,0.15338867457292818,0.73,nan,nan,nan,0.7662788874077867,0.1866996036509121,0.7,nan,nan,nan,0.7673693524236266,0.21611575316075088,0.62,0.0700307254533696,0.15151531420416572,0.53,nan,nan,nan,0.052524818258274104,0.16433002978566935,0.53,nan,nan,nan,0.5019258783970802,0.12340629638703278,0.69,nan,nan,nan,0.5575964706783844,0.13602882324802398,0.69,nan,nan,nan,0.5149903703297353,0.1697621325875231,0.67,nan,nan,nan,0.4888613864644253,0.1651547181949206,0.63,-0.04260610034864913,0.1327762288144784,0.49,nan,nan,nan,-0.026570871557341565,0.14633239181540772,0.55,nan,nan,nan,,other_relation_state
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,69,0.9043422061058244,0.19231318698445105,0.7101449275362319,nan,nan,nan,0.6223900163184467,0.22108646518246083,0.6231884057971014,nan,nan,nan,0.8463344275154107,0.21472856505936866,0.6376811594202898,nan,nan,nan,0.9623499846962382,0.21784211435084325,0.6811594202898551,0.2239444111969639,0.21304726520353157,0.5362318840579711,nan,nan,nan,0.2725285536637475,0.2027448331453593,0.5362318840579711,nan,nan,nan,0.5607957832710316,0.15776028064274802,0.6521739130434783,nan,nan,nan,0.3890852098620827,0.195427427237596,0.6376811594202898,nan,nan,nan,0.522594950521961,0.1766197628141931,0.6086956521739131,nan,nan,nan,0.5989966160201023,0.17045998490175734,0.6666666666666666,0.13350974065987825,0.1845155410940729,0.4927536231884058,nan,nan,nan,0.19170233673150477,0.17700743532291396,0.5362318840579711,nan,nan,nan,,location_containment
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,7,-0.6213814100226844,0.33594731856989524,0.42857142857142855,nan,nan,nan,0.062384935233387076,0.4640547652106718,0.7142857142857143,nan,nan,nan,0.017590244554005385,0.4950632828841759,0.42857142857142855,nan,nan,nan,-1.2603530645993744,0.7881831323404156,0.2857142857142857,-0.044794690679381695,0.7854870164817488,0.5714285714285714,nan,nan,nan,0.24696881127445586,0.6786430946765876,0.5714285714285714,nan,nan,nan,-0.5003817330667812,0.28110212982236865,0.2857142857142857,nan,nan,nan,0.1312378115146345,0.4064582814469024,0.5714285714285714,nan,nan,nan,0.0883251226480202,0.43659956897471053,0.42857142857142855,nan,nan,nan,-1.0890885887815827,0.7904747446771436,0.2857142857142857,-0.0429126888666143,0.7554937188202702,0.5714285714285714,nan,nan,nan,0.25272481596227225,0.6332029823881509,0.42857142857142855,nan,nan,nan,,status_condition_event
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,8,0.9346073069177996,0.8114121377850133,0.75,nan,nan,nan,0.7004800893987218,0.3884217769642346,0.75,nan,nan,nan,0.6531185813432482,0.6715238352356145,0.625,nan,nan,nan,1.2160960324923509,1.1964933265959734,0.75,-0.04736150805547357,0.4799618265239028,0.5,nan,nan,nan,0.23011546476579167,0.3128612289589755,0.625,nan,nan,nan,0.5107962279076738,0.5434185261535148,0.75,nan,nan,nan,0.6115805214016465,0.35863021535501416,0.75,nan,nan,nan,0.4425150617625148,0.4137936487523645,0.75,nan,nan,nan,0.5790773940528328,0.7439969619540449,0.75,-0.16906545963913172,0.24527127430477338,0.375,nan,nan,nan,-0.041254816075615874,0.2342656917809273,0.5,nan,nan,nan,,role_identity_affiliation
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,4,0.8443638713154037,0.4376197843402612,1.0,nan,nan,nan,0.29447732340647936,0.36672564016261006,0.75,nan,nan,nan,1.1141172362549698,0.8586040196568777,0.75,nan,nan,nan,0.5746105063758375,0.4421716797359795,0.75,0.8196399128484905,0.9782943534808235,0.5,nan,nan,nan,0.9212826322925846,1.0710433855820294,0.5,nan,nan,nan,0.7407864877880674,0.3440707854207574,1.0,nan,nan,nan,0.33171103302156557,0.3629050305401668,0.75,nan,nan,nan,0.8684629427792968,0.49810911302249816,0.75,nan,nan,nan,0.613110032796838,0.49426240344088745,0.75,0.5367519097577312,0.5756693822210623,0.5,nan,nan,nan,0.5494100882380735,0.6037233295067062,0.5,nan,nan,nan,,property_attribute
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,32,nan,nan,nan,0.4282222994381369,0.17115188165881834,0.6875,nan,nan,nan,-0.3409369741531022,0.4010047279087183,0.4375,nan,nan,nan,0.639329005074455,0.3879776642604107,0.5625,0.21711559380181866,0.33543289335676346,0.59375,nan,nan,nan,0.9802659792275572,0.35511290302999127,0.59375,nan,nan,nan,1.049632723090262,0.33148227436303296,0.71875,nan,nan,nan,0.36324579506594196,0.1266286634829035,0.71875,nan,nan,nan,-0.3081137819516325,0.30067799821345037,0.4375,nan,nan,nan,0.4899882372734015,0.29169393249948056,0.5,0.23650335285848242,0.22703032505009782,0.625,nan,nan,nan,0.7981020192250341,0.2938924504461632,0.625,nan,nan,nan,0.9276178852884245,0.26909573674696324,0.71875,,location_containment
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,118,nan,nan,nan,0.2491553041196645,0.08597949729372019,0.6101694915254238,nan,nan,nan,-0.3472233486716458,0.17897250264115444,0.423728813559322,nan,nan,nan,0.05222961055410953,0.16786338564564446,0.5338983050847458,0.4460809976852194,0.17236963894618687,0.5423728813559322,nan,nan,nan,0.39945295922575536,0.17020269171420876,0.5847457627118644,nan,nan,nan,0.30083578297703195,0.17135049334008787,0.5932203389830508,nan,nan,nan,0.20963812275526053,0.07871262358611786,0.5932203389830508,nan,nan,nan,-0.3599948078828634,0.16768594692023045,0.4067796610169492,nan,nan,nan,0.04250567598990729,0.15086286118661624,0.5254237288135594,0.3767705695206138,0.1465286438622742,0.5423728813559322,nan,nan,nan,0.4025004838727707,0.16227561194476928,0.5677966101694916,nan,nan,nan,0.2670421987797568,0.16261334280832587,0.576271186440678,,other_relation_state
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,26,nan,nan,nan,0.11367206493420949,0.1454925694595122,0.5769230769230769,nan,nan,nan,-0.5466932137756466,0.48140051350088026,0.2692307692307692,nan,nan,nan,0.5597360962470517,0.3829810573070385,0.6923076923076923,-0.3323919663786327,0.31705584057649355,0.46153846153846156,nan,nan,nan,1.1064293100226983,0.35689096896140443,0.7307692307692307,nan,nan,nan,0.6036195690604824,0.3433202719309527,0.6153846153846154,nan,nan,nan,0.14610158606419385,0.1259307361556925,0.5769230769230769,nan,nan,nan,-0.37919458241512716,0.4052976479218138,0.3076923076923077,nan,nan,nan,0.6019284372717885,0.30555815393372343,0.6923076923076923,-0.30972526514340076,0.2585092971204307,0.46153846153846156,nan,nan,nan,0.9811230196869156,0.3120538178908215,0.7692307692307693,nan,nan,nan,0.572810381949189,0.30030057667417687,0.6153846153846154,,role_identity_affiliation
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,13,nan,nan,nan,-0.001965418668118792,0.19661436105401353,0.23076923076923078,nan,nan,nan,0.2563376405150135,0.4175651962387775,0.5384615384615384,nan,nan,nan,0.38684906963896065,0.40911233216355003,0.5384615384615384,-0.39077990697519827,0.3266498189678586,0.46153846153846156,nan,nan,nan,0.13051142912394711,0.4661501775135522,0.46153846153846156,nan,nan,nan,0.06326484774981819,0.35131385427761064,0.46153846153846156,nan,nan,nan,0.017352626734820218,0.1937731366348796,0.3076923076923077,nan,nan,nan,0.2858058747158855,0.4106413297551572,0.6153846153846154,nan,nan,nan,0.4767925372819862,0.390653772327804,0.6923076923076923,-0.44208728381234574,0.3162587287757222,0.3076923076923077,nan,nan,nan,0.19098666256610064,0.45397367799690286,0.46153846153846156,nan,nan,nan,0.10400199678206154,0.34384754527765826,0.5384615384615384,,property_attribute
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,9,nan,nan,nan,-0.2653257073903525,0.20427108128428587,0.4444444444444444,nan,nan,nan,-0.30212347086459856,0.2545010790907936,0.4444444444444444,nan,nan,nan,-0.6980515268517944,0.4696738594065075,0.3333333333333333,0.16740011207108932,0.5106160714562002,0.4444444444444444,nan,nan,nan,-0.3959280559871958,0.4196016462816063,0.4444444444444444,nan,nan,nan,-0.6420927018617038,0.3365049659949308,0.2222222222222222,nan,nan,nan,-0.22266247132645234,0.15916901284168491,0.3333333333333333,nan,nan,nan,-0.1714603207759048,0.24518701224301861,0.4444444444444444,nan,nan,nan,-0.5183105675725354,0.4040500914540304,0.3333333333333333,0.07298562491963072,0.42415868460047007,0.4444444444444444,nan,nan,nan,-0.34685024679663057,0.35449880385039845,0.4444444444444444,nan,nan,nan,-0.566233215357359,0.2880948238967889,0.2222222222222222,,possession_artifact
a01_transfer,relation80_seed40040_vs_parent,balanced_heldout,template,UPDATED_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,2,nan,nan,nan,0.02539899939438328,1.51365633046953,0.5,nan,nan,nan,-0.4899445839691907,0.7919106937479227,0.5,nan,nan,nan,-0.9121061199111864,0.5991902566747739,0.0,0.962904118699953,2.428122404264286,0.5,nan,nan,nan,-0.4221615359419957,0.1927204370731488,0.0,nan,nan,nan,0.0966949510620907,0.11285038769710808,0.5,nan,nan,nan,0.2655316895834403,1.3843825425283278,0.5,nan,nan,nan,-1.4626006724089773,0.7738072607268501,0.0,nan,nan,nan,-1.3083522584638554,1.097730081120971,0.0,1.839415637630736,1.671035003935685,1.0,nan,nan,nan,0.1542484139451219,0.3239228203941209,0.5,nan,nan,nan,0.7783009928631757,0.41712126356045043,1.0,,status_condition_event
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,12,0.9652302517463491,0.7162830988709619,0.75,nan,nan,nan,0.9679947090969006,0.40705160919088557,0.75,nan,nan,nan,0.9595853675828991,0.6968432728503953,0.6666666666666666,nan,nan,nan,0.9708751359097991,0.9110056741815065,0.8333333333333334,-0.008409341514001384,0.661003214735419,0.4166666666666667,nan,nan,nan,0.0568245551085548,0.5531148136439412,0.3333333333333333,nan,nan,nan,0.9675820873334906,0.7127900881714971,0.8333333333333334,nan,nan,nan,0.9256927253432792,0.3836401691167202,0.6666666666666666,nan,nan,nan,0.9908093489062191,0.6819121340937432,0.75,nan,nan,nan,0.9443548257607622,0.9174156701712594,0.8333333333333334,0.06511662356293992,0.6229029551155878,0.5,nan,nan,nan,0.1583264099699881,0.5240195435369841,0.4166666666666667,nan,nan,nan,,possession_artifact
a01_transfer,relation80_seed40040_vs_parent,extended_nontrain,template,UNCHANGED_DISTRACTOR_USE,seed+checkpoint+probe_set+slot_mode+packet_type+gold_state_type,100,0.7668241199157066,0.1499957390746595,0.68,nan,nan,nan,0.6962481619544172,0.15338867457292818,0.73,nan,nan,nan,0.7662788874077867,0.1866996036509121,0.7,nan,nan,nan,0.7673693524236266,0.21611575316075088,0.62,0.0700307254533696,0.15151531420416572,0.53,nan,nan,nan,0.052524818258274104,0.16433002978566935,0.53,nan,nan,nan,0.5019258783970802,0.12340629638703278,0.69,nan,nan,nan,0.5575964706783844,0.13602882324802398,0.69,nan,nan,nan,0.5149903703297353,0.1697621325875231,0.67,nan,nan,nan,0.4888613864644253,0.1651547181949206,0.63,-0.04260610034864913,0.1327762288144784,0.49,nan,nan,nan,-0.026570871557341565,0.14633239181540772,0.55,nan,nan,nan,,other_relation_state
