pair_id,selected_step178_179_subset,source_words,rewrite_words,repeat_prefix_words,content_source_positions,prefix_content_positions,tail_content_positions,compact_content_source_coverage,repeat_prefix_content_source_coverage,compact_minus_repeat_content_coverage,compact_tail_content_coverage,compact_late_half_content_coverage,compact_content_fraction,repeat_content_fraction,compact_minus_repeat_content_fraction,compact_tail_only_content_word_count,compact_any_tail_content_word_count,compact_tail_only_content_word_fraction,compact_any_tail_content_word_fraction,compact_source_multiset_jaccard,repeat_source_multiset_jaccard,compact_max_covered_content_pos_frac,compact_mean_covered_content_pos_frac
compact:frontier_consolidation_fwcompact_medium_049548,True,17,13,13,11,8,3,0.7272727272727273,0.7272727272727273,0.0,0.6666666666666666,0.7142857142857143,0.6153846153846154,0.6153846153846154,0.0,2,2,0.25,0.25,0.6666666666666666,0.7647058823529411,0.9411764705882353,0.5514705882352942
compact:frontier_consolidation_fwcompact_medium_003718,True,20,15,15,10,7,3,0.7,0.7,0.0,1.0,0.5,0.4666666666666667,0.4666666666666667,0.0,3,3,0.42857142857142855,0.42857142857142855,0.75,0.75,0.95,0.4928571428571429
compact:frontier_consolidation_fwcompact_medium_002356,False,33,21,21,16,10,6,0.875,0.625,0.25,1.0,0.8571428571428571,0.5714285714285714,0.47619047619047616,0.09523809523809523,4,5,0.3333333333333333,0.4166666666666667,0.5882352941176471,0.6363636363636364,0.9696969696969697,0.48484848484848486
compact:frontier_consolidation_fwcompact_medium_054815,True,21,17,17,9,7,2,0.6666666666666666,0.7777777777777778,-0.11111111111111116,1.0,0.8,0.5294117647058824,0.4117647058823529,0.11764705882352944,2,2,0.2222222222222222,0.2222222222222222,0.52,0.8095238095238095,0.9047619047619048,0.6031746031746031
compact:frontier_consolidation_fwcompact_medium_046557,False,20,11,11,9,4,5,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.6,0.6,0.6363636363636364,0.36363636363636365,0.2727272727272727,3,3,0.42857142857142855,0.42857142857142855,0.34782608695652173,0.55,0.9,0.5700000000000001
compact:frontier_consolidation_fwcompact_medium_003862,False,15,10,10,8,5,3,0.625,0.625,0.0,0.3333333333333333,0.5,0.6,0.5,0.09999999999999998,1,1,0.16666666666666666,0.16666666666666666,0.47058823529411764,0.6666666666666666,0.7333333333333333,0.4
compact:frontier_consolidation_fwcompact_medium_015491,False,20,10,10,11,6,5,0.6363636363636364,0.5454545454545454,0.09090909090909094,0.8,0.8,0.7,0.6,0.09999999999999998,4,4,0.5714285714285714,0.5714285714285714,0.5,0.5,0.95,0.5142857142857143
compact:frontier_consolidation_fwcompact_medium_025920,True,26,16,16,8,6,2,0.625,0.75,-0.125,0.5,0.6666666666666666,0.5,0.375,0.125,1,1,0.125,0.125,0.3548387096774194,0.6153846153846154,0.6153846153846154,0.36153846153846153
compact:frontier_consolidation_fwcompact_medium_054041,True,19,10,10,11,5,6,0.5454545454545454,0.45454545454545453,0.09090909090909088,0.5,0.5,0.8,0.5,0.30000000000000004,3,3,0.375,0.375,0.3181818181818182,0.5263157894736842,0.9473684210526315,0.5
compact:frontier_consolidation_fwcompact_medium_028153,True,11,8,8,6,4,2,0.8333333333333334,0.6666666666666666,0.16666666666666674,1.0,0.6666666666666666,0.625,0.5,0.125,2,2,0.4,0.4,0.7272727272727273,0.7272727272727273,0.9090909090909091,0.41818181818181815
compact:frontier_consolidation_fwcompact_medium_055221,False,15,10,10,6,5,1,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.6,0.5,0.09999999999999998,0,0,0.0,0.0,0.5625,0.6666666666666666,0.4666666666666667,0.3066666666666667
compact:frontier_consolidation_fwcompact_medium_059859,True,11,5,5,5,2,3,0.4,0.4,0.0,0.3333333333333333,0.5,0.8,0.4,0.4,1,1,0.25,0.25,0.23076923076923078,0.45454545454545453,0.7272727272727273,0.5454545454545454
compact:frontier_consolidation_fwcompact_medium_030100,False,18,12,12,13,8,5,0.6153846153846154,0.6153846153846154,0.0,0.6,0.75,0.8333333333333334,0.6666666666666666,0.16666666666666674,2,4,0.2,0.4,0.5,0.6666666666666666,0.9444444444444444,0.5486111111111112
compact:frontier_consolidation_fwcompact_medium_045897,True,22,10,10,12,5,7,0.5,0.4166666666666667,0.08333333333333331,0.5714285714285714,0.5,0.7,0.5,0.19999999999999996,4,4,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.45454545454545453,0.9545454545454546,0.5227272727272727
compact:frontier_consolidation_fwcompact_medium_044746,True,26,16,16,11,7,4,0.6363636363636364,0.6363636363636364,0.0,0.75,0.6,0.6875,0.4375,0.25,3,3,0.2727272727272727,0.2727272727272727,0.4,0.6153846153846154,0.9615384615384616,0.4395604395604396
compact:frontier_consolidation_fwcompact_medium_027387,True,39,17,17,20,7,13,0.45,0.35,0.10000000000000003,0.38461538461538464,0.38461538461538464,0.6470588235294118,0.4117647058823529,0.23529411764705888,5,5,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.4358974358974359,0.9743589743589743,0.4843304843304843
compact:frontier_consolidation_fwcompact_medium_050935,False,19,13,13,12,7,5,0.6666666666666666,0.5833333333333334,0.08333333333333326,1.0,0.8333333333333334,0.7692307692307693,0.5384615384615384,0.23076923076923084,5,5,0.5,0.5,0.5238095238095238,0.6842105263157895,0.9473684210526315,0.5592105263157895
compact:frontier_consolidation_fwcompact_medium_016876,True,14,9,9,9,5,4,0.6666666666666666,0.5555555555555556,0.11111111111111105,1.0,1.0,0.6666666666666666,0.5555555555555556,0.11111111111111105,4,4,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.6428571428571429,0.9285714285714286,0.6785714285714285
compact:frontier_consolidation_fwcompact_medium_045852,False,34,17,17,18,10,8,0.6111111111111112,0.5555555555555556,0.05555555555555558,0.625,0.625,0.7058823529411765,0.5882352941176471,0.11764705882352944,5,5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.9705882352941176,0.5080213903743315
compact:frontier_consolidation_fwcompact_medium_035958,True,25,15,15,11,6,5,0.45454545454545453,0.5454545454545454,-0.09090909090909088,0.6,0.5714285714285714,0.5333333333333333,0.4,0.1333333333333333,3,3,0.375,0.375,0.3793103448275862,0.6,0.92,0.648
compact:frontier_consolidation_fwcompact_medium_009529,True,11,6,6,7,4,3,0.5714285714285714,0.5714285714285714,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,3,0.25,0.75,0.5454545454545454,0.5454545454545454,0.9090909090909091,0.5
compact:frontier_consolidation_fwcompact_medium_015170,True,23,14,14,11,6,5,0.6363636363636364,0.5454545454545454,0.09090909090909094,0.8,0.8333333333333334,0.5714285714285714,0.42857142857142855,0.14285714285714285,4,4,0.5,0.5,0.5416666666666666,0.6086956521739131,0.9565217391304348,0.6273291925465838
compact:frontier_consolidation_fwcompact_medium_041018,True,14,9,9,5,3,2,0.8,0.6,0.20000000000000007,0.5,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.22222222222222227,1,1,0.2,0.2,0.5333333333333333,0.6428571428571429,0.8571428571428571,0.4821428571428571
compact:frontier_consolidation_fwcompact_medium_013992,True,19,12,12,10,7,3,0.7,0.7,0.0,0.6666666666666666,0.6,0.6666666666666666,0.5833333333333334,0.08333333333333326,2,2,0.25,0.25,0.47619047619047616,0.631578947368421,0.8947368421052632,0.40601503759398494
compact:frontier_consolidation_fwcompact_medium_049493,True,16,11,11,10,7,3,0.5,0.7,-0.19999999999999996,0.6666666666666666,0.5,0.6363636363636364,0.6363636363636364,0.0,2,2,0.2857142857142857,0.2857142857142857,0.35,0.6875,0.875,0.5
compact:frontier_consolidation_fwcompact_medium_006240,True,22,16,16,10,8,2,0.5,0.8,-0.30000000000000004,0.5,0.6,0.4375,0.5,-0.0625,1,1,0.14285714285714285,0.14285714285714285,0.3103448275862069,0.7272727272727273,0.9545454545454546,0.4545454545454546
compact:frontier_consolidation_fwcompact_medium_021940,False,10,8,8,6,4,2,0.8333333333333334,0.6666666666666666,0.16666666666666674,1.0,1.0,0.625,0.5,0.125,2,2,0.4,0.4,0.6363636363636364,0.8,0.9,0.6599999999999999
compact:frontier_consolidation_fwcompact_medium_003572,False,26,13,13,14,7,7,0.7142857142857143,0.5,0.2142857142857143,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.5384615384615384,0.3076923076923077,6,6,0.5454545454545454,0.5454545454545454,0.3448275862068966,0.5,0.9615384615384616,0.5538461538461539
compact:frontier_consolidation_fwcompact_medium_041458,False,48,27,27,26,14,12,0.5,0.5384615384615384,-0.038461538461538436,0.5,0.46153846153846156,0.6666666666666666,0.5185185185185185,0.14814814814814814,6,6,0.3333333333333333,0.3333333333333333,0.41509433962264153,0.5625,0.9791666666666666,0.4807692307692308
compact:frontier_consolidation_fwcompact_medium_000755,False,24,11,11,12,5,7,0.5,0.4166666666666667,0.08333333333333331,0.5714285714285714,0.5714285714285714,0.8181818181818182,0.45454545454545453,0.3636363636363637,4,4,0.4444444444444444,0.4444444444444444,0.2962962962962963,0.4583333333333333,0.9166666666666666,0.576388888888889
compact:frontier_consolidation_fwcompact_medium_042901,False,18,11,11,12,8,4,0.5,0.6666666666666666,-0.16666666666666663,0.5,0.3333333333333333,0.9090909090909091,0.7272727272727273,0.18181818181818177,2,2,0.2,0.2,0.3333333333333333,0.6470588235294118,0.9444444444444444,0.5185185185185185
compact:frontier_consolidation_fwcompact_medium_042110,True,22,13,13,16,8,8,0.5625,0.5,0.0625,0.875,0.8,0.7692307692307693,0.6153846153846154,0.15384615384615385,7,7,0.7,0.7,0.5217391304347826,0.5909090909090909,0.9545454545454546,0.6616161616161617
compact:frontier_consolidation_fwcompact_medium_017249,False,36,23,23,20,14,6,0.65,0.7,-0.04999999999999993,0.6666666666666666,0.8,0.6956521739130435,0.6086956521739131,0.08695652173913038,2,5,0.125,0.3125,0.475,0.6388888888888888,0.9722222222222222,0.5448717948717948
compact:frontier_consolidation_fwcompact_medium_017099,True,26,20,20,10,7,3,0.9,0.7,0.20000000000000007,1.0,1.0,0.5,0.35,0.15000000000000002,3,3,0.3,0.3,0.6428571428571429,0.7692307692307693,0.9615384615384616,0.6111111111111112
compact:frontier_consolidation_fwcompact_medium_054926,True,14,8,8,10,6,4,0.5,0.6,-0.09999999999999998,0.5,0.4,0.75,0.75,0.0,2,2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5714285714285714,0.7857142857142857,0.37142857142857144
compact:frontier_consolidation_fwcompact_medium_015107,True,22,14,14,12,7,5,0.5,0.5833333333333334,-0.08333333333333337,0.6,0.6,0.5714285714285714,0.5,0.0714285714285714,3,3,0.375,0.375,0.5,0.6363636363636364,0.9545454545454546,0.5757575757575758
compact:frontier_consolidation_fwcompact_medium_038623,False,16,11,11,9,6,3,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.8333333333333334,0.7272727272727273,0.5454545454545454,0.18181818181818188,2,2,0.25,0.25,0.5,0.6875,0.9375,0.6145833333333334
compact:frontier_consolidation_fwcompact_medium_000797,True,14,10,10,6,4,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.4,0.4,0.0,0,0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.3035714285714286
compact:frontier_consolidation_fwcompact_medium_007381,False,13,9,9,5,3,2,1.0,0.6,0.4,1.0,1.0,0.5555555555555556,0.3333333333333333,0.22222222222222227,2,2,0.4,0.4,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.5230769230769231
compact:frontier_consolidation_fwcompact_medium_036043,False,32,18,18,14,9,5,0.6428571428571429,0.6428571428571429,0.0,0.6,0.6,0.5555555555555556,0.5,0.05555555555555558,3,3,0.3,0.3,0.47058823529411764,0.5625,0.96875,0.4270833333333333
compact:frontier_consolidation_fwcompact_medium_021396,False,27,18,18,14,8,6,0.6428571428571429,0.5714285714285714,0.07142857142857151,0.6666666666666666,0.5714285714285714,0.6111111111111112,0.4444444444444444,0.16666666666666674,4,4,0.36363636363636365,0.36363636363636365,0.5517241379310345,0.6666666666666666,0.9629629629629629,0.5514403292181069
compact:frontier_consolidation_fwcompact_medium_011079,False,26,19,19,16,11,5,0.8125,0.6875,0.125,1.0,0.9,0.7368421052631579,0.5789473684210527,0.1578947368421052,4,4,0.2857142857142857,0.2857142857142857,0.5517241379310345,0.7307692307692307,0.9615384615384616,0.5532544378698225
compact:frontier_consolidation_fwcompact_medium_033712,False,28,20,20,19,13,6,0.5263157894736842,0.6842105263157895,-0.1578947368421053,0.16666666666666666,0.3333333333333333,0.8,0.65,0.15000000000000002,1,1,0.0625,0.0625,0.4117647058823529,0.7142857142857143,0.75,0.4107142857142857
compact:frontier_consolidation_fwcompact_medium_048712,False,22,10,10,10,5,5,0.7,0.5,0.19999999999999996,1.0,1.0,0.5,0.5,0.0,3,5,0.6,1.0,0.45454545454545453,0.45454545454545453,0.9545454545454546,0.5324675324675325
compact:frontier_consolidation_fwcompact_medium_031248,False,20,13,13,10,6,4,0.7,0.6,0.09999999999999998,0.75,0.8,0.6153846153846154,0.46153846153846156,0.15384615384615385,3,3,0.375,0.375,0.5714285714285714,0.65,0.95,0.5571428571428572
compact:frontier_consolidation_fwcompact_medium_032706,True,28,20,20,15,10,5,0.7333333333333333,0.6666666666666666,0.06666666666666665,0.8,0.5714285714285714,0.75,0.5,0.25,4,4,0.26666666666666666,0.26666666666666666,0.4117647058823529,0.7142857142857143,0.9285714285714286,0.4253246753246753
compact:frontier_consolidation_fwcompact_medium_054759,False,26,17,17,18,12,6,0.6111111111111112,0.6666666666666666,-0.05555555555555547,0.6666666666666666,0.4444444444444444,0.7058823529411765,0.7058823529411765,0.0,4,4,0.3333333333333333,0.3333333333333333,0.4827586206896552,0.6538461538461539,0.9615384615384616,0.46853146853146854
compact:frontier_consolidation_fwcompact_medium_053042,False,19,13,13,12,9,3,0.5,0.75,-0.25,0.6666666666666666,0.4,0.6153846153846154,0.6923076923076923,-0.07692307692307687,2,2,0.25,0.25,0.45454545454545453,0.6842105263157895,0.7894736842105263,0.456140350877193
compact:frontier_consolidation_fwcompact_medium_030935,True,21,12,12,13,8,5,0.6153846153846154,0.6153846153846154,0.0,0.6,0.6,0.75,0.6666666666666666,0.08333333333333337,3,3,0.3333333333333333,0.3333333333333333,0.5,0.5714285714285714,0.8095238095238095,0.36904761904761907
compact:frontier_consolidation_fwcompact_medium_048957,True,35,18,18,19,9,10,0.5263157894736842,0.47368421052631576,0.05263157894736842,0.6,0.6,0.6666666666666666,0.5,0.16666666666666663,6,6,0.5,0.5,0.358974358974359,0.5142857142857142,0.9714285714285714,0.5714285714285714
compact:frontier_consolidation_fwcompact_medium_045048,True,28,18,18,12,8,4,0.75,0.6666666666666666,0.08333333333333337,1.0,1.0,0.5555555555555556,0.4444444444444444,0.11111111111111116,2,6,0.2,0.6,0.4375,0.6428571428571429,0.9642857142857143,0.5912698412698413
compact:frontier_consolidation_fwcompact_medium_009911,False,19,13,13,7,6,1,0.7142857142857143,0.8571428571428571,-0.1428571428571428,1.0,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.0,1,1,0.16666666666666666,0.16666666666666666,0.6,0.6842105263157895,0.9473684210526315,0.4
compact:frontier_consolidation_fwcompact_medium_011317,False,25,13,13,13,7,6,0.6923076923076923,0.5384615384615384,0.15384615384615385,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.5384615384615384,0.23076923076923084,2,4,0.2,0.4,0.3103448275862069,0.52,0.84,0.4577777777777778
compact:frontier_consolidation_fwcompact_medium_037798,True,35,21,21,21,12,9,0.6190476190476191,0.5714285714285714,0.04761904761904767,0.7777777777777778,0.6363636363636364,0.6666666666666666,0.5714285714285714,0.09523809523809523,7,7,0.5,0.5,0.5555555555555556,0.6,0.9714285714285714,0.4967032967032967
compact:frontier_consolidation_fwcompact_medium_058344,False,24,13,13,9,4,5,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.8,0.8,0.5384615384615384,0.3076923076923077,0.23076923076923073,4,4,0.5714285714285714,0.5714285714285714,0.37037037037037035,0.5416666666666666,0.9583333333333334,0.6
compact:frontier_consolidation_fwcompact_medium_050987,True,23,12,12,12,6,6,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.6666666666666666,0.75,0.5,0.25,4,4,0.4444444444444444,0.4444444444444444,0.34615384615384615,0.5217391304347826,0.9565217391304348,0.5380434782608695
compact:frontier_consolidation_fwcompact_medium_035232,True,26,19,19,15,12,3,0.7333333333333333,0.8,-0.06666666666666676,0.6666666666666666,0.6,0.5789473684210527,0.631578947368421,-0.05263157894736836,2,2,0.18181818181818182,0.18181818181818182,0.6071428571428571,0.7307692307692307,0.9230769230769231,0.3916083916083916
compact:frontier_consolidation_fwcompact_medium_038988,True,21,15,15,9,6,3,0.8888888888888888,0.6666666666666666,0.2222222222222222,1.0,1.0,0.6,0.4,0.19999999999999996,3,3,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.7142857142857143,0.9047619047619048,0.41666666666666663
compact:frontier_consolidation_fwcompact_medium_015465,True,24,17,17,12,9,3,0.4166666666666667,0.75,-0.3333333333333333,1.0,0.5714285714285714,0.47058823529411764,0.5294117647058824,-0.05882352941176472,4,4,0.5,0.5,0.24242424242424243,0.7083333333333334,0.9583333333333334,0.7166666666666666
compact:frontier_consolidation_fwcompact_medium_000823,True,12,8,8,6,4,2,0.6666666666666666,0.6666666666666666,0.0,1.0,0.75,0.75,0.5,0.25,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.6041666666666666
compact:frontier_consolidation_fwcompact_medium_023191,True,27,16,16,16,10,6,0.5625,0.625,-0.0625,0.6666666666666666,0.7142857142857143,0.625,0.625,0.0,3,4,0.3,0.4,0.43333333333333335,0.5925925925925926,0.8148148148148148,0.48559670781893005
compact:frontier_consolidation_fwcompact_medium_054139,False,19,10,10,11,5,6,0.45454545454545453,0.45454545454545453,0.0,0.6666666666666666,0.6666666666666666,0.8,0.5,0.30000000000000004,4,4,0.5,0.5,0.3181818181818182,0.5263157894736842,0.9473684210526315,0.7368421052631579
compact:frontier_consolidation_fwcompact_medium_048765,True,18,13,13,11,8,3,1.0,0.7272727272727273,0.2727272727272727,1.0,1.0,0.7692307692307693,0.6153846153846154,0.15384615384615385,2,3,0.2,0.3,0.7222222222222222,0.7222222222222222,0.9444444444444444,0.494949494949495
compact:frontier_consolidation_fwcompact_medium_035135,False,28,14,14,16,7,9,0.5,0.4375,0.0625,0.5555555555555556,0.5555555555555556,0.7142857142857143,0.5,0.2142857142857143,5,5,0.5,0.5,0.3548387096774194,0.5,0.9642857142857143,0.5803571428571429
compact:frontier_consolidation_fwcompact_medium_051274,False,15,8,8,6,3,3,0.8333333333333334,0.5,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.75,0.375,0.375,2,2,0.3333333333333333,0.3333333333333333,0.4375,0.5333333333333333,0.9333333333333333,0.4533333333333333
compact:frontier_consolidation_fwcompact_medium_037701,True,28,16,16,16,10,6,0.625,0.625,0.0,0.8333333333333334,0.8333333333333334,0.75,0.625,0.125,5,5,0.4166666666666667,0.4166666666666667,0.4666666666666667,0.5714285714285714,0.9642857142857143,0.5178571428571429
compact:frontier_consolidation_fwcompact_medium_020809,False,29,13,13,13,6,7,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.7142857142857143,0.8333333333333334,0.6923076923076923,0.46153846153846156,0.23076923076923073,4,5,0.4444444444444444,0.5555555555555556,0.2727272727272727,0.4482758620689655,0.9655172413793104,0.5818965517241379
compact:frontier_consolidation_fwcompact_medium_049835,False,15,10,10,9,6,3,0.5555555555555556,0.6666666666666666,-0.11111111111111105,0.6666666666666666,0.75,0.7,0.6,0.09999999999999998,2,2,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.6666666666666666,0.7333333333333333,0.4533333333333333
compact:frontier_consolidation_fwcompact_medium_007629,True,31,21,21,18,11,7,0.7777777777777778,0.6111111111111112,0.16666666666666663,0.8571428571428571,0.7,0.7142857142857143,0.5238095238095238,0.19047619047619047,5,6,0.3333333333333333,0.4,0.5294117647058824,0.6774193548387096,0.967741935483871,0.511520737327189
compact:frontier_consolidation_fwcompact_medium_011275,True,22,10,10,12,5,7,0.6666666666666666,0.4166666666666667,0.24999999999999994,0.42857142857142855,0.5,0.9,0.5,0.4,3,3,0.3333333333333333,0.3333333333333333,0.391304347826087,0.45454545454545453,0.9545454545454546,0.4772727272727273
compact:frontier_consolidation_fwcompact_medium_022072,False,28,16,16,14,8,6,0.5714285714285714,0.5714285714285714,0.0,0.3333333333333333,0.2857142857142857,0.6875,0.5,0.1875,1,3,0.09090909090909091,0.2727272727272727,0.375,0.5714285714285714,0.9642857142857143,0.375
compact:frontier_consolidation_fwcompact_medium_046926,False,24,16,16,14,9,5,0.6428571428571429,0.6428571428571429,0.0,0.8,0.7142857142857143,0.5625,0.5625,0.0,4,4,0.4444444444444444,0.4444444444444444,0.48148148148148145,0.6666666666666666,0.9583333333333334,0.5601851851851852
compact:frontier_consolidation_fwcompact_medium_029199,True,27,16,16,13,9,4,0.6153846153846154,0.6923076923076923,-0.07692307692307687,0.25,0.4,0.75,0.5625,0.1875,1,1,0.08333333333333333,0.08333333333333333,0.3870967741935484,0.5925925925925926,0.8518518518518519,0.35648148148148145
compact:frontier_consolidation_fwcompact_medium_011439,True,26,13,13,15,6,9,0.5333333333333333,0.4,0.1333333333333333,0.7777777777777778,0.7777777777777778,0.6923076923076923,0.46153846153846156,0.23076923076923073,6,7,0.6666666666666666,0.7777777777777778,0.39285714285714285,0.5,0.9615384615384616,0.7067307692307693
compact:frontier_consolidation_fwcompact_medium_024379,False,26,15,15,14,9,5,0.7142857142857143,0.6428571428571429,0.0714285714285714,0.6,0.5714285714285714,0.7333333333333333,0.6,0.1333333333333333,3,3,0.2727272727272727,0.2727272727272727,0.5185185185185185,0.5769230769230769,0.9615384615384616,0.4115384615384615
compact:frontier_consolidation_fwcompact_medium_011751,True,25,13,13,16,8,8,0.625,0.5,0.125,0.5,0.5,0.7692307692307693,0.6153846153846154,0.15384615384615385,2,3,0.2,0.3,0.4074074074074074,0.52,0.96,0.492
compact:frontier_consolidation_fwcompact_medium_058303,False,27,15,15,17,9,8,0.5882352941176471,0.5294117647058824,0.05882352941176472,0.625,0.625,0.6666666666666666,0.6,0.06666666666666665,5,5,0.5,0.5,0.5555555555555556,0.5555555555555556,0.9259259259259259,0.5407407407407407
compact:frontier_consolidation_fwcompact_medium_050979,False,17,14,14,8,7,1,0.75,0.875,-0.125,0.0,0.6666666666666666,0.5714285714285714,0.5,0.0714285714285714,0,0,0.0,0.0,0.47619047619047616,0.8235294117647058,0.6470588235294118,0.30392156862745096
compact:frontier_consolidation_fwcompact_medium_032457,False,33,20,20,14,8,6,0.7142857142857143,0.5714285714285714,0.1428571428571429,0.5,0.5,0.6,0.4,0.19999999999999996,2,3,0.16666666666666666,0.25,0.358974358974359,0.6060606060606061,0.9090909090909091,0.4212121212121212
compact:frontier_consolidation_fwcompact_medium_048595,True,11,7,7,5,3,2,0.6,0.6,0.0,1.0,1.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,2,2,0.5,0.5,0.5,0.6363636363636364,0.9090909090909091,0.5454545454545454
compact:frontier_consolidation_fwcompact_medium_052018,False,22,14,14,12,7,5,0.75,0.5833333333333334,0.16666666666666663,0.8,0.8333333333333334,0.5714285714285714,0.5,0.0714285714285714,3,4,0.375,0.5,0.5652173913043478,0.6363636363636364,0.9545454545454546,0.5202020202020202
compact:frontier_consolidation_fwcompact_medium_036967,False,24,13,13,13,6,7,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.7142857142857143,0.625,0.6923076923076923,0.46153846153846156,0.23076923076923073,5,5,0.5555555555555556,0.5555555555555556,0.4230769230769231,0.5416666666666666,0.9583333333333334,0.6041666666666666
compact:frontier_consolidation_fwcompact_medium_045632,False,19,13,13,14,9,5,0.42857142857142855,0.6428571428571429,-0.21428571428571436,0.4,0.5714285714285714,0.7692307692307693,0.6923076923076923,0.07692307692307698,2,2,0.2,0.2,0.391304347826087,0.6842105263157895,0.9473684210526315,0.631578947368421
compact:frontier_consolidation_fwcompact_medium_043022,False,18,12,12,10,7,3,0.7,0.7,0.0,1.0,1.0,0.6666666666666666,0.5833333333333334,0.08333333333333326,3,3,0.375,0.375,0.5789473684210527,0.6666666666666666,0.9444444444444444,0.46825396825396826
compact:frontier_consolidation_fwcompact_medium_044625,True,16,12,12,8,6,2,0.875,0.75,0.125,1.0,1.0,0.5833333333333334,0.5,0.08333333333333337,2,2,0.2857142857142857,0.2857142857142857,0.5555555555555556,0.75,0.9375,0.5714285714285714
compact:frontier_consolidation_fwcompact_medium_017920,True,21,11,11,14,6,8,0.42857142857142855,0.42857142857142855,0.0,0.125,0.125,0.6363636363636364,0.5454545454545454,0.09090909090909094,1,1,0.14285714285714285,0.14285714285714285,0.391304347826087,0.5238095238095238,0.7619047619047619,0.2619047619047619
compact:frontier_consolidation_fwcompact_medium_013660,True,16,11,11,10,6,4,0.9,0.6,0.30000000000000004,1.0,1.0,0.8181818181818182,0.5454545454545454,0.2727272727272728,4,4,0.4444444444444444,0.4444444444444444,0.6875,0.6875,0.9375,0.5763888888888888
compact:frontier_consolidation_fwcompact_medium_052307,True,23,12,12,12,6,6,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666663,4,4,0.5,0.5,0.34615384615384615,0.5217391304347826,0.9565217391304348,0.6521739130434783
compact:frontier_consolidation_fwcompact_medium_023461,False,25,11,11,11,5,6,0.45454545454545453,0.45454545454545453,0.0,0.5,0.5,0.7272727272727273,0.45454545454545453,0.27272727272727276,3,3,0.375,0.375,0.2962962962962963,0.4583333333333333,0.84,0.5519999999999999
compact:frontier_consolidation_fwcompact_medium_040661,False,30,18,18,13,6,7,0.5384615384615384,0.46153846153846156,0.07692307692307687,0.42857142857142855,0.4444444444444444,0.5,0.3333333333333333,0.16666666666666669,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.9666666666666667,0.5285714285714286
compact:frontier_consolidation_fwcompact_medium_047112,False,16,8,8,9,5,4,0.6666666666666666,0.5555555555555556,0.11111111111111105,0.25,0.25,0.75,0.625,0.125,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.9375,0.3229166666666667
compact:frontier_consolidation_fwcompact_medium_009821,False,22,12,12,11,4,7,0.5454545454545454,0.36363636363636365,0.18181818181818177,0.5714285714285714,0.625,0.5833333333333334,0.3333333333333333,0.25000000000000006,4,4,0.5714285714285714,0.5714285714285714,0.4782608695652174,0.5454545454545454,0.9545454545454546,0.6590909090909091
compact:frontier_consolidation_fwcompact_medium_055156,True,25,12,12,9,4,5,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.6,0.6,0.5833333333333334,0.3333333333333333,0.25000000000000006,3,3,0.42857142857142855,0.42857142857142855,0.4230769230769231,0.48,0.96,0.5133333333333333
compact:frontier_consolidation_fwcompact_medium_002197,False,18,15,15,12,10,2,0.5,0.8333333333333334,-0.33333333333333337,1.0,0.5714285714285714,0.8666666666666667,0.6666666666666666,0.20000000000000007,2,2,0.15384615384615385,0.15384615384615385,0.32,0.8333333333333334,0.9444444444444444,0.5092592592592592
compact:frontier_consolidation_fwcompact_medium_047009,True,26,15,15,15,8,7,0.5333333333333333,0.5333333333333333,0.0,0.5714285714285714,0.625,0.6666666666666666,0.5333333333333333,0.1333333333333333,4,4,0.4,0.4,0.41379310344827586,0.5769230769230769,0.9230769230769231,0.5288461538461539
