target,variant,frame_id,family,subtype,depth,alt_a,alt_b,target_prior_ratio,target_prior_balanced_le4,renaming_of,shuffled_context_family,c1_a_sum,c1_a_mean,c1_a_n_tokens,c1_a_status,c1_b_sum,c1_b_mean,c1_b_n_tokens,c1_b_status,c2_a_sum,c2_a_mean,c2_a_n_tokens,c2_a_status,c2_b_sum,c2_b_mean,c2_b_n_tokens,c2_b_status,none_a_sum,none_a_mean,none_a_n_tokens,none_a_status,none_b_sum,none_b_mean,none_b_n_tokens,none_b_status,shuf1_a_sum,shuf1_a_mean,shuf1_a_n_tokens,shuf1_a_status,shuf1_b_sum,shuf1_b_mean,shuf1_b_n_tokens,shuf1_b_status,shuf2_a_sum,shuf2_a_mean,shuf2_a_n_tokens,shuf2_a_status,shuf2_b_sum,shuf2_b_mean,shuf2_b_n_tokens,shuf2_b_status,delta1,delta2,correct_margin_c1,correct_margin_c2,min_signed_margin,interaction,crossed_success,c1_success,c2_success,same_sign_positive,same_sign_negative,none_delta,delta1_minus_none,delta2_minus_none,shuf_delta1,shuf_delta2,shuf_correct_margin_c1,shuf_correct_margin_c2,shuf_min_signed_margin,shuf_interaction,shuf_crossed_success,interaction_excess_over_shuffled,min_margin_excess_over_shuffled
legal16k_base_100M_seed43022,original,A_0011,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.21665289998054504,-0.21665289998054504,1,ok,-3.1527910232543945,-3.1527910232543945,1,ok,-4.685038089752197,-4.685038089752197,1,ok,-0.21377813816070557,-0.21377813816070557,1,ok,-7.22647762298584,-7.22647762298584,1,ok,-6.876063823699951,-6.876063823699951,1,ok,-9.426900863647461,-9.426900863647461,1,ok,-8.676050186157227,-8.676050186157227,1,ok,-9.192672729492188,-9.192672729492188,1,ok,-8.607152938842773,-8.607152938842773,1,ok,2.9361381232738495,-4.471259951591492,2.9361381232738495,4.471259951591492,2.9361381232738495,7.407398074865341,True,True,True,False,False,-0.35041379928588867,3.286551922559738,-4.120846152305603,-0.7508506774902344,-0.5855197906494141,-0.7508506774902344,0.5855197906494141,-0.7508506774902344,-0.1653308868408203,False,7.5727289617061615,3.686988800764084
legal16k_base_100M_seed43022,original,A_0012,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.013762464746832848,-0.013762464746832848,1,ok,-7.594806671142578,-7.594806671142578,1,ok,-6.3489909172058105,-6.3489909172058105,1,ok,-0.025110606104135513,-0.025110606104135513,1,ok,-0.5967283248901367,-0.5967283248901367,1,ok,-3.5246448516845703,-3.5246448516845703,1,ok,-0.44261643290519714,-0.44261643290519714,1,ok,-3.605569839477539,-3.605569839477539,1,ok,-0.41912275552749634,-0.41912275552749634,1,ok,-3.721621513366699,-3.721621513366699,1,ok,7.581044206395745,-6.323880311101675,7.581044206395745,6.323880311101675,6.323880311101675,13.90492451749742,True,True,True,False,False,2.9279165267944336,4.653127679601312,-9.251796837896109,3.162953406572342,3.302498757839203,3.162953406572342,-3.302498757839203,-3.302498757839203,-0.13954535126686096,False,14.044469868764281,9.626379068940878
legal16k_base_100M_seed43022,original,A_0013,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.010825477540493011,-0.010825477540493011,1,ok,-7.800364971160889,-7.800364971160889,1,ok,-5.658223628997803,-5.658223628997803,1,ok,-0.02488086372613907,-0.02488086372613907,1,ok,-0.805908739566803,-0.805908739566803,1,ok,-3.6193289756774902,-3.6193289756774902,1,ok,-0.2710767686367035,-0.2710767686367035,1,ok,-3.7757325172424316,-3.7757325172424316,1,ok,-0.2673650085926056,-0.2673650085926056,1,ok,-3.8895764350891113,-3.8895764350891113,1,ok,7.789539493620396,-5.633342765271664,7.789539493620396,5.633342765271664,5.633342765271664,13.42288225889206,True,True,True,False,False,2.8134202361106873,4.976119257509708,-8.446763001382351,3.504655748605728,3.6222114264965057,3.504655748605728,-3.6222114264965057,-3.6222114264965057,-0.11755567789077759,False,13.540437936782837,9.25555419176817
legal16k_base_100M_seed43022,original,A_0014,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.20539560914039612,-0.20539560914039612,1,ok,-4.353635787963867,-4.353635787963867,1,ok,-4.305972099304199,-4.305972099304199,1,ok,-0.06181611493229866,-0.06181611493229866,1,ok,-3.822173595428467,-3.822173595428467,1,ok,-6.055264949798584,-6.055264949798584,1,ok,-4.622511863708496,-4.622511863708496,1,ok,-5.773464202880859,-5.773464202880859,1,ok,-4.781073093414307,-4.781073093414307,1,ok,-5.856861591339111,-5.856861591339111,1,ok,4.148240178823471,-4.244155984371901,4.148240178823471,4.244155984371901,4.148240178823471,8.392396163195372,True,True,True,False,False,2.233091354370117,1.9151488244533539,-6.477247338742018,1.1509523391723633,1.0757884979248047,1.1509523391723633,-1.0757884979248047,-1.0757884979248047,0.0751638412475586,False,8.317232321947813,5.224028676748276
legal16k_base_100M_seed43022,original,A_0015,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.12798169255256653,-0.12798169255256653,1,ok,-3.496420383453369,-3.496420383453369,1,ok,-4.123985767364502,-4.123985767364502,1,ok,-0.19842790067195892,-0.19842790067195892,1,ok,-5.666766166687012,-5.666766166687012,1,ok,-5.725566864013672,-5.725566864013672,1,ok,-6.078543663024902,-6.078543663024902,1,ok,-6.2865705490112305,-6.2865705490112305,1,ok,-6.267878532409668,-6.267878532409668,1,ok,-6.388554573059082,-6.388554573059082,1,ok,3.3684386909008026,-3.925557866692543,3.3684386909008026,3.925557866692543,3.3684386909008026,7.293996557593346,True,True,True,False,False,0.058800697326660156,3.3096379935741425,-3.984358564019203,0.20802688598632812,0.12067604064941406,0.20802688598632812,-0.12067604064941406,-0.12067604064941406,0.08735084533691406,False,7.206645712256432,3.4891147315502167
legal16k_base_100M_seed43022,original,A_0016,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.1791028380393982,-0.1791028380393982,1,ok,-3.5922021865844727,-3.5922021865844727,1,ok,-4.152698993682861,-4.152698993682861,1,ok,-0.2505374252796173,-0.2505374252796173,1,ok,-7.240869998931885,-7.240869998931885,1,ok,-7.305851459503174,-7.305851459503174,1,ok,-8.638081550598145,-8.638081550598145,1,ok,-9.099371910095215,-9.099371910095215,1,ok,-8.475961685180664,-8.475961685180664,1,ok,-8.879460334777832,-8.879460334777832,1,ok,3.4130993485450745,-3.902161568403244,3.4130993485450745,3.902161568403244,3.4130993485450745,7.3152609169483185,True,True,True,False,False,0.06498146057128906,3.3481178879737854,-3.967143028974533,0.4612903594970703,0.40349864959716797,0.4612903594970703,-0.40349864959716797,-0.40349864959716797,0.057791709899902344,False,7.257469207048416,3.8165979981422424
legal16k_base_100M_seed43022,original,A_0017,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.017591873183846474,-0.017591873183846474,1,ok,-6.851660251617432,-6.851660251617432,1,ok,-6.060021877288818,-6.060021877288818,1,ok,-0.02280101366341114,-0.02280101366341114,1,ok,-0.8833016753196716,-0.8833016753196716,1,ok,-3.3500328063964844,-3.3500328063964844,1,ok,-0.3862435817718506,-0.3862435817718506,1,ok,-2.5498130321502686,-2.5498130321502686,1,ok,-0.39420968294143677,-0.39420968294143677,1,ok,-2.6780898571014404,-2.6780898571014404,1,ok,6.834068378433585,-6.037220863625407,6.834068378433585,6.037220863625407,6.037220863625407,12.871289242058992,True,True,True,False,False,2.4667311310768127,4.367337247356772,-8.50395199470222,2.163569450378418,2.2838801741600037,2.163569450378418,-2.2838801741600037,-2.2838801741600037,-0.1203107237815857,False,12.991599965840578,8.32110103778541
legal16k_base_100M_seed43022,original,A_0018,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.3123854100704193,-0.3123854100704193,1,ok,-3.565260648727417,-3.565260648727417,1,ok,-4.4125142097473145,-4.4125142097473145,1,ok,-0.31803932785987854,-0.31803932785987854,1,ok,-6.192196369171143,-6.192196369171143,1,ok,-7.416827201843262,-7.416827201843262,1,ok,-7.619660377502441,-7.619660377502441,1,ok,-8.011155128479004,-8.011155128479004,1,ok,-7.558830738067627,-7.558830738067627,1,ok,-7.927740573883057,-7.927740573883057,1,ok,3.2528752386569977,-4.094474881887436,3.2528752386569977,4.094474881887436,3.2528752386569977,7.347350120544434,True,True,True,False,False,1.2246308326721191,2.0282444059848785,-5.319105714559555,0.3914947509765625,0.3689098358154297,0.3914947509765625,-0.3689098358154297,-0.3689098358154297,0.022584915161132812,False,7.324765205383301,3.6217850744724274
legal16k_base_100M_seed43022,original,A_0019,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.1453494280576706,-0.1453494280576706,1,ok,-3.633211135864258,-3.633211135864258,1,ok,-3.8926122188568115,-3.8926122188568115,1,ok,-0.24115155637264252,-0.24115155637264252,1,ok,-5.136636257171631,-5.136636257171631,1,ok,-6.007993221282959,-6.007993221282959,1,ok,-6.794155597686768,-6.794155597686768,1,ok,-7.01623010635376,-7.01623010635376,1,ok,-6.904754638671875,-6.904754638671875,1,ok,-7.122592926025391,-7.122592926025391,1,ok,3.487861707806587,-3.651460662484169,3.487861707806587,3.651460662484169,3.487861707806587,7.139322370290756,True,True,True,False,False,0.8713569641113281,2.616504743695259,-4.522817626595497,0.2220745086669922,0.21783828735351562,0.2220745086669922,-0.21783828735351562,-0.21783828735351562,0.0042362213134765625,False,7.13508614897728,3.705699995160103
legal16k_base_100M_seed43022,original,A_0020,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.01584463380277157,-0.01584463380277157,1,ok,-7.890758991241455,-7.890758991241455,1,ok,-5.625220775604248,-5.625220775604248,1,ok,-0.0358557254076004,-0.0358557254076004,1,ok,-0.5623357892036438,-0.5623357892036438,1,ok,-4.32949161529541,-4.32949161529541,1,ok,-0.33994734287261963,-0.33994734287261963,1,ok,-3.918717861175537,-3.918717861175537,1,ok,-0.3245910108089447,-0.3245910108089447,1,ok,-4.022524356842041,-4.022524356842041,1,ok,7.8749143574386835,-5.589365050196648,7.8749143574386835,5.589365050196648,5.589365050196648,13.464279407635331,True,True,True,False,False,3.7671558260917664,4.107758531346917,-9.356520876288414,3.5787705183029175,3.6979333460330963,3.5787705183029175,-3.6979333460330963,-3.6979333460330963,-0.11916282773017883,False,13.58344223536551,9.287298396229744
legal16k_base_100M_seed43022,original,A_0021,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.18968194723129272,-0.18968194723129272,1,ok,-5.556536674499512,-5.556536674499512,1,ok,-2.9913086891174316,-2.9913086891174316,1,ok,-0.22780367732048035,-0.22780367732048035,1,ok,-4.131032943725586,-4.131032943725586,1,ok,-7.022373199462891,-7.022373199462891,1,ok,-5.014231204986572,-5.014231204986572,1,ok,-7.348933696746826,-7.348933696746826,1,ok,-4.934786796569824,-4.934786796569824,1,ok,-7.3228864669799805,-7.3228864669799805,1,ok,5.366854727268219,-2.7635050117969513,5.366854727268219,2.7635050117969513,2.7635050117969513,8.13035973906517,True,True,True,False,False,2.8913402557373047,2.4755144715309143,-5.654845267534256,2.334702491760254,2.3880996704101562,2.334702491760254,-2.3880996704101562,-2.3880996704101562,-0.053397178649902344,False,8.183756917715073,5.1516046822071075
legal16k_base_100M_seed43022,original,A_0022,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.013530570082366467,-0.013530570082366467,1,ok,-7.297002792358398,-7.297002792358398,1,ok,-5.599321365356445,-5.599321365356445,1,ok,-0.02883330173790455,-0.02883330173790455,1,ok,-1.11663019657135,-1.11663019657135,1,ok,-3.5661683082580566,-3.5661683082580566,1,ok,-0.35486313700675964,-0.35486313700675964,1,ok,-2.8961172103881836,-2.8961172103881836,1,ok,-0.34938257932662964,-0.34938257932662964,1,ok,-2.9929134845733643,-2.9929134845733643,1,ok,7.283472222276032,-5.570488063618541,7.283472222276032,5.570488063618541,5.570488063618541,12.853960285894573,True,True,True,False,False,2.4495381116867065,4.833934110589325,-8.020026175305247,2.541254073381424,2.6435309052467346,2.541254073381424,-2.6435309052467346,-2.6435309052467346,-0.10227683186531067,False,12.956237117759883,8.214018968865275
legal16k_base_100M_seed43022,original,A_0023,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.1458621323108673,-0.1458621323108673,1,ok,-3.1485657691955566,-3.1485657691955566,1,ok,-4.312005043029785,-4.312005043029785,1,ok,-0.12676623463630676,-0.12676623463630676,1,ok,-6.43371057510376,-6.43371057510376,1,ok,-6.104243755340576,-6.104243755340576,1,ok,-6.837067127227783,-6.837067127227783,1,ok,-6.721004962921143,-6.721004962921143,1,ok,-6.987483024597168,-6.987483024597168,1,ok,-6.796446800231934,-6.796446800231934,1,ok,3.0027036368846893,-4.185238808393478,3.0027036368846893,4.185238808393478,3.0027036368846893,7.187942445278168,True,True,True,False,False,-0.3294668197631836,3.332170456647873,-3.855771988630295,-0.11606216430664062,-0.19103622436523438,-0.11606216430664062,0.19103622436523438,-0.11606216430664062,0.07497406005859375,False,7.112968385219574,3.11876580119133
legal16k_base_100M_seed43022,original,A_0024,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.11104919761419296,-0.11104919761419296,1,ok,-6.013401508331299,-6.013401508331299,1,ok,-2.825819730758667,-2.825819730758667,1,ok,-0.18172428011894226,-0.18172428011894226,1,ok,-3.6584229469299316,-3.6584229469299316,1,ok,-7.3011250495910645,-7.3011250495910645,1,ok,-4.181070327758789,-4.181070327758789,1,ok,-7.346318244934082,-7.346318244934082,1,ok,-4.2822089195251465,-4.2822089195251465,1,ok,-7.430509567260742,-7.430509567260742,1,ok,5.902352310717106,-2.6440954506397247,5.902352310717106,2.6440954506397247,2.6440954506397247,8.54644776135683,True,True,True,False,False,3.642702102661133,2.259650208055973,-6.2867975533008575,3.165247917175293,3.1483006477355957,3.165247917175293,-3.1483006477355957,-3.1483006477355957,0.016947269439697266,False,8.529500491917133,5.79239609837532
legal16k_base_100M_seed43022,original,A_0025,A_spatial_direct,inside_outside,1.0,inside,outside,1.0257787325456498,True,,B_transfer_role,-0.19333408772945404,-0.19333408772945404,1,ok,-5.457276821136475,-5.457276821136475,1,ok,-3.1933839321136475,-3.1933839321136475,1,ok,-0.15712526440620422,-0.15712526440620422,1,ok,-4.041248321533203,-4.041248321533203,1,ok,-7.209415435791016,-7.209415435791016,1,ok,-5.9118499755859375,-5.9118499755859375,1,ok,-8.93533992767334,-8.93533992767334,1,ok,-5.8980255126953125,-5.8980255126953125,1,ok,-8.784713745117188,-8.784713745117188,1,ok,5.263942733407021,-3.0362586677074432,5.263942733407021,3.0362586677074432,3.0362586677074432,8.300201401114464,True,True,True,False,False,3.1681671142578125,2.095775619149208,-6.204425781965256,3.0234899520874023,2.886688232421875,3.0234899520874023,-2.886688232421875,-2.886688232421875,0.13680171966552734,False,8.163399681448936,5.922946900129318
legal16k_base_100M_seed43022,original,A_0026,A_spatial_direct,above_below,1.0,above,below,1.9215116279069768,True,,B_transfer_role,-0.26526322960853577,-0.26526322960853577,1,ok,-3.8522002696990967,-3.8522002696990967,1,ok,-4.043865203857422,-4.043865203857422,1,ok,-0.4219273328781128,-0.4219273328781128,1,ok,-6.903229713439941,-6.903229713439941,1,ok,-8.351021766662598,-8.351021766662598,1,ok,-8.159729957580566,-8.159729957580566,1,ok,-9.174741744995117,-9.174741744995117,1,ok,-8.144224166870117,-8.144224166870117,1,ok,-9.17388916015625,-9.17388916015625,1,ok,3.586937040090561,-3.621937870979309,3.586937040090561,3.621937870979309,3.586937040090561,7.20887491106987,True,True,True,False,False,1.4477920532226562,2.1391449868679047,-5.069729924201965,1.0150117874145508,1.0296649932861328,1.0150117874145508,-1.0296649932861328,-1.0296649932861328,-0.014653205871582031,False,7.223528116941452,4.616602033376694
legal16k_base_100M_seed43022,original,A_0027,A_spatial_direct,on_under,1.0,on,under,18.004459861248762,False,,B_transfer_role,-0.01459728553891182,-0.01459728553891182,1,ok,-6.916630268096924,-6.916630268096924,1,ok,-5.62729024887085,-5.62729024887085,1,ok,-0.026724524796009064,-0.026724524796009064,1,ok,-0.5930116772651672,-0.5930116772651672,1,ok,-3.4046742916107178,-3.4046742916107178,1,ok,-0.362543523311615,-0.362543523311615,1,ok,-3.3061728477478027,-3.3061728477478027,1,ok,-0.3760918378829956,-0.3760918378829956,1,ok,-3.154399871826172,-3.154399871826172,1,ok,6.902032982558012,-5.6005657240748405,6.902032982558012,5.6005657240748405,5.6005657240748405,12.502598706632853,True,True,True,False,False,2.8116626143455505,4.0903703682124615,-8.412228338420391,2.9436293244361877,2.7783080339431763,2.9436293244361877,-2.7783080339431763,-2.7783080339431763,0.16532129049301147,False,12.337277416139841,8.378873758018017
