endpoint,word,child_aoa,model_aoa_log10_step,n_subword_tokens,n_points,first_step,last_step
dense_seed62065,arm,21.99539913263884,6.725841611163,1,18,1000000.0,89168037.0
dense_seed62065,asleep,24.723574946808974,7.244698142176629,1,18,1000000.0,89168037.0
dense_seed62065,aunt,25.525525066233225,6.9228683432310065,1,18,1000000.0,89168037.0
dense_seed62065,backyard,27.587137860896238,7.1764159774847265,2,18,1000000.0,89168037.0
dense_seed62065,bad,25.24613058723793,6.734811132461174,1,18,1000000.0,89168037.0
dense_seed62065,bath,18.505566610748357,7.167398302127844,1,18,1000000.0,89168037.0
dense_seed62065,bathroom,23.557409105204858,7.6482276279686054,1,18,1000000.0,89168037.0
dense_seed62065,beach,26.499831193868143,7.283096595744085,1,18,1000000.0,89168037.0
dense_seed62065,bed,20.670831293608018,6.9305411722561745,1,18,1000000.0,89168037.0
dense_seed62065,bedroom,25.160391755050476,7.041211361022284,1,18,1000000.0,89168037.0
dense_seed62065,better,27.4836269032841,6.699274184979313,1,18,1000000.0,89168037.0
dense_seed62065,bib,24.42989021903271,7.468167344249351,1,18,1000000.0,89168037.0
dense_seed62065,big,22.607359585163238,6.701242091937285,1,18,1000000.0,89168037.0
dense_seed62065,bird,18.06848056468084,7.381348859168916,1,18,1000000.0,89168037.0
dense_seed62065,black,25.804687037784696,6.707715284842594,1,18,1000000.0,89168037.0
dense_seed62065,block,21.984059781669306,7.065190484417884,1,18,1000000.0,89168037.0
dense_seed62065,boat,21.092331322802426,6.570790041087374,1,18,1000000.0,89168037.0
dense_seed62065,boots,21.72477463112487,7.7547185957269065,1,18,1000000.0,89168037.0
dense_seed62065,bottom,22.21268312207221,7.006550405547474,1,18,1000000.0,89168037.0
dense_seed62065,bowl,22.558643297425284,7.330063449012524,1,18,1000000.0,89168037.0
dense_seed62065,boy,23.9923879977722,6.483925961728973,1,18,1000000.0,89168037.0
dense_seed62065,bread,22.252228192835148,7.098403363087887,1,18,1000000.0,89168037.0
dense_seed62065,break,25.062903657705817,6.990526181485605,1,18,1000000.0,89168037.0
dense_seed62065,breakfast,24.161838030910175,7.7248396904149805,1,18,1000000.0,89168037.0
dense_seed62065,brother,27.4731814681999,6.882682580367292,1,18,1000000.0,89168037.0
dense_seed62065,bucket,26.218844749584207,7.765764779279396,1,18,1000000.0,89168037.0
dense_seed62065,build,26.870721478274586,6.818749400659193,1,18,1000000.0,89168037.0
dense_seed62065,bus,20.85319790543193,7.016329613900354,1,18,1000000.0,89168037.0
dense_seed62065,buy,27.89149822311601,6.851984330435857,1,18,1000000.0,89168037.0
dense_seed62065,cake,22.219009204871558,7.422565539823215,1,18,1000000.0,89168037.0
dense_seed62065,camera,25.871615597327157,7.08681355810191,1,18,1000000.0,89168037.0
dense_seed62065,candy,23.38912238818194,7.53085166999004,1,18,1000000.0,89168037.0
dense_seed62065,car,17.496796781553705,6.955691850227898,1,18,1000000.0,89168037.0
dense_seed62065,careful,26.38063961823633,6.9211081877597715,1,18,1000000.0,89168037.0
dense_seed62065,carry,25.336988814569168,7.235112499141802,1,18,1000000.0,89168037.0
dense_seed62065,cat,18.228507346753123,6.756986321127078,1,18,1000000.0,89168037.0
dense_seed62065,chair,21.225459750312105,7.580192917814773,1,18,1000000.0,89168037.0
dense_seed62065,chin,23.9251259404125,7.797804995987452,1,18,1000000.0,89168037.0
dense_seed62065,climb,25.58444891978825,7.036085913288491,1,18,1000000.0,89168037.0
dense_seed62065,clock,23.99618230263423,7.247669313658469,1,18,1000000.0,89168037.0
dense_seed62065,coat,22.922576688186258,7.061168462876676,1,18,1000000.0,89168037.0
dense_seed62065,coffee,24.665622637597178,7.07377179352628,1,18,1000000.0,89168037.0
dense_seed62065,cold,21.557924255355925,7.000551665936927,1,18,1000000.0,89168037.0
dense_seed62065,comb,25.991290549889374,7.01640782255484,1,18,1000000.0,89168037.0
dense_seed62065,corn,24.30521021007631,7.006292630997093,1,18,1000000.0,89168037.0
dense_seed62065,couch,24.274913544484477,7.0294028967958155,1,18,1000000.0,89168037.0
dense_seed62065,cover,29.120587673006845,7.160329357567895,1,18,1000000.0,89168037.0
dense_seed62065,cry,23.357992706748902,7.044125187440056,1,18,1000000.0,89168037.0
dense_seed62065,cup,20.04657761410228,7.004759302230085,1,18,1000000.0,89168037.0
dense_seed62065,cut,26.48415491454615,7.000729916354967,1,18,1000000.0,89168037.0
dense_seed62065,dance,23.335263733647373,6.974504405996978,1,18,1000000.0,89168037.0
dense_seed62065,day,28.57030413820359,6.758935404838637,1,18,1000000.0,89168037.0
dense_seed62065,diaper,20.32324248611525,7.911395979557359,1,18,1000000.0,89168037.0
dense_seed62065,dinner,24.335488629604637,7.1429704294142065,1,18,1000000.0,89168037.0
dense_seed62065,dish,28.392517499821075,7.673234522709629,1,18,1000000.0,89168037.0
dense_seed62065,doctor,25.058857514368704,6.753726107142164,1,18,1000000.0,89168037.0
dense_seed62065,doll,23.083057299428276,7.520691848896532,1,18,1000000.0,89168037.0
dense_seed62065,door,21.094330119099542,6.6895424454990735,1,18,1000000.0,89168037.0
dense_seed62065,drawer,28.011508334888347,7.257472361467659,1,18,1000000.0,89168037.0
dense_seed62065,drive,25.239924635828906,7.731297800403909,1,18,1000000.0,89168037.0
dense_seed62065,ear,18.557045885439496,7.010786154091195,1,18,1000000.0,89168037.0
dense_seed62065,eat,20.38286318166485,6.9399105758893205,1,18,1000000.0,89168037.0
dense_seed62065,egg,21.979637752951344,7.054660960871693,1,18,1000000.0,89168037.0
dense_seed62065,empty,26.529972503464574,7.045998945254011,1,18,1000000.0,89168037.0
dense_seed62065,eye,17.56441529060678,7.04515078140588,1,18,1000000.0,89168037.0
dense_seed62065,fall,23.398800241984326,7.30384669724572,1,18,1000000.0,89168037.0
