endpoint,word,child_aoa,model_aoa_log10_step,n_subword_tokens,n_points,first_step,last_step
densemask_sparselabel_seed62064,arm,21.99539913263884,6.725846071404121,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,asleep,24.723574946808974,7.244509536596374,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,aunt,25.525525066233225,6.92286839116936,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,backyard,27.587137860896238,7.176399784557811,2,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bad,25.24613058723793,6.734305297186935,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bath,18.505566610748357,7.167945892545502,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bathroom,23.557409105204858,7.648391058075281,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,beach,26.499831193868143,7.282772622129493,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bed,20.670831293608018,6.930683315034096,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bedroom,25.160391755050476,7.040965413337591,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,better,27.4836269032841,6.699292290905799,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bib,24.42989021903271,7.467522141447764,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,big,22.607359585163238,6.701242056007008,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bird,18.06848056468084,7.38214697991596,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,black,25.804687037784696,6.707607605905166,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,block,21.984059781669306,7.065089381176426,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,boat,21.092331322802426,6.571116389147423,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,boots,21.72477463112487,7.754542314537369,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bottom,22.21268312207221,7.006364386754704,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bowl,22.558643297425284,7.330018522968151,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,boy,23.9923879977722,6.484615340031102,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bread,22.252228192835148,7.098410907511027,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,break,25.062903657705817,6.990451706564279,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,breakfast,24.161838030910175,7.724049958752138,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,brother,27.4731814681999,6.882690115959645,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bucket,26.218844749584207,7.765783548759918,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,build,26.870721478274586,6.818741242121697,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,bus,20.85319790543193,7.016324498176995,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,buy,27.89149822311601,6.852014469197747,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cake,22.219009204871558,7.4225835418534425,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,camera,25.871615597327157,7.08852767198194,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,candy,23.38912238818194,7.530939743533445,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,car,17.496796781553705,6.955697481727632,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,careful,26.38063961823633,6.921113132808513,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,carry,25.336988814569168,7.234332763769271,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cat,18.228507346753123,6.75701999442299,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,chair,21.225459750312105,7.5802437473220285,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,chin,23.9251259404125,7.799416768843314,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,climb,25.58444891978825,7.03625219963347,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,clock,23.99618230263423,7.247988954737007,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,coat,22.922576688186258,7.061230965201196,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,coffee,24.665622637597178,7.073904035664089,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cold,21.557924255355925,7.000544857751734,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,comb,25.991290549889374,7.0164664510716515,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,corn,24.30521021007631,7.00632623329289,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,couch,24.274913544484477,7.029402770230315,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cover,29.120587673006845,7.160360053285917,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cry,23.357992706748902,7.04407412663461,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cup,20.04657761410228,7.004757570230849,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,cut,26.48415491454615,7.000731906609366,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,dance,23.335263733647373,6.974579289248188,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,day,28.57030413820359,6.7592025663830775,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,diaper,20.32324248611525,7.911114062980407,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,dinner,24.335488629604637,7.142614362873872,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,dish,28.392517499821075,7.671516166231844,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,doctor,25.058857514368704,6.753775606595287,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,doll,23.083057299428276,7.519686369669617,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,door,21.094330119099542,6.689536256276536,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,drawer,28.011508334888347,7.257972016643013,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,drive,25.239924635828906,7.7327001910483055,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,ear,18.557045885439496,7.0107947914901905,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,eat,20.38286318166485,6.939671197148881,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,egg,21.979637752951344,7.054586401686321,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,empty,26.529972503464574,7.046066642875251,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,eye,17.56441529060678,7.045114844932652,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,fall,23.398800241984326,7.303845814268486,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,farm,28.02073014859909,7.004835492125522,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,fast,25.50491253156236,7.0805932218637295,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,feed,27.19892571562119,7.472848534175563,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,find,25.64249106636554,6.4459462208797085,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,finger,21.849311819029033,6.793303212692148,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,finish,27.879604149197586,7.409597075263271,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,fit,29.91292643388448,7.018491628304972,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,fix,25.022576246429,7.356868118057182,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,flag,27.41475309249198,7.0542308280523764,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,flower,21.001766818807774,7.144746342882603,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,food,23.482138731792105,6.827556279780704,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,friend,26.671894161677375,6.747604046155985,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,game,26.554617597246853,6.8568167565673805,1,18,1000000.0,89168037.0
densemask_sparselabel_seed62064,garden,29.741359401871044,6.666922027172217,1,18,1000000.0,89168037.0
