endpoint,word,child_aoa,model_aoa_log10_step,n_subword_tokens,n_points,first_step,last_step
clean_pres_seed62065,arm,21.99539913263884,6.725920282397459,1,18,1000000.0,89685369.0
clean_pres_seed62065,asleep,24.723574946808974,7.245671535660013,1,18,1000000.0,89685369.0
clean_pres_seed62065,aunt,25.525525066233225,6.922876632990839,1,18,1000000.0,89685369.0
clean_pres_seed62065,backyard,27.587137860896238,7.175684650786679,2,18,1000000.0,89685369.0
clean_pres_seed62065,bad,25.24613058723793,6.73680470030277,1,18,1000000.0,89685369.0
clean_pres_seed62065,bath,18.505566610748357,7.162332045143829,1,18,1000000.0,89685369.0
clean_pres_seed62065,bathroom,23.557409105204858,7.649894360785879,1,18,1000000.0,89685369.0
clean_pres_seed62065,beach,26.499831193868143,7.2850402392814875,1,18,1000000.0,89685369.0
clean_pres_seed62065,bed,20.670831293608018,6.933364782992423,1,18,1000000.0,89685369.0
clean_pres_seed62065,bedroom,25.160391755050476,7.044437693490683,1,18,1000000.0,89685369.0
clean_pres_seed62065,better,27.4836269032841,6.699180290193989,1,18,1000000.0,89685369.0
clean_pres_seed62065,bib,24.42989021903271,7.468542592627413,1,18,1000000.0,89685369.0
clean_pres_seed62065,big,22.607359585163238,6.701234971671403,1,18,1000000.0,89685369.0
clean_pres_seed62065,bird,18.06848056468084,7.386043483567567,1,18,1000000.0,89685369.0
clean_pres_seed62065,black,25.804687037784696,6.711317760230898,1,18,1000000.0,89685369.0
clean_pres_seed62065,block,21.984059781669306,7.0652002226814306,1,18,1000000.0,89685369.0
clean_pres_seed62065,boat,21.092331322802426,6.572600587621419,1,18,1000000.0,89685369.0
clean_pres_seed62065,boots,21.72477463112487,7.756236955104864,1,18,1000000.0,89685369.0
clean_pres_seed62065,bottom,22.21268312207221,7.007774858243925,1,18,1000000.0,89685369.0
clean_pres_seed62065,bowl,22.558643297425284,7.331936217231,1,18,1000000.0,89685369.0
clean_pres_seed62065,boy,23.9923879977722,6.4884785839537535,1,18,1000000.0,89685369.0
clean_pres_seed62065,bread,22.252228192835148,7.099048215474426,1,18,1000000.0,89685369.0
clean_pres_seed62065,break,25.062903657705817,6.990721113697717,1,18,1000000.0,89685369.0
clean_pres_seed62065,breakfast,24.161838030910175,7.7255395238816735,1,18,1000000.0,89685369.0
clean_pres_seed62065,brother,27.4731814681999,6.882904728182656,1,18,1000000.0,89685369.0
clean_pres_seed62065,bucket,26.218844749584207,7.765723648105093,1,18,1000000.0,89685369.0
clean_pres_seed62065,build,26.870721478274586,6.81900572610921,1,18,1000000.0,89685369.0
clean_pres_seed62065,bus,20.85319790543193,7.016030861057378,1,18,1000000.0,89685369.0
clean_pres_seed62065,buy,27.89149822311601,6.852694450706656,1,18,1000000.0,89685369.0
clean_pres_seed62065,cake,22.219009204871558,7.426563248912403,1,18,1000000.0,89685369.0
clean_pres_seed62065,camera,25.871615597327157,7.097281373025155,1,18,1000000.0,89685369.0
clean_pres_seed62065,candy,23.38912238818194,7.531402803217679,1,18,1000000.0,89685369.0
clean_pres_seed62065,car,17.496796781553705,6.9557346878145925,1,18,1000000.0,89685369.0
clean_pres_seed62065,careful,26.38063961823633,6.921110247224413,1,18,1000000.0,89685369.0
clean_pres_seed62065,carry,25.336988814569168,7.239654967269557,1,18,1000000.0,89685369.0
clean_pres_seed62065,cat,18.228507346753123,6.803675288800566,1,18,1000000.0,89685369.0
clean_pres_seed62065,chair,21.225459750312105,7.582352250552348,1,18,1000000.0,89685369.0
clean_pres_seed62065,chin,23.9251259404125,7.778283273824092,1,18,1000000.0,89685369.0
clean_pres_seed62065,climb,25.58444891978825,7.035282684721572,1,18,1000000.0,89685369.0
clean_pres_seed62065,clock,23.99618230263423,7.25143406104717,1,18,1000000.0,89685369.0
clean_pres_seed62065,coat,22.922576688186258,7.060323089492872,1,18,1000000.0,89685369.0
clean_pres_seed62065,coffee,24.665622637597178,7.073585966730853,1,18,1000000.0,89685369.0
clean_pres_seed62065,cold,21.557924255355925,7.0005832571516855,1,18,1000000.0,89685369.0
clean_pres_seed62065,comb,25.991290549889374,7.016303445490456,1,18,1000000.0,89685369.0
clean_pres_seed62065,corn,24.30521021007631,7.006292874662554,1,18,1000000.0,89685369.0
clean_pres_seed62065,couch,24.274913544484477,7.029424955799528,1,18,1000000.0,89685369.0
clean_pres_seed62065,cover,29.120587673006845,7.160294427909224,1,18,1000000.0,89685369.0
clean_pres_seed62065,cry,23.357992706748902,7.043909855384844,1,18,1000000.0,89685369.0
clean_pres_seed62065,cup,20.04657761410228,7.00472568439654,1,18,1000000.0,89685369.0
clean_pres_seed62065,cut,26.48415491454615,7.0007214902577095,1,18,1000000.0,89685369.0
clean_pres_seed62065,dance,23.335263733647373,6.974097189032224,1,18,1000000.0,89685369.0
clean_pres_seed62065,day,28.57030413820359,6.758350005202478,1,18,1000000.0,89685369.0
clean_pres_seed62065,diaper,20.32324248611525,7.911495871002737,1,18,1000000.0,89685369.0
clean_pres_seed62065,dinner,24.335488629604637,7.142835507813544,1,18,1000000.0,89685369.0
clean_pres_seed62065,dish,28.392517499821075,7.66441097500888,1,18,1000000.0,89685369.0
clean_pres_seed62065,doctor,25.058857514368704,6.754037816911964,1,18,1000000.0,89685369.0
clean_pres_seed62065,doll,23.083057299428276,7.527732817307568,1,18,1000000.0,89685369.0
clean_pres_seed62065,door,21.094330119099542,6.689173416174804,1,18,1000000.0,89685369.0
clean_pres_seed62065,drawer,28.011508334888347,7.262664911143846,1,18,1000000.0,89685369.0
clean_pres_seed62065,drive,25.239924635828906,7.731318181615238,1,18,1000000.0,89685369.0
clean_pres_seed62065,ear,18.557045885439496,7.010646693785098,1,18,1000000.0,89685369.0
clean_pres_seed62065,eat,20.38286318166485,6.942414787547854,1,18,1000000.0,89685369.0
clean_pres_seed62065,egg,21.979637752951344,7.052386699679691,1,18,1000000.0,89685369.0
clean_pres_seed62065,empty,26.529972503464574,7.045286610263027,1,18,1000000.0,89685369.0
clean_pres_seed62065,eye,17.56441529060678,7.0449338383798885,1,18,1000000.0,89685369.0
clean_pres_seed62065,fall,23.398800241984326,7.303878576484589,1,18,1000000.0,89685369.0
clean_pres_seed62065,farm,28.02073014859909,7.004495014847238,1,18,1000000.0,89685369.0
clean_pres_seed62065,fast,25.50491253156236,7.0833879672202205,1,18,1000000.0,89685369.0
clean_pres_seed62065,feed,27.19892571562119,7.47912944196846,1,18,1000000.0,89685369.0
clean_pres_seed62065,find,25.64249106636554,6.445820070838559,1,18,1000000.0,89685369.0
clean_pres_seed62065,finger,21.849311819029033,6.79321725018131,1,18,1000000.0,89685369.0
clean_pres_seed62065,finish,27.879604149197586,7.396903899063918,1,18,1000000.0,89685369.0
clean_pres_seed62065,fit,29.91292643388448,7.0184466133439605,1,18,1000000.0,89685369.0
clean_pres_seed62065,fix,25.022576246429,7.36603560779997,1,18,1000000.0,89685369.0
clean_pres_seed62065,flag,27.41475309249198,7.0539300320427785,1,18,1000000.0,89685369.0
clean_pres_seed62065,flower,21.001766818807774,7.141293523686462,1,18,1000000.0,89685369.0
clean_pres_seed62065,food,23.482138731792105,6.827835347704083,1,18,1000000.0,89685369.0
clean_pres_seed62065,friend,26.671894161677375,6.7478857895577296,1,18,1000000.0,89685369.0
clean_pres_seed62065,game,26.554617597246853,6.857014807517018,1,18,1000000.0,89685369.0
clean_pres_seed62065,garden,29.741359401871044,6.669324512275262,1,18,1000000.0,89685369.0
clean_pres_seed62065,get,24.364636413972246,6.421210720818954,1,18,1000000.0,89685369.0
clean_pres_seed62065,girl,24.667729430346036,6.842364361249614,1,18,1000000.0,89685369.0
clean_pres_seed62065,give,25.598843914428592,6.265226048900925,1,18,1000000.0,89685369.0
clean_pres_seed62065,glasses,23.829833304182998,7.220996551947931,1,18,1000000.0,89685369.0
clean_pres_seed62065,go,19.7106217091394,6.599458670604635,1,18,1000000.0,89685369.0
clean_pres_seed62065,good,24.339939004434495,6.203080817329747,1,18,1000000.0,89685369.0
clean_pres_seed62065,grass,23.607923804559615,7.047790742749459,1,18,1000000.0,89685369.0
clean_pres_seed62065,green,24.21157425029654,6.902043008137694,1,18,1000000.0,89685369.0
clean_pres_seed62065,hair,19.9970789541941,7.451606474427637,1,18,1000000.0,89685369.0
clean_pres_seed62065,hand,21.18568722469747,6.6235783390081675,1,18,1000000.0,89685369.0
clean_pres_seed62065,happy,23.945755954119555,6.8126562798642425,1,18,1000000.0,89685369.0
clean_pres_seed62065,hard,28.11969960472,6.7673249939477556,1,18,1000000.0,89685369.0
clean_pres_seed62065,have,25.902575376900778,6.165141471503487,1,18,1000000.0,89685369.0
clean_pres_seed62065,head,21.410556416835345,6.205514148152139,1,18,1000000.0,89685369.0
clean_pres_seed62065,hear,26.993574492322516,6.927169152299764,1,18,1000000.0,89685369.0
clean_pres_seed62065,help,22.549129293001915,6.764031765135217,1,18,1000000.0,89685369.0
clean_pres_seed62065,hide,25.18501031653013,7.006671689858175,1,18,1000000.0,89685369.0
clean_pres_seed62065,high,26.708808302132432,6.2778536003411265,1,18,1000000.0,89685369.0
clean_pres_seed62065,hold,25.248945239146906,6.932071614961341,1,18,1000000.0,89685369.0
clean_pres_seed62065,home,21.78006375395454,6.145923499630108,1,18,1000000.0,89685369.0
clean_pres_seed62065,horse,21.207865708611973,6.941841276472811,1,18,1000000.0,89685369.0
