frame_id,base_id,condition,family,object,alt_a,alt_b,delta1,delta2,signed_c1,signed_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,target_word_free_context
OD_00020,BASE_0002,contradict_distance,empty_full,glass,empty,full,-6.54132042825222,3.1053664684295654,-6.54132042825222,-3.1053664684295654,-9.646686896681786,-6.54132042825222,False,False,False,False
OD_00021,BASE_0002,consistent_adjacent,empty_full,glass,empty,full,5.823183104395866,-8.18420247361064,5.823183104395866,8.18420247361064,14.007385578006506,5.823183104395866,True,False,False,False
OD_00022,BASE_0002,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00023,BASE_0002,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00024,BASE_0002,tf_action_only,empty_full,glass,empty,full,0.5713348388671875,-0.18198204040527344,0.5713348388671875,0.18198204040527344,0.7533168792724609,0.18198204040527344,True,False,False,True
OD_00025,BASE_0002,tf_contradict_adjacent,empty_full,glass,empty,full,0.4926443099975586,-0.5469293594360352,0.4926443099975586,0.5469293594360352,1.0395736694335938,0.4926443099975586,True,False,False,True
OD_00026,BASE_0002,tf_contradict_distance,empty_full,glass,empty,full,0.40639495849609375,0.5981473922729492,0.40639495849609375,-0.5981473922729492,-0.19175243377685547,-0.5981473922729492,False,True,False,True
OD_00027,BASE_0003,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00028,BASE_0003,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00029,BASE_0003,action_only,empty_full,glass,empty,full,0.4617452621459961,-1.247636318206787,0.4617452621459961,1.247636318206787,1.7093815803527832,0.4617452621459961,True,False,False,False
OD_00030,BASE_0003,action_distance,empty_full,glass,empty,full,0.2993335723876953,-0.3574199676513672,0.2993335723876953,0.3574199676513672,0.6567535400390625,0.2993335723876953,True,False,False,False
OD_00031,BASE_0003,contradict_adjacent,empty_full,glass,empty,full,-8.372417639940977,4.564376026391983,-8.372417639940977,-4.564376026391983,-12.93679366633296,-8.372417639940977,False,False,False,False
OD_00032,BASE_0003,contradict_then,empty_full,glass,empty,full,-8.292155876755714,4.616055339574814,-8.292155876755714,-4.616055339574814,-12.908211216330528,-8.292155876755714,False,False,False,False
OD_00033,BASE_0003,contradict_distance,empty_full,glass,empty,full,-6.782842591404915,2.882713198661804,-6.782842591404915,-2.882713198661804,-9.665555790066719,-6.782842591404915,False,False,False,False
OD_00034,BASE_0003,consistent_adjacent,empty_full,glass,empty,full,5.645224392414093,-8.327650532126427,5.645224392414093,8.327650532126427,13.97287492454052,5.645224392414093,True,False,False,False
OD_00035,BASE_0003,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00036,BASE_0003,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00037,BASE_0003,tf_action_only,empty_full,glass,empty,full,0.19469261169433594,-0.5766086578369141,0.19469261169433594,0.5766086578369141,0.77130126953125,0.19469261169433594,True,False,False,True
OD_00038,BASE_0003,tf_contradict_adjacent,empty_full,glass,empty,full,0.20357704162597656,-0.9220151901245117,0.20357704162597656,0.9220151901245117,1.1255922317504883,0.20357704162597656,True,False,False,True
OD_00039,BASE_0003,tf_contradict_distance,empty_full,glass,empty,full,0.19679832458496094,0.35071563720703125,0.19679832458496094,-0.35071563720703125,-0.1539173126220703,-0.35071563720703125,False,True,False,True
OD_00040,BASE_0004,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00041,BASE_0004,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00042,BASE_0004,action_only,empty_full,glass,empty,full,1.2030715942382812,-0.1077737808227539,1.2030715942382812,0.1077737808227539,1.3108453750610352,0.1077737808227539,True,False,False,False
OD_00043,BASE_0004,action_distance,empty_full,glass,empty,full,0.6212368011474609,0.16750717163085938,0.6212368011474609,-0.16750717163085938,0.45372962951660156,-0.16750717163085938,False,True,False,False
OD_00044,BASE_0004,contradict_adjacent,empty_full,glass,empty,full,-8.154058277606964,5.128345280885696,-8.154058277606964,-5.128345280885696,-13.28240355849266,-8.154058277606964,False,False,False,False
OD_00045,BASE_0004,contradict_then,empty_full,glass,empty,full,-8.132196255028248,5.073103845119476,-8.132196255028248,-5.073103845119476,-13.205300100147724,-8.132196255028248,False,False,False,False
OD_00046,BASE_0004,contradict_distance,empty_full,glass,empty,full,-6.635272830724716,3.361022114753723,-6.635272830724716,-3.361022114753723,-9.99629494547844,-6.635272830724716,False,False,False,False
OD_00047,BASE_0004,consistent_adjacent,empty_full,glass,empty,full,5.9126197546720505,-8.164025958627462,5.9126197546720505,8.164025958627462,14.076645713299513,5.9126197546720505,True,False,False,False
OD_00048,BASE_0004,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00049,BASE_0004,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00050,BASE_0004,tf_action_only,empty_full,glass,empty,full,1.0937328338623047,-0.0023870468139648438,1.0937328338623047,0.0023870468139648438,1.0961198806762695,0.0023870468139648438,True,False,False,True
OD_00051,BASE_0004,tf_contradict_adjacent,empty_full,glass,empty,full,0.7924556732177734,-0.41069507598876953,0.7924556732177734,0.41069507598876953,1.203150749206543,0.41069507598876953,True,False,False,True
OD_00052,BASE_0004,tf_contradict_distance,empty_full,glass,empty,full,0.5332584381103516,0.6823453903198242,0.5332584381103516,-0.6823453903198242,-0.14908695220947266,-0.6823453903198242,False,True,False,True
OD_00053,BASE_0005,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00054,BASE_0005,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00055,BASE_0005,action_only,empty_full,glass,empty,full,0.5325870513916016,-0.9479737281799316,0.5325870513916016,0.9479737281799316,1.4805607795715332,0.5325870513916016,True,False,False,False
OD_00056,BASE_0005,action_distance,empty_full,glass,empty,full,0.37520599365234375,-0.3451218605041504,0.37520599365234375,0.3451218605041504,0.7203278541564941,0.3451218605041504,True,False,False,False
OD_00057,BASE_0005,contradict_adjacent,empty_full,glass,empty,full,-8.276719305664301,4.538993775844574,-8.276719305664301,-4.538993775844574,-12.815713081508875,-8.276719305664301,False,False,False,False
OD_00058,BASE_0005,contradict_then,empty_full,glass,empty,full,-8.193282332271338,4.575725555419922,-8.193282332271338,-4.575725555419922,-12.76900788769126,-8.193282332271338,False,False,False,False
OD_00059,BASE_0005,contradict_distance,empty_full,glass,empty,full,-6.682545870542526,2.889045000076294,-6.682545870542526,-2.889045000076294,-9.57159087061882,-6.682545870542526,False,False,False,False
OD_00060,BASE_0005,consistent_adjacent,empty_full,glass,empty,full,5.556127578020096,-8.247955195605755,5.556127578020096,8.247955195605755,13.80408277362585,5.556127578020096,True,False,False,False
OD_00061,BASE_0005,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00062,BASE_0005,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00063,BASE_0005,tf_action_only,empty_full,glass,empty,full,0.3356151580810547,-0.388092041015625,0.3356151580810547,0.388092041015625,0.7237071990966797,0.3356151580810547,True,False,False,True
OD_00064,BASE_0005,tf_contradict_adjacent,empty_full,glass,empty,full,0.335451602935791,-0.7912673950195312,0.335451602935791,0.7912673950195312,1.1267189979553223,0.335451602935791,True,False,False,True
OD_00065,BASE_0005,tf_contradict_distance,empty_full,glass,empty,full,0.2124042510986328,0.46190929412841797,0.2124042510986328,-0.46190929412841797,-0.24950504302978516,-0.46190929412841797,False,True,False,True
OD_00066,BASE_0006,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00067,BASE_0006,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00068,BASE_0006,action_only,empty_full,glass,empty,full,0.7757225036621094,-0.37734508514404297,0.7757225036621094,0.37734508514404297,1.1530675888061523,0.37734508514404297,True,False,False,False
OD_00069,BASE_0006,action_distance,empty_full,glass,empty,full,0.4817976951599121,0.04363822937011719,0.4817976951599121,-0.04363822937011719,0.4381594657897949,-0.04363822937011719,False,True,False,False
OD_00070,BASE_0006,contradict_adjacent,empty_full,glass,empty,full,-8.381277170032263,4.89931383728981,-8.381277170032263,-4.89931383728981,-13.280591007322073,-8.381277170032263,False,False,False,False
OD_00071,BASE_0006,contradict_then,empty_full,glass,empty,full,-8.257482748478651,4.722147881984711,-8.257482748478651,-4.722147881984711,-12.979630630463362,-8.257482748478651,False,False,False,False
OD_00072,BASE_0006,contradict_distance,empty_full,glass,empty,full,-6.827511489391327,3.180775761604309,-6.827511489391327,-3.180775761604309,-10.008287250995636,-6.827511489391327,False,False,False,False
OD_00073,BASE_0006,consistent_adjacent,empty_full,glass,empty,full,5.653820231556892,-8.227790165692568,5.653820231556892,8.227790165692568,13.88161039724946,5.653820231556892,True,False,False,False
OD_00074,BASE_0006,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00075,BASE_0006,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00076,BASE_0006,tf_action_only,empty_full,glass,empty,full,0.5510768890380859,-0.38025760650634766,0.5510768890380859,0.38025760650634766,0.9313344955444336,0.38025760650634766,True,False,False,True
OD_00077,BASE_0006,tf_contradict_adjacent,empty_full,glass,empty,full,0.35711669921875,-0.8145637512207031,0.35711669921875,0.8145637512207031,1.1716804504394531,0.35711669921875,True,False,False,True
OD_00078,BASE_0006,tf_contradict_distance,empty_full,glass,empty,full,0.29347991943359375,0.43261003494262695,0.29347991943359375,-0.43261003494262695,-0.1391301155090332,-0.43261003494262695,False,True,False,True
OD_00079,BASE_0007,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00080,BASE_0007,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00081,BASE_0007,action_only,empty_full,glass,empty,full,1.591609001159668,0.03373241424560547,1.591609001159668,-0.03373241424560547,1.5578765869140625,-0.03373241424560547,False,True,False,False
OD_00082,BASE_0007,action_distance,empty_full,glass,empty,full,0.7929315567016602,0.23807239532470703,0.7929315567016602,-0.23807239532470703,0.5548591613769531,-0.23807239532470703,False,True,False,False
OD_00083,BASE_0007,contradict_adjacent,empty_full,glass,empty,full,-8.004166051745415,5.213895827531815,-8.004166051745415,-5.213895827531815,-13.21806187927723,-8.004166051745415,False,False,False,False
OD_00084,BASE_0007,contradict_then,empty_full,glass,empty,full,-8.036596342921257,5.053205639123917,-8.036596342921257,-5.053205639123917,-13.089801982045174,-8.036596342921257,False,False,False,False
OD_00085,BASE_0007,contradict_distance,empty_full,glass,empty,full,-6.587265163660049,3.2939319610595703,-6.587265163660049,-3.2939319610595703,-9.88119712471962,-6.587265163660049,False,False,False,False
OD_00086,BASE_0007,consistent_adjacent,empty_full,glass,empty,full,5.9634256064891815,-8.087362509220839,5.9634256064891815,8.087362509220839,14.05078811571002,5.9634256064891815,True,False,False,False
OD_00087,BASE_0007,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00088,BASE_0007,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00089,BASE_0007,tf_action_only,empty_full,glass,empty,full,1.3946967124938965,0.05343770980834961,1.3946967124938965,-0.05343770980834961,1.3412590026855469,-0.05343770980834961,False,True,False,True
OD_00090,BASE_0007,tf_contradict_adjacent,empty_full,glass,empty,full,0.8815336227416992,-0.2685427665710449,0.8815336227416992,0.2685427665710449,1.1500763893127441,0.2685427665710449,True,False,False,True
OD_00091,BASE_0007,tf_contradict_distance,empty_full,glass,empty,full,0.641200065612793,0.7226295471191406,0.641200065612793,-0.7226295471191406,-0.08142948150634766,-0.7226295471191406,False,True,False,True
OD_00092,BASE_0008,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00093,BASE_0008,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00094,BASE_0008,action_only,empty_full,glass,empty,full,1.2052597999572754,-0.1340799331665039,1.2052597999572754,0.1340799331665039,1.3393397331237793,0.1340799331665039,True,False,False,False
OD_00095,BASE_0008,action_distance,empty_full,glass,empty,full,0.6727194786071777,0.08233833312988281,0.6727194786071777,-0.08233833312988281,0.5903811454772949,-0.08233833312988281,False,True,False,False
OD_00096,BASE_0008,contradict_adjacent,empty_full,glass,empty,full,-8.002178221940994,5.212146818637848,-8.002178221940994,-5.212146818637848,-13.214325040578842,-8.002178221940994,False,False,False,False
OD_00097,BASE_0008,contradict_then,empty_full,glass,empty,full,-8.001930829137564,5.041844546794891,-8.001930829137564,-5.041844546794891,-13.043775375932455,-8.001930829137564,False,False,False,False
OD_00098,BASE_0008,contradict_distance,empty_full,glass,empty,full,-6.5356341153383255,3.130408525466919,-6.5356341153383255,-3.130408525466919,-9.666042640805244,-6.5356341153383255,False,False,False,False
OD_00099,BASE_0008,consistent_adjacent,empty_full,glass,empty,full,5.984887108206749,-8.115216583013535,5.984887108206749,8.115216583013535,14.100103691220284,5.984887108206749,True,False,False,False
OD_00100,BASE_0008,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00101,BASE_0008,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00102,BASE_0008,tf_action_only,empty_full,glass,empty,full,0.9276423454284668,-0.06577253341674805,0.9276423454284668,0.06577253341674805,0.9934148788452148,0.06577253341674805,True,False,False,True
OD_00103,BASE_0008,tf_contradict_adjacent,empty_full,glass,empty,full,0.6573047637939453,-0.42159080505371094,0.6573047637939453,0.42159080505371094,1.0788955688476562,0.42159080505371094,True,False,False,True
OD_00104,BASE_0008,tf_contradict_distance,empty_full,glass,empty,full,0.4994239807128906,0.6389403343200684,0.4994239807128906,-0.6389403343200684,-0.13951635360717773,-0.6389403343200684,False,True,False,True
OD_00105,BASE_0009,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00106,BASE_0009,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00107,BASE_0009,action_only,empty_full,glass,empty,full,0.9161434173583984,-0.8095769882202148,0.9161434173583984,0.8095769882202148,1.7257204055786133,0.8095769882202148,True,False,False,False
OD_00108,BASE_0009,action_distance,empty_full,glass,empty,full,0.5496110916137695,-0.21787452697753906,0.5496110916137695,0.21787452697753906,0.7674856185913086,0.21787452697753906,True,False,False,False
OD_00109,BASE_0009,contradict_adjacent,empty_full,glass,empty,full,-8.097276270389557,4.859045118093491,-8.097276270389557,-4.859045118093491,-12.956321388483047,-8.097276270389557,False,False,False,False
OD_00110,BASE_0009,contradict_then,empty_full,glass,empty,full,-8.053019922226667,4.8186904191970825,-8.053019922226667,-4.8186904191970825,-12.87171034142375,-8.053019922226667,False,False,False,False
OD_00111,BASE_0009,contradict_distance,empty_full,glass,empty,full,-6.6425939202308655,3.0299670696258545,-6.6425939202308655,-3.0299670696258545,-9.67256098985672,-6.6425939202308655,False,False,False,False
OD_00112,BASE_0009,consistent_adjacent,empty_full,glass,empty,full,5.847081050276756,-8.091823369264603,5.847081050276756,8.091823369264603,13.938904419541359,5.847081050276756,True,False,False,False
OD_00113,BASE_0009,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00114,BASE_0009,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00115,BASE_0009,tf_action_only,empty_full,glass,empty,full,0.7015471458435059,-0.16222095489501953,0.7015471458435059,0.16222095489501953,0.8637681007385254,0.16222095489501953,True,False,False,True
OD_00116,BASE_0009,tf_contradict_adjacent,empty_full,glass,empty,full,0.5744504928588867,-0.5192594528198242,0.5744504928588867,0.5192594528198242,1.093709945678711,0.5192594528198242,True,False,False,True
OD_00117,BASE_0009,tf_contradict_distance,empty_full,glass,empty,full,0.38103437423706055,0.6029024124145508,0.38103437423706055,-0.6029024124145508,-0.22186803817749023,-0.6029024124145508,False,True,False,True
OD_00118,BASE_0010,none,empty_full,glass,empty,full,-1.2894463539123535,-1.2894463539123535,-1.2894463539123535,1.2894463539123535,0.0,-1.2894463539123535,False,False,True,False
OD_00119,BASE_0010,prior_only_contradict,empty_full,glass,empty,full,-8.775100510567427,5.020632594823837,-8.775100510567427,-5.020632594823837,-13.795733105391264,-8.775100510567427,False,False,False,False
OD_00120,BASE_0010,action_only,empty_full,glass,empty,full,0.8687224388122559,-0.06914329528808594,0.8687224388122559,0.06914329528808594,0.9378657341003418,0.06914329528808594,True,False,False,False
OD_00121,BASE_0010,action_distance,empty_full,glass,empty,full,0.5617728233337402,-0.002128124237060547,0.5617728233337402,0.002128124237060547,0.5639009475708008,0.002128124237060547,True,False,False,False
OD_00122,BASE_0010,contradict_adjacent,empty_full,glass,empty,full,-8.064574494957924,5.135752558708191,-8.064574494957924,-5.135752558708191,-13.200327053666115,-8.064574494957924,False,False,False,False
OD_00123,BASE_0010,contradict_then,empty_full,glass,empty,full,-8.059448935091496,5.036220580339432,-8.059448935091496,-5.036220580339432,-13.095669515430927,-8.059448935091496,False,False,False,False
OD_00124,BASE_0010,contradict_distance,empty_full,glass,empty,full,-6.6301537454128265,3.266422390937805,-6.6301537454128265,-3.266422390937805,-9.896576136350632,-6.6301537454128265,False,False,False,False
OD_00125,BASE_0010,consistent_adjacent,empty_full,glass,empty,full,5.84967128932476,-8.235028307884932,5.84967128932476,8.235028307884932,14.084699597209692,5.84967128932476,True,False,False,False
OD_00126,BASE_0010,explicit_override_direct,empty_full,glass,empty,full,3.0510436296463013,-6.563040632754564,3.0510436296463013,6.563040632754564,9.614084262400866,3.0510436296463013,True,False,False,False
OD_00127,BASE_0010,tf_prior_only_contradict,empty_full,glass,empty,full,0.7188100814819336,-1.1198577880859375,0.7188100814819336,1.1198577880859375,1.838667869567871,0.7188100814819336,True,False,False,True
OD_00128,BASE_0010,tf_action_only,empty_full,glass,empty,full,0.8266792297363281,-0.16104507446289062,0.8266792297363281,0.16104507446289062,0.9877243041992188,0.16104507446289062,True,False,False,True
OD_00129,BASE_0010,tf_contradict_adjacent,empty_full,glass,empty,full,0.6357855796813965,-0.507171630859375,0.6357855796813965,0.507171630859375,1.1429572105407715,0.507171630859375,True,False,False,True
OD_00130,BASE_0010,tf_contradict_distance,empty_full,glass,empty,full,0.4195137023925781,0.6036958694458008,0.4195137023925781,-0.6036958694458008,-0.18418216705322266,-0.6036958694458008,False,True,False,True
OD_00131,BASE_0011,none,empty_full,cup,empty,full,-1.5569076538085938,-1.5569076538085938,-1.5569076538085938,1.5569076538085938,0.0,-1.5569076538085938,False,False,True,False
OD_00132,BASE_0011,prior_only_contradict,empty_full,cup,empty,full,-9.486069392412901,4.086825370788574,-9.486069392412901,-4.086825370788574,-13.572894763201475,-9.486069392412901,False,False,False,False
OD_00133,BASE_0011,action_only,empty_full,cup,empty,full,0.1405792236328125,-1.2288780212402344,0.1405792236328125,1.2288780212402344,1.3694572448730469,0.1405792236328125,True,False,False,False
OD_00134,BASE_0011,action_distance,empty_full,cup,empty,full,0.1745452880859375,-0.21597051620483398,0.1745452880859375,0.21597051620483398,0.3905158042907715,0.1745452880859375,True,False,False,False
OD_00135,BASE_0011,contradict_adjacent,empty_full,cup,empty,full,-8.816438499838114,3.8878048062324524,-8.816438499838114,-3.8878048062324524,-12.704243306070566,-8.816438499838114,False,False,False,False
OD_00136,BASE_0011,contradict_then,empty_full,cup,empty,full,-8.725431330502033,3.574874699115753,-8.725431330502033,-3.574874699115753,-12.300306029617786,-8.725431330502033,False,False,False,False
OD_00137,BASE_0011,contradict_distance,empty_full,cup,empty,full,-6.883387938141823,2.443770408630371,-6.883387938141823,-2.443770408630371,-9.327158346772194,-6.883387938141823,False,False,False,False
OD_00138,BASE_0011,consistent_adjacent,empty_full,cup,empty,full,4.332736074924469,-8.774835128337145,4.332736074924469,8.774835128337145,13.107571203261614,4.332736074924469,True,False,False,False
OD_00139,BASE_0011,explicit_override_direct,empty_full,cup,empty,full,3.248453199863434,-7.135139372199774,3.248453199863434,7.135139372199774,10.383592572063208,3.248453199863434,True,False,False,False
OD_00140,BASE_0011,tf_prior_only_contradict,empty_full,cup,empty,full,0.27845001220703125,-1.9511675834655762,0.27845001220703125,1.9511675834655762,2.2296175956726074,0.27845001220703125,True,False,False,True
OD_00141,BASE_0011,tf_action_only,empty_full,cup,empty,full,-0.032582759857177734,-0.6589498519897461,-0.032582759857177734,0.6589498519897461,0.6263670921325684,-0.032582759857177734,False,False,True,True
OD_00142,BASE_0011,tf_contradict_adjacent,empty_full,cup,empty,full,-0.33201026916503906,-1.1695103645324707,-0.33201026916503906,1.1695103645324707,0.8375000953674316,-0.33201026916503906,False,False,True,True
OD_00143,BASE_0011,tf_contradict_distance,empty_full,cup,empty,full,-0.004405021667480469,0.13285398483276367,-0.004405021667480469,-0.13285398483276367,-0.13725900650024414,-0.13285398483276367,False,False,False,True
OD_00144,BASE_0012,none,empty_full,cup,empty,full,-1.5569076538085938,-1.5569076538085938,-1.5569076538085938,1.5569076538085938,0.0,-1.5569076538085938,False,False,True,False
