ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.495850622406639,1121,0.33224659158269115,0.6590241034685479,1701,-0.00523192435503006
variable swap,2564,0.4949297971918877,1033,0.4028861154446178,0.7976833976833977,1295,0.012070976197719574
material,840,0.46785714285714286,287,0.3416666666666667,0.6420581655480985,447,-0.051774024963378906
other,490,0.5122448979591837,138,0.2816326530612245,0.5774058577405857,239,0.1359894871711731
negation,190,0.6,27,0.14210526315789473,0.35526315789473684,76,0.7475275788456202
variable_swap,30,0.5,13,0.43333333333333335,0.8666666666666667,15,-0.34189818426966667
number,80,0.65,11,0.1375,0.39285714285714285,28,0.6305305985733867
active-passive,30,0.4666666666666667,5,0.16666666666666666,0.3125,16,2.1709810197353363
game,20,0.55,4,0.2,0.4444444444444444,9,1.4057641699910164
