ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.5044457617071725,1109,0.32868998221695317,0.6632775119617225,1672,-0.018017063848674297
variable swap,2564,0.4957098283931357,974,0.3798751950078003,0.7532869296210364,1293,0.02504571992903948
material,840,0.5023809523809524,245,0.2916666666666667,0.5861244019138756,418,0.08977383375167847
other,490,0.5510204081632653,104,0.21224489795918366,0.4727272727272727,220,0.2793407440185547
negation,190,0.5684210526315789,34,0.17894736842105263,0.4146341463414634,82,0.22577736154198647
number,80,0.5625,20,0.25,0.5714285714285714,35,0.15110476315021515
variable_swap,30,0.6333333333333333,8,0.26666666666666666,0.7272727272727273,11,0.3103180881589651
active-passive,30,0.4666666666666667,7,0.23333333333333334,0.4375,16,0.47688132524490356
game,20,0.7,4,0.2,0.6666666666666666,6,1.2573365569114685
