active_fineweb_words,arm_score,checkpoint,clean_n,clean_score,clean_seed,clean_spread,complete_exEntity5,complete_stable6,displaced_adult_fraction,displaced_child_sub_fraction,exists,kind,label,metric,metric_complete,packet_minus_clean,path,rho
105962,,chck_20M,1,18.72,mean_of_both_required,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,Entity,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,50.14,43022,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,COMPS,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,,43122,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,COMPS,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,1,50.14,mean_of_both_required,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,COMPS,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,8.07,43022,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,Reading,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,,43122,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,Reading,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,1,8.07,mean_of_both_required,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,Reading,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,40.25833333333333,43022,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,cheap6,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,,43122,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,cheap6,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,1,40.25833333333333,mean_of_both_required,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,cheap6,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,46.696,43022,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,cheap5,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,,43122,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,cheap5,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,1,46.696,mean_of_both_required,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,cheap5,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,44.566,43022,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,exEntity5,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,,43122,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,exEntity5,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,1,44.566,mean_of_both_required,,False,False,0.0351635491968819,0.9411581510352768,False,child/subtitle-rich clean removed,childsub_posmatched,exEntity5,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_childsub_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,58.91,43022,,False,False,0.7965874558804099,0.12530907306392858,False,Gutenberg/SimpleWiki-rich clean removed,adult_posmatched,BLiMP,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_adult_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,,,43122,,False,False,0.7965874558804099,0.12530907306392858,False,Gutenberg/SimpleWiki-rich clean removed,adult_posmatched,BLiMP,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_adult_posmatched_seed43022_chck_20M.json,0.0105962
105962,,chck_20M,1,58.91,mean_of_both_required,,False,False,0.7965874558804099,0.12530907306392858,False,Gutenberg/SimpleWiki-rich clean removed,adult_posmatched,BLiMP,False,,experiments/archive/frontier_consolidation/data/register_commonwindow_eval/eval/per_target/regpos_adult_posmatched_seed43022_chck_20M.json,0.0105962
