subset,n,item_point_pp,item_p025,item_p50,item_p975,n_clusters,cluster_point_pp,cluster_p025,cluster_p50,cluster_p975
stable_five_item_pool,170519,-0.18590303719820078,-0.43767847791314124,-0.17534703761339188,0.054187508579343346,105,-0.18590303719820078,-1.4331652957258028,-0.3020502059191934,1.2521908300732862
EWoK_plus_Entity_item_pool,14398,0.7084317266286985,-0.1816224418580532,0.7501041889190674,1.5078483492135994,29,0.7084317266286985,-0.8306249232813012,0.6016999859528469,2.0941549551748273
BLiMP,59875,-1.1440501043841336,-1.5510229825973512,-1.185803771018982,-0.8405427888035777,67,-1.1440501043841336,-2.425824324575064,-1.1221081221268658,0.17389430055034646
Supplement,5218,1.0348792640858566,0.045515523850917866,1.0061326324939728,2.0505940914154053,5,1.0348792640858566,-0.435680685575893,1.0348792640858566,1.4385306890101666
EWoK,7618,0.4463113678130743,-0.8470071122050284,0.3938041627407074,1.6608690470457073,11,0.4463113678130743,-1.9513174753727371,0.516499914080159,2.3772468409866665
Entity,6780,1.0029498525073746,0.13274335861206055,0.9587020874023438,2.065634286403655,18,1.0029498525073746,-1.076500950232636,1.0853442363422938,3.110456341883651
COMPS,91028,0.23289537285230916,-0.14338994175195693,0.2405853271484375,0.6323603898286818,4,0.23289537285230918,-1.9829063584831041,0.23289537285230918,2.9342976396085203
GlobalPIQA_item_pool,203,-3.4482758620689653,-8.866994857788086,-3.4482758045196533,1.9704433679580688,2,-3.4482758620689653,-7.0,-3.4482758620689653,0.0
