role,checkpoint,pair_id,target_key,overlap_bin,token_class,surface_word_class,target_word,target_token_id,N,T,U,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
ALN,chck_100M,wikilarge_3de75441e1588131cd4f,wikilarge_3de75441e1588131cd4f:2,medium,nonoverlap,nonoverlap,higher,3465,14.654520988464355,12.387542724609375,15.574272155761719,3.1867294311523438,2.2669782638549805,-0.9197511672973633
ALN,chck_100M,wikilarge_3de75441e1588131cd4f,wikilarge_3de75441e1588131cd4f:5,medium,overlap,overlap,network,6719,9.431522369384766,0.36285606026649475,10.315851211547852,9.952995151281357,9.06866630911827,-0.8843288421630859
ALN,chck_100M,wikilarge_3e18375dd2353f6618e8,wikilarge_3e18375dd2353f6618e8:4,low,overlap,overlap,high,1142,15.941219329833984,11.693416595458984,13.464739799499512,1.7713232040405273,4.247802734375,2.4764795303344727
ALN,chck_100M,wikilarge_3e18375dd2353f6618e8,wikilarge_3e18375dd2353f6618e8:7,low,nonoverlap,nonoverlap,covered,4341,8.928702354431152,9.978294372558594,11.651435852050781,1.6731414794921875,-1.0495920181274414,-2.722733497619629
ALN,chck_100M,wikilarge_3e18375dd2353f6618e8,wikilarge_3e18375dd2353f6618e8:8,low,nonoverlap,nonoverlap,areas,3602,12.968278884887695,10.83938980102539,13.132427215576172,2.2930374145507812,2.1288890838623047,-0.16414833068847656
ALN,chck_100M,wikilarge_3e67e0463a8f6d8634a3,wikilarge_3e67e0463a8f6d8634a3:10,medium,overlap,overlap,declared,4500,12.638195991516113,1.355790138244629,12.350318908691406,10.994528770446777,11.282405853271484,0.28787708282470703
ALN,chck_100M,wikilarge_3e67e0463a8f6d8634a3,wikilarge_3e67e0463a8f6d8634a3:2,medium,nonoverlap,nonoverlap,saw,1079,17.220190048217773,17.065889358520508,17.378400802612305,0.3125114440917969,0.15430068969726562,-0.15821075439453125
ALN,chck_100M,wikilarge_3e67e0463a8f6d8634a3,wikilarge_3e67e0463a8f6d8634a3:3,medium,nonoverlap,nonoverlap,nothing,1183,11.730271339416504,9.321412086486816,12.4822998046875,3.1608877182006836,2.4088592529296875,-0.7520284652709961
ALN,chck_100M,wikilarge_3eaa7fed6ca02b15cdff,wikilarge_3eaa7fed6ca02b15cdff:3,low,overlap,overlap,october,2275,11.497312545776367,1.0880179405212402,13.830577850341797,12.742559909820557,10.409294605255127,-2.3332653045654297
ALN,chck_100M,wikilarge_3eaa7fed6ca02b15cdff,wikilarge_3eaa7fed6ca02b15cdff:5,low,nonoverlap,nonoverlap,football,2789,13.655641555786133,12.264215469360352,13.791637420654297,1.5274219512939453,1.3914260864257812,-0.13599586486816406
ALN,chck_100M,wikilarge_3eaa7fed6ca02b15cdff,wikilarge_3eaa7fed6ca02b15cdff:6,low,nonoverlap,nonoverlap,player,3781,7.430210113525391,11.591262817382812,9.668838500976562,-1.92242431640625,-4.161052703857422,-2.238628387451172
ALN,chck_100M,wikilarge_3ed5214b6e90175e6de5,wikilarge_3ed5214b6e90175e6de5:1,medium,nonoverlap,nonoverlap,took,1053,12.710837364196777,9.454938888549805,7.980515480041504,-1.4744234085083008,3.2558984756469727,4.730321884155273
ALN,chck_100M,wikilarge_3ed5214b6e90175e6de5,wikilarge_3ed5214b6e90175e6de5:2,medium,nonoverlap,nonoverlap,place,968,15.575697898864746,16.988422393798828,18.30560874938965,1.3171863555908203,-1.412724494934082,-2.7299108505249023
ALN,chck_100M,wikilarge_3ed5214b6e90175e6de5,wikilarge_3ed5214b6e90175e6de5:6,medium,overlap,overlap,international,4612,14.831807136535645,0.166660875082016,16.063114166259766,15.89645329117775,14.665146261453629,-1.231307029724121
ALN,chck_100M,wikilarge_3ed951b455f7f2aa70ad,wikilarge_3ed951b455f7f2aa70ad:0,medium,nonoverlap,nonoverlap,top,1288,11.397915840148926,10.9712495803833,11.579253196716309,0.6080036163330078,0.426666259765625,-0.1813373565673828
ALN,chck_100M,wikilarge_3ed951b455f7f2aa70ad,wikilarge_3ed951b455f7f2aa70ad:1,medium,nonoverlap,nonoverlap,level,2342,10.028282165527344,13.560197830200195,9.320390701293945,-4.23980712890625,-3.5319156646728516,0.7078914642333984
ALN,chck_100M,wikilarge_3ed951b455f7f2aa70ad,wikilarge_3ed951b455f7f2aa70ad:3,medium,overlap,overlap,court,3753,14.447310447692871,0.355245441198349,15.774864196777344,15.419618755578995,14.092065006494522,-1.3275537490844727
ALN,chck_100M,wikilarge_3f13212d21c468117584,wikilarge_3f13212d21c468117584:4,medium,overlap,overlap,english,1671,11.232569694519043,7.503628253936768,15.939618110656738,8.43598985671997,3.7289414405822754,-4.707048416137695
ALN,chck_100M,wikilarge_3f13212d21c468117584,wikilarge_3f13212d21c468117584:5,medium,nonoverlap,nonoverlap,football,2789,14.051899909973145,13.640000343322754,13.565311431884766,-0.07468891143798828,0.4118995666503906,0.4865884780883789
ALN,chck_100M,wikilarge_3f13212d21c468117584,wikilarge_3f13212d21c468117584:6,medium,nonoverlap,nonoverlap,player,3781,6.80662727355957,11.19814682006836,10.739311218261719,-0.4588356018066406,-4.391519546508789,-3.9326839447021484
ALN,chck_100M,wikilarge_3f3ed09254087cdd8b00,wikilarge_3f3ed09254087cdd8b00:2,medium,overlap,overlap,born,1474,12.934771537780762,0.19289244711399078,12.872379302978516,12.679486855864525,12.741879090666771,0.062392234802246094
ALN,chck_100M,wikilarge_3f3ed09254087cdd8b00,wikilarge_3f3ed09254087cdd8b00:5,medium,nonoverlap,nonoverlap,football,2789,13.023488998413086,12.551795959472656,16.253093719482422,3.7012977600097656,0.4716930389404297,-3.229604721069336
ALN,chck_100M,wikilarge_3f3ed09254087cdd8b00,wikilarge_3f3ed09254087cdd8b00:6,medium,nonoverlap,nonoverlap,player,3781,8.69797420501709,6.410579204559326,11.494543075561523,5.083963871002197,2.2873950004577637,-2.7965688705444336
ALN,chck_100M,wikilarge_3f928414f6a03335c099,wikilarge_3f928414f6a03335c099:0,high,nonoverlap,overlap,middle,2727,7.2809062004089355,13.967107772827148,17.275482177734375,3.3083744049072266,-6.686201572418213,-9.99457597732544
ALN,chck_100M,wikilarge_3f928414f6a03335c099,wikilarge_3f928414f6a03335c099:6,high,nonoverlap,nonoverlap,adult,4242,11.670368194580078,11.66388988494873,8.776067733764648,-2.887822151184082,0.006478309631347656,2.8943004608154297
ALN,chck_100M,wikilarge_3f928414f6a03335c099,wikilarge_3f928414f6a03335c099:9,high,overlap,overlap,age,1481,15.202234268188477,0.13162297010421753,14.512736320495605,14.381113350391388,15.070611298084259,0.6894979476928711
ALN,chck_100M,wikilarge_3f9be183f05bfa3b3eca,wikilarge_3f9be183f05bfa3b3eca:2,medium,nonoverlap,nonoverlap,stretch,9994,9.508845329284668,8.135398864746094,9.286623001098633,1.151224136352539,1.3734464645385742,0.22222232818603516
ALN,chck_100M,wikilarge_3f9be183f05bfa3b3eca,wikilarge_3f9be183f05bfa3b3eca:4,medium,nonoverlap,nonoverlap,south,2785,12.087663650512695,12.743633270263672,13.377060890197754,0.633427619934082,-0.6559696197509766,-1.2893972396850586
ALN,chck_100M,wikilarge_3f9be183f05bfa3b3eca,wikilarge_3f9be183f05bfa3b3eca:6,medium,overlap,overlap,england,2246,10.136877059936523,12.06875991821289,11.600093841552734,-0.46866607666015625,-1.9318828582763672,-1.463216781616211
ALN,chck_100M,wikilarge_3fbc4d6f2391ebdb9c92,wikilarge_3fbc4d6f2391ebdb9c92:3,medium,overlap,overlap,june,2618,14.660642623901367,15.125528335571289,11.743151664733887,-3.3823766708374023,-0.4648857116699219,2.9174909591674805
ALN,chck_100M,wikilarge_3fbc4d6f2391ebdb9c92,wikilarge_3fbc4d6f2391ebdb9c92:5,medium,nonoverlap,nonoverlap,football,2789,13.865285873413086,15.208341598510742,13.835734367370605,-1.3726072311401367,-1.3430557250976562,0.02955150604248047
ALN,chck_100M,wikilarge_3fbc4d6f2391ebdb9c92,wikilarge_3fbc4d6f2391ebdb9c92:6,medium,nonoverlap,nonoverlap,player,3781,7.79428768157959,9.577476501464844,8.943824768066406,-0.6336517333984375,-1.783188819885254,-1.1495370864868164
ALN,chck_100M,wikilarge_3fbc8c36a1358c6f689f,wikilarge_3fbc8c36a1358c6f689f:12,low,nonoverlap,nonoverlap,teams,5394,12.150703430175781,11.091919898986816,11.033416748046875,-0.058503150939941406,1.0587835311889648,1.1172866821289062
ALN,chck_100M,wikilarge_3fbc8c36a1358c6f689f,wikilarge_3fbc8c36a1358c6f689f:5,low,nonoverlap,nonoverlap,became,1514,12.549164772033691,13.957144737243652,13.462779998779297,-0.49436473846435547,-1.407979965209961,-0.9136152267456055
ALN,chck_100M,wikilarge_3fbc8c36a1358c6f689f,wikilarge_3fbc8c36a1358c6f689f:9,low,overlap,overlap,schools,4922,14.878823280334473,2.6354362964630127,13.45312786102295,10.817691564559937,12.24338698387146,1.4256954193115234
ALN,chck_100M,wikilarge_3fc33895340dd411429b,wikilarge_3fc33895340dd411429b:3,low,overlap,overlap,june,2618,13.856864929199219,18.46574592590332,14.814896583557129,-3.6508493423461914,-4.608880996704102,-0.9580316543579102
ALN,chck_100M,wikilarge_3fc33895340dd411429b,wikilarge_3fc33895340dd411429b:6,low,nonoverlap,nonoverlap,football,2789,13.110767364501953,12.674930572509766,14.255242347717285,1.5803117752075195,0.4358367919921875,-1.144474983215332
ALN,chck_100M,wikilarge_3fc33895340dd411429b,wikilarge_3fc33895340dd411429b:7,low,nonoverlap,nonoverlap,player,3781,8.204861640930176,11.600801467895508,8.733980178833008,-2.8668212890625,-3.395939826965332,-0.529118537902832
ALN,chck_100M,wikilarge_40270647554637bc808f,wikilarge_40270647554637bc808f:4,medium,nonoverlap,nonoverlap,written,2708,14.156987190246582,11.403252601623535,14.788171768188477,3.3849191665649414,2.753734588623047,-0.6311845779418945
ALN,chck_100M,wikilarge_40270647554637bc808f,wikilarge_40270647554637bc808f:5,medium,overlap,overlap,mark,1062,12.792856216430664,0.19118613004684448,16.484098434448242,16.292912304401398,12.60167008638382,-3.691242218017578
ALN,chck_100M,wikilarge_40270647554637bc808f,wikilarge_40270647554637bc808f:7,medium,nonoverlap,nonoverlap,published,3948,12.641130447387695,15.287732124328613,14.190606117248535,-1.0971260070800781,-2.646601676940918,-1.5494756698608398
ALN,chck_100M,wikilarge_409e2165a44813f346c4,wikilarge_409e2165a44813f346c4:1,high,nonoverlap,nonoverlap,played,1825,9.88088321685791,12.148298263549805,17.022613525390625,4.87431526184082,-2.2674150466918945,-7.141730308532715
ALN,chck_100M,wikilarge_409e2165a44813f346c4,wikilarge_409e2165a44813f346c4:10,high,nonoverlap,nonoverlap,year,663,10.295051574707031,10.10130786895752,11.08362865447998,0.9823207855224609,0.19374370574951172,-0.7885770797729492
ALN,chck_100M,wikilarge_409e2165a44813f346c4,wikilarge_409e2165a44813f346c4:16,high,overlap,overlap,title,3838,13.013002395629883,5.238101005554199,13.849761009216309,8.61166000366211,7.774901390075684,-0.8367586135864258
ALN,chck_100M,wikilarge_411514860768d21c896d,wikilarge_411514860768d21c896d:5,low,nonoverlap,nonoverlap,cities,5631,11.225446701049805,13.342955589294434,14.863154411315918,1.5201988220214844,-2.117508888244629,-3.6377077102661133
ALN,chck_100M,wikilarge_411514860768d21c896d,wikilarge_411514860768d21c896d:6,low,nonoverlap,nonoverlap,modern,4841,16.920976638793945,12.266145706176758,10.739595413208008,-1.52655029296875,4.6548309326171875,6.1813812255859375
ALN,chck_100M,wikilarge_411514860768d21c896d,wikilarge_411514860768d21c896d:7,low,overlap,overlap,syria,13082,12.923871994018555,11.598925590515137,14.638132095336914,3.0392065048217773,1.324946403503418,-1.7142601013183594
ALN,chck_100M,wikilarge_4129acb4438bb7f38722,wikilarge_4129acb4438bb7f38722:1,high,overlap,overlap,third,2503,13.820578575134277,17.739299774169922,12.492985725402832,-5.24631404876709,-3.9187211990356445,1.3275928497314453
ALN,chck_100M,wikilarge_4129acb4438bb7f38722,wikilarge_4129acb4438bb7f38722:2,high,nonoverlap,nonoverlap,version,5272,15.459149360656738,14.512802124023438,12.733907699584961,-1.7788944244384766,0.9463472366333008,2.7252416610717773
ALN,chck_100M,wikilarge_4129acb4438bb7f38722,wikilarge_4129acb4438bb7f38722:7,high,nonoverlap,nonoverlap,made,721,9.92685604095459,13.350245475769043,13.025717735290527,-0.3245277404785156,-3.423389434814453,-3.0988616943359375
ALN,chck_100M,wikilarge_4179fa32b9712b5d1d7d,wikilarge_4179fa32b9712b5d1d7d:0,medium,overlap,overlap,phil,2028,15.245855331420898,13.482576370239258,11.099781036376953,-2.3827953338623047,1.7632789611816406,4.146074295043945
ALN,chck_100M,wikilarge_4179fa32b9712b5d1d7d,wikilarge_4179fa32b9712b5d1d7d:5,medium,nonoverlap,nonoverlap,football,2789,12.528497695922852,12.769583702087402,12.65785026550293,-0.11173343658447266,-0.24108600616455078,-0.12935256958007812
ALN,chck_100M,wikilarge_4179fa32b9712b5d1d7d,wikilarge_4179fa32b9712b5d1d7d:6,medium,nonoverlap,nonoverlap,player,3781,8.168331146240234,9.125761985778809,7.3994646072387695,-1.726297378540039,-0.9574308395385742,0.7688665390014648
ALN,chck_100M,wikilarge_41a580b0689af1a112e5,wikilarge_41a580b0689af1a112e5:3,low,nonoverlap,nonoverlap,started,1503,8.014577865600586,17.333852767944336,11.757613182067871,-5.576239585876465,-9.31927490234375,-3.743035316467285
ALN,chck_100M,wikilarge_41a580b0689af1a112e5,wikilarge_41a580b0689af1a112e5:4,low,nonoverlap,nonoverlap,moving,3085,11.000335693359375,7.3897624015808105,14.333754539489746,6.9439921379089355,3.6105732917785645,-3.333418846130371
ALN,chck_100M,wikilarge_41a580b0689af1a112e5,wikilarge_41a580b0689af1a112e5:5,low,overlap,overlap,southeast,12721,12.838356018066406,9.832561492919922,13.76213264465332,3.9295711517333984,3.0057945251464844,-0.9237766265869141
ALN,chck_100M,wikilarge_41bc0d527ab3f7b6fd80,wikilarge_41bc0d527ab3f7b6fd80:12,medium,nonoverlap,nonoverlap,blessing,13994,12.515091896057129,15.957700729370117,15.654488563537598,-0.30321216583251953,-3.4426088333129883,-3.1393966674804688
ALN,chck_100M,wikilarge_41bc0d527ab3f7b6fd80,wikilarge_41bc0d527ab3f7b6fd80:3,medium,overlap,overlap,promises,13966,15.000431060791016,0.061555758118629456,15.687766075134277,15.626210317015648,14.938875302672386,-0.6873350143432617
ALN,chck_100M,wikilarge_41bc0d527ab3f7b6fd80,wikilarge_41bc0d527ab3f7b6fd80:8,medium,nonoverlap,nonoverlap,take,672,8.192407608032227,7.9165239334106445,10.955421447753906,3.0388975143432617,0.27588367462158203,-2.7630138397216797
ALN,chck_100M,wikilarge_41ca07137c4bb8179584,wikilarge_41ca07137c4bb8179584:17,high,nonoverlap,nonoverlap,after,644,12.406000137329102,12.206998825073242,11.873275756835938,-0.3337230682373047,0.19900131225585938,0.5327243804931641
ALN,chck_100M,wikilarge_41ca07137c4bb8179584,wikilarge_41ca07137c4bb8179584:18,high,nonoverlap,nonoverlap,another,856,10.300985336303711,9.928081512451172,12.084084510803223,2.156002998352051,0.37290382385253906,-1.7830991744995117
ALN,chck_100M,wikilarge_41ca07137c4bb8179584,wikilarge_41ca07137c4bb8179584:20,high,overlap,overlap,band,2304,12.993237495422363,0.46454501152038574,11.142753601074219,10.678208589553833,12.528692483901978,1.8504838943481445
ALN,chck_100M,wikilarge_41e1e8c82c466835ff7f,wikilarge_41e1e8c82c466835ff7f:3,medium,nonoverlap,nonoverlap,back,555,6.836152076721191,9.085662841796875,8.049163818359375,-1.0364990234375,-2.2495107650756836,-1.2130117416381836
ALN,chck_100M,wikilarge_41e1e8c82c466835ff7f,wikilarge_41e1e8c82c466835ff7f:4,medium,overlap,overlap,found,897,10.180280685424805,0.02024930901825428,12.48871898651123,12.468469677492976,10.16003137640655,-2.308438301086426
ALN,chck_100M,wikilarge_41e1e8c82c466835ff7f,wikilarge_41e1e8c82c466835ff7f:6,medium,nonoverlap,nonoverlap,tribes,9004,15.9723539352417,14.001619338989258,17.26465606689453,3.2630367279052734,1.9707345962524414,-1.292302131652832
ALN,chck_100M,wikilarge_41e9675353c8693b1b22,wikilarge_41e9675353c8693b1b22:0,low,overlap,overlap,tongue,5460,15.130484580993652,0.2882797122001648,11.873453140258789,11.585173428058624,14.842204868793488,3.2570314407348633
ALN,chck_100M,wikilarge_41e9675353c8693b1b22,wikilarge_41e9675353c8693b1b22:2,low,nonoverlap,nonoverlap,sentence,4540,12.647832870483398,13.5491361618042,11.290384292602539,-2.25875186920166,-0.9013032913208008,1.3574485778808594
ALN,chck_100M,wikilarge_41e9675353c8693b1b22,wikilarge_41e9675353c8693b1b22:4,low,nonoverlap,nonoverlap,say,516,9.82451343536377,12.2990140914917,10.315751075744629,-1.9832630157470703,-2.4745006561279297,-0.4912376403808594
ALN,chck_100M,wikilarge_420386bdda02fed770a7,wikilarge_420386bdda02fed770a7:0,low,nonoverlap,nonoverlap,where,523,13.838412284851074,12.801103591918945,9.367758750915527,-3.433344841003418,1.037308692932129,4.470653533935547
ALN,chck_100M,wikilarge_420386bdda02fed770a7,wikilarge_420386bdda02fed770a7:1,low,nonoverlap,nonoverlap,stayed,3831,10.338296890258789,15.000602722167969,15.81749153137207,0.8168888092041016,-4.66230583190918,-5.479194641113281
ALN,chck_100M,wikilarge_420386bdda02fed770a7,wikilarge_420386bdda02fed770a7:10,low,overlap,overlap,selling,6494,8.287458419799805,0.2176235467195511,6.631793975830078,6.414170429110527,8.069834873080254,1.6556644439697266
ALN,chck_100M,wikilarge_4211f8e045a8e620dc80,wikilarge_4211f8e045a8e620dc80:0,medium,nonoverlap,nonoverlap,around,12835,13.591506004333496,10.913858413696289,11.485774993896484,0.5719165802001953,2.677647590637207,2.1057310104370117
ALN,chck_100M,wikilarge_4211f8e045a8e620dc80,wikilarge_4211f8e045a8e620dc80:1,medium,nonoverlap,nonoverlap,base,1341,9.531834602355957,15.473152160644531,12.26308822631836,-3.210063934326172,-5.941317558288574,-2.7312536239624023
ALN,chck_100M,wikilarge_4211f8e045a8e620dc80,wikilarge_4211f8e045a8e620dc80:11,medium,overlap,overlap,into,601,6.757364749908447,5.297049045562744,9.637994766235352,4.340945720672607,1.4603157043457031,-2.8806300163269043
ALN,chck_100M,wikilarge_424b95e89dd5fe763105,wikilarge_424b95e89dd5fe763105:4,low,nonoverlap,nonoverlap,because,684,10.134002685546875,10.798670768737793,16.890907287597656,6.092236518859863,-0.664668083190918,-6.756904602050781
ALN,chck_100M,wikilarge_424b95e89dd5fe763105,wikilarge_424b95e89dd5fe763105:5,low,overlap,overlap,parents,2922,8.77803897857666,9.62569808959961,8.1385498046875,-1.4871482849121094,-0.8476591110229492,0.6394891738891602
ALN,chck_100M,wikilarge_424b95e89dd5fe763105,wikilarge_424b95e89dd5fe763105:6,low,nonoverlap,nonoverlap,poor,1714,9.900903701782227,13.470410346984863,13.39633560180664,-0.07407474517822266,-3.5695066452026367,-3.495431900024414
ALN,chck_100M,wikilarge_4278d501bd94b15c0cb3,wikilarge_4278d501bd94b15c0cb3:2,low,overlap,overlap,fired,6298,12.30272102355957,0.03547554463148117,15.716127395629883,15.680651850998402,12.26724547892809,-3.4134063720703125
ALN,chck_100M,wikilarge_4278d501bd94b15c0cb3,wikilarge_4278d501bd94b15c0cb3:5,low,nonoverlap,nonoverlap,drug,3650,17.312456130981445,18.799150466918945,16.99760627746582,-1.801544189453125,-1.4866943359375,0.314849853515625
ALN,chck_100M,wikilarge_4278d501bd94b15c0cb3,wikilarge_4278d501bd94b15c0cb3:6,low,nonoverlap,nonoverlap,alcohol,7233,14.986759185791016,13.664859771728516,16.681060791015625,3.0162010192871094,1.3218994140625,-1.6943016052246094
ALN,chck_100M,wikilarge_428c9df05b5075a64a61,wikilarge_428c9df05b5075a64a61:0,high,nonoverlap,nonoverlap,after,1482,12.408114433288574,12.135318756103516,15.548595428466797,3.4132766723632812,0.2727956771850586,-3.1404809951782227
ALN,chck_100M,wikilarge_428c9df05b5075a64a61,wikilarge_428c9df05b5075a64a61:5,high,nonoverlap,nonoverlap,company,2186,9.729310989379883,14.560310363769531,13.12436580657959,-1.4359445571899414,-4.830999374389648,-3.395054817199707
ALN,chck_100M,wikilarge_428c9df05b5075a64a61,wikilarge_428c9df05b5075a64a61:8,high,overlap,overlap,took,1053,12.120566368103027,3.620734214782715,8.15688705444336,4.5361528396606445,8.499832153320312,3.963679313659668
ALN,chck_100M,wikilarge_42b555b291c1f87bd822,wikilarge_42b555b291c1f87bd822:1,high,overlap,overlap,knight,10948,10.017696380615234,1.1652581691741943,11.939786911010742,10.774528741836548,8.85243821144104,-1.9220905303955078
ALN,chck_100M,wikilarge_42b555b291c1f87bd822,wikilarge_42b555b291c1f87bd822:5,high,nonoverlap,nonoverlap,football,2789,12.630666732788086,12.667757987976074,15.332645416259766,2.6648874282836914,-0.03709125518798828,-2.7019786834716797
ALN,chck_100M,wikilarge_42b555b291c1f87bd822,wikilarge_42b555b291c1f87bd822:6,high,nonoverlap,nonoverlap,player,3781,9.100683212280273,13.064605712890625,9.274396896362305,-3.7902088165283203,-3.9639225006103516,-0.17371368408203125
ALN,chck_100M,wikilarge_43aee1ee2edb20cb6349,wikilarge_43aee1ee2edb20cb6349:0,high,nonoverlap,nonoverlap,two,3143,15.079994201660156,12.604530334472656,15.435388565063477,2.8308582305908203,2.4754638671875,-0.3553943634033203
ALN,chck_100M,wikilarge_43aee1ee2edb20cb6349,wikilarge_43aee1ee2edb20cb6349:16,high,overlap,overlap,room,975,8.596786499023438,0.1748161017894745,12.896717071533203,12.721900969743729,8.421970397233963,-4.299930572509766
ALN,chck_100M,wikilarge_43aee1ee2edb20cb6349,wikilarge_43aee1ee2edb20cb6349:3,high,nonoverlap,nonoverlap,found,897,10.794486045837402,15.463833808898926,10.622360229492188,-4.841473579406738,-4.669347763061523,0.17212581634521484
ALN,chck_100M,wikilarge_43d500e4ceeadb0398d4,wikilarge_43d500e4ceeadb0398d4:0,low,nonoverlap,nonoverlap,kind,943,9.609420776367188,9.57569694519043,10.651844024658203,1.0761470794677734,0.03372383117675781,-1.0424232482910156
ALN,chck_100M,wikilarge_43d500e4ceeadb0398d4,wikilarge_43d500e4ceeadb0398d4:1,low,overlap,overlap,salami,6229,14.546704292297363,15.208436012268066,13.629340171813965,-1.5790958404541016,-0.6617317199707031,0.9173641204833984
ALN,chck_100M,wikilarge_43d500e4ceeadb0398d4,wikilarge_43d500e4ceeadb0398d4:3,low,nonoverlap,nonoverlap,quite,1286,14.775678634643555,11.554145812988281,14.518725395202637,2.9645795822143555,3.2215328216552734,0.25695323944091797
ALN,chck_100M,wikilarge_43ec11c6120dba1a549d,wikilarge_43ec11c6120dba1a549d:14,high,overlap,overlap,eastern,6957,15.496776580810547,0.04061960428953171,15.46658706665039,15.425967462360859,15.456156976521015,0.03018951416015625
ALN,chck_100M,wikilarge_43ec11c6120dba1a549d,wikilarge_43ec11c6120dba1a549d:17,high,nonoverlap,nonoverlap,till,2289,14.880106925964355,12.904631614685059,17.11134910583496,4.206717491149902,1.9754753112792969,-2.2312421798706055
ALN,chck_100M,wikilarge_43ec11c6120dba1a549d,wikilarge_43ec11c6120dba1a549d:18,high,nonoverlap,nonoverlap,now,501,15.00947380065918,18.80088996887207,17.451637268066406,-1.349252700805664,-3.7914161682128906,-2.4421634674072266
ALN,chck_100M,wikilarge_4417f6265bbfdfd15b95,wikilarge_4417f6265bbfdfd15b95:5,high,overlap,overlap,between,1122,9.92452335357666,0.41822537779808044,13.776705741882324,13.358480364084244,9.50629797577858,-3.852182388305664
ALN,chck_100M,wikilarge_4417f6265bbfdfd15b95,wikilarge_4417f6265bbfdfd15b95:6,high,nonoverlap,nonoverlap,used,987,14.466032981872559,15.346355438232422,13.024276733398438,-2.3220787048339844,-0.8803224563598633,1.441756248474121
ALN,chck_100M,wikilarge_4417f6265bbfdfd15b95,wikilarge_4417f6265bbfdfd15b95:7,high,nonoverlap,nonoverlap,part,638,15.08224105834961,14.087325096130371,11.294130325317383,-2.7931947708129883,0.9949159622192383,3.7881107330322266
ALN,chck_100M,wikilarge_44361d00a122f9e0cb6d,wikilarge_44361d00a122f9e0cb6d:3,low,nonoverlap,nonoverlap,mean,781,9.586896896362305,8.47171401977539,9.728357315063477,1.256643295288086,1.115182876586914,-0.14146041870117188
ALN,chck_100M,wikilarge_44361d00a122f9e0cb6d,wikilarge_44361d00a122f9e0cb6d:5,low,overlap,overlap,physical,5902,13.104873657226562,13.704858779907227,14.595913887023926,0.8910551071166992,-0.5999851226806641,-1.4910402297973633
ALN,chck_100M,wikilarge_44361d00a122f9e0cb6d,wikilarge_44361d00a122f9e0cb6d:6,low,nonoverlap,nonoverlap,type,3387,12.4529447555542,13.377472877502441,10.953241348266602,-2.42423152923584,-0.9245281219482422,1.4997034072875977
ALN,chck_100M,wikilarge_445e55dcd64efe4b3c7a,wikilarge_445e55dcd64efe4b3c7a:0,low,nonoverlap,nonoverlap,invented,10771,12.106870651245117,13.276579856872559,12.079202651977539,-1.1973772048950195,-1.1697092056274414,0.027667999267578125
ALN,chck_100M,wikilarge_445e55dcd64efe4b3c7a,wikilarge_445e55dcd64efe4b3c7a:1,low,nonoverlap,nonoverlap,economic,7004,15.396008491516113,12.72602367401123,12.56620979309082,-0.15981388092041016,2.669984817504883,2.829798698425293
ALN,chck_100M,wikilarge_445e55dcd64efe4b3c7a,wikilarge_445e55dcd64efe4b3c7a:5,low,overlap,overlap,mechanism,15115,11.414154052734375,0.1825488656759262,13.170236587524414,12.987687721848488,11.231605187058449,-1.756082534790039
ALN,chck_100M,wikilarge_449756ee49a56ce296f0,wikilarge_449756ee49a56ce296f0:12,high,nonoverlap,nonoverlap,lots,3848,14.797601699829102,14.701021194458008,14.880441665649414,0.17942047119140625,0.09658050537109375,-0.0828399658203125
ALN,chck_100M,wikilarge_449756ee49a56ce296f0,wikilarge_449756ee49a56ce296f0:2,high,nonoverlap,nonoverlap,made,721,8.580201148986816,15.806930541992188,13.621228218078613,-2.185702323913574,-7.226729393005371,-5.041027069091797
ALN,chck_100M,wikilarge_449756ee49a56ce296f0,wikilarge_449756ee49a56ce296f0:4,high,overlap,overlap,police,2802,10.23437213897705,13.991214752197266,9.168983459472656,-4.822231292724609,-3.756842613220215,1.0653886795043945
ALN,chck_100M,wikilarge_44b729e90efb23a1bd05,wikilarge_44b729e90efb23a1bd05:0,high,nonoverlap,nonoverlap,help,882,8.48141860961914,12.48681640625,8.32597541809082,-4.16084098815918,-4.005397796630859,0.1554431915283203
ALN,chck_100M,wikilarge_44b729e90efb23a1bd05,wikilarge_44b729e90efb23a1bd05:5,high,overlap,overlap,constitution,10542,17.84353256225586,0.5625475645065308,13.28564739227295,12.723099827766418,17.28098499774933,4.55788516998291
ALN,chck_100M,wikilarge_44b729e90efb23a1bd05,wikilarge_44b729e90efb23a1bd05:6,high,nonoverlap,nonoverlap,written,2708,10.041570663452148,11.800710678100586,10.2180757522583,-1.5826349258422852,-1.7591400146484375,-0.17650508880615234
ALN,chck_100M,wikilarge_44ca3edc73b9253c33f4,wikilarge_44ca3edc73b9253c33f4:2,medium,nonoverlap,nonoverlap,home,828,15.036479949951172,18.68646812438965,13.27768611907959,-5.408782005310059,-3.6499881744384766,1.758793830871582
ALN,chck_100M,wikilarge_44ca3edc73b9253c33f4,wikilarge_44ca3edc73b9253c33f4:3,medium,overlap,overlap,queen,3526,8.085794448852539,6.090630054473877,11.77629280090332,5.685662746429443,1.995164394378662,-3.6904983520507812
