ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
variable swap,841,0.5053507728894173,227,0.2699167657550535,0.5456730769230769,416,0.00866323709487915
antonym,485,0.4350515463917526,181,0.3731958762886598,0.6605839416058394,274,-0.021747231483459473
material,73,0.410958904109589,21,0.2876712328767123,0.4883720930232558,43,0.10118246078491211
other,37,0.5405405405405406,13,0.35135135135135137,0.7647058823529411,17,-0.18473100662231445
negation,11,0.45454545454545453,4,0.36363636363636365,0.6666666666666666,6,0.04216933250427246
active-passive,5,0.6,2,0.4,1.0,2,-0.06408143043518066
number,11,0.6363636363636364,2,0.18181818181818182,0.5,4,-0.027466952800750732
game,1,0.0,1,1.0,1.0,1,-0.044785141944885254
variable_swap,7,0.7142857142857143,1,0.14285714285714285,0.5,2,0.02287614345550537
