column	n_items	score20	score70	score80	score100	best_ckpt	best_single	oracle_any	oracle_minus_best	majority_string	majority_state_ub	lost80to100	gained80to100	never_correct
BLiMP	59875	59.55574112734865	65.24759916492692	65.94070981210857	65.7169102296451	80	65.94070981210857	77.1340292275574	11.19331941544884	65.7686847599165	65.7686847599165	2.518580375782881	2.2947807933194153	22.865970772442587
Supplement	5218	70.1609812188578	74.95208892295899	75.94863932541203	77.09850517439632	100	77.09850517439632	85.24338827136835	8.144883096972023	76.92602529704868	76.92602529704868	1.0348792640858566	2.1847451130701416	14.75661172863166
EWoK	7618	50.19690207403518	50.84011551588343	50.91887634549751	50.74822788133368	80	50.91887634549751	74.20582830139143	23.286951955893926	50.78760829614072	50.78760829614072	4.056182725124705	3.885534260960882	25.794171698608558
Entity	9483	0.26362965306337655	0.3058103975535168	0.34799114204365705	0.33744595592112203	80	0.34799114204365705	0.5378044922492882	0.18981335020563112	0.33744595592112203	0.33744595592112203	0.021090372245070127	0.010545186122535063	99.4621955077507
COMPS	91028	50.61299819835655	52.25315287603814	52.55306059673946	52.575031858329304	100	52.575031858329304	80.08524849496858	27.510216636639278	52.55965197521642	52.55965197521642	4.779847958869798	4.801819220459639	19.91475150503142
GlobalPIQA	203	33.99014778325123	35.467980295566505	35.467980295566505	35.960591133004925	100	35.960591133004925	51.23152709359606	15.270935960591132	35.960591133004925	35.467980295566505	1.9704433497536946	2.4630541871921183	48.76847290640394
