arm,checkpoint,seed,role2,probe_id,pair_id,token_class,neutral_nll,target_token_id,source_token_len,rewrite_token_len,source_words,rewrite_words
D_C_43022,chck_90M,43022,C,rewritecond:350:5:compact:fwcompact_medium_032917,compact:fwcompact_medium_032917,overlap,10.097369194030762,11395,14,7,11,5
D_C_43022,chck_90M,43022,C,rewritecond:351:0:compact:fwcompact_medium_008843,compact:fwcompact_medium_008843,nonoverlap,11.358230590820312,1943,14,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:351:8:compact:fwcompact_medium_008843,compact:fwcompact_medium_008843,nonoverlap,7.662156581878662,202,14,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:351:3:compact:fwcompact_medium_008843,compact:fwcompact_medium_008843,overlap,16.1322078704834,3059,14,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:351:7:compact:fwcompact_medium_008843,compact:fwcompact_medium_008843,overlap,11.085597038269043,2743,14,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:352:1:compact:fwcompact_medium_035624,compact:fwcompact_medium_035624,nonoverlap,4.470190048217773,328,13,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:352:3:compact:fwcompact_medium_035624,compact:fwcompact_medium_035624,nonoverlap,0.1114514023065567,747,13,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:352:4:compact:fwcompact_medium_035624,compact:fwcompact_medium_035624,overlap,8.728851318359375,5319,13,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:353:1:compact:fwcompact_medium_058456,compact:fwcompact_medium_058456,nonoverlap,4.822288513183594,498,15,7,11,5
D_C_43022,chck_90M,43022,C,rewritecond:353:3:compact:fwcompact_medium_058456,compact:fwcompact_medium_058456,nonoverlap,6.650039196014404,1550,15,7,11,5
D_C_43022,chck_90M,43022,C,rewritecond:353:0:compact:fwcompact_medium_058456,compact:fwcompact_medium_058456,overlap,11.551095008850098,3284,15,7,11,5
D_C_43022,chck_90M,43022,C,rewritecond:353:5:compact:fwcompact_medium_058456,compact:fwcompact_medium_058456,overlap,15.887502670288086,6285,15,7,11,5
D_C_43022,chck_90M,43022,C,rewritecond:354:0:compact:fwcompact_medium_038312,compact:fwcompact_medium_038312,nonoverlap,10.16580581665039,11804,16,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:354:7:compact:fwcompact_medium_038312,compact:fwcompact_medium_038312,nonoverlap,9.64389705657959,4122,16,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:354:1:compact:fwcompact_medium_038312,compact:fwcompact_medium_038312,overlap,10.226411819458008,3573,16,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:354:6:compact:fwcompact_medium_038312,compact:fwcompact_medium_038312,overlap,8.195324897766113,555,16,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:355:3:compact:fwcompact_medium_003133,compact:fwcompact_medium_003133,nonoverlap,5.602043628692627,631,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:355:5:compact:fwcompact_medium_003133,compact:fwcompact_medium_003133,nonoverlap,7.883349418640137,3079,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:355:1:compact:fwcompact_medium_003133,compact:fwcompact_medium_003133,overlap,11.066753387451172,793,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:355:8:compact:fwcompact_medium_003133,compact:fwcompact_medium_003133,overlap,6.221672058105469,661,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:356:6:compact:fwcompact_medium_017165,compact:fwcompact_medium_017165,nonoverlap,7.4964189529418945,785,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:356:8:compact:fwcompact_medium_017165,compact:fwcompact_medium_017165,nonoverlap,11.809430122375488,15484,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:356:0:compact:fwcompact_medium_017165,compact:fwcompact_medium_017165,overlap,14.95306396484375,14375,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:356:10:compact:fwcompact_medium_017165,compact:fwcompact_medium_017165,overlap,8.684778213500977,3631,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:357:2:compact:fwcompact_medium_003967,compact:fwcompact_medium_003967,nonoverlap,8.829795837402344,2720,13,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:357:3:compact:fwcompact_medium_003967,compact:fwcompact_medium_003967,nonoverlap,4.614812850952148,2920,13,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:357:1:compact:fwcompact_medium_003967,compact:fwcompact_medium_003967,overlap,10.58328914642334,212,13,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:357:6:compact:fwcompact_medium_003967,compact:fwcompact_medium_003967,overlap,10.938157081604004,6563,13,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:358:4:compact:fwcompact_medium_056059,compact:fwcompact_medium_056059,nonoverlap,4.057748317718506,5599,12,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:358:2:compact:fwcompact_medium_056059,compact:fwcompact_medium_056059,overlap,3.171210527420044,3496,12,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:359:0:compact:fwcompact_medium_040587,compact:fwcompact_medium_040587,nonoverlap,9.91533374786377,8999,15,8,11,4
D_C_43022,chck_90M,43022,C,rewritecond:359:2:compact:fwcompact_medium_040587,compact:fwcompact_medium_040587,nonoverlap,5.374014377593994,1576,15,8,11,4
D_C_43022,chck_90M,43022,C,rewritecond:359:4:compact:fwcompact_medium_040587,compact:fwcompact_medium_040587,overlap,4.469058990478516,1999,15,8,11,4
D_C_43022,chck_90M,43022,C,rewritecond:359:6:compact:fwcompact_medium_040587,compact:fwcompact_medium_040587,overlap,6.221385478973389,597,15,8,11,4
D_C_43022,chck_90M,43022,C,rewritecond:360:1:compact:fwcompact_medium_015615,compact:fwcompact_medium_015615,nonoverlap,7.55497932434082,1664,14,12,11,7
D_C_43022,chck_90M,43022,C,rewritecond:360:9:compact:fwcompact_medium_015615,compact:fwcompact_medium_015615,nonoverlap,9.340056419372559,1591,14,12,11,7
D_C_43022,chck_90M,43022,C,rewritecond:360:4:compact:fwcompact_medium_015615,compact:fwcompact_medium_015615,overlap,10.194036483764648,8228,14,12,11,7
D_C_43022,chck_90M,43022,C,rewritecond:360:6:compact:fwcompact_medium_015615,compact:fwcompact_medium_015615,overlap,9.556985855102539,1355,14,12,11,7
D_C_43022,chck_90M,43022,C,rewritecond:361:3:compact:fwcompact_medium_036943,compact:fwcompact_medium_036943,nonoverlap,5.993494033813477,3224,15,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:361:6:compact:fwcompact_medium_036943,compact:fwcompact_medium_036943,nonoverlap,0.42179104685783386,2553,15,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:361:0:compact:fwcompact_medium_036943,compact:fwcompact_medium_036943,overlap,7.232304573059082,4687,15,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:361:8:compact:fwcompact_medium_036943,compact:fwcompact_medium_036943,overlap,7.924309730529785,9766,15,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:362:0:compact:fwcompact_medium_002269,compact:fwcompact_medium_002269,nonoverlap,8.230005264282227,2372,14,13,11,10
D_C_43022,chck_90M,43022,C,rewritecond:362:3:compact:fwcompact_medium_002269,compact:fwcompact_medium_002269,nonoverlap,12.842292785644531,13045,14,13,11,10
D_C_43022,chck_90M,43022,C,rewritecond:362:4:compact:fwcompact_medium_002269,compact:fwcompact_medium_002269,overlap,3.108330726623535,875,14,13,11,10
D_C_43022,chck_90M,43022,C,rewritecond:362:10:compact:fwcompact_medium_002269,compact:fwcompact_medium_002269,overlap,5.959308624267578,1034,14,13,11,10
D_C_43022,chck_90M,43022,C,rewritecond:363:1:compact:fwcompact_medium_008911,compact:fwcompact_medium_008911,nonoverlap,5.141244888305664,897,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:363:2:compact:fwcompact_medium_008911,compact:fwcompact_medium_008911,nonoverlap,4.366090774536133,521,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:363:3:compact:fwcompact_medium_008911,compact:fwcompact_medium_008911,overlap,10.454395294189453,8211,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:363:6:compact:fwcompact_medium_008911,compact:fwcompact_medium_008911,overlap,8.446037292480469,9223,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:364:6:compact:fwcompact_medium_026700,compact:fwcompact_medium_026700,nonoverlap,16.309398651123047,5617,19,14,11,8
D_C_43022,chck_90M,43022,C,rewritecond:364:12:compact:fwcompact_medium_026700,compact:fwcompact_medium_026700,nonoverlap,9.913724899291992,9239,19,14,11,8
D_C_43022,chck_90M,43022,C,rewritecond:364:0:compact:fwcompact_medium_026700,compact:fwcompact_medium_026700,overlap,7.168636798858643,11332,19,14,11,8
D_C_43022,chck_90M,43022,C,rewritecond:364:5:compact:fwcompact_medium_026700,compact:fwcompact_medium_026700,overlap,11.211012840270996,11111,19,14,11,8
D_C_43022,chck_90M,43022,C,rewritecond:365:0:compact:fwcompact_medium_040349,compact:fwcompact_medium_040349,nonoverlap,14.440045356750488,5693,16,10,11,5
D_C_43022,chck_90M,43022,C,rewritecond:365:5:compact:fwcompact_medium_040349,compact:fwcompact_medium_040349,nonoverlap,8.75206184387207,1108,16,10,11,5
D_C_43022,chck_90M,43022,C,rewritecond:365:1:compact:fwcompact_medium_040349,compact:fwcompact_medium_040349,overlap,7.659555435180664,366,16,10,11,5
D_C_43022,chck_90M,43022,C,rewritecond:365:8:compact:fwcompact_medium_040349,compact:fwcompact_medium_040349,overlap,11.461308479309082,2184,16,10,11,5
D_C_43022,chck_90M,43022,C,rewritecond:366:0:compact:fwcompact_medium_049772,compact:fwcompact_medium_049772,nonoverlap,6.320196628570557,8527,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:366:10:compact:fwcompact_medium_049772,compact:fwcompact_medium_049772,nonoverlap,5.0516462326049805,394,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:366:3:compact:fwcompact_medium_049772,compact:fwcompact_medium_049772,overlap,7.720725059509277,1630,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:366:8:compact:fwcompact_medium_049772,compact:fwcompact_medium_049772,overlap,11.938716888427734,428,18,12,11,6
D_C_43022,chck_90M,43022,C,rewritecond:367:2:compact:fwcompact_medium_033739,compact:fwcompact_medium_033739,nonoverlap,8.76619815826416,3749,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:367:7:compact:fwcompact_medium_033739,compact:fwcompact_medium_033739,nonoverlap,6.35927677154541,3749,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:367:0:compact:fwcompact_medium_033739,compact:fwcompact_medium_033739,overlap,16.724824905395508,16277,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:367:1:compact:fwcompact_medium_033739,compact:fwcompact_medium_033739,overlap,14.594362258911133,13153,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:368:3:compact:fwcompact_medium_005668,compact:fwcompact_medium_005668,nonoverlap,12.209345817565918,11389,19,16,11,6
D_C_43022,chck_90M,43022,C,rewritecond:368:14:compact:fwcompact_medium_005668,compact:fwcompact_medium_005668,nonoverlap,4.917905807495117,605,19,16,11,6
D_C_43022,chck_90M,43022,C,rewritecond:368:5:compact:fwcompact_medium_005668,compact:fwcompact_medium_005668,overlap,9.542215347290039,15879,19,16,11,6
D_C_43022,chck_90M,43022,C,rewritecond:368:9:compact:fwcompact_medium_005668,compact:fwcompact_medium_005668,overlap,11.08203125,202,19,16,11,6
D_C_43022,chck_90M,43022,C,rewritecond:369:1:compact:fwcompact_medium_059409,compact:fwcompact_medium_059409,nonoverlap,6.863590240478516,2313,23,12,11,5
D_C_43022,chck_90M,43022,C,rewritecond:369:2:compact:fwcompact_medium_059409,compact:fwcompact_medium_059409,overlap,6.791239261627197,13701,23,12,11,5
D_C_43022,chck_90M,43022,C,rewritecond:369:10:compact:fwcompact_medium_059409,compact:fwcompact_medium_059409,overlap,11.980772972106934,733,23,12,11,5
D_C_43022,chck_90M,43022,C,rewritecond:370:1:compact:fwcompact_medium_059289,compact:fwcompact_medium_059289,nonoverlap,6.967563629150391,289,13,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:370:8:compact:fwcompact_medium_059289,compact:fwcompact_medium_059289,nonoverlap,5.987910270690918,541,13,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:370:7:compact:fwcompact_medium_059289,compact:fwcompact_medium_059289,overlap,8.83620548248291,6563,13,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:371:5:compact:fwcompact_medium_052693,compact:fwcompact_medium_052693,nonoverlap,9.785175323486328,2617,19,17,11,10
D_C_43022,chck_90M,43022,C,rewritecond:371:0:compact:fwcompact_medium_052693,compact:fwcompact_medium_052693,overlap,8.142319679260254,5009,19,17,11,10
D_C_43022,chck_90M,43022,C,rewritecond:371:15:compact:fwcompact_medium_052693,compact:fwcompact_medium_052693,overlap,8.308207511901855,3148,19,17,11,10
D_C_43022,chck_90M,43022,C,rewritecond:372:0:compact:fwcompact_medium_049796,compact:fwcompact_medium_049796,nonoverlap,12.198275566101074,4968,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:372:4:compact:fwcompact_medium_049796,compact:fwcompact_medium_049796,nonoverlap,6.072376251220703,4243,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:372:2:compact:fwcompact_medium_049796,compact:fwcompact_medium_049796,overlap,9.18332576751709,2067,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:372:7:compact:fwcompact_medium_049796,compact:fwcompact_medium_049796,overlap,6.480019569396973,977,14,9,11,6
D_C_43022,chck_90M,43022,C,rewritecond:373:1:compact:fwcompact_medium_034500,compact:fwcompact_medium_034500,nonoverlap,6.434108734130859,526,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:373:6:compact:fwcompact_medium_034500,compact:fwcompact_medium_034500,nonoverlap,4.4842071533203125,9534,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:373:2:compact:fwcompact_medium_034500,compact:fwcompact_medium_034500,overlap,13.501672744750977,5535,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:373:5:compact:fwcompact_medium_034500,compact:fwcompact_medium_034500,overlap,8.487106323242188,2700,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:374:7:compact:fwcompact_medium_019400,compact:fwcompact_medium_019400,nonoverlap,10.6973876953125,7433,18,17,11,10
D_C_43022,chck_90M,43022,C,rewritecond:374:6:compact:fwcompact_medium_019400,compact:fwcompact_medium_019400,overlap,9.03443717956543,5434,18,17,11,10
D_C_43022,chck_90M,43022,C,rewritecond:374:15:compact:fwcompact_medium_019400,compact:fwcompact_medium_019400,overlap,4.443855285644531,828,18,17,11,10
D_C_43022,chck_90M,43022,C,rewritecond:375:0:compact:fwcompact_medium_008229,compact:fwcompact_medium_008229,nonoverlap,17.489200592041016,14740,13,11,11,7
D_C_43022,chck_90M,43022,C,rewritecond:375:9:compact:fwcompact_medium_008229,compact:fwcompact_medium_008229,nonoverlap,4.83648157119751,1894,13,11,11,7
D_C_43022,chck_90M,43022,C,rewritecond:375:3:compact:fwcompact_medium_008229,compact:fwcompact_medium_008229,overlap,10.902143478393555,1370,13,11,11,7
D_C_43022,chck_90M,43022,C,rewritecond:376:0:compact:fwcompact_medium_054469,compact:fwcompact_medium_054469,nonoverlap,9.9545259475708,3706,12,7,11,6
D_C_43022,chck_90M,43022,C,rewritecond:376:5:compact:fwcompact_medium_054469,compact:fwcompact_medium_054469,nonoverlap,4.163660049438477,541,12,7,11,6
D_C_43022,chck_90M,43022,C,rewritecond:376:1:compact:fwcompact_medium_054469,compact:fwcompact_medium_054469,overlap,1.8165240287780762,391,12,7,11,6
D_C_43022,chck_90M,43022,C,rewritecond:376:4:compact:fwcompact_medium_054469,compact:fwcompact_medium_054469,overlap,10.582977294921875,4266,12,7,11,6
D_C_43022,chck_90M,43022,C,rewritecond:377:0:compact:fwcompact_medium_027344,compact:fwcompact_medium_027344,nonoverlap,14.243619918823242,3308,13,8,11,5
D_C_43022,chck_90M,43022,C,rewritecond:377:6:compact:fwcompact_medium_027344,compact:fwcompact_medium_027344,nonoverlap,6.241905212402344,602,13,8,11,5
D_C_43022,chck_90M,43022,C,rewritecond:377:3:compact:fwcompact_medium_027344,compact:fwcompact_medium_027344,overlap,3.6538825035095215,391,13,8,11,5
D_C_43022,chck_90M,43022,C,rewritecond:377:4:compact:fwcompact_medium_027344,compact:fwcompact_medium_027344,overlap,6.032651424407959,719,13,8,11,5
D_C_43022,chck_90M,43022,C,rewritecond:378:2:compact:fwcompact_medium_053373,compact:fwcompact_medium_053373,nonoverlap,9.977376937866211,947,13,7,11,4
D_C_43022,chck_90M,43022,C,rewritecond:378:3:compact:fwcompact_medium_053373,compact:fwcompact_medium_053373,nonoverlap,8.02249813079834,6559,13,7,11,4
D_C_43022,chck_90M,43022,C,rewritecond:378:1:compact:fwcompact_medium_053373,compact:fwcompact_medium_053373,overlap,11.74693489074707,967,13,7,11,4
D_C_43022,chck_90M,43022,C,rewritecond:378:5:compact:fwcompact_medium_053373,compact:fwcompact_medium_053373,overlap,9.368463516235352,10910,13,7,11,4
D_C_43022,chck_90M,43022,C,rewritecond:379:4:compact:fwcompact_medium_009712,compact:fwcompact_medium_009712,nonoverlap,12.133402824401855,14195,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:379:8:compact:fwcompact_medium_009712,compact:fwcompact_medium_009712,nonoverlap,4.589252948760986,522,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:379:0:compact:fwcompact_medium_009712,compact:fwcompact_medium_009712,overlap,8.607905387878418,15572,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:379:5:compact:fwcompact_medium_009712,compact:fwcompact_medium_009712,overlap,4.470660209655762,985,16,10,11,6
D_C_43022,chck_90M,43022,C,rewritecond:380:3:compact:fwcompact_medium_003166,compact:fwcompact_medium_003166,nonoverlap,7.892356872558594,2633,23,14,11,5
D_C_43022,chck_90M,43022,C,rewritecond:380:12:compact:fwcompact_medium_003166,compact:fwcompact_medium_003166,nonoverlap,7.920567989349365,4882,23,14,11,5
D_C_43022,chck_90M,43022,C,rewritecond:380:1:compact:fwcompact_medium_003166,compact:fwcompact_medium_003166,overlap,6.575117111206055,271,23,14,11,5
D_C_43022,chck_90M,43022,C,rewritecond:380:11:compact:fwcompact_medium_003166,compact:fwcompact_medium_003166,overlap,11.795533180236816,1990,23,14,11,5
D_C_43022,chck_90M,43022,C,rewritecond:381:0:compact:fwcompact_medium_034681,compact:fwcompact_medium_034681,nonoverlap,11.43687629699707,3284,13,9,11,7
D_C_43022,chck_90M,43022,C,rewritecond:381:7:compact:fwcompact_medium_034681,compact:fwcompact_medium_034681,nonoverlap,7.128511428833008,2034,13,9,11,7
D_C_43022,chck_90M,43022,C,rewritecond:381:3:compact:fwcompact_medium_034681,compact:fwcompact_medium_034681,overlap,6.543303489685059,202,13,9,11,7
D_C_43022,chck_90M,43022,C,rewritecond:381:6:compact:fwcompact_medium_034681,compact:fwcompact_medium_034681,overlap,13.271453857421875,12441,13,9,11,7
D_C_43022,chck_90M,43022,C,rewritecond:382:0:compact:fwcompact_medium_015262,compact:fwcompact_medium_015262,nonoverlap,9.963163375854492,6625,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:382:6:compact:fwcompact_medium_015262,compact:fwcompact_medium_015262,nonoverlap,5.067910671234131,4905,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:382:4:compact:fwcompact_medium_015262,compact:fwcompact_medium_015262,overlap,8.806928634643555,6910,15,8,11,6
D_C_43022,chck_90M,43022,C,rewritecond:383:1:compact:fwcompact_medium_038703,compact:fwcompact_medium_038703,nonoverlap,10.968505859375,10699,16,11,11,6
D_C_43022,chck_90M,43022,C,rewritecond:383:6:compact:fwcompact_medium_038703,compact:fwcompact_medium_038703,nonoverlap,7.849843502044678,1767,16,11,11,6
D_C_43022,chck_90M,43022,C,rewritecond:383:4:compact:fwcompact_medium_038703,compact:fwcompact_medium_038703,overlap,9.293335914611816,566,16,11,11,6
D_C_43022,chck_90M,43022,C,rewritecond:383:9:compact:fwcompact_medium_038703,compact:fwcompact_medium_038703,overlap,8.973573684692383,365,16,11,11,6
D_C_43022,chck_90M,43022,C,rewritecond:384:0:compact:fwcompact_medium_036703,compact:fwcompact_medium_036703,nonoverlap,4.858889102935791,3483,13,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:384:4:compact:fwcompact_medium_036703,compact:fwcompact_medium_036703,nonoverlap,3.7812340259552,541,13,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:384:1:compact:fwcompact_medium_036703,compact:fwcompact_medium_036703,overlap,6.388411045074463,1888,13,6,11,5
D_C_43022,chck_90M,43022,C,rewritecond:385:0:compact:fwcompact_medium_042774,compact:fwcompact_medium_042774,overlap,10.738633155822754,949,18,17,12,11
D_C_43022,chck_90M,43022,C,rewritecond:385:15:compact:fwcompact_medium_042774,compact:fwcompact_medium_042774,overlap,6.825896263122559,3465,18,17,12,11
D_C_43022,chck_90M,43022,C,rewritecond:386:5:compact:fwcompact_medium_011290,compact:fwcompact_medium_011290,nonoverlap,9.534103393554688,5027,17,9,12,5
D_C_43022,chck_90M,43022,C,rewritecond:386:7:compact:fwcompact_medium_011290,compact:fwcompact_medium_011290,nonoverlap,9.983526229858398,4916,17,9,12,5
D_C_43022,chck_90M,43022,C,rewritecond:386:1:compact:fwcompact_medium_011290,compact:fwcompact_medium_011290,overlap,4.158107757568359,271,17,9,12,5
D_C_43022,chck_90M,43022,C,rewritecond:386:4:compact:fwcompact_medium_011290,compact:fwcompact_medium_011290,overlap,10.360002517700195,1441,17,9,12,5
D_C_43022,chck_90M,43022,C,rewritecond:387:0:compact:fwcompact_medium_005132,compact:fwcompact_medium_005132,nonoverlap,15.067926406860352,6938,14,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:387:6:compact:fwcompact_medium_005132,compact:fwcompact_medium_005132,nonoverlap,11.600605010986328,1436,14,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:387:1:compact:fwcompact_medium_005132,compact:fwcompact_medium_005132,overlap,10.306419372558594,6257,14,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:388:0:compact:fwcompact_medium_030950,compact:fwcompact_medium_030950,nonoverlap,12.565293312072754,1707,18,8,12,5
D_C_43022,chck_90M,43022,C,rewritecond:388:3:compact:fwcompact_medium_030950,compact:fwcompact_medium_030950,nonoverlap,1.1788830757141113,522,18,8,12,5
D_C_43022,chck_90M,43022,C,rewritecond:388:5:compact:fwcompact_medium_030950,compact:fwcompact_medium_030950,overlap,7.86564302444458,2542,18,8,12,5
D_C_43022,chck_90M,43022,C,rewritecond:388:6:compact:fwcompact_medium_030950,compact:fwcompact_medium_030950,overlap,7.429316520690918,2237,18,8,12,5
D_C_43022,chck_90M,43022,C,rewritecond:389:0:compact:fwcompact_medium_017066,compact:fwcompact_medium_017066,nonoverlap,6.376771926879883,1482,14,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:389:6:compact:fwcompact_medium_017066,compact:fwcompact_medium_017066,nonoverlap,6.705897808074951,4498,14,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:389:2:compact:fwcompact_medium_017066,compact:fwcompact_medium_017066,overlap,15.301733016967773,12320,14,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:390:1:compact:fwcompact_medium_028557,compact:fwcompact_medium_028557,nonoverlap,10.575255393981934,2138,15,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:390:5:compact:fwcompact_medium_028557,compact:fwcompact_medium_028557,nonoverlap,3.773899793624878,2313,15,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:390:2:compact:fwcompact_medium_028557,compact:fwcompact_medium_028557,overlap,11.488937377929688,11827,15,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:390:6:compact:fwcompact_medium_028557,compact:fwcompact_medium_028557,overlap,7.762454986572266,10670,15,8,12,6
D_C_43022,chck_90M,43022,C,rewritecond:391:10:compact:fwcompact_medium_029112,compact:fwcompact_medium_029112,nonoverlap,2.348757028579712,6089,18,13,12,7
D_C_43022,chck_90M,43022,C,rewritecond:391:11:compact:fwcompact_medium_029112,compact:fwcompact_medium_029112,nonoverlap,5.999175548553467,5599,18,13,12,7
D_C_43022,chck_90M,43022,C,rewritecond:391:2:compact:fwcompact_medium_029112,compact:fwcompact_medium_029112,overlap,5.080142021179199,3954,18,13,12,7
D_C_43022,chck_90M,43022,C,rewritecond:391:7:compact:fwcompact_medium_029112,compact:fwcompact_medium_029112,overlap,9.44441032409668,616,18,13,12,7
D_C_43022,chck_90M,43022,C,rewritecond:392:0:compact:fwcompact_medium_060382,compact:fwcompact_medium_060382,nonoverlap,6.374317169189453,4748,16,7,12,6
D_C_43022,chck_90M,43022,C,rewritecond:392:2:compact:fwcompact_medium_060382,compact:fwcompact_medium_060382,nonoverlap,12.005026817321777,10187,16,7,12,6
D_C_43022,chck_90M,43022,C,rewritecond:392:5:compact:fwcompact_medium_060382,compact:fwcompact_medium_060382,overlap,4.659209251403809,2002,16,7,12,6
D_C_43022,chck_90M,43022,C,rewritecond:393:2:compact:fwcompact_medium_022799,compact:fwcompact_medium_022799,nonoverlap,8.330098152160645,5858,15,10,12,8
D_C_43022,chck_90M,43022,C,rewritecond:393:8:compact:fwcompact_medium_022799,compact:fwcompact_medium_022799,nonoverlap,4.374899864196777,7902,15,10,12,8
D_C_43022,chck_90M,43022,C,rewritecond:393:1:compact:fwcompact_medium_022799,compact:fwcompact_medium_022799,overlap,10.324796676635742,2663,15,10,12,8
D_C_43022,chck_90M,43022,C,rewritecond:393:4:compact:fwcompact_medium_022799,compact:fwcompact_medium_022799,overlap,4.235073089599609,2264,15,10,12,8
D_C_43022,chck_90M,43022,C,rewritecond:394:3:compact:fwcompact_medium_000090,compact:fwcompact_medium_000090,nonoverlap,9.38327407836914,882,21,15,12,8
D_C_43022,chck_90M,43022,C,rewritecond:394:13:compact:fwcompact_medium_000090,compact:fwcompact_medium_000090,nonoverlap,6.218311786651611,5186,21,15,12,8
D_C_43022,chck_90M,43022,C,rewritecond:394:2:compact:fwcompact_medium_000090,compact:fwcompact_medium_000090,overlap,8.209909439086914,2251,21,15,12,8
D_C_43022,chck_90M,43022,C,rewritecond:394:12:compact:fwcompact_medium_000090,compact:fwcompact_medium_000090,overlap,6.836444854736328,4967,21,15,12,8
D_C_43022,chck_90M,43022,C,rewritecond:395:6:compact:fwcompact_medium_027966,compact:fwcompact_medium_027966,nonoverlap,11.84865665435791,10947,32,21,12,10
D_C_43022,chck_90M,43022,C,rewritecond:395:11:compact:fwcompact_medium_027966,compact:fwcompact_medium_027966,nonoverlap,3.154949188232422,2514,32,21,12,10
D_C_43022,chck_90M,43022,C,rewritecond:395:0:compact:fwcompact_medium_027966,compact:fwcompact_medium_027966,overlap,8.462535858154297,3725,32,21,12,10
D_C_43022,chck_90M,43022,C,rewritecond:395:7:compact:fwcompact_medium_027966,compact:fwcompact_medium_027966,overlap,11.51030158996582,8777,32,21,12,10
D_C_43022,chck_90M,43022,C,rewritecond:396:0:compact:fwcompact_medium_041704,compact:fwcompact_medium_041704,nonoverlap,11.741204261779785,13689,17,10,12,8
D_C_43022,chck_90M,43022,C,rewritecond:396:8:compact:fwcompact_medium_041704,compact:fwcompact_medium_041704,nonoverlap,6.673961639404297,3259,17,10,12,8
D_C_43022,chck_90M,43022,C,rewritecond:396:3:compact:fwcompact_medium_041704,compact:fwcompact_medium_041704,overlap,10.438613891601562,11957,17,10,12,8
