seed,arm,base_common_g,base_common_b,base_common_p,aux_common_g,aux_common_b,aux_common_p,base_compact_with_source_delta_nll,base_current_with_source_delta_nll,aux_compact_with_source_delta_nll,aux_current_with_source_delta_nll,elapsed_sec
61001,compact_aux_support,-0.04342724299834419,0.022185861739950862,0.017182625219935462,-0.08010578497556876,0.044095985985006206,0.05075457550230476,-0.1440010370090022,-0.039272615952340675,-0.10674244006341893,-0.03221003733137075,17.2
61002,compact_aux_support,-0.023012517182422504,0.04739268373254512,0.02129280763013023,-0.08081068248221913,0.047779437864110576,0.05480243336586721,-0.15136068224418064,-0.03206922084210795,-0.09427490957274005,-0.024177300717127724,24.9
61003,compact_aux_support,-0.053400299969971865,0.05118892615572328,0.02754718752134415,-0.10958497005603496,0.053155623465066845,0.05883028961363289,-0.15208732307289594,-0.03595479706193072,-0.09727678222423848,-0.02807300934930228,25.5
61001,compact_base80_unspent,-0.04674008406033475,0.03242917598624317,0.02095684888817015,-0.0890697079566529,0.025517244296636234,0.032559101070676534,-0.1385677527333653,-0.035601375248519286,-0.001764911721804854,-0.008706078465930574,23.3
61002,compact_base80_unspent,-0.05373424567215677,0.04394215613448372,0.03733275827907379,-0.09880977968264013,0.030444205433706756,0.030933784587042674,-0.14528530862980624,-0.03776932886141018,-0.01642033598948649,-0.008994466421236979,20.7
61003,compact_base80_unspent,-0.06243664049964755,0.039858512869326526,0.0247204142525082,-0.09828529748622152,0.036584900802977015,0.04862002247855773,-0.13742879855109358,-0.036747743734908585,-0.008665098225291084,-0.005158427765659883,24.0
61001,current_aux_substitution,-0.027251868910998782,0.04419203207295918,0.03668423734960097,-0.06917831407017294,0.02726733656821859,0.04658341407775879,-0.05472435443121691,-0.0886884809590287,-0.10283427762997896,-0.05551285751915713,21.5
61002,current_aux_substitution,0.031216399074044294,0.04374250922618172,0.040798105966477156,0.0022419177084452052,0.011152771334829075,0.033938280173710415,-0.04453581984237263,-0.06849957550013017,-0.08752658258154775,-0.02151336022074413,19.5
61003,current_aux_substitution,-0.01015243090046124,0.026543722829692813,0.016454157375154058,-0.050783295816342715,0.04770506686708401,0.06496957937876381,-0.048583416651113064,-0.08218542420121354,-0.09543639352840416,-0.03339161131579697,24.9
