arm_key,contrast_group,model_family,seed,data_role,checkpoint,predictions,group,numops_group,split_group,official_style_18_subtask_mean_pp,micro_accuracy_pp,micro_n,subtask_count,zero_subtask_weight_in_official,nonzero_subtask_weight_in_official,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_80M/Entity/chck_80M/full_dose_max_repeat_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,15.68855316676351,,5,,,16.555481359173342,1721,0.1568855316676351,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_80M/Entity/chck_80M/full_dose_max_repeat_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,25.954198473282442,,6,,,24.28547338428096,2227,0.2595419847328244,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_80M/Entity/chck_80M/full_dose_max_repeat_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,54.651162790697676,,1,,,54.651162790697676,516,0.5465116279069767,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_80M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_80M/Entity/chck_80M/full_dose_max_repeat_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,17.299824663939216,,5,,,18.21233550299761,1711,0.17299824663939217,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,24.5295757743401,25.825958702064895,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,48.864373783257626,,3,,,48.78533018827642,1541,0.48864373783257625,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,13.57927786499215,,3,,,13.535688983374198,1274,0.1357927786499215,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,18.816762530813477,,3,,,18.803998907081475,1217,0.18816762530813474,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,18.870967741935484,,3,,,18.917783655068977,1240,0.18870967741935485,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,24.25531914893617,,3,,,24.019245125733196,1175,0.2425531914893617,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,23.123123123123122,,3,,,23.115407786506335,333,0.23123123123123124,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,48.864373783257626,,3,,,48.78533018827642,1541,0.48864373783257625,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,19.049436915441877,,15,,,19.678424891552833,5239,0.19049436915441878,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,24.146868250539956,,6,,,23.794395515169587,2315,0.24146868250539957,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,34.44881889763779,,1,,,34.44881889763779,508,0.34448818897637795,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,21.250691754288876,,5,,,21.663510838675947,1807,0.21250691754288878,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,26.050044682752457,,6,,,24.410415346273822,2238,0.2605004468275246,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,55.89941972920696,,1,,,55.89941972920696,517,0.5589941972920697,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,17.083091226031378,,5,,,18.112614469687195,1721,0.17083091226031377,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,27.346205657835654,,6,,,25.383916461576884,2227,0.27346205657835654,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,56.007751937984494,,1,,,56.007751937984494,516,0.560077519379845,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_90M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_90M/Entity/chck_90M/full_dose_max_repeat_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,18.70251315020456,,5,,,19.25914936629536,1711,0.18702513150204558,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,24.20146791108955,25.442477876106196,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,48.2154445165477,,3,,,48.136658264080175,1541,0.48215444516547695,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,13.657770800627944,,3,,,13.606334658183208,1274,0.13657770800627944,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,18.65242399342646,,3,,,18.637438962545513,1217,0.1865242399342646,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,18.629032258064516,,3,,,18.66473958270603,1240,0.18629032258064515,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,23.23404255319149,,3,,,22.98097460527711,1175,0.2323404255319149,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,23.123123123123122,,3,,,23.182661393745263,333,0.23123123123123124,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,48.2154445165477,,3,,,48.136658264080175,1541,0.48215444516547695,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,18.744035121206338,,15,,,19.414429840491426,5239,0.18744035121206337,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,24.103671706263498,,6,,,23.7759482866619,2315,0.241036717062635,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,33.85826771653543,,1,,,33.85826771653543,508,0.33858267716535434,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,21.361372440509133,,5,,,21.759484400687192,1807,0.2136137244050913,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,25.424486148346737,,6,,,23.981491689924557,2238,0.25424486148346737,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,55.319148936170215,,1,,,55.319148936170215,517,0.5531914893617021,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,16.44392794886694,,5,,,17.713960240675426,1721,0.16443927948866938,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,26.852267624607094,,6,,,24.84696375668219,2227,0.26852267624607096,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,55.23255813953488,,1,,,55.23255813953488,516,0.5523255813953488,0.0
deberta_basin1_repeat,deberta_basin1,DeBERTa,43022,repeat,chck_100M,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_repeat_chck_100M/Entity/chck_100M/full_dose_max_repeat_chck_100M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,18.293395675043833,,5,,,18.769844880111652,1711,0.18293395675043833,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,27.96375857418497,27.61061946902655,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,39.00064892926671,,3,,,38.943025969309055,1541,0.3900064892926671,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,16.16954474097331,,3,,,16.15326228529361,1274,0.16169544740973313,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,21.03533278553821,,3,,,21.00990077201793,1217,0.21035332785538208,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,25.887096774193548,,3,,,25.865074838636236,1240,0.25887096774193546,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,31.914893617021278,,3,,,31.74209142200731,1175,0.3191489361702128,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,33.933933933933936,,3,,,34.06919615784566,333,0.33933933933933935,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,zero_ops,zero,all,,39.00064892926671,,3,,,38.943025969309055,1541,0.3900064892926671,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,nonzero_ops,nonzero,all,,24.2603550295858,,15,,,25.76790509516015,5239,0.24260355029585798,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_ambiref,all,ambiref,,26.220302375809936,,6,,,26.677762738304427,2315,0.26220302375809934,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_zero_ops,zero,ambiref,,28.1496062992126,,1,,,28.1496062992126,508,0.281496062992126,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,ambiref_nonzero_ops,nonzero,ambiref,,25.67791920309906,,5,,,26.383394026122794,1807,0.2567791920309906,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,27.4798927613941,,6,,,27.841807835439734,2238,0.27479892761394104,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,41.3926499032882,,1,,,41.3926499032882,517,0.41392649903288203,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,23.300406740267288,,5,,,25.13163942187004,1721,0.23300406740267288,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,29.18724741805119,,6,,,29.371705148810737,2227,0.2918724741805119,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,47.286821705426355,,1,,,47.286821705426355,516,0.4728682170542636,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_80M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_80M/Entity/chck_80M/full_second_basin_max_view_seed43122_chck_80M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,23.728813559322035,,5,,,25.78868183748761,1711,0.23728813559322035,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,27.435210921875427,27.1976401179941,6780,18,0.16666666666666666,0.8333333333333334,,,,
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,39.130434782608695,,3,,,39.07654409579082,1541,0.391304347826087,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,15.54160125588697,,3,,,15.547479120642421,1274,0.1554160125588697,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,20.788824979457683,,3,,,20.783167376486833,1217,0.20788824979457682,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,25.241935483870968,,3,,,25.205135017500805,1240,0.2524193548387097,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,31.319148936170212,,3,,,31.248222648435185,1175,0.3131914893617021,0.0
deberta_basin2_view,deberta_basin2,DeBERTa,43122,view,chck_90M,experiments/archive/frontier_consolidation/data/second_basin_entity_ewok_eval/view_eval/official_outputs/second_basin_max_view_seed43122_chck_90M/Entity/chck_90M/full_second_basin_max_view_seed43122_chck_90M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_5,5,all,,32.732732732732735,,3,,,32.75071727239649,333,0.32732732732732733,0.0
